,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
306,9,<,11,Texas A&M,Southwest,8-0-1,1016.0,,Week 11Nov 8[12],1994
307,10,<,14,Colorado State,WAC,8-1,846.0,W 35-24 H Wyoming,Week 11Nov 8[12],1994
308,11,<,15,Kansas State,Big 8,6-2,825.0,,Week 11Nov 8[12],1994
309,12,<,9,Utah,WAC,8-1,696.0,L 23-21 A New Mexico,Week 11Nov 8[12],1994
310,13,<,18,Arizona,Pac-10,7-2,686.0,W 13-6 H California,Week 11Nov 8[12],1994
311,14,<,10,Syracuse,Big East,6-2,650.0,,Week 11Nov 8[12],1994
312,15,<,21,Oregon,Pac-10,7-3,647.0,,Week 11Nov 8[12],1994
313,16,<,17,Virginia Tech,Big East,7-2,641.0,,Week 11Nov 8[12],1994
314,17,<,22,USC,Pac-10,6-2,632.0,,Week 11Nov 8[12],1994
315,18,<,23,Duke,ACC,8-1,614.0,,Week 11Nov 8[12],1994
316,19,<,20,Michigan,Big Ten,6-3,603.0,,Week 11Nov 8[12],1994
317,20,<,24,Mississippi State,SEC,7-2,327.0,,Week 11Nov 8[12],1994
318,21,<,13,Virginia,ACC,6-2,301.0,,Week 11Nov 8[12],1994
319,22,<,12,Washington,Pac-10,6-3,249.0,,Week 11Nov 8[12],1994
320,23,<,25,BYU,WAC,8-2,174.0,,Week 11Nov 8[12],1994
321,24,<,16,Washington State,Pac-10,6-3,163.0,L 23-10 H USC,Week 11Nov 8[12],1994
322,25,<,NR,Boston College,Big East,5-2-1,122.0,,Week 11Nov 8[12],1994
323,NR,<,19,North Carolina,ACC,,0.0,,Week 11Nov 8[12],1994
324,1,<,1,Nebraska (39),Big 8,11-0,1527.0,W 28-12 A Iowa State,Week 12Nov 15[13],1994
325,2,<,2,Penn State (23),Big Ten,9-0,1509.0,,Week 12Nov 15[13],1994
326,3,<,4,Florida,SEC,8-1,1351.0,,Week 12Nov 15[13],1994
327,4,<,6,Alabama,SEC,10-0,1332.0,,Week 12Nov 15[13],1994
328,5,<,5,Miami (FL),Big East,8-1,1285.0,,Week 12Nov 15[13],1994
329,6,<,3,Auburn,SEC,9-0-1,1240.0,,Week 12Nov 15[13],1994
330,7,<,7,Colorado,Big 8,9-1,1237.0,,Week 12Nov 15[13],1994
331,8,<,8,Florida State,ACC,8-1,1176.0,,Week 12Nov 15[13],1994
332,9,<,9,Texas A&M,Southwest,9-0-1,1024.0,,Week 12Nov 15[13],1994
333,10,<,10,Colorado State,WAC,9-1,927.0,W 48-3 H Arkansas State,Week 12Nov 15[13],1994
334,11,<,11,Kansas State,Big 8,7-2,870.0,,Week 12Nov 15[13],1994
335,12,<,15,Oregon,Pac-10,8-3,856.0,,Week 12Nov 15[13],1994
336,13,<,17,USC,Pac-10,7-2,821.0,,Week 12Nov 15[13],1994
337,14,<,16,Virginia Tech,Big East,8-2,741.0,,Week 12Nov 15[13],1994
338,15,<,19,Michigan,Big Ten,7-3,686.0,,Week 12Nov 15[13],1994
339,16,<,21,Virginia,ACC,7-2,528.0,,Week 12Nov 15[13],1994
340,17,<,25,Boston College,Big East,6-2-1,477.0,,Week 12Nov 15[13],1994
341,18,<,22,Washington,Pac-10,7-3,434.0,,Week 12Nov 15[13],1994
342,19,<,13,Arizona,Pac-10,7-3,334.0,L 45-28 A USC,Week 12Nov 15[13],1994
343,20,<,23,BYU,WAC,9-2,303.0,,Week 12Nov 15[13],1994
344,21,<,12,Utah,WAC,8-2,302.0,L 40-33 A Air Force,Week 12Nov 15[13],1994
345,22,<,NR,Ohio State,Big Ten,8-3,238.0,,Week 12Nov 15[13],1994
346,23,<,20,Mississippi State,SEC,7-3,230.0,,Week 12Nov 15[13],1994
347,24,<,18,Duke,ACC,8-2,204.0,,Week 12Nov 15[13],1994
348,25,<,NR,NC State,ACC,7-2,174.0,,Week 12Nov 15[13],1994
349,NR,<,14,Syracuse,Big East,,0.0,,Week 12Nov 15[13],1994
350,NR,<,24,Washington State,Pac-10,,0.0,,Week 12Nov 15[13],1994
351,1,<,1,Nebraska (39),Big 8,11-0,1526.0,DNP,Week 13Nov 22[14],1994
352,2,<,2,Penn State (22),Big Ten,10-0,1507.0,,Week 13Nov 22[14],1994
353,3,<,4,Alabama (1),SEC,11-0,1411.0,,Week 13Nov 22[14],1994
354,4,<,3,Florida,SEC,9-1,1349.0,,Week 13Nov 22[14],1994
355,5,<,5,Miami (FL),Big East,9-1,1289.0,,Week 13Nov 22[14],1994
356,6,<,7,Colorado,Big 8,10-1,1257.0,,Week 13Nov 22[14],1994
357,7,<,8,Florida State,ACC,9-1,1202.0,,Week 13Nov 22[14],1994
358,8,<,9,Texas A&M,Southwest,10-0-1,1076.0,,Week 13Nov 22[14],1994
359,9,<,6,Auburn,SEC,9-1-1,1037.0,,Week 13Nov 22[14],1994
360,10,<,10,Colorado State,WAC,10-1,957.0,W 44-42 A Fresno State,Week 13Nov 22[14],1994
361,11,<,11,Kansas State,Big 8,8-2,938.0,,Week 13Nov 22[14],1994
362,12,<,12,Oregon,Pac-10,9-3,924.0,,Week 13Nov 22[14],1994
363,13,<,16,Virginia,ACC,8-2,786.0,,Week 13Nov 22[14],1994
364,14,<,22,Ohio State,Big Ten,9-3,678.0,,Week 13Nov 22[14],1994
365,15,<,21,Utah,WAC,9-2,631.0,W 34-31 H BYU,Week 13Nov 22[14],1994
366,16,<,19,Arizona,Pac-10,7-3,539.0,DNP,Week 13Nov 22[14],1994
367,17,<,13,USC,Pac-10,7-3,462.0,,Week 13Nov 22[14],1994
368,18,<,14,Virginia Tech,Big East,8-3,455.0,,Week 13Nov 22[14],1994
369,19,<,23,Mississippi State,SEC,7-3,436.0,,Week 13Nov 22[14],1994
370,20,<,15,Michigan,Big Ten,7-4,328.0,,Week 13Nov 22[14],1994
371,21,<,NR,North Carolina,ACC,8-3,316.0,,Week 13Nov 22[14],1994
372,22,<,NR,Syracuse,Big East,7-3,187.0,,Week 13Nov 22[14],1994
373,23,<,20,BYU,WAC,9-3,186.0,,Week 13Nov 22[14],1994
374,24,<,NR,Washington State,Pac-10,7-4,166.0,W 23-6 H Washington,Week 13Nov 22[14],1994
375,25,<,17,Boston College,Big East,6-3-1,145.0,,Week 13Nov 22[14],1994
376,NR,<,18,Washington,Pac-10,,0.0,,Week 13Nov 22[14],1994
377,NR,<,24,Duke,ACC,,0.0,,Week 13Nov 22[14],1994
378,NR,<,25,NC State,ACC,,0.0,,Week 13Nov 22[14],1994
379,1,<,1,Nebraska (38),Big 8,12-0,1523.0,W 13-3 A Oklahoma,Week 14Nov 29[15],1994
380,2,<,2,Penn State (23),Big Ten,11-0,1509.0,,Week 14Nov 29[15],1994
381,3,<,3,Alabama (1),SEC,11-0,1426.0,,Week 14Nov 29[15],1994
382,4,<,5,Miami (FL),Big East,10-1,1346.0,,Week 14Nov 29[15],1994
383,5,<,6,Colorado,Big 8,10-1,1308.0,,Week 14Nov 29[15],1994
384,6,<,4,Florida,SEC,9-1-1,1209.0,,Week 14Nov 29[15],1994
385,7,<,7,Florida State,ACC,9-1-1,1186.0,,Week 14Nov 29[15],1994
386,8,<,8,Texas A&M,Southwest,10-0-1,1095.0,,Week 14Nov 29[15],1994
387,9,<,9,Auburn,SEC,9-1-1,1057.0,,Week 14Nov 29[15],1994
388,10,<,10,Colorado State,WAC,10-1,969.0,DNP,Week 14Nov 29[15],1994
389,11,<,11,Kansas State,Big 8,9-2,945.0,,Week 14Nov 29[15],1994
390,12,<,12,Oregon,Pac-10,9-3,918.0,,Week 14Nov 29[15],1994
391,13,<,14,Ohio State,Big Ten,9-3,755.0,,Week 14Nov 29[15],1994
392,14,<,15,Utah,WAC,9-2,702.0,DNP,Week 14Nov 29[15],1994
393,15,<,16,Arizona,Pac-10,8-3,610.0,W 28-27 H Arizona State,Week 14Nov 29[15],1994
394,16,<,19,Mississippi State,SEC,8-3,558.0,,Week 14Nov 29[15],1994
395,17,<,18,Virginia Tech,Big East,8-3,482.0,,Week 14Nov 29[15],1994
396,18,<,21,North Carolina,ACC,8-3,402.0,,Week 14Nov 29[15],1994
397,19,<,13,Virginia,ACC,8-3,392.0,,Week 14Nov 29[15],1994
398,20,<,20,Michigan,Big Ten,7-4,386.0,,Week 14Nov 29[15],1994
399,21,<,17,USC,Pac-10,7-3-1,368.0,,Week 14Nov 29[15],1994
400,22,<,23,BYU,WAC,9-3,240.0,,Week 14Nov 29[15],1994
401,23,<,NR,NC State,ACC,8-3,226.0,,Week 14Nov 29[15],1994
402,24,<,24,Washington State,Pac-10,7-4,185.0,DNP,Week 14Nov 29[15],1994
403,25,<,NR,Duke,ACC,8-3,95.0,,Week 14Nov 29[15],1994
404,NR,<,22,Syracuse,Big East,,0.0,,Week 14Nov 29[15],1994
405,NR,<,25,Boston College,Big East,,0.0,,Week 14Nov 29[15],1994
406,1,<,1,Nebraska (38),Big 8,12-0,1526.0,DNP,Week 15Dec 6[16],1994
407,2,<,2,Penn State (24),Big Ten,11-0,1511.0,,Week 15Dec 6[16],1994
408,3,<,4,Miami (FL),Big East,10-1,1398.0,,Week 15Dec 6[16],1994
409,4,<,5,Colorado,Big 8,10-1,1345.0,,Week 15Dec 6[16],1994
410,5,<,6,Florida,SEC,10-1-1,1313.0,,Week 15Dec 6[16],1994
411,6,<,3,Alabama,SEC,11-1,1217.0,,Week 15Dec 6[16],1994
412,7,<,7,Florida State,ACC,9-1-1,1211.0,,Week 15Dec 6[16],1994
413,8,<,8,Texas A&M,Southwest,10-0-1,1081.0,,Week 15Dec 6[16],1994
414,9,<,9,Auburn,SEC,9-1-1,1059.0,,Week 15Dec 6[16],1994
415,10,<,10,Colorado State,WAC,10-1,968.0,DNP,Week 15Dec 6[16],1994
416,11,<,11,Kansas State,Big 8,9-2,943.0,,Week 15Dec 6[16],1994
417,12,<,12,Oregon,Pac-10,9-3,916.0,,Week 15Dec 6[16],1994
418,13,<,13,Ohio State,Big Ten,9-3,751.0,,Week 15Dec 6[16],1994
419,14,<,14,Utah,WAC,9-2,700.0,DNP,Week 15Dec 6[16],1994
420,15,<,15,Arizona,Pac-10,8-3,625.0,DNP,Week 15Dec 6[16],1994
421,16,<,16,Mississippi State,SEC,8-3,560.0,,Week 15Dec 6[16],1994
422,17,<,17,Virginia Tech,Big East,8-3,486.0,,Week 15Dec 6[16],1994
423,18,<,19,Virginia,ACC,8-3,416.0,,Week 15Dec 6[16],1994
424,19,<,18,North Carolina,ACC,8-3,402.0,,Week 15Dec 6[16],1994
425,20,<,20,Michigan,Big Ten,7-4,372.0,,Week 15Dec 6[16],1994
426,21,<,21,USC,Pac-10,7-3-1,355.0,,Week 15Dec 6[16],1994
427,22,<,22,BYU,WAC,9-3,237.0,,Week 15Dec 6[16],1994
428,23,<,23,NC State,ACC,8-3,222.0,,Week 15Dec 6[16],1994
429,24,<,24,Washington State,Pac-10,7-4,186.0,DNP,Week 15Dec 6[16],1994
430,25,<,25,Duke,ACC,8-3,99.0,,Week 15Dec 6[16],1994
431,1,<,1,Nebraska (51.5),Big 8,13-0,1539.5,W 24-17 A #3 Miami (FL) (Orange),Week 16 (Final)Jan 3[17],1994
432,2,<,2,Penn State (10.5),Big Ten,12-0,1497.5,W 38-20 N #12 Oregon (Rose),Week 16 (Final)Jan 3[17],1994
433,3,<,4,Colorado,Big 8,11-1,1410.0,W 41-24 N Notre Dame (Fiesta),Week 16 (Final)Jan 3[17],1994
434,4,<,7,Florida State,ACC,10-1-1,1320.0,W 23-17 N #5 Florida (Sugar),Week 16 (Final)Jan 3[17],1994
435,5,<,6,Alabama,SEC,12-1,1312.0,W 24-17 N #13 Ohio State (Citrus),Week 16 (Final)Jan 3[17],1994
436,6,<,3,Miami (FL),Big East,10-2,1249.0,L 24-17 H #1 Nebraska (Orange),Week 16 (Final)Jan 3[17],1994
437,7,<,5,Florida,SEC,10-2-1,1153.0,L 23-17 N #7 Florida State (Sugar),Week 16 (Final)Jan 3[17],1994
438,8,<,8,Texas A&M,Southwest,10-0-1,1117.0,DNP,Week 16 (Final)Jan 3[17],1994
439,9,<,9,Auburn,SEC,9-1-1,1110.0,DNP,Week 16 (Final)Jan 3[17],1994
440,10,<,14,Utah,WAC,10-2,955.0,W 16-13 N #15 Arizona (Freedom),Week 16 (Final)Jan 3[17],1994
441,11,<,12,Oregon,Pac-10,9-4,810.0,L 38-20 N #2 Penn State (Rose),Week 16 (Final)Jan 3[17],1994
442,12,<,20,Michigan,Big Ten,8-4,732.0,W 24-14 N #10 Colorado State (Holiday),Week 16 (Final)Jan 3[17],1994
443,13,<,21,USC,Pac-10,8-3-1,691.0,W 55-14 N Texas Tech (Cotton),Week 16 (Final)Jan 3[17],1994
444,14,<,13,Ohio State,Big Ten,9-4,672.0,L 24-17 N #6 Alabama (Citrus),Week 16 (Final)Jan 3[17],1994
445,15,<,18,Virginia,ACC,9-3,648.0,W 20-10 N TCU (Independence),Week 16 (Final)Jan 3[17],1994
446,16,<,10,Colorado State,WAC,10-2,630.0,L 24-14 N #20 Michigan (Holiday),Week 16 (Final)Jan 3[17],1994
447,17,<,23,NC State,ACC,9-3,511.0,W 28-24 N #16 Mississippi State (Peach),Week 16 (Final)Jan 3[17],1994
448,18,<,22,BYU,WAC,10-3,500.0,W 31-6 N Oklahoma (Copper),Week 16 (Final)Jan 3[17],1994
449,19,<,11,Kansas State,Big 8,9-3,496.0,L 12-7 N Boston College (aloha),Week 16 (Final)Jan 3[17],1994
450,20,<,15,Arizona,Pac-10,8-4,364.0,L 16-13 N #14 Utah (Freedom),Week 16 (Final)Jan 3[17],1994
451,21,<,24,Washington State,Pac-10,8-4,344.0,W 10-3 N Baylor (Alamo),Week 16 (Final)Jan 3[17],1994
452,22,<,NR,Tennessee,SEC,8-4,303.0,,Week 16 (Final)Jan 3[17],1994
453,23,<,NR,Boston College,Big East,7-4-1,236.0,,Week 16 (Final)Jan 3[17],1994
454,24,<,16,Mississippi State,SEC,8-4,160.0,L 28-24 N #23 NC State (Peach),Week 16 (Final)Jan 3[17],1994
455,25,<,NR,Texas,Southwest,8-4,90.0,,Week 16 (Final)Jan 3[17],1994
456,NR,<,17,Virginia Tech,Big East,,0.0,L 45-23 N Tennessee (Gator),Week 16 (Final)Jan 3[17],1994
457,NR,<,19,North Carolina,ACC,,0.0,L 35-31 N Texas (Sun),Week 16 (Final)Jan 3[17],1994
458,NR,<,25,Duke,ACC,,0.0,L 34-20 N Wisconsin (Hall of Fame),Week 16 (Final)Jan 3[17],1994
