,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,CFP
507,12,<,15,Mississippi,SEC,7-2,836,12,W 27-14 H Liberty,Week 10Nov 7[11],2021,15
508,13,<,10,Wake Forest,ACC,8-1,762,13,L 58-55 A North Carolina,Week 10Nov 7[11],2021,12
509,14,<,17,BYU,Ind,8-2,635,15,W 59-14 H Idaho State,Week 10Nov 7[11],2021,14
510,15,<,16,UTSA,CUSA,9-0,605,16,W 44-23 A UTEP,Week 10Nov 7[11],2021,23
511,16,<,12,Auburn,SEC,6-3,477,20,L 20-3 A #13 Texas A&M,Week 10Nov 7[11],2021,17
512,17,<,20,Houston,AAC,8-1,466,17,W 54-42 A South Florida,Week 10Nov 7[11],2021,NR
513,18,<,14,Baylor,Big 12,7-2,463,18,L 30-28 A TCU,Week 10Nov 7[11],2021,13
514,19,<,19,Iowa,Big Ten,7-2,436,14,W 17-12 A Northwestern,Week 10Nov 7[11],2021,20
515,20,<,NR,Wisconsin,Big Ten,6-3,285,24,W 52-3 A Rutgers,Week 10Nov 7[11],2021,18
516,21,<,NR,NC State,ACC,7-2,267,19,W 28-14 A Florida State,Week 10Nov 7[11],2021,16
517,22,<,21,Coastal Carolina,Sun Belt,8-1,264,21,W 28-8 A Georgia Southern,Week 10Nov 7[11],2021,NR
518,23,<,22,Penn State,Big Ten,6-3,244,23,W 31-14 A Maryland,Week 10Nov 7[11],2021,NR
519,24,<,24,Louisiana,Sun Belt,8-1,207,25,W 21-17 H Georgia State,Week 10Nov 7[11],2021,NR
520,25,<,NR,Pittsburgh,ACC,7-2,193,22,W 54-29 A Duke,Week 10Nov 7[11],2021,21
521,RV,<,NR,Purdue,Big Ten,,174,RV,W 40-29 H #5 Michigan State,Week 10Nov 7[11],2021,19
522,RV,<,NR,Arkansas,SEC,,139,RV,W 31-28 H #15 Mississippi State,Week 10Nov 7[11],2021,25
523,RV,<,NR,San Diego State,MWC,,84,RV,W 17-10 A Hawaii,Week 10Nov 7[11],2021,22
524,RV,<,NR,Utah,Pac-12,,32,RV,W 52-7 A Stanford,Week 10Nov 7[11],2021,24
525,RV,<,NR,Iowa State,Big 12,,26,RV,W 30-7 H Texas,Week 10Nov 7[11],2021,NR
526,RV,<,18,Kentucky,SEC,,21,RV,L 45-42 H Tennessee,Week 10Nov 7[11],2021,NR
527,RV,<,NR,Appalachian State,Sun Belt,,20,RV,W 48-14 A Arkansas State,Week 10Nov 7[11],2021,NR
528,RV,<,23,SMU,AAC,,4,RV,L 28-25 A Memphis,Week 10Nov 7[11],2021,NR
529,NR,<,25,Fresno State,MWC,,0,RV,L 40-14 H Boise State,Week 10Nov 7[11],2021,NR
530,NR,<,NR,Arizona State,Pac-12,,0,RV,W 31-16 H USC,Week 10Nov 7[11],2021,NR
531,NR,<,NR,Clemson,ACC,,0,RV,W 30-24 A Louisville,Week 10Nov 7[11],2021,NR
532,NR,<,NR,Minnesota,Big Ten,,0,RV,L 14-6 H Illinois,Week 10Nov 7[11],2021,NR
533,NR,<,NR,Nevada,MWC,,0,RV,W 27-24 H San Jose State,Week 10Nov 7[11],2021,NR
534,NR,<,NR,Tennessee,SEC,,0,RV,W 45-42 A #18 Kentucky,Week 10Nov 7[11],2021,NR
535,1,<,1,Georgia (62),SEC,10-0,1550,1,W 41-17 A Tennessee,Week 11Nov 14[12],2021,1
536,2,<,3,Alabama,SEC,9-1,1449,*2,W 59-3 H New Mexico State,Week 11Nov 14[12],2021,2
537,3,<,2,Cincinnati,AAC,10-0,1420,3,W 45-28 A South Florida,Week 11Nov 14[12],2021,5
538,4,<,5,Oregon,Pac-12,9-1,1353,5,W 38-24 H Washington State,Week 11Nov 14[12],2021,3
539,5,<,6,Ohio State,Big Ten,9-1,1341,4,W 59-31 H Purdue,Week 11Nov 14[12],2021,4
540,6,<,7,Notre Dame,Ind,9-1,1175,6,W 28-3 A Virginia,Week 11Nov 14[12],2021,8
541,7,<,8,Michigan State,Big Ten,9-1,1161,8,W 40-21 H Maryland,Week 11Nov 14[12],2021,7
542,8,<,9,Michigan,Big Ten,9-1,1134,7,W 21-17 A #23 Penn State,Week 11Nov 14[12],2021,6
543,9,<,10,Oklahoma State,Big 12,9-1,1106,9,W 63-17 H TCU,Week 11Nov 14[12],2021,9
544,10,<,12,Mississippi,SEC,8-2,943,10,W 29-19 H #11 Texas A&M,Week 11Nov 14[12],2021,12
545,11,<,18,Baylor,Big 12,8-2,882,13,W 27-14 H #4 Oklahoma,Week 11Nov 14[12],2021,11
546,12,<,4,Oklahoma,Big 12,9-1,870,11,L 27-14 A #18 Baylor,Week 11Nov 14[12],2021,13
547,13,<,13,Wake Forest,ACC,9-1,851,12,W 45-42 H #21 NC State,Week 11Nov 14[12],2021,10
548,14,<,14,BYU,Ind,8-2,671,15,DNP,Week 11Nov 14[12],2021,14
549,15,<,15,UTSA,CUSA,10-0,591,18,W 27-17 H Southern Miss,Week 11Nov 14[12],2021,22
550,16,<,11,Texas A&M,SEC,7-3,583,16,L 29-19 A #12 Mississippi,Week 11Nov 14[12],2021,16
551,17,<,17,Houston,AAC,9-1,509,17,W 37-8 A Temple,Week 11Nov 14[12],2021,24
552,18,<,19,Iowa,Big Ten,8-2,491,14,W 27-22 H Minnesota,Week 11Nov 14[12],2021,17
553,19,<,20,Wisconsin,Big Ten,7-3,467,20,W 35-7 H Northwestern,Week 11Nov 14[12],2021,15
554,20,<,25,Pittsburgh,ACC,8-2,358,19,W 30-23 (1OT) H North Carolina,Week 11Nov 14[12],2021,18
555,21,<,NR,Arkansas,SEC,7-3,277,22,W 16-13 (1OT) A LSU,Week 11Nov 14[12],2021,21
556,22,<,24,Louisiana,Sun Belt,9-1,261,21,W 35-21 A Troy,Week 11Nov 14[12],2021,NR
557,23,<,NR,San Diego State,MWC,9-1,239,23,W 23-21 H Nevada,Week 11Nov 14[12],2021,19
558,24,<,NR,Utah,Pac-12,7-3,141,25,W 38-29 A Arizona,Week 11Nov 14[12],2021,23
559,25,<,21,NC State,ACC,7-3,95,24,L 45-42 A #13 Wake Forest,Week 11Nov 14[12],2021,20
560,RV,<,NR,Mississippi State,SEC,,52,RV,W 43-34 A #16 Auburn,Week 11Nov 14[12],2021,25
561,RV,<,16,Auburn,SEC,,43,RV,L 43-34 H Mississippi State,Week 11Nov 14[12],2021,NR
562,RV,<,NR,Appalachian State,Sun Belt,,32,RV,W 31-7 H South Alabama,Week 11Nov 14[12],2021,NR
563,RV,<,23,Penn State,Big Ten,,31,RV,L 21-17 H #9 Michigan,Week 11Nov 14[12],2021,NR
564,RV,<,22,Coastal Carolina,Sun Belt,,28,RV,L 42-40 H Georgia State,Week 11Nov 14[12],2021,NR
565,RV,<,NR,Kansas State,Big 12,,12,RV,W 34-17 H West Virginia,Week 11Nov 14[12],2021,NR
566,RV,<,NR,Utah State,MWC,,12,RV,W 48-17 A San Jose State,Week 11Nov 14[12],2021,NR
567,RV,<,NR,Kentucky,SEC,,9,RV,W 34-17 A Vanderbilt,Week 11Nov 14[12],2021,NR
568,RV,<,NR,SMU,AAC,,9,RV,W 55-28 H UCF,Week 11Nov 14[12],2021,NR
569,RV,<,NR,Purdue,Big Ten,,4,RV,L 59-31 A #6 Ohio State,Week 11Nov 14[12],2021,NR
570,NR,<,NR,Arizona State,Pac-12,,0,RV,W 35-30 A Washington,Week 11Nov 14[12],2021,NR
571,NR,<,NR,Clemson,ACC,,0,RV,W 44-7 H Connecticut,Week 11Nov 14[12],2021,NR
572,NR,<,NR,Fresno State,MWC,,0,RV,W 34-7 H New Mexico,Week 11Nov 14[12],2021,NR
573,NR,<,NR,Louisville,ACC,,0,RV,W 41-3 H Syracuse,Week 11Nov 14[12],2021,NR
574,1,<,1,Georgia (62),SEC,11-0,1550,*1,W 56-7 H Charleston Southern,Week 12Nov 21[13],2021,1
575,2,<,5,Ohio State,Big Ten,10-1,1434,3,W 56-7 H #7 Michigan State,Week 12Nov 21[13],2021,2
576,3,<,2,Alabama,SEC,10-1,1423,2,W 42-35 H #21 Arkansas,Week 12Nov 21[13],2021,3
577,4,<,3,Cincinnati,AAC,11-0,1416,4,W 48-14 H SMU,Week 12Nov 21[13],2021,4
578,5,<,6,Notre Dame,Ind,10-1,1262,5,W 55-0 H Georgia Tech,Week 12Nov 21[13],2021,6
579,6,<,8,Michigan,Big Ten,10-1,1246,6,W 59-18 A Maryland,Week 12Nov 21[13],2021,5
580,7,<,9,Oklahoma State,Big 12,10-1,1209,7,W 23-0 A Texas Tech,Week 12Nov 21[13],2021,7
581,8,<,10,Mississippi,SEC,9-2,1060,8,W 31-17 H Vanderbilt,Week 12Nov 21[13],2021,9
582,9,<,11,Baylor,Big 12,9-2,1046,10,W 20-10 A Kansas State,Week 12Nov 21[13],2021,8
583,10,<,12,Oklahoma,Big 12,10-1,1001,9,W 28-21 H Iowa State,Week 12Nov 21[13],2021,10
584,11,<,4,Oregon,Pac-12,9-2,849,11,L 38-7 A #24 Utah,Week 12Nov 21[13],2021,11
585,12,<,7,Michigan State,Big Ten,9-2,778,13,L 56-7 A #5 Ohio State,Week 12Nov 21[13],2021,12
586,13,<,14,BYU,Ind,9-2,771,15,W 34-17 A Georgia Southern,Week 12Nov 21[13],2021,13
587,14,<,16,Texas A&M,SEC,8-3,628,14,W 52-3 H Prairie View A&M,Week 12Nov 21[13],2021,15
588,15,<,15,UTSA,CUSA,11-0,583,20,W 34-31 H UAB,Week 12Nov 21[13],2021,22
589,16,<,24,Utah,Pac-12,8-3,561,19,W 38-7 H #4 Oregon,Week 12Nov 21[13],2021,19
590,17,<,18,Iowa,Big Ten,9-2,538,12,W 33-23 H Illinois,Week 12Nov 21[13],2021,16
591,18,<,19,Wisconsin,Big Ten,8-3,517,18,W 35-28 H Nebraska,Week 12Nov 21[13],2021,14
592,19,<,17,Houston,AAC,10-1,516,16,W 31-13 H Memphis,Week 12Nov 21[13],2021,24
593,20,<,20,Pittsburgh,ACC,9-2,445,17,W 48-38 H Virginia,Week 12Nov 21[13],2021,17
594,21,<,13,Wake Forest,ACC,9-2,344,21,L 48-27 A Clemson,Week 12Nov 21[13],2021,18
595,22,<,23,San Diego State,MWC,10-1,273,22,W 28-20 A UNLV,Week 12Nov 21[13],2021,21
596,23,<,22,Louisiana,Sun Belt,10-1,246,23,W 42-14 A Liberty,Week 12Nov 21[13],2021,NR
597,24,<,25,NC State,ACC,8-3,141,24,W 41-17 H Syracuse,Week 12Nov 21[13],2021,20
598,25,<,21,Arkansas,SEC,7-4,105,RV,L 42-35 A #2 Alabama,Week 12Nov 21[13],2021,25
599,RV,<,NR,Clemson,ACC,,101,RV,W 48-27 H #13 Wake Forest,Week 12Nov 21[13],2021,23
600,RV,<,NR,Mississippi State,SEC,,44,RV,W 55-10 H Tennessee State,Week 12Nov 21[13],2021,NR
601,RV,<,NR,Penn State,Big Ten,,26,RV,W 28-0 H Rutgers,Week 12Nov 21[13],2021,NR
602,RV,<,NR,Appalachian State,Sun Belt,,24,RV,W 45-7 A Troy,Week 12Nov 21[13],2021,NR
603,RV,<,NR,Kentucky,SEC,,10,25,W 56-16 H New Mexico State,Week 12Nov 21[13],2021,NR
604,RV,<,NR,Purdue,Big Ten,,3,RV,W 32-14 A Northwestern,Week 12Nov 21[13],2021,NR
605,NR,<,NR,Air Force,MWC,,0,RV,W 41-39 (3OT) A Nevada,Week 12Nov 21[13],2021,NR
606,NR,<,NR,Coastal Carolina,Sun Belt,,0,RV,W 35-21 H Texas State,Week 12Nov 21[13],2021,NR
607,NR,<,NR,Oregon State,Pac-12,,0,RV,W 24-10 H Arizona State,Week 12Nov 21[13],2021,NR
608,1,<,1,Georgia (62),SEC,12-0,1550,*1,W 45-0 A Georgia Tech,Week 13Nov 28[14],2021,1
609,2,<,6,Michigan,Big Ten,11-1,1449,3,W 42-27 H #2 Ohio State,Week 13Nov 28[14],2021,2
610,3,<,4,Cincinnati,AAC,12-0,1422,4,W 35-13 A East Carolina,Week 13Nov 28[14],2021,4
611,4,<,3,Alabama,SEC,11-1,1388,2,W 24-22 (4OT) A Auburn,Week 13Nov 28[14],2021,3
612,5,<,7,Oklahoma State,Big 12,11-1,1291,5,W 37-33 H #10 Oklahoma,Week 13Nov 28[14],2021,5
613,6,<,5,Notre Dame,Ind,11-1,1264,6,W 45-14 A Stanford,Week 13Nov 28[14],2021,6
614,7,<,2,Ohio State,Big Ten,10-2,1147,7,L 42-27 A #6 Michigan,Week 13Nov 28[14],2021,7
615,8,<,8,Mississippi,SEC,10-2,1105,8,W 31-21 A Mississippi State,Week 13Nov 28[14],2021,8
616,9,<,9,Baylor,Big 12,10-2,1066,9,W 27-24 H Texas Tech,Week 13Nov 28[14],2021,9
617,10,<,11,Oregon,Pac-12,10-2,932,10,W 38-29 H Oregon State,Week 13Nov 28[14],2021,10
618,11,<,12,Michigan State,Big Ten,10-2,877,13,W 30-27 H Penn State,Week 13Nov 28[14],2021,11
619,12,<,13,BYU,Ind,10-2,839,14,W 35-31 A USC,Week 13Nov 28[14],2021,12
620,13,<,10,Oklahoma,Big 12,10-2,837,11,L 37-33 A #7 Oklahoma State,Week 13Nov 28[14],2021,14
621,14,<,16,Utah,Pac-12,9-3,667,17,W 28-13 H Colorado,Week 13Nov 28[14],2021,17
622,15,<,17,Iowa,Big Ten,10-2,662,12,W 28-21 A Nebraska,Week 13Nov 28[14],2021,13
623,16,<,19,Houston,AAC,11-1,603,16,W 45-17 A Connecticut,Week 13Nov 28[14],2021,21
624,17,<,20,Pittsburgh,ACC,10-2,589,15,W 31-14 A Syracuse,Week 13Nov 28[14],2021,15
625,18,<,21,Wake Forest,ACC,10-2,485,18,W 41-10 A Boston College,Week 13Nov 28[14],2021,16
626,19,<,22,San Diego State,MWC,11-1,416,19,W 27-16 H Boise State,Week 13Nov 28[14],2021,19
627,20,<,23,Louisiana,Sun Belt,11-1,317,21,W 21-16 H Louisiana Monroe,Week 13Nov 28[14],2021,24
628,21,<,24,NC State,ACC,9-3,310,20,W 34-30 H North Carolina,Week 13Nov 28[14],2021,18
629,22,<,NR,Clemson,ACC,9-3,269,24,W 30-0 A South Carolina,Week 13Nov 28[14],2021,20
630,23,<,25,Arkansas,SEC,8-4,214,25,W 34-17 H Missouri,Week 13Nov 28[14],2021,22
631,24,<,14,Texas A&M,SEC,8-4,117,23,L 27-24 A LSU,Week 13Nov 28[14],2021,25
632,25,<,NR,Kentucky,SEC,9-3,82,22,W 52-21 A Louisville,Week 13Nov 28[14],2021,23
633,RV,<,18,Wisconsin,Big Ten,,68,RV,L 23-13 A Minnesota,Week 13Nov 28[14],2021,NR
634,RV,<,15,UTSA,CUSA,,58,RV,L 45-23 A North Texas,Week 13Nov 28[14],2021,NR
635,RV,<,NR,Appalachian State,Sun Belt,,50,RV,W 27-3 H Georgia Southern,Week 13Nov 28[14],2021,NR
636,RV,<,NR,Minnesota,Big Ten,,37,RV,W 23-13 H #18 Wisconsin,Week 13Nov 28[14],2021,NR
637,RV,<,NR,Purdue,Big Ten,,21,RV,W 44-7 H Indiana,Week 13Nov 28[14],2021,NR
638,RV,<,NR,Mississippi State,SEC,,7,RV,L 31-21 H #8 Mississippi,Week 13Nov 28[14],2021,NR
639,RV,<,NR,Army,Ind,,5,NR,W 31-16 A Liberty,Week 13Nov 28[14],2021,NR
640,RV,<,NR,Penn State,Big Ten,,5,RV,L 30-27 A #12 Michigan State,Week 13Nov 28[14],2021,NR
641,RV,<,NR,Fresno State,MWC,,1,RV,W 40-9 A San Jose State,Week 13Nov 28[14],2021,NR
642,NR,<,NR,Air Force,MWC,,0,RV,W 48-14 H UNLV,Week 13Nov 28[14],2021,NR
643,NR,<,NR,Coastal Carolina,Sun Belt,,0,RV,W 27-21 (1OT) A South Alabama,Week 13Nov 28[14],2021,NR
644,NR,<,NR,UCLA,Pac-12,,0,RV,W 42-14 H California,Week 13Nov 28[14],2021,NR
645,NR,<,NR,Utah State,MWC,,0,RV,W 35-10 A New Mexico,Week 13Nov 28[14],2021,NR
646,1,<,4,Alabama (50),SEC,12-1,1535,*1,W 41-24 N #1 Georgia (SEC CG),Week 14Dec 5[15],2021,1
647,2,<,2,Michigan (9),Big Ten,12-1,1480,*2,W 42-3 N #15 Iowa (Big Ten CG),Week 14Dec 5[15],2021,2
648,3,<,1,Georgia,SEC,12-1,1408,3,L 41-24 N #4 Alabama (SEC CG),Week 14Dec 5[15],2021,3
649,4,<,3,Cincinnati (3),AAC,13-0,1404,*4,W 35-20 H #16 Houston (AAC CG),Week 14Dec 5[15],2021,4
650,5,<,6,Notre Dame,Ind,11-1,1280,5,DNP,Week 14Dec 5[15],2021,5
651,6,<,9,Baylor,Big 12,11-2,1228,6,W 21-16 N #5 Oklahoma State (Big 12 CG),Week 14Dec 5[15],2021,7
652,7,<,7,Ohio State,Big Ten,10-2,1177,7,DNP,Week 14Dec 5[15],2021,6
653,8,<,8,Mississippi,SEC,10-2,1101,8,DNP,Week 14Dec 5[15],2021,8
654,9,<,5,Oklahoma State,Big 12,11-2,1060,9,L 21-16 N #9 Baylor (Big 12 CG),Week 14Dec 5[15],2021,9
655,10,<,14,Utah,Pac-12,10-3,929,11,W 38-10 N #10 Oregon (Pac-12 CG),Week 14Dec 5[15],2021,11
656,11,<,11,Michigan State,Big Ten,10-2,895,10,DNP,Week 14Dec 5[15],2021,10
657,12,<,12,BYU,Ind,10-2,866,14,DNP,Week 14Dec 5[15],2021,13
658,13,<,17,Pittsburgh,ACC,11-2,838,12,W 45-21 N #18 Wake Forest (ACC CG),Week 14Dec 5[15],2021,12
659,14,<,13,Oklahoma,Big 12,10-2,807,13,DNP,Week 14Dec 5[15],2021,16
660,15,<,10,Oregon,Pac-12,10-3,594,15,L 38-10 N #14 Utah (Pac-12 CG),Week 14Dec 5[15],2021,14
661,16,<,20,Louisiana,Sun Belt,12-1,490,17,W 24-16 H Appalachian State (Sun Belt CG),Week 14Dec 5[15],2021,23
662,17,<,15,Iowa,Big Ten,10-3,446,16,L 42-3 N #2 Michigan (Big Ten CG),Week 14Dec 5[15],2021,15
663,18,<,21,NC State,ACC,9-3,404,18,DNP,Week 14Dec 5[15],2021,18
664,19,<,22,Clemson,ACC,9-3,395,22,DNP,Week 14Dec 5[15],2021,19
665,20,<,18,Wake Forest,ACC,10-3,393,19,L 45-21 N #17 Pittsburgh (ACC CG),Week 14Dec 5[15],2021,17
666,21,<,16,Houston,AAC,11-2,358,21,L 35-20 A #3 Cincinnati (AAC CG),Week 14Dec 5[15],2021,20
667,22,<,23,Arkansas,SEC,8-4,279,24,DNP,Week 14Dec 5[15],2021,21
668,23,<,24,Texas A&M,SEC,8-4,171,23,DNP,Week 14Dec 5[15],2021,25
669,24,<,NR,UTSA,CUSA,12-1,146,25,W 49-41 H Western Kentucky (C-USA CG),Week 14Dec 5[15],2021,NR
670,25,<,25,Kentucky,SEC,9-3,129,20,DNP,Week 14Dec 5[15],2021,22
671,RV,<,NR,Utah State,MWC,,109,RV,W 46-13 A #19 San Diego State (MWC CG),Week 14Dec 5[15],2021,NR
672,RV,<,NR,Wisconsin,Big Ten,,66,RV,DNP,Week 14Dec 5[15],2021,NR
673,RV,<,19,San Diego State,MWC,,63,RV,L 46-13 H Utah State (MWC CG),Week 14Dec 5[15],2021,24
674,RV,<,NR,Minnesota,Big Ten,,38,RV,DNP,Week 14Dec 5[15],2021,NR
675,RV,<,NR,Purdue,Big Ten,,36,RV,DNP,Week 14Dec 5[15],2021,NR
676,RV,<,NR,Appalachian State,Sun Belt,,9,RV,L 24-16 A #20 Louisiana (Sun Belt CG),Week 14Dec 5[15],2021,NR
677,RV,<,NR,Army,Ind,,7,NR,DNP,Week 14Dec 5[15],2021,NR
678,RV,<,NR,Mississippi State,SEC,,4,RV,DNP,Week 14Dec 5[15],2021,NR
679,RV,<,NR,Penn State,Big Ten,,4,RV,DNP,Week 14Dec 5[15],2021,NR
680,RV,<,NR,Northern Illinois,MAC,,1,NR,W 41-23 N Kent State (MAC CG),Week 14Dec 5[15],2021,NR
681,NR,<,NR,Arizona State,Pac-12,,0,RV,DNP,Week 14Dec 5[15],2021,NR
682,NR,<,NR,Coastal Carolina,Sun Belt,,0,RV,DNP,Week 14Dec 5[15],2021,NR
683,NR,<,NR,Fresno State,MWC,,0,RV,DNP,Week 14Dec 5[15],2021,NR
684,NR,<,NR,UCLA,Pac-12,,0,RV,DNP,Week 14Dec 5[15],2021,NR
685,1,<,3,Georgia (61),SEC,14-1,1525,*1,W 33-18 N #1 Alabama (CFP Final),Week 15 (Final)Jan 11[16],2021,
686,2,<,1,Alabama,SEC,13-2,1464,2,L 33-18 N #3 Georgia (CFP Final),Week 15 (Final)Jan 11[16],2021,
687,3,<,2,Michigan,Big Ten,12-2,1361,3,L 34-11 N #3 Georgia (CFP Semi/Orange),Week 15 (Final)Jan 11[16],2021,
688,4,<,4,Cincinnati,AAC,13-1,1349,4,L 27-6 N #1 Alabama (CFP Semi/Cotton),Week 15 (Final)Jan 11[16],2021,
689,5,<,6,Baylor,Big 12,12-2,1259,6,W 21-7 N #8 Mississippi (Sugar),Week 15 (Final)Jan 11[16],2021,
690,6,<,7,Ohio State,Big Ten,11-2,1247,5,W 48-45 N #10 Utah (Rose),Week 15 (Final)Jan 11[16],2021,
691,7,<,9,Oklahoma State,Big 12,12-2,1177,7,W 37-35 N #5 Notre Dame (Fiesta),Week 15 (Final)Jan 11[16],2021,
692,8,<,5,Notre Dame,Ind,11-2,1039,9,L 37-35 N #9 Oklahoma State (Fiesta),Week 15 (Final)Jan 11[16],2021,
693,9,<,11,Michigan State,Big Ten,11-2,1026,8,W 31-21 N #13 Pittsburgh (Peach),Week 15 (Final)Jan 11[16],2021,
694,10,<,14,Oklahoma,Big 12,11-2,966,10,W 47-32 N #15 Oregon (Alamo),Week 15 (Final)Jan 11[16],2021,
695,11,<,8,Mississippi,SEC,10-3,926,11,L 21-7 N #6 Baylor (Sugar),Week 15 (Final)Jan 11[16],2021,
696,12,<,10,Utah,Pac-12,10-4,851,12,L 48-45 N #7 Ohio State (Rose),Week 15 (Final)Jan 11[16],2021,
697,13,<,13,Pittsburgh,ACC,11-3,741,13,L 31-21 N #11 Michigan State (Peach),Week 15 (Final)Jan 11[16],2021,
698,14,<,19,Clemson,ACC,10-3,538,16,W 20-13 N Iowa State (Cheez-It),Week 15 (Final)Jan 11[16],2021,
699,15,<,20,Wake Forest,ACC,11-3,533,14,W 38-10 N Rutgers (Gator),Week 15 (Final)Jan 11[16],2021,
700,16,<,16,Louisiana,Sun Belt,13-1,517,18,W 36-21 N Marshall (New Orleans),Week 15 (Final)Jan 11[16],2021,
701,17,<,21,Houston,AAC,12-2,513,17,W 17-13 N Auburn (Birmingham),Week 15 (Final)Jan 11[16],2021,
702,18,<,25,Kentucky,SEC,10-3,446,15,W 20-17 N #17 Iowa (Citrus),Week 15 (Final)Jan 11[16],2021,
703,19,<,12,BYU,Ind,10-3,435,22,L 31-28 N UAB (Independence),Week 15 (Final)Jan 11[16],2021,
704,20,<,18,NC State,ACC,9-3,382,19,DNP,Week 15 (Final)Jan 11[16],2021,
705,21,<,22,Arkansas,SEC,9-4,371,20,W 24-10 N Penn State (Outback),Week 15 (Final)Jan 11[16],2021,
706,22,<,15,Oregon,Pac-12,10-4,364,21,L 47-32 N #14 Oklahoma (Alamo),Week 15 (Final)Jan 11[16],2021,
707,23,<,17,Iowa,Big Ten,10-4,171,23,L 20-17 N #25 Kentucky (Citrus),Week 15 (Final)Jan 11[16],2021,
708,24,<,NR,Utah State,MWC,11-3,163,24,W 24-13 N Oregon State (Jimmy Kimmel LA),Week 15 (Final)Jan 11[16],2021,
709,25,<,NR,San Diego State,MWC,12-2,137,RV,W 38-24 N #24 UTSA (Frisco),Week 15 (Final)Jan 11[16],2021,
710,RV,<,23,Texas A&M,SEC,,115,25,DNP,Week 15 (Final)Jan 11[16],2021,
711,RV,<,NR,Wisconsin,Big Ten,,97,RV,W 20-13 N Arizona State (Las Vegas),Week 15 (Final)Jan 11[16],2021,
712,RV,<,NR,Minnesota,Big Ten,,47,RV,W 18-6 N West Virginia (Guaranteed Rate),Week 15 (Final)Jan 11[16],2021,
713,RV,<,NR,Purdue,Big Ten,,44,RV,W 48-45 (1OT) N Tennessee (Music City),Week 15 (Final)Jan 11[16],2021,
714,RV,<,24,UTSA,CUSA,,9,RV,L 38-24 N San Diego State (Frisco),Week 15 (Final)Jan 11[16],2021,
715,RV,<,NR,Army,Ind,,6,RV,W 24-22 N Missouri (Armed Forces),Week 15 (Final)Jan 11[16],2021,
716,RV,<,NR,Coastal Carolina,Sun Belt,,2,RV,W 47-41 N Northern Illinois (Cure),Week 15 (Final)Jan 11[16],2021,
717,RV,<,NR,Fresno State,MWC,,2,RV,W 31-24 N UTEP (New Mexico),Week 15 (Final)Jan 11[16],2021,
718,RV,<,NR,Air Force,MWC,,1,RV,W 31-28 N Louisville (First Responder),Week 15 (Final)Jan 11[16],2021,
719,RV,<,NR,UAB,CUSA,,1,NR,W 31-28 N #12 BYU (Independence),Week 15 (Final)Jan 11[16],2021,
