,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
310,4,<,4,Alabama,SEC,9-0,1312.0,,Week 11Nov 14[12],1989
311,5,<,5,Florida State,Ind,7-2,1240.0,,Week 11Nov 14[12],1989
312,6,<,6,Nebraska,Big 8,9-1,1197.0,,Week 11Nov 14[12],1989
313,7,<,7,Miami (FL),Ind,8-1,1163.0,,Week 11Nov 14[12],1989
314,8,<,9,USC,Pac-10,8-2,1076.0,,Week 11Nov 14[12],1989
315,9,<,11,Tennessee,SEC,7-1,991.0,,Week 11Nov 14[12],1989
316,10,<,10,Arkansas,Southwest,8-1,979.0,,Week 11Nov 14[12],1989
317,11,<,12,Auburn,SEC,7-2,866.0,,Week 11Nov 14[12],1989
318,12,<,8,Illinois,Big Ten,7-2,855.0,,Week 11Nov 14[12],1989
319,13,<,15,Houston,Southwest,7-2,754.0,,Week 11Nov 14[12],1989
320,14,<,16,Texas A&M,Southwest,7-2,680.0,,Week 11Nov 14[12],1989
321,15,<,17,Clemson,ACC,8-2,632.0,,Week 11Nov 14[12],1989
322,16,<,18,Virginia,ACC,9-2,564.0,,Week 11Nov 14[12],1989
323,17,<,13,Penn State,Ind,6-2-1,425.0,,Week 11Nov 14[12],1989
324,18,<,19,West Virginia,Ind,7-2-1,393.0,,Week 11Nov 14[12],1989
325,19,<,14,Pittsburgh,Ind,5-2-1,379.0,,Week 11Nov 14[12],1989
326,20,<,23,Texas Tech,Southwest,7-2,334.0,,Week 11Nov 14[12],1989
327,21,<,21,BYU,WAC,8-2,310.0,,Week 11Nov 14[12],1989
328,22,<,NR,Ohio State,Big Ten,7-2,262.0,,Week 11Nov 14[12],1989
329,23,<,24,Fresno State,Big West,10-0,233.0,W 45-5 A New Mexico State,Week 11Nov 14[12],1989
330,24,<,NR,Hawaii,WAC,8-2,131.0,W 34-26 H Pacific,Week 11Nov 14[12],1989
331,25,<,NR,Duke,ACC,7-3,114.0,,Week 11Nov 14[12],1989
332,NR,<,20,Florida,SEC,,0.0,,Week 11Nov 14[12],1989
333,NR,<,22,NC State,ACC,,0.0,,Week 11Nov 14[12],1989
334,NR,<,25,Arizona,Pac-10,6-4,0.0,L 24-3 H USC,Week 11Nov 14[12],1989
335,1,<,1,Notre Dame (57),Ind,11-0,1497.0,W 34-23 A #17 Penn State,Week 12Nov 21[13],1989
336,2,<,2,Colorado (3),Big 8,11-0,1439.0,,Week 12Nov 21[13],1989
337,3,<,3,Michigan,Big Ten,9-1,1359.0,,Week 12Nov 21[13],1989
338,4,<,4,Alabama,SEC,10-0,1319.0,,Week 12Nov 21[13],1989
339,5,<,5,Florida State,Ind,8-2,1244.0,,Week 12Nov 21[13],1989
340,6,<,6,Nebraska,Big 8,10-1,1200.0,,Week 12Nov 21[13],1989
341,7,<,7,Miami (FL),Ind,9-1,1169.0,,Week 12Nov 21[13],1989
342,8,<,9,Tennessee,SEC,8-1,1065.0,,Week 12Nov 21[13],1989
343,9,<,10,Arkansas,Southwest,8-1,988.0,,Week 12Nov 21[13],1989
344,10,<,11,Auburn,SEC,8-2,925.0,,Week 12Nov 21[13],1989
345,11,<,12,Illinois,Big Ten,8-2,907.0,,Week 12Nov 21[13],1989
346,12,<,8,USC,Pac-10,8-2-1,815.0,,Week 12Nov 21[13],1989
347,13,<,13,Houston,Southwest,7-2,730.0,,Week 12Nov 21[13],1989
348,14,<,14,Texas A&M,Southwest,7-2,716.0,,Week 12Nov 21[13],1989
349,15,<,15,Clemson,ACC,9-2,670.0,,Week 12Nov 21[13],1989
350,16,<,16,Virginia,ACC,10-2,603.0,,Week 12Nov 21[13],1989
351,17,<,18,West Virginia,Ind,7-2-1,413.0,,Week 12Nov 21[13],1989
352,18,<,20,Texas Tech,Southwest,8-2,390.0,,Week 12Nov 21[13],1989
353,19,<,19,Pittsburgh,Ind,6-2-1,384.0,,Week 12Nov 21[13],1989
354,20,<,22,Ohio State,Big Ten,8-2,375.0,,Week 12Nov 21[13],1989
355,21,<,21,BYU,WAC,9-2,330.0,,Week 12Nov 21[13],1989
356,22,<,17,Penn State,Ind,6-3-1,314.0,,Week 12Nov 21[13],1989
357,23,<,25,Duke,ACC,8-3,231.0,,Week 12Nov 21[13],1989
358,24,<,24,Hawaii,WAC,8-2,182.0,DNP,Week 12Nov 21[13],1989
359,25,<,NR,Michigan State,Big Ten,6-4,131.0,,Week 12Nov 21[13],1989
360,NR,<,23,Fresno State,Big West,,0.0,,Week 12Nov 21[13],1989
361,1,<,2,Colorado (53),Big 8,11-0,1468.0,DNP,Week 13Nov 28[14],1989
362,2,<,4,Alabama (2),SEC,10-0,1351.0,,Week 13Nov 28[14],1989
363,3,<,3,Michigan (1),Big Ten,10-1,1332.0,,Week 13Nov 28[14],1989
364,4,<,7,Miami (FL) (3),Ind,10-1,1319.0,,Week 13Nov 28[14],1989
365,5,<,1,Notre Dame,Ind,11-1,1231.0,L 27-10 A #7 Miami (FL),Week 13Nov 28[14],1989
366,6,<,5,Florida State,Ind,8-2,1200.0,,Week 13Nov 28[14],1989
367,7,<,6,Nebraska,Big 8,10-1,1154.0,,Week 13Nov 28[14],1989
368,8,<,8,Tennessee,SEC,9-1,1045.0,,Week 13Nov 28[14],1989
369,9,<,9,Arkansas,Southwest,9-1,1000.0,,Week 13Nov 28[14],1989
370,10,<,11,Illinois,Big Ten,9-2,913.0,,Week 13Nov 28[14],1989
371,11,<,10,Auburn,SEC,8-2,893.0,,Week 13Nov 28[14],1989
372,12,<,12,USC,Pac-10,8-2-1,802.0,,Week 13Nov 28[14],1989
373,13,<,13,Houston,Southwest,8-2,750.0,,Week 13Nov 28[14],1989
374,14,<,15,Clemson,ACC,9-2,684.0,,Week 13Nov 28[14],1989
375,15,<,16,Virginia,ACC,10-2,640.0,,Week 13Nov 28[14],1989
376,16,<,14,Texas A&M,Southwest,7-3,534.0,,Week 13Nov 28[14],1989
377,17,<,17,West Virginia,Ind,8-2-1,499.0,,Week 13Nov 28[14],1989
378,18,<,22,Penn State,Ind,7-3-1,450.0,,Week 13Nov 28[14],1989
379,19,<,21,BYU,WAC,10-2,401.0,,Week 13Nov 28[14],1989
380,20,<,23,Duke,ACC,8-3,301.0,,Week 13Nov 28[14],1989
381,21,<,20,Ohio State,Big Ten,8-3,264.0,,Week 13Nov 28[14],1989
382,22,<,25,Michigan State,Big Ten,7-4,247.0,,Week 13Nov 28[14],1989
383,23,<,24,Hawaii,WAC,9-2,197.0,W 23-21 H Oregon State,Week 13Nov 28[14],1989
384,24,<,19,Pittsburgh,Ind,6-3-1,180.0,,Week 13Nov 28[14],1989
385,25,<,18,Texas Tech,Southwest,8-3,177.0,,Week 13Nov 28[14],1989
386,1,<,1,Colorado (55),Big 8,11-0,1492.0,DNP,Week 14Dec 5[15],1989
387,2,<,4,Miami (FL) (4),Ind,10-1,1407.0,,Week 14Dec 5[15],1989
388,3,<,3,Michigan (1),Big Ten,10-1,1374.0,,Week 14Dec 5[15],1989
389,4,<,5,Notre Dame,Ind,11-1,1323.0,,Week 14Dec 5[15],1989
390,5,<,6,Florida State,Ind,9-2,1265.0,,Week 14Dec 5[15],1989
391,6,<,7,Nebraska,Big 8,10-1,1198.0,,Week 14Dec 5[15],1989
392,7,<,2,Alabama,SEC,10-1,1090.0,,Week 14Dec 5[15],1989
393,8,<,8,Tennessee,SEC,10-1,1069.0,,Week 14Dec 5[15],1989
394,9,<,11,Auburn,SEC,9-2,1024.0,,Week 14Dec 5[15],1989
395,10,<,9,Arkansas,Southwest,10-1,983.0,,Week 14Dec 5[15],1989
396,11,<,10,Illinois,Big Ten,9-2,931.0,,Week 14Dec 5[15],1989
397,12,<,12,USC,Pac-10,8-2-1,831.0,,Week 14Dec 5[15],1989
398,13,<,13,Houston,Southwest,9-2,748.0,,Week 14Dec 5[15],1989
399,14,<,14,Clemson,ACC,9-2,681.0,,Week 14Dec 5[15],1989
400,15,<,15,Virginia,ACC,10-2,657.0,,Week 14Dec 5[15],1989
401,16,<,16,Texas A&M,Southwest,8-3,570.0,,Week 14Dec 5[15],1989
402,17,<,17,West Virginia,Ind,8-2-1,490.0,,Week 14Dec 5[15],1989
403,18,<,18,Penn State,Ind,7-3-1,466.0,,Week 14Dec 5[15],1989
404,19,<,19,BYU,WAC,10-2,378.0,,Week 14Dec 5[15],1989
405,20,<,20,Duke,ACC,8-3,330.0,,Week 14Dec 5[15],1989
406,21,<,21,Ohio State,Big Ten,8-3,298.0,,Week 14Dec 5[15],1989
407,22,<,22,Michigan State,Big Ten,7-4,271.0,,Week 14Dec 5[15],1989
408,23,<,23,Hawaii,WAC,9-2,207.0,DNP,Week 14Dec 5[15],1989
409,24,<,24,Pittsburgh,Ind,7-3-1,190.0,,Week 14Dec 5[15],1989
410,25,<,25,Texas Tech,Southwest,8-3,139.0,,Week 14Dec 5[15],1989
411,1,<,1,Colorado (51),Big 8,11-0,1392.0,DNP,Week 15Dec 12[16],1989
412,2,<,2,Miami (FL) (4),Ind,10-1,1314.0,,Week 15Dec 12[16],1989
413,3,<,3,Michigan (1),Big Ten,10-1,1279.0,,Week 15Dec 12[16],1989
414,4,<,4,Notre Dame,Ind,11-1,1236.0,,Week 15Dec 12[16],1989
415,5,<,5,Florida State,Ind,9-2,1185.0,,Week 15Dec 12[16],1989
416,6,<,6,Nebraska,Big 8,10-1,1112.0,,Week 15Dec 12[16],1989
417,7,<,7,Alabama,SEC,10-1,1022.0,,Week 15Dec 12[16],1989
418,8,<,8,Tennessee,SEC,10-1,1001.0,,Week 15Dec 12[16],1989
419,9,<,9,Auburn,SEC,9-2,966.0,,Week 15Dec 12[16],1989
420,10,<,10,Arkansas,Southwest,10-1,914.0,,Week 15Dec 12[16],1989
421,11,<,11,Illinois,Big Ten,9-2,860.0,,Week 15Dec 12[16],1989
422,12,<,12,USC,Pac-10,8-2-1,778.0,,Week 15Dec 12[16],1989
423,13,<,13,Houston,Southwest,9-2,695.0,,Week 15Dec 12[16],1989
424,14,<,14,Clemson,ACC,9-2,643.0,,Week 15Dec 12[16],1989
425,15,<,15,Virginia,ACC,10-2,615.0,,Week 15Dec 12[16],1989
426,16,<,16,Texas A&M,Southwest,8-3,540.0,,Week 15Dec 12[16],1989
427,17,<,17,West Virginia,Ind,8-2-1,472.0,,Week 15Dec 12[16],1989
428,18,<,18,Penn State,Ind,7-3-1,429.0,,Week 15Dec 12[16],1989
429,19,<,19,BYU,WAC,10-2,356.0,,Week 15Dec 12[16],1989
430,20,<,20,Duke,ACC,8-3,303.0,,Week 15Dec 12[16],1989
431,21,<,21,Ohio State,Big Ten,8-3,296.0,,Week 15Dec 12[16],1989
432,22,<,22,Michigan State,Big Ten,7-4,258.0,,Week 15Dec 12[16],1989
433,23,<,24,Pittsburgh,Ind,7-3-1,177.0,,Week 15Dec 12[16],1989
434,24,<,25,Texas Tech,Southwest,8-3,153.0,,Week 15Dec 12[16],1989
435,25,<,23,Hawaii,WAC,9-2-1,95.0,T 35-35 H Air Force,Week 15Dec 12[16],1989
436,1,<,2,Miami (FL) (38),Ind,11-1,1449.0,W 33-25 N #7 Alabama (Sugar),Week 16 (Final)Jan 3[17],1989
437,2,<,4,Notre Dame (19),Ind,12-1,1428.0,W 21-6 N #1 Colorado (Orange),Week 16 (Final)Jan 3[17],1989
438,3,<,5,Florida State (2),Ind,10-2,1361.0,W 41-17 N #6 Nebraska (Fiesta),Week 16 (Final)Jan 3[17],1989
439,4,<,1,Colorado,Big 8,11-1,1299.0,L 21-6 N #4 Notre Dame (Orange),Week 16 (Final)Jan 3[17],1989
440,5,<,8,Tennessee,SEC,11-1,1208.0,W 31-27 N #10 Arkansas (Cotton),Week 16 (Final)Jan 3[17],1989
441,6,<,9,Auburn,SEC,10-2,1143.0,W 31-14 N #21 Ohio State (Hall of Fame),Week 16 (Final)Jan 3[17],1989
442,7,<,3,Michigan,Big Ten,10-2,1072.0,L 17-10 N #12 USC (Rose),Week 16 (Final)Jan 3[17],1989
443,8,<,12,USC,Pac-10,9-2-1,1045.0,W 17-10 N #3 Michigan (Rose),Week 16 (Final)Jan 3[17],1989
444,9,<,7,Alabama,SEC,10-2,1012.0,L 33-25 N #2 Miami (FL) (Sugar),Week 16 (Final)Jan 3[17],1989
445,10,<,11,Illinois,Big Ten,10-2,1003.0,W 31-21 N #15 Virginia (Citrus),Week 16 (Final)Jan 3[17],1989
446,11,<,6,Nebraska,Big 8,10-2,849.0,L 41-17 N #5 Florida State (Fiesta),Week 16 (Final)Jan 3[17],1989
447,12,<,14,Clemson,ACC,10-2,805.0,W 27-7 N #17 West Virginia (Gator),Week 16 (Final)Jan 3[17],1989
448,13,<,10,Arkansas,Southwest,10-2,795.0,L 31-27 N #8 Tennessee (Cotton),Week 16 (Final)Jan 3[17],1989
449,14,<,13,Houston,Southwest,9-2,734.0,DNP,Week 16 (Final)Jan 3[17],1989
450,15,<,18,Penn State,Ind,8-3-1,620.0,W 50-39 N #19 BYU (Holiday),Week 16 (Final)Jan 3[17],1989
451,16,<,22,Michigan State,Big Ten,8-4,507.0,W 33-13 A #25 Hawaii (Aloha),Week 16 (Final)Jan 3[17],1989
452,17,<,23,Pittsburgh,Ind,8-3-1,468.0,W 31-28 N #16 Texas A&M (Sun),Week 16 (Final)Jan 3[17],1989
453,18,<,15,Virginia,ACC,10-3,454.0,L 31-21 N #11 Illinois (Citrus),Week 16 (Final)Jan 3[17],1989
454,19,<,24,Texas Tech,Southwest,9-3,451.0,W 49-21 N #20 Duke (All-American),Week 16 (Final)Jan 3[17],1989
455,20,<,16,Texas A&M,Southwest,8-4,328.0,L 31-28 N #23 Pittsburgh (Sun),Week 16 (Final)Jan 3[17],1989
456,21,<,17,West Virginia,Ind,8-3-1,260.0,L 27-7 N #14 Clemson (Gator),Week 16 (Final)Jan 3[17],1989
457,22,<,19,BYU,WAC,10-3,224.0,L 50-39 N #18 Penn State (Holiday),Week 16 (Final)Jan 3[17],1989
458,23,<,NR,Washington,Pac-10,8-4,191.0,,Week 16 (Final)Jan 3[17],1989
459,24,<,21,Ohio State,Big Ten,8-4,154.0,L 31-14 N #9 Auburn (Hall of Fame),Week 16 (Final)Jan 3[17],1989
460,25,<,NR,Arizona,Pac-10,8-4,69.0,W 17-10 H NC State (Copper),Week 16 (Final)Jan 3[17],1989
461,NR,<,20,Duke,ACC,,0.0,L 49-21 N #24 Texas Tech (All-American),Week 16 (Final)Jan 3[17],1989
462,NR,<,25,Hawaii,WAC,,0.0,L 33-13 H #22 Michigan State (Aloha),Week 16 (Final)Jan 3[17],1989
