,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
311,5,<,6,Michigan,Big Ten,9-2,947.0,,Week 14Dec 6[2],1980
312,6,<,7,Baylor,Southwest,10-1,914.0,,Week 14Dec 6[2],1980
313,7,<,2,Notre Dame,Ind,9-1-1,860.0,,Week 14Dec 6[2],1980
314,8,<,9,Nebraska,Big 8,9-2,801.0,,Week 14Dec 6[2],1980
315,9,<,8,Alabama,SEC,9-2,800.0,DNP,Week 14Dec 6[2],1980
316,10,<,10,Penn State,Ind,9-2,644.0,,Week 14Dec 6[2],1980
317,11,<,11,Ohio State,Big Ten,9-2,578.0,,Week 14Dec 6[2],1980
318,12,<,17,USC,Pac-10,8-2-1,563.0,,Week 14Dec 6[2],1980
319,13,<,12,North Carolina,ACC,10-1,495.0,,Week 14Dec 6[2],1980
320,14,<,13,BYU,WAC,11-1,470.0,,Week 14Dec 6[2],1980
321,15,<,14,UCLA,Pac-10,9-2,464.0,,Week 14Dec 6[2],1980
322,16,<,15,Washington,Pac-10,9-2,439.0,,Week 14Dec 6[2],1980
323,17,<,16,Mississippi State,SEC,9-2,343.0,,Week 14Dec 6[2],1980
324,18,<,18,South Carolina,Ind,8-3,177.0,DNP,Week 14Dec 6[2],1980
325,19,<,19,SMU,Southwest,8-3,123.0,,Week 14Dec 6[2],1980
326,20,<,20,Miami (FL),Ind,8-3,67.0,,Week 14Dec 6[2],1980
327,1,<,1,Georgia (58.5),SEC,12-0,1251.5,W 17-10 N #7 Notre Dame (Sugar),Week 15 (Final)Jan 3[3],1980
328,2,<,3,Pittsburgh (3.5),Ind,11-1,1187.5,,Week 15 (Final)Jan 3[3],1980
329,3,<,4,Oklahoma,Big 8,10-2,1100.0,W 18-17 N #2 Florida State (Orange),Week 15 (Final)Jan 3[3],1980
330,4,<,5,Michigan,Big Ten,10-2,1033.0,,Week 15 (Final)Jan 3[3],1980
331,5,<,2,Florida State (1),Ind,10-2,970.0,,Week 15 (Final)Jan 3[3],1980
332,6,<,9,Alabama,SEC,10-2,928.0,W 30-2 N #6 Baylor (Cotton),Week 15 (Final)Jan 3[3],1980
333,7,<,8,Nebraska,Big 8,10-2,879.0,,Week 15 (Final)Jan 3[3],1980
334,8,<,10,Penn State,Ind,10-2,797.0,,Week 15 (Final)Jan 3[3],1980
335,9,<,7,Notre Dame,Ind,9-2-1,699.0,,Week 15 (Final)Jan 3[3],1980
336,10,<,13,North Carolina,ACC,11-1,665.0,,Week 15 (Final)Jan 3[3],1980
337,11,<,12,USC,Pac-10,8-2-1,610.0,,Week 15 (Final)Jan 3[3],1980
338,12,<,14,BYU,WAC,12-1,584.0,,Week 15 (Final)Jan 3[3],1980
339,13,<,15,UCLA,Pac-10,9-2,502.0,,Week 15 (Final)Jan 3[3],1980
340,14,<,6,Baylor,Southwest,10-2,494.0,,Week 15 (Final)Jan 3[3],1980
341,15,<,11,Ohio State,Big Ten,9-3,389.0,,Week 15 (Final)Jan 3[3],1980
342,16,<,16,Washington,Pac-10,9-3,253.0,,Week 15 (Final)Jan 3[3],1980
343,17,<,NR,Purdue,Big Ten,9-3,198.33,,Week 15 (Final)Jan 3[3],1980
344,18,<,20,Miami (FL),Ind,9-3,192.0,,Week 15 (Final)Jan 3[3],1980
345,19,<,17,Mississippi State,SEC,9-3,159.0,,Week 15 (Final)Jan 3[3],1980
346,20,<,19,SMU,Southwest,8-4,98.33,,Week 15 (Final)Jan 3[3],1980
347,NR,<,18,South Carolina,Ind,,0.0,,Week 15 (Final)Jan 3[3],1980
