,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
323,8,<,5,Michigan,Big Ten,8-2-2,528,,Week 14  (Final)Jan 2[15],1975
324,9,<,6,Nebraska,Big 8,10-2,456,,Week 14  (Final)Jan 2[15],1975
325,10,<,8,Penn State,Ind,9-3,319,,Week 14  (Final)Jan 2[15],1975
326,11,<,2,Texas A&M,Southwest,10-2,260,,Week 14  (Final)Jan 2[15],1975
327,12,<,16,Miami (OH),MAC,11-1,194,,Week 14  (Final)Jan 2[15],1975
328,13,<,17,Maryland,ACC,9-2-1,192,,Week 14  (Final)Jan 2[15],1975
329,14,<,14,California,Pac-8,8-3,175,,Week 14  (Final)Jan 2[15],1975
330,15,<,20,Pittsburgh,Ind,8-4,144,,Week 14  (Final)Jan 2[15],1975
331,16,<,10,Colorado,Big 8,9-3,90,,Week 14  (Final)Jan 2[15],1975
332,17,<,NR,USC,Pac-8,8-4,64,,Week 14  (Final)Jan 2[15],1975
333,18,<,15,Arizona,WAC,9-2,58,DNP,Week 14  (Final)Jan 2[15],1975
334,19,<,12,Georgia,SEC,9-3,57,,Week 14  (Final)Jan 2[15],1975
335,20,<,NR,West Virginia,Ind,9-3,32,,Week 14  (Final)Jan 2[15],1975
336,NR,<,13,Florida,SEC,,0,,Week 14  (Final)Jan 2[15],1975
337,NR,<,19,Kansas,Big 8,,0,,Week 14  (Final)Jan 2[15],1975
