,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
305,13,<,14,Kansas State,Big 12,8-1,813.0,,Week 11Nov 4 [12],1996
306,14,<,15,Penn State,Big Ten,8-2,810.0,,Week 11Nov 4 [12],1996
307,15,<,16,Virginia,ACC,6-2,684.0,,Week 11Nov 4 [12],1996
308,16,<,17,Wyoming,WAC,9-0,646.0,W 59-17 H SMU,Week 11Nov 4 [12],1996
309,17,<,19,Notre Dame,Ind,5-2,583.0,,Week 11Nov 4 [12],1996
310,18,<,11,Northwestern,Big Ten,7-2,518.0,,Week 11Nov 4 [12],1996
311,19,<,21,Washington,Pac-10,6-2,439.0,,Week 11Nov 4 [12],1996
312,20,<,23,Southern Miss,CUSA,8-1,341.0,W 21-17 H Cincinnati,Week 11Nov 4 [12],1996
313,21,<,22,Miami (FL),Big East,6-2,336.0,,Week 11Nov 4 [12],1996
314,22,<,24,Auburn,SEC,6-2,298.0,,Week 11Nov 4 [12],1996
315,23,<,25,Iowa,Big Ten,6-2,269.0,,Week 11Nov 4 [12],1996
316,24,<,NR,Syracuse,Big East,5-2,233.0,,Week 11Nov 4 [12],1996
317,25,<,NR,Virginia Tech,Big East,6-1,137.0,,Week 11Nov 4 [12],1996
318,NR,<,18,West Virginia,Big East,,0.0,,Week 11Nov 4 [12],1996
319,NR,<,20,Utah,WAC,,0.0,,Week 11Nov 4 [12],1996
320,1,<,1,Florida (46),SEC,9-0,1650.0,W 28-21 A Vanderbilt,Week 12Nov 11 [13],1996
321,2,<,2,Ohio State (17),Big Ten,9-0,1597.0,,Week 12Nov 11 [13],1996
322,3,<,3,Florida State (2),ACC,8-0,1560.0,,Week 12Nov 11 [13],1996
323,4,<,4,Arizona State (2),Pac-10,10-0,1486.0,,Week 12Nov 11 [13],1996
324,5,<,5,Nebraska,Big 12,8-1,1411.0,W 51-7 H Missouri,Week 12Nov 11 [13],1996
325,6,<,7,Colorado,Big 12,8-1,1282.0,,Week 12Nov 11 [13],1996
326,6,<,8,North Carolina,ACC,8-1,1282.0,,Week 12Nov 11 [13],1996
327,8,<,10,Alabama,SEC,8-1,1231.0,,Week 12Nov 11 [13],1996
328,9,<,13,Kansas State,Big 12,8-1,1060.0,,Week 12Nov 11 [13],1996
329,10,<,12,BYU,WAC,10-1,1042.0,,Week 12Nov 11 [13],1996
330,11,<,14,Penn State,Big Ten,8-2,979.0,,Week 12Nov 11 [13],1996
331,12,<,6,Tennessee,SEC,6-2,852.0,,Week 12Nov 11 [13],1996
332,13,<,18,Northwestern,Big Ten,8-2,813.0,,Week 12Nov 11 [13],1996
333,14,<,17,Notre Dame,Ind,6-2,795.0,,Week 12Nov 11 [13],1996
334,15,<,19,Washington,Pac-10,7-2,669.0,,Week 12Nov 11 [13],1996
335,16,<,9,Michigan,Big Ten,7-2,638.0,,Week 12Nov 11 [13],1996
336,17,<,11,LSU,SEC,6-2,570.0,,Week 12Nov 11 [13],1996
337,18,<,21,Miami (FL),Big East,6-2,500.0,,Week 12Nov 11 [13],1996
338,19,<,24,Syracuse,Big East,6-2,492.0,,Week 12Nov 11 [13],1996
339,20,<,22,Auburn,SEC,7-2,415.0,,Week 12Nov 11 [13],1996
340,21,<,25,Virginia Tech,Big East,7-1,409.0,,Week 12Nov 11 [13],1996
341,22,<,NR,Army,Ind,9-0,281.0,,Week 12Nov 11 [13],1996
342,23,<,16,Wyoming,WAC,9-1,227.0,L 28-24 A San Diego State,Week 12Nov 11 [13],1996
343,24,<,15,Virginia,ACC,6-3,162.0,,Week 12Nov 11 [13],1996
344,25,<,20,Southern Miss,CUSA,8-2,117.0,L 56-49 A Houston,Week 12Nov 11 [13],1996
345,NR,<,23,Iowa,Big Ten,,0.0,,Week 12Nov 11 [13],1996
346,1,<,1,Florida (54),SEC,10-0,1660.0,W 52-25 H South Carolina,Week 13Nov 18 [14],1996
347,2,<,2,Ohio State (7),Big Ten,10-0,1580.0,,Week 13Nov 18 [14],1996
348,3,<,3,Florida State (4),ACC,9-0,1568.0,,Week 13Nov 18 [14],1996
349,4,<,4,Arizona State (2),Pac-10,10-0,1485.0,,Week 13Nov 18 [14],1996
350,5,<,5,Nebraska,Big 12,9-1,1412.0,W 49-14 A Iowa State,Week 13Nov 18 [14],1996
351,6,<,6,Colorado,Big 12,9-1,1336.0,,Week 13Nov 18 [14],1996
352,7,<,11,Penn State,Big Ten,9-2,1197.0,,Week 13Nov 18 [14],1996
353,8,<,10,BYU,WAC,11-1,1192.0,,Week 13Nov 18 [14],1996
354,9,<,12,Tennessee,SEC,7-2,1026.0,,Week 13Nov 18 [14],1996
355,10,<,14,Notre Dame,Ind,7-2,972.0,,Week 13Nov 18 [14],1996
356,11,<,13,Northwestern,Big Ten,9-2,959.0,,Week 13Nov 18 [14],1996
357,12,<,15,Washington,Pac-10,8-2,872.0,,Week 13Nov 18 [14],1996
358,13,<,6,North Carolina,ACC,8-2,862.0,,Week 13Nov 18 [14],1996
359,14,<,9,Kansas State,Big 12,8-2,799.0,,Week 13Nov 18 [14],1996
360,15,<,8,Alabama,SEC,8-2,772.0,,Week 13Nov 18 [14],1996
361,16,<,19,Syracuse,Big East,7-2,713.0,,Week 13Nov 18 [14],1996
362,17,<,21,Virginia Tech,Big East,8-1,677.0,,Week 13Nov 18 [14],1996
363,18,<,17,LSU,SEC,7-2,659.0,,Week 13Nov 18 [14],1996
364,19,<,24,Virginia,ACC,7-3,476.0,,Week 13Nov 18 [14],1996
365,20,<,23,Wyoming,WAC,10-1,381.0,W 25-24 A Colorado State,Week 13Nov 18 [14],1996
366,21,<,16,Michigan,Big Ten,7-3,327.0,,Week 13Nov 18 [14],1996
367,22,<,NR,Clemson,ACC,7-3,185.0,,Week 13Nov 18 [14],1996
368,23,<,NR,West Virginia,Big East,8-2,170.0,,Week 13Nov 18 [14],1996
369,24,<,NR,Iowa,Big Ten,7-3,139.0,,Week 13Nov 18 [14],1996
370,25,<,18,Miami (FL),Big East,6-3,126.0,,Week 13Nov 18 [14],1996
371,NR,<,20,Auburn,SEC,,0.0,,Week 13Nov 18 [14],1996
372,NR,<,22,Army,Ind,,0.0,,Week 13Nov 18 [14],1996
373,NR,<,25,Southern Miss,CUSA,,0.0,,Week 13Nov 18 [14],1996
374,1,<,1,Florida (59),SEC,10-0,1667.0,DNP,Week 14Nov 25 [15],1996
375,2,<,3,Florida State (5),ACC,10-0,1601.0,,Week 14Nov 25 [15],1996
376,3,<,4,Arizona State (3),Pac-10,11-0,1554.0,,Week 14Nov 25 [15],1996
377,4,<,5,Nebraska,Big 12,9-1,1475.0,DNP,Week 14Nov 25 [15],1996
378,5,<,6,Colorado,Big 12,9-1,1382.0,,Week 14Nov 25 [15],1996
379,6,<,2,Ohio State,Big Ten,10-1,1326.0,,Week 14Nov 25 [15],1996
380,7,<,8,BYU,WAC,12-1,1207.0,,Week 14Nov 25 [15],1996
381,8,<,7,Penn State,Big Ten,10-2,1206.0,,Week 14Nov 25 [15],1996
382,9,<,9,Tennessee,SEC,8-2,1042.0,,Week 14Nov 25 [15],1996
383,10,<,10,Notre Dame,Ind,8-2,1020.0,,Week 14Nov 25 [15],1996
384,11,<,11,Northwestern,Big Ten,9-2,950.0,,Week 14Nov 25 [15],1996
385,12,<,12,Washington,Pac-10,9-2,870.0,,Week 14Nov 25 [15],1996
386,13,<,13,North Carolina,ACC,9-2,851.0,,Week 14Nov 25 [15],1996
387,14,<,14,Kansas State,Big 12,9-2,793.0,,Week 14Nov 25 [15],1996
388,15,<,15,Alabama,SEC,9-2,758.0,,Week 14Nov 25 [15],1996
389,16,<,16,Syracuse,Big East,8-2,700.0,,Week 14Nov 25 [15],1996
390,17,<,17,Virginia Tech,Big East,9-1,677.0,,Week 14Nov 25 [15],1996
391,18,<,21,Michigan,Big Ten,8-3,625.0,,Week 14Nov 25 [15],1996
392,19,<,18,LSU,SEC,8-2,576.0,,Week 14Nov 25 [15],1996
393,20,<,19,Virginia,ACC,7-3,416.0,,Week 14Nov 25 [15],1996
394,21,<,20,Wyoming,WAC,10-1,360.0,DNP,Week 14Nov 25 [15],1996
395,22,<,24,Iowa,Big Ten,8-3,237.0,,Week 14Nov 25 [15],1996
396,23,<,25,Miami (FL),Big East,7-3,203.0,,Week 14Nov 25 [15],1996
397,24,<,NR,Army,Ind,9-1,73.0,,Week 14Nov 25 [15],1996
398,25,<,23,West Virginia,Big East,8-3,51.0,,Week 14Nov 25 [15],1996
399,NR,<,22,Clemson,ACC,,0.0,,Week 14Nov 25 [15],1996
400,1,<,2,Florida State (61),ACC,11-0,1669.0,W 24-21 H #1 Florida,Week 15Dec 2 [16],1996
401,2,<,3,Arizona State (5),Pac-10,11-0,1609.0,,Week 15Dec 2 [16],1996
402,3,<,4,Nebraska (1),Big 12,10-1,1526.0,W 17-12 H #5 Colorado,Week 15Dec 2 [16],1996
403,4,<,1,Florida,SEC,10-1,1484.0,L 24-21 A #2 Florida State,Week 15Dec 2 [16],1996
404,5,<,6,Ohio State,Big Ten,10-1,1383.0,,Week 15Dec 2 [16],1996
405,6,<,7,BYU,WAC,12-1,1274.0,,Week 15Dec 2 [16],1996
406,7,<,5,Colorado,Big 12,9-2,1250.0,,Week 15Dec 2 [16],1996
407,8,<,8,Penn State,Big Ten,10-2,1233.0,,Week 15Dec 2 [16],1996
408,9,<,9,Tennessee,SEC,9-2,1043.0,,Week 15Dec 2 [16],1996
409,10,<,11,Northwestern,Big Ten,9-2,990.0,,Week 15Dec 2 [16],1996
410,11,<,15,Alabama,SEC,10-3,977.0,,Week 15Dec 2 [16],1996
411,12,<,12,Washington,Pac-10,9-2,916.0,,Week 15Dec 2 [16],1996
412,13,<,13,North Carolina,ACC,9-2,910.0,,Week 15Dec 2 [16],1996
413,14,<,14,Kansas State,Big 12,9-2,857.0,,Week 15Dec 2 [16],1996
414,15,<,17,Virginia Tech,Big East,9-2,829.0,,Week 15Dec 2 [16],1996
415,16,<,18,Michigan,Big Ten,8-3,657.0,,Week 15Dec 2 [16],1996
416,17,<,19,LSU,SEC,9-2,640.0,,Week 15Dec 2 [16],1996
417,18,<,10,Notre Dame,Ind,8-3,535.0,,Week 15Dec 2 [16],1996
418,19,<,23,Miami (FL),Big East,8-3,454.0,,Week 15Dec 2 [16],1996
419,20,<,21,Wyoming,WAC,10-1,450.0,DNP,Week 15Dec 2 [16],1996
420,21,<,22,Iowa,Big Ten,8-3,306.0,,Week 15Dec 2 [16],1996
421,22,<,16,Syracuse,Big East,8-3,280.0,,Week 15Dec 2 [16],1996
422,23,<,24,Army,Ind,9-1,144.0,,Week 15Dec 2 [16],1996
423,24,<,25,West Virginia,Big East,8-3,96.0,,Week 15Dec 2 [16],1996
424,25,<,20,Virginia,ACC,7-4,75.0,,Week 15Dec 2 [16],1996
425,1,<,1,Florida State (62),ACC,11-0,1670.0,DNP,Week 16Dec 9 [17],1996
426,2,<,2,Arizona State (5),Pac-10,11-0,1612.0,,Week 16Dec 9 [17],1996
427,3,<,4,Florida,SEC,11-1,1539.0,,Week 16Dec 9 [17],1996
428,4,<,5,Ohio State,Big Ten,10-1,1454.0,,Week 16Dec 9 [17],1996
429,5,<,6,BYU,WAC,13-1,1322.0,,Week 16Dec 9 [17],1996
430,6,<,3,Nebraska,Big 12,10-2,1271.0,L 37-27 N Texas (Big 12 CG),Week 16Dec 9 [17],1996
431,7,<,8,Penn State,Big Ten,10-2,1259.0,,Week 16Dec 9 [17],1996
432,8,<,7,Colorado,Big 12,9-2,1248.0,,Week 16Dec 9 [17],1996
433,9,<,9,Tennessee,SEC,9-2,1078.0,,Week 16Dec 9 [17],1996
434,10,<,15,Virginia Tech,Big East,10-1,1037.0,,Week 16Dec 9 [17],1996
435,11,<,10,Northwestern,Big Ten,9-2,1000.0,,Week 16Dec 9 [17],1996
436,12,<,13,North Carolina,ACC,9-2,929.0,,Week 16Dec 9 [17],1996
437,13,<,12,Washington,Pac-10,9-2,914.0,,Week 16Dec 9 [17],1996
438,14,<,14,Kansas State,Big 12,9-2,838.0,,Week 16Dec 9 [17],1996
439,15,<,16,Michigan,Big Ten,8-3,676.0,,Week 16Dec 9 [17],1996
440,16,<,11,Alabama,SEC,9-3,655.0,,Week 16Dec 9 [17],1996
441,17,<,17,LSU,SEC,9-2,645.0,,Week 16Dec 9 [17],1996
442,18,<,18,Notre Dame,Ind,8-3,504.0,,Week 16Dec 9 [17],1996
443,19,<,19,Miami (FL),Big East,8-3,459.0,,Week 16Dec 9 [17],1996
444,20,<,NR,Texas,Big 12,8-4,423.0,,Week 16Dec 9 [17],1996
445,21,<,21,Iowa,Big Ten,8-3,291.0,,Week 16Dec 9 [17],1996
446,22,<,20,Wyoming,WAC,10-2,288.0,L 28-25 N BYU (WAC),Week 16Dec 9 [17],1996
447,23,<,22,Syracuse,Big East,8-3,242.0,,Week 16Dec 9 [17],1996
448,24,<,23,Army,Ind,10-1,213.0,,Week 16Dec 9 [17],1996
449,25,<,24,West Virginia,Big East,8-3,78.0,,Week 16Dec 9 [17],1996
450,NR,<,25,Virginia,ACC,,0.0,,Week 16Dec 9 [17],1996
451,1,<,3,Florida (65.5),SEC,12-1,1673.5,W 52-20 N #1 Florida State (Sugar),Week 17 (Final)Jan 3 [18][19],1996
452,2,<,4,Ohio State (1.5),Big Ten,11-1,1585.5,W 20-17 N #2 Arizona State (Rose),Week 17 (Final)Jan 3 [18][19],1996
453,3,<,1,Florida State,ACC,11-1,1529.0,L 52-20 N #3 Florida (Sugar),Week 17 (Final)Jan 3 [18][19],1996
454,4,<,2,Arizona State,Pac-10,11-1,1486.0,L 20-17 N #4 Ohio State (Rose),Week 17 (Final)Jan 3 [18][19],1996
455,5,<,5,BYU,WAC,14-1,1360.0,W 19-15 N #14 Kansas State (Cotton),Week 17 (Final)Jan 3 [18][19],1996
456,6,<,6,Nebraska,Big 12,11-2,1316.0,W 41-21 N #10 Virginia Tech (Orange),Week 17 (Final)Jan 3 [18][19],1996
457,7,<,7,Penn State,Big Ten,11-2,1293.0,W 38-15 N #20 Texas (Fiesta),Week 17 (Final)Jan 3 [18][19],1996
458,8,<,8,Colorado,Big 12,10-2,1228.0,W 33-21 N #13 Washington (Holiday),Week 17 (Final)Jan 3 [18][19],1996
459,9,<,9,Tennessee,SEC,10-2,1172.0,W 48-28 N #11 Northwestern (Citrus),Week 17 (Final)Jan 3 [18][19],1996
460,10,<,12,North Carolina,ACC,10-2,1070.0,W 20-13 N #25 West Virginia (Gator),Week 17 (Final)Jan 3 [18][19],1996
461,11,<,16,Alabama,SEC,10-3,977.0,W 17-14 N #15 Michigan (Outback),Week 17 (Final)Jan 3 [18][19],1996
462,12,<,17,LSU,SEC,10-2,849.0,W 10-7 N Clemson (Peach),Week 17 (Final)Jan 3 [18][19],1996
463,13,<,10,Virginia Tech,Big East,10-2,786.0,L 41-21 N #6 Nebraska (Orange),Week 17 (Final)Jan 3 [18][19],1996
464,14,<,19,Miami (FL),Big East,9-3,690.0,W 31-21 N Virginia (Carquest),Week 17 (Final)Jan 3 [18][19],1996
465,15,<,11,Northwestern,Big Ten,9-3,663.0,L 48-28 N #9 Tennessee (Citrus),Week 17 (Final)Jan 3 [18][19],1996
466,16,<,13,Washington,Pac-10,9-3,643.0,L 33-21 N #8 Colorado (Holiday),Week 17 (Final)Jan 3 [18][19],1996
467,17,<,14,Kansas State,Big 12,9-3,625.0,L 19-15 N #5 BYU (Cotton),Week 17 (Final)Jan 3 [18][19],1996
468,18,<,21,Iowa,Big Ten,9-3,535.0,W 27-0 N Texas Tech (Alamo),Week 17 (Final)Jan 3 [18][19],1996
469,19,<,18,Notre Dame,Ind,8-3,511.0,DNP,Week 17 (Final)Jan 3 [18][19],1996
470,20,<,15,Michigan,Big Ten,8-4,466.0,L 17-14 N #16 Alabama (Outback),Week 17 (Final)Jan 3 [18][19],1996
471,21,<,23,Syracuse,Big East,9-3,451.0,W 30-17 N Houston (Liberty),Week 17 (Final)Jan 3 [18][19],1996
472,22,<,22,Wyoming,WAC,10-2,314.0,DNP,Week 17 (Final)Jan 3 [18][19],1996
473,23,<,20,Texas,Big 12,8-5,169.0,L 38-15 N #7 Penn State (Fiesta),Week 17 (Final)Jan 3 [18][19],1996
474,24,<,NR,Auburn,SEC,8-4,130.0,,Week 17 (Final)Jan 3 [18][19],1996
475,25,<,24,Army,Ind,10-2,71.0,L 32-29 N Auburn (Independence),Week 17 (Final)Jan 3 [18][19],1996
476,NR,<,25,West Virginia,Big East,,0.0,L 20-13 N #12 North Carolina (Gator),Week 17 (Final)Jan 3 [18][19],1996
