,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
298,16,<,11,LSU,SEC,7-3,235.0,,Week 13Nov 22[20],1988
299,17,<,18,Alabama,SEC,7-2,234.0,,Week 13Nov 22[20],1988
300,18,<,19,Washington State,Pac-10,8-3,207.0,W 32-31 H Washington,Week 13Nov 22[20],1988
301,19,<,14,Syracuse,Ind,8-2,165.0,,Week 13Nov 22[20],1988
302,20,<,20,Georgia,SEC,7-3,106.0,,Week 13Nov 22[20],1988
303,1,<,1,Notre Dame (57),Ind,11-0,1197.0,W 27-10 A #2 USC,Week 14Nov 29[21],1988
304,2,<,3,Miami (FL) (1),Ind,9-1,1124.0,,Week 14Nov 29[21],1988
305,3,<,4,West Virginia (2),Ind,11-0,1069.0,,Week 14Nov 29[21],1988
306,4,<,5,Florida State,Ind,10-1,1013.0,,Week 14Nov 29[21],1988
307,5,<,2,USC,Pac-10,10-1,946.0,L 27-10 H #1 Notre Dame,Week 14Nov 29[21],1988
308,6,<,6,Nebraska,Big 8,11-1,891.0,,Week 14Nov 29[21],1988
309,7,<,7,Auburn,SEC,10-1,865.0,,Week 14Nov 29[21],1988
310,8,<,9,UCLA,Pac-10,9-2,733.0,,Week 14Nov 29[21],1988
311,9,<,8,Arkansas,Southwest,10-1,731.0,,Week 14Nov 29[21],1988
312,10,<,10,Oklahoma,Big 8,9-2,649.0,DNP,Week 14Nov 29[21],1988
313,11,<,11,Michigan,Big Ten,8-2-1,591.0,,Week 14Nov 29[21],1988
314,12,<,12,Oklahoma State,Big 8,8-2,548.0,DNP,Week 14Nov 29[21],1988
315,13,<,13,Clemson,ACC,9-2,488.0,,Week 14Nov 29[21],1988
316,14,<,14,Houston,Southwest,9-2,402.0,,Week 14Nov 29[21],1988
317,15,<,15,Wyoming,WAC,11-1,306.0,DNP,Week 14Nov 29[21],1988
318,16,<,16,LSU,SEC,8-3,259.0,,Week 14Nov 29[21],1988
319,17,<,18,Washington State,Pac-10,8-3,222.0,DNP,Week 14Nov 29[21],1988
320,18,<,19,Syracuse,Ind,8-2,173.0,,Week 14Nov 29[21],1988
321,19,<,20,Georgia,SEC,8-3,149.0,,Week 14Nov 29[21],1988
322,20,<,17,Alabama,SEC,7-3,99.0,,Week 14Nov 29[21],1988
323,1,<,1,Notre Dame (49),Ind,11-0,1055.0,DNP,Week 15Dec 6[22],1988
324,2,<,2,Miami (FL) (1),Ind,10-1,994.0,,Week 15Dec 6[22],1988
325,3,<,3,West Virginia (3),Ind,11-0,950.0,,Week 15Dec 6[22],1988
326,4,<,4,Florida State,Ind,10-1,906.0,,Week 15Dec 6[22],1988
327,5,<,5,USC,Pac-10,10-1,839.0,,Week 15Dec 6[22],1988
328,6,<,6,Nebraska,Big 8,11-1,775.0,,Week 15Dec 6[22],1988
329,7,<,7,Auburn,SEC,10-1,767.0,,Week 15Dec 6[22],1988
330,8,<,9,Arkansas,Southwest,10-1,647.0,,Week 15Dec 6[22],1988
331,9,<,8,UCLA,Pac-10,10-1,643.0,,Week 15Dec 6[22],1988
332,10,<,10,Oklahoma,Big 8,9-2,567.0,DNP,Week 15Dec 6[22],1988
333,11,<,11,Michigan,Big Ten,8-2-1,534.0,,Week 15Dec 6[22],1988
334,12,<,12,Oklahoma State,Big 8,9-2,476.0,W 45-42 N Texas Tech (Coca-Cola Classic),Week 15Dec 6[22],1988
335,13,<,13,Clemson,ACC,9-2,426.0,,Week 15Dec 6[22],1988
336,14,<,14,Houston,Southwest,9-2,340.0,,Week 15Dec 6[22],1988
337,15,<,15,Wyoming,WAC,11-1,245.0,DNP,Week 15Dec 6[22],1988
338,16,<,16,LSU,SEC,8-3,225.0,,Week 15Dec 6[22],1988
339,17,<,18,Syracuse,Ind,9-2,195.0,,Week 15Dec 6[22],1988
340,18,<,17,Washington State,Pac-10,8-3,174.0,DNP,Week 15Dec 6[22],1988
341,19,<,19,Georgia,SEC,8-3,122.0,,Week 15Dec 6[22],1988
342,20,<,20,Alabama,SEC,8-3,118.0,,Week 15Dec 6[22],1988
343,1,<,1,Notre Dame (58.5),Ind,12-0,1198.5,W 34-21 N #3 West Virginia (Fiesta),Week 16 (Final)Jan 3[23][24],1988
344,2,<,2,Miami (FL) (1.5),Ind,11-1,1141.5,,Week 16 (Final)Jan 3[23][24],1988
345,3,<,4,Florida State,Ind,11-1,1073.0,,Week 16 (Final)Jan 3[23][24],1988
346,4,<,11,Michigan,Big Ten,9-2-1,926.0,,Week 16 (Final)Jan 3[23][24],1988
347,5,<,3,West Virginia,Ind,11-1,917.0,,Week 16 (Final)Jan 3[23][24],1988
348,6,<,9,UCLA,Pac-10,10-2,864.0,,Week 16 (Final)Jan 3[23][24],1988
349,7,<,5,USC,Pac-10,10-2,803.0,,Week 16 (Final)Jan 3[23][24],1988
350,8,<,7,Auburn,SEC,10-2,801.0,,Week 16 (Final)Jan 3[23][24],1988
351,9,<,13,Clemson,ACC,10-2,708.0,,Week 16 (Final)Jan 3[23][24],1988
352,10,<,6,Nebraska,Big 8,11-2,704.0,,Week 16 (Final)Jan 3[23][24],1988
353,11,<,12,Oklahoma State,Big 8,10-2,671.0,W 62-14 N Wyoming (Holiday),Week 16 (Final)Jan 3[23][24],1988
354,12,<,8,Arkansas,Southwest,10-2,489.0,,Week 16 (Final)Jan 3[23][24],1988
355,13,<,17,Syracuse,Ind,10-2,469.0,,Week 16 (Final)Jan 3[23][24],1988
356,14,<,10,Oklahoma,Big 8,9-3,438.0,L 13-6 N #13 Clemson (Citrus),Week 16 (Final)Jan 3[23][24],1988
357,15,<,19,Georgia,SEC,9-3,333.0,,Week 16 (Final)Jan 3[23][24],1988
358,16,<,18,Washington State,Pac-10,9-3,330.0,W 24-22 N Houston,Week 16 (Final)Jan 3[23][24],1988
359,17,<,20,Alabama,SEC,9-3,213.0,,Week 16 (Final)Jan 3[23][24],1988
360,18,<,14,Houston,Southwest,9-3,147.0,,Week 16 (Final)Jan 3[23][24],1988
361,19,<,16,LSU,SEC,8-4,92.0,,Week 16 (Final)Jan 3[23][24],1988
362,20,<,NR,Indiana,Big Ten,8-3-1,75.0,W 34-10 N South Carolina (Liberty),Week 16 (Final)Jan 3[23][24],1988
363,NR,<,15,Wyoming,WAC,,0.0,,Week 16 (Final)Jan 3[23][24],1988
