,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,BCS
511,9,<,10,Virginia Tech,ACC,9-1,1000,7,W 37-26 A #20 Georgia Tech,Week 11Nov 13,2011,8
512,10,<,5,Boise State,MWC,8-1,880,11,L 36-35 H TCU,Week 11Nov 13,2011,10
513,11,<,11,Houston,CUSA,10-0,867,10,W 73-17 A Tulane,Week 11Nov 13,2011,11
514,12,<,13,Michigan State,Big Ten,8-2,767,12,W 37-21 A Iowa,Week 11Nov 13,2011,15
515,13,<,14,Georgia,SEC,8-2,756,15,W 45-7 H #24 Auburn,Week 11Nov 13,2011,14
516,14,<,15,South Carolina,SEC,8-2,706,14,W 17-12 H Florida,Week 11Nov 13,2011,12
517,15,<,16,Wisconsin,Big Ten,8-2,676,13,W 42-13 A Minnesota,Week 11Nov 13,2011,17
518,16,<,17,Kansas State,Big 12,8-2,629,17,W 53-50 (4OT) H Texas A&M,Week 11Nov 13,2011,13
519,17,<,19,Nebraska,Big Ten,8-2,583,16,W 17-14 A #12 Penn State,Week 11Nov 13,2011,16
520,18,<,18,USC,Pac-12,8-2,564,NR,W 40-17 H Washington,Week 11Nov 13,2011,NR
521,19,<,NR,TCU,MWC,8-2,402,19,W 36-35 A #5 Boise State,Week 11Nov 13,2011,19
522,20,<,22,Michigan,Big Ten,8-2,381,18,W 31-14 A Illinois,Week 11Nov 13,2011,18
523,21,<,12,Penn State,Big Ten,8-2,320,21,L 17-14 H #19 Nebraska,Week 11Nov 13,2011,21
524,22,<,25,Southern Miss,CUSA,9-1,250,20,W 30-29 H UCF,Week 11Nov 13,2011,20
525,23,<,NR,Florida State,ACC,7-3,107,22,W 23-19 H Miami (FL),Week 11Nov 13,2011,25
526,24,<,NR,Notre Dame,Ind,7-3,93,25,W 45-21 N Maryland,Week 11Nov 13,2011,NR
527,25,<,NR,Baylor,Big 12,6-3,68,RV,W 31-30 (1OT) A Kansas,Week 11Nov 13,2011,22
528,RV,<,20,Georgia Tech,ACC,7-3,66,23,L 37-26 H #10 Virginia Tech,Week 11Nov 13,2011,NR
529,RV,<,NR,West Virginia,Big East,7-3,47,NR,W 24-21 A #23 Cincinnati,Week 11Nov 13,2011,NR
530,RV,<,NR,Virginia,ACC,7-3,26,RV,W 31-21 H Duke,Week 11Nov 13,2011,NR
531,RV,<,23,Cincinnati,Big East,7-2,24,RV,L 24-21 H West Virginia,Week 11Nov 13,2011,NR
532,RV,<,NR,Tulsa,CUSA,7-3,22,RV,W 59-17 H Marshall,Week 11Nov 13,2011,NR
533,RV,<,21,Texas,Big 12,6-3,11,RV,L 17-5 A Missouri,Week 11Nov 13,2011,23
534,RV,<,24,Auburn,SEC,6-4,10,NR,L 45-7 A #14 Georgia,Week 11Nov 13,2011,24
535,RV,<,NR,Arizona State,Pac-12,6-4,7,RV,L 37-27 A Washington State,Week 11Nov 13,2011,NR
536,RV,<,NR,Washington,Pac-12,6-4,6,NR,L 40-17 A #18 USC,Week 11Nov 13,2011,NR
537,RV,<,NR,Georgia Southern,Other,9-1,1,NR,W 31-10 A Wofford,Week 11Nov 13,2011,NR
538,NR,<,NR,Arkansas State,Sun Belt,8-2,0,RV,W 30-21 H Louisiana-Lafayette,Week 11Nov 13,2011,NR
539,NR,<,NR,BYU,Ind,7-3,0,RV,W 42-7 H Idaho,Week 11Nov 13,2011,NR
540,NR,<,NR,Iowa,Big Ten,6-4,0,NR,L 37-21 H #13 Michigan State,Week 11Nov 13,2011,NR
541,NR,<,NR,Missouri,Big 12,5-5,0,RV,W 17-5 H #21 Texas,Week 11Nov 13,2011,NR
542,NR,<,NR,Northern Illinois,MAC,7-3,0,RV,W 45-14 A Bowling Green,Week 11Nov 13,2011,NR
543,NR,<,NR,Ohio,MAC,7-3,0,NR,W 43-28 A Central Michigan,Week 11Nov 13,2011,NR
544,NR,<,NR,Ohio State,Big Ten,6-4,0,NR,L 26-23 (1OT) A Purdue,Week 11Nov 13,2011,NR
545,NR,<,NR,Rutgers,Big East,7-3,0,RV,W 27-12 A Army,Week 11Nov 13,2011,NR
546,NR,<,NR,Texas A&M,Big 12,5-5,0,RV,L 53-50 (4OT) A #17 Kansas State,Week 11Nov 13,2011,NR
547,NR,<,NR,Utah,Pac-12,6-4,0,RV,W 31-6 H UCLA,Week 11Nov 13,2011,NR
548,1,<,1,LSU (60),SEC,11-0,1500,*1,W 52-3 A Mississippi,Week 12Nov 20,2011,1
549,2,<,3,Alabama,SEC,10-1,1440,2,W 45-21 H Georgia Southern,Week 12Nov 20,2011,2
550,3,<,6,Arkansas,SEC,10-1,1376,3,W 44-17 H Mississippi State,Week 12Nov 20,2011,3
551,4,<,8,Stanford,Pac-12,10-1,1224,5,W 31-28 H California,Week 12Nov 20,2011,6
552,5,<,2,Oklahoma State,Big 12,10-1,1206,6,L 37-31 (2OT) A Iowa State,Week 12Nov 20,2011,4
553,6,<,9,Virginia Tech,ACC,10-1,1133,4,W 24-21 H North Carolina,Week 12Nov 20,2011,5
554,7,<,10,Boise State,MWC,9-1,1025,8,W 52-35 A San Diego State,Week 12Nov 20,2011,7
555,8,<,11,Houston,CUSA,11-0,1018,7,W 37-7 H SMU,Week 12Nov 20,2011,8
556,9,<,4,Oregon,Pac-12,9-2,1008,9,L 38-35 H #18 USC,Week 12Nov 20,2011,10
557,10,<,18,USC,Pac-12,9-2,964,NR,W 38-35 A #4 Oregon,Week 12Nov 20,2011,NR
558,11,<,12,Michigan State,Big Ten,9-2,876,10,W 55-3 H Indiana,Week 12Nov 20,2011,14
559,12,<,5,Oklahoma,Big 12,8-2,819,11,L 45-38 A #25 Baylor,Week 12Nov 20,2011,9
560,13,<,13,Georgia,SEC,9-2,815,14,W 19-10 H Kentucky,Week 12Nov 20,2011,13
561,14,<,14,South Carolina,SEC,9-2,762,13,W 41-20 H Citadel,Week 12Nov 20,2011,12
562,15,<,15,Wisconsin,Big Ten,9-2,714,12,W 28-17 A Illinois,Week 12Nov 20,2011,16
563,16,<,16,Kansas State,Big 12,9-2,682,15,W 17-13 A Texas,Week 12Nov 20,2011,11
564,17,<,20,Michigan,Big Ten,9-2,527,16,W 45-17 H #17 Nebraska,Week 12Nov 20,2011,15
565,18,<,7,Clemson,ACC,9-2,515,17,L 37-13 A NC State,Week 12Nov 20,2011,17
566,19,<,19,TCU,MWC,9-2,456,18,W 34-10 H Colorado State,Week 12Nov 20,2011,20
567,20,<,21,Penn State,Big Ten,9-2,398,19,W 20-14 A Ohio State,Week 12Nov 20,2011,19
568,21,<,25,Baylor,Big 12,7-3,383,20,W 45-38 H #5 Oklahoma,Week 12Nov 20,2011,18
569,22,<,17,Nebraska,Big Ten,8-3,155,22,L 45-17 A #20 Michigan,Week 12Nov 20,2011,21
570,22,<,24,Notre Dame,Ind,8-3,155,24,W 16-14 H Boston College,Week 12Nov 20,2011,22
571,24,<,NR,Virginia,ACC,8-3,147,25,W 14-13 A #23 Florida State,Week 12Nov 20,2011,NR
572,25,<,NR,Georgia Tech,ACC,8-3,77,21,W 38-31 A Duke,Week 12Nov 20,2011,23
573,RV,<,NR,West Virginia,Big East,7-3,37,23,DNP,Week 12Nov 20,2011,NR
574,RV,<,NR,Tulsa,CUSA,8-3,34,RV,W 57-28 A UTEP,Week 12Nov 20,2011,NR
575,RV,<,NR,Auburn,SEC,7-4,28,RV,W 35-16 H Samford,Week 12Nov 20,2011,24
576,RV,<,22,Southern Miss,CUSA,9-2,12,RV,L 34-31 A UAB,Week 12Nov 20,2011,NR
577,RV,<,NR,Rutgers,Big East,8-3,6,RV,W 20-3 H Cincinnati,Week 12Nov 20,2011,NR
578,RV,<,NR,Arkansas State,Sun Belt,9-2,4,RV,W 45-19 A Middle Tennessee,Week 12Nov 20,2011,NR
579,RV,<,NR,Iowa State,Big 12,6-4,3,RV,W 37-31 (2OT) H #2 Oklahoma State,Week 12Nov 20,2011,NR
580,RV,<,NR,Cincinnati,Big East,7-3,1,NR,L 20-3 A Rutgers,Week 12Nov 20,2011,NR
581,NR,<,23,Florida State,ACC,7-4,0,RV,L 14-13 H Virginia,Week 12Nov 20,2011,NR
582,NR,<,NR,BYU,Ind,8-3,0,RV,W 42-7 H New Mexico State,Week 12Nov 20,2011,NR
583,NR,<,NR,Iowa,Big Ten,7-4,0,NR,W 31-21 A Purdue,Week 12Nov 20,2011,NR
584,NR,<,NR,Missouri,Big 12,6-5,0,RV,W 31-27 H Texas Tech,Week 12Nov 20,2011,NR
585,NR,<,NR,Northern Illinois,MAC,8-3,0,RV,W 41-38 H Ball State,Week 12Nov 20,2011,NR
586,NR,<,NR,Ohio,MAC,8-3,0,NR,W 29-28 A Bowling Green,Week 12Nov 20,2011,NR
587,NR,<,NR,Texas,Big 12,6-4,0,RV,L 17-13 H #16 Kansas State,Week 12Nov 20,2011,25
588,NR,<,NR,Texas A&M,Big 12,6-5,0,RV,W 61-7 H Kansas,Week 12Nov 20,2011,NR
589,NR,<,NR,Utah,Pac-12,7-4,0,RV,W 30-27 (1OT) A Washington State,Week 12Nov 20,2011,NR
590,1,<,1,LSU (60),SEC,12-0,1500,*1,W 41-17 H #3 Arkansas,Week 13Nov 27,2011,1
591,2,<,2,Alabama,SEC,11-1,1440,2,W 42-14 A Auburn,Week 13Nov 27,2011,2
592,3,<,5,Oklahoma State,Big 12,10-1,1286,5,DNP,Week 13Nov 27,2011,3
593,4,<,4,Stanford,Pac-12,11-1,1281,4,W 28-14 H #22 Notre Dame,Week 13Nov 27,2011,4
594,5,<,6,Virginia Tech,ACC,11-1,1196,3,W 38-0 A #24 Virginia,Week 13Nov 27,2011,5
595,6,<,3,Arkansas,SEC,10-2,1060,10,L 41-17 A #1 LSU,Week 13Nov 27,2011,8
596,7,<,8,Houston,CUSA,12-0,1055,6,W 48-16 A Tulsa,Week 13Nov 27,2011,6
597,8,<,9,Oregon,Pac-12,10-2,1054,7,W 49-21 H Oregon State,Week 13Nov 27,2011,9
598,9,<,7,Boise State,MWC,10-1,1053,8,W 36-14 H Wyoming,Week 13Nov 27,2011,7
599,9,<,10,USC,Pac-12,10-2,1053,NR,W 50-0 H UCLA,Week 13Nov 27,2011,NR
600,11,<,11,Michigan State,Big Ten,10-2,866,9,W 31-17 A Northwestern,Week 13Nov 27,2011,13
601,12,<,13,Georgia,SEC,10-2,825,14,W 31-17 A #25 Georgia Tech,Week 13Nov 27,2011,14
602,13,<,12,Oklahoma,Big 12,9-2,808,11,W 26-6 H Iowa State,Week 13Nov 27,2011,10
603,14,<,14,South Carolina,SEC,10-2,796,13,W 34-13 H #18 Clemson,Week 13Nov 27,2011,12
604,15,<,15,Wisconsin,Big Ten,10-2,749,12,W 45-7 H #20 Penn State,Week 13Nov 27,2011,15
605,16,<,16,Kansas State,Big 12,9-2,658,15,DNP,Week 13Nov 27,2011,11
606,17,<,17,Michigan,Big Ten,10-2,570,16,W 40-34 H Ohio State,Week 13Nov 27,2011,16
607,18,<,19,TCU,MWC,9-2,488,17,DNP,Week 13Nov 27,2011,18
608,19,<,21,Baylor,Big 12,8-3,468,18,W 66-42 H Texas Tech,Week 13Nov 27,2011,17
609,20,<,22,Nebraska,Big Ten,9-3,352,19,W 20-7 H Iowa,Week 13Nov 27,2011,19
610,21,<,18,Clemson,ACC,9-3,258,21,L 34-13 A #14 South Carolina,Week 13Nov 27,2011,20
611,22,<,NR,West Virginia,Big East,8-3,196,20,W 21-20 H Pittsburgh,Week 13Nov 27,2011,23
612,23,<,20,Penn State,Big Ten,9-3,151,22,L 45-7 A #15 Wisconsin,Week 13Nov 27,2011,21
613,24,<,NR,Southern Miss,CUSA,10-2,78,23,W 44-7 H Memphis,Week 13Nov 27,2011,24
614,25,<,NR,Florida State,ACC,8-4,58,24,W 21-7 A Florida,Week 13Nov 27,2011,NR
615,RV,<,22,Notre Dame,Ind,8-4,53,RV,L 28-14 A #4 Stanford,Week 13Nov 27,2011,NR
616,RV,<,NR,Texas,Big 12,7-4,45,RV,W 27-25 A Texas A&M,Week 13Nov 27,2011,22
617,RV,<,NR,Cincinnati,Big East,8-3,23,25,W 30-13 A Syracuse,Week 13Nov 27,2011,NR
618,RV,<,NR,Arkansas State,Sun Belt,9-2,18,RV,DNP,Week 13Nov 27,2011,NR
619,RV,<,25,Georgia Tech,ACC,8-4,16,RV,L 31-17 H #13 Georgia,Week 13Nov 27,2011,NR
620,RV,<,NR,BYU,Ind,8-3,13,RV,DNP,Week 13Nov 27,2011,NR
621,RV,<,NR,Missouri,Big 12,7-5,13,RV,W 24-10 A Kansas,Week 13Nov 27,2011,25
622,RV,<,24,Virginia,ACC,8-4,9,RV,L 38-0 H #6 Virginia Tech,Week 13Nov 27,2011,NR
623,RV,<,NR,Tulsa,CUSA,8-4,7,NR,L 48-16 H #8 Houston,Week 13Nov 27,2011,NR
624,RV,<,NR,Louisville,Big East,7-5,3,NR,W 34-24 A South Florida,Week 13Nov 27,2011,NR
625,RV,<,NR,Northern Illinois,MAC,9-3,1,RV,W 18-12 H Eastern Michigan,Week 13Nov 27,2011,NR
626,NR,<,NR,Auburn,SEC,7-5,0,NR,L 42-14 H #2 Alabama,Week 13Nov 27,2011,NR
627,NR,<,NR,Louisiana Tech,WAC,8-4,0,RV,W 44-0 H New Mexico State,Week 13Nov 27,2011,NR
628,NR,<,NR,Ohio,MAC,9-3,0,RV,W 21-14 H Miami (OH),Week 13Nov 27,2011,NR
629,NR,<,NR,Rutgers,Big East,8-4,0,RV,L 40-22 A Connecticut,Week 13Nov 27,2011,NR
630,1,<,1,LSU (60),SEC,13-0,1500,*1,W 42-10 N #12 Georgia (SEC CG),Week 14Dec 4,2011,1
631,2,<,2,Alabama,SEC,11-1,1418,2,DNP,Week 14Dec 4,2011,2
632,3,<,3,Oklahoma State,Big 12,11-1,1400,3,W 44-10 H #13 Oklahoma,Week 14Dec 4,2011,3
633,4,<,4,Stanford,Pac-12,11-1,1283,4,DNP,Week 14Dec 4,2011,4
634,5,<,9,USC,Pac-12,10-2,1179,NR,DNP,Week 14Dec 4,2011,NR
635,6,<,8,Oregon,Pac-12,11-2,1170,5,W 49-31 H UCLA (Pac-12 CG),Week 14Dec 4,2011,5
636,7,<,6,Arkansas,SEC,10-2,1148,7,DNP,Week 14Dec 4,2011,6
637,8,<,9,Boise State,MWC,11-1,1107,6,W 45-0 H New Mexico,Week 14Dec 4,2011,7
638,9,<,15,Wisconsin,Big Ten,11-2,1038,8,W 42-39 N #11 Michigan State (Big Ten CG),Week 14Dec 4,2011,10
639,10,<,14,South Carolina,SEC,10-2,946,9,DNP,Week 14Dec 4,2011,9
640,11,<,16,Kansas State,Big 12,10-2,829,10,W 30-23 H Iowa State,Week 14Dec 4,2011,8
641,12,<,11,Michigan State,Big Ten,10-3,733,13,L 42-39 N #15 Wisconsin (Big Ten CG),Week 14Dec 4,2011,17
642,13,<,17,Michigan,Big Ten,10-2,707,12,DNP,Week 14Dec 4,2011,13
643,14,<,21,Clemson,ACC,10-3,663,14,W 38-10 N #5 Virginia Tech (ACC CG),Week 14Dec 4,2011,15
644,15,<,19,Baylor,Big 12,9-3,656,16,W 48-24 H Texas,Week 14Dec 4,2011,12
645,16,<,18,TCU,MWC,10-2,632,15,W 56-9 H UNLV,Week 14Dec 4,2011,18
646,17,<,5,Virginia Tech,ACC,11-2,591,11,L 38-10 N #21 Clemson (ACC CG),Week 14Dec 4,2011,11
647,18,<,12,Georgia,SEC,10-3,566,18,L 42-10 N #1 LSU (SEC CG),Week 14Dec 4,2011,16
648,19,<,13,Oklahoma,Big 12,9-3,386,19,L 44-10 A #3 Oklahoma State,Week 14Dec 4,2011,14
649,20,<,7,Houston,CUSA,12-1,370,17,L 49-28 H #24 Southern Miss (C-USA CG),Week 14Dec 4,2011,19
650,21,<,20,Nebraska,Big Ten,9-3,363,20,DNP,Week 14Dec 4,2011,20
651,22,<,24,Southern Miss,CUSA,11-2,336,21,W 49-28 A #7 Houston (C-USA CG),Week 14Dec 4,2011,21
652,23,<,22,West Virginia,Big East,9-3,199,22,W 30-27 A South Florida,Week 14Dec 4,2011,23
653,24,<,23,Penn State,Big Ten,9-3,129,23,DNP,Week 14Dec 4,2011,22
654,25,<,25,Florida State,ACC,8-4,49,25,DNP,Week 14Dec 4,2011,NR
655,RV,<,NR,Notre Dame,Ind,8-4,23,RV,DNP,Week 14Dec 4,2011,NR
656,RV,<,NR,Cincinnati,Big East,9-3,22,24,W 35-27 H Connecticut,Week 14Dec 4,2011,NR
657,RV,<,NR,Arkansas State,Sun Belt,10-2,18,RV,W 45-14 H Troy,Week 14Dec 4,2011,NR
658,RV,<,NR,BYU,Ind,9-3,12,RV,W 41-20 A Hawaii,Week 14Dec 4,2011,NR
659,RV,<,NR,Georgia Tech,ACC,8-4,7,RV,DNP,Week 14Dec 4,2011,NR
660,RV,<,NR,Northern Illinois,MAC,10-3,7,RV,W 23-20 N Ohio (MAC),Week 14Dec 4,2011,NR
661,RV,<,NR,Missouri,Big 12,7-5,5,RV,DNP,Week 14Dec 4,2011,NR
662,RV,<,NR,Virginia,ACC,8-4,5,RV,DNP,Week 14Dec 4,2011,NR
663,RV,<,NR,Tulsa,CUSA,8-4,2,NR,DNP,Week 14Dec 4,2011,NR
664,RV,<,NR,Louisville,Big East,7-5,1,NR,DNP,Week 14Dec 4,2011,NR
665,NR,<,NR,Auburn,SEC,7-5,0,NR,DNP,Week 14Dec 4,2011,25
666,NR,<,NR,Louisiana Tech,WAC,8-4,0,RV,DNP,Week 14Dec 4,2011,NR
667,NR,<,NR,Rutgers,Big East,8-4,0,RV,DNP,Week 14Dec 4,2011,NR
668,NR,<,NR,Texas,Big 12,7-5,0,RV,L 48-24 A #19 Baylor,Week 14Dec 4,2011,24
669,1,<,2,Alabama (55),SEC,12-1,1495,*1,W 21-0 N #1 LSU (BCS NC),Week 15 (Final)Jan 10,2011,
670,2,<,1,LSU (1),SEC,13-1,1425,2,L 21-0 N #2 Alabama (BCS NC),Week 15 (Final)Jan 10,2011,
671,3,<,3,Oklahoma State (4),Big 12,12-1,1399,3,W 41-38 (1OT) N #4 Stanford (Fiesta),Week 15 (Final)Jan 10,2011,
672,4,<,6,Oregon,Pac-12,12-2,1250,4,W 45-38 N #9 Wisconsin (Rose),Week 15 (Final)Jan 10,2011,
673,5,<,7,Arkansas,SEC,11-2,1198,5,W 29-16 N #11 Kansas State (Cotton),Week 15 (Final)Jan 10,2011,
674,6,<,5,USC,Pac-12,10-2,1181,NR,DNP,Week 15 (Final)Jan 10,2011,
675,7,<,4,Stanford,Pac-12,11-2,1167,7,L 41-38 (1OT) N #3 Oklahoma State (Fiesta),Week 15 (Final)Jan 10,2011,
676,8,<,8,Boise State,MWC,12-1,1127,6,W 56-24 N Arizona State (Las Vegas),Week 15 (Final)Jan 10,2011,
677,9,<,10,South Carolina,SEC,11-2,1013,8,W 30-13 N #21 Nebraska (Capital One),Week 15 (Final)Jan 10,2011,
678,10,<,9,Wisconsin,Big Ten,11-3,905,11,L 45-38 N #6 Oregon (Rose),Week 15 (Final)Jan 10,2011,
679,11,<,12,Michigan State,Big Ten,11-3,873,10,W 33-30 (3OT) N #18 Georgia (Outback),Week 15 (Final)Jan 10,2011,
680,12,<,13,Michigan,Big Ten,11-2,839,9,W 23-20 (1OT) N #17 Virginia Tech (Sugar),Week 15 (Final)Jan 10,2011,
681,13,<,15,Baylor,Big 12,10-3,780,12,W 67-56 N Washington (Alamo),Week 15 (Final)Jan 10,2011,
682,14,<,16,TCU,MWC,11-2,653,13,W 31-24 N Louisiana Tech (Poinsettia),Week 15 (Final)Jan 10,2011,
683,15,<,11,Kansas State,Big 12,10-3,621,16,L 29-16 N #7 Arkansas (Cotton),Week 15 (Final)Jan 10,2011,
684,16,<,19,Oklahoma,Big 12,10-3,572,15,W 31-14 N Iowa (Insight),Week 15 (Final)Jan 10,2011,
685,17,<,23,West Virginia,Big East,10-3,547,18,W 70-33 N #14 Clemson (Orange),Week 15 (Final)Jan 10,2011,
686,18,<,20,Houston,CUSA,13-1,518,14,W 30-14 N #24 Penn State (TicketCity),Week 15 (Final)Jan 10,2011,
687,19,<,18,Georgia,SEC,10-4,439,20,L 33-30 (3OT) N #12 Michigan State (Outback),Week 15 (Final)Jan 10,2011,
688,20,<,22,Southern Miss,CUSA,12-2,411,19,W 24-17 N Nevada (Hawaii),Week 15 (Final)Jan 10,2011,
689,21,<,17,Virginia Tech,ACC,11-3,329,17,L 23-20 (1OT) N #13 Michigan (Sugar),Week 15 (Final)Jan 10,2011,
690,22,<,14,Clemson,ACC,10-4,188,22,L 70-33 N #23 West Virginia (Orange),Week 15 (Final)Jan 10,2011,
691,23,<,25,Florida State,ACC,9-4,154,23,W 18-14 N Notre Dame (Champs Sports),Week 15 (Final)Jan 10,2011,
692,24,<,21,Nebraska,Big Ten,9-4,143,24,L 30-13 N #10 South Carolina (Capital One),Week 15 (Final)Jan 10,2011,
693,25,<,NR,Cincinnati,Big East,10-3,103,21,W 31-24 N Vanderbilt (Liberty),Week 15 (Final)Jan 10,2011,
694,RV,<,NR,BYU,Ind,10-3,51,25,W 24-21 N Tulsa (Armed Forces),Week 15 (Final)Jan 10,2011,
695,RV,<,NR,Auburn,SEC,8-5,40,RV,W 43-24 N Virginia (Chick-fil-A),Week 15 (Final)Jan 10,2011,
696,RV,<,NR,Northern Illinois,MAC,11-3,33,RV,W 38-20 N Arkansas State (GoDaddy.com),Week 15 (Final)Jan 10,2011,
697,RV,<,NR,Missouri,Big 12,8-5,23,RV,W 41-24 N North Carolina (Independence),Week 15 (Final)Jan 10,2011,
698,RV,<,NR,Texas,Big 12,8-5,15,RV,W 21-10 N California (Holiday),Week 15 (Final)Jan 10,2011,
699,RV,<,NR,Rutgers,Big East,9-4,3,RV,W 27-13 N Iowa State (Pinstripe),Week 15 (Final)Jan 10,2011,
700,RV,<,24,Penn State,Big Ten,9-4,2,RV,L 30-14 N #20 Houston (TicketCity),Week 15 (Final)Jan 10,2011,
701,RV,<,NR,North Dakota State,Other,14-1,2,NR,W 17-6 N Sam Houston State (FCS NC),Week 15 (Final)Jan 10,2011,
702,RV,<,NR,Virginia,ACC,8-5,1,RV,L 43-24 N Auburn (Chick-fil-A),Week 15 (Final)Jan 10,2011,
703,NR,<,NR,Arkansas State,Sun Belt,10-3,0,RV,L 38-20 N Northern Illinois (GoDaddy.com),Week 15 (Final)Jan 10,2011,
704,NR,<,NR,Florida,SEC,7-6,0,RV,W 24-17 N Ohio State (Gator),Week 15 (Final)Jan 10,2011,
705,NR,<,NR,Louisiana,Sun Belt,9-4,0,RV,W 32-30 N San Diego State (New Orleans),Week 15 (Final)Jan 10,2011,
706,NR,<,NR,Mississippi State,SEC,7-6,0,RV,W 23-17 N Wake Forest (Music City),Week 15 (Final)Jan 10,2011,
707,NR,<,NR,Notre Dame,Ind,8-5,0,RV,L 18-14 N #25 Florida State (Champs Sports),Week 15 (Final)Jan 10,2011,
708,NR,<,NR,Ohio,MAC,10-4,0,RV,W 24-23 N Utah State (Potato),Week 15 (Final)Jan 10,2011,
709,NR,<,NR,Temple,MAC,9-4,0,RV,W 37-15 N Wyoming (New Mexico),Week 15 (Final)Jan 10,2011,
710,NR,<,NR,Texas A&M,Big 12,7-6,0,RV,W 33-22 N Northwestern (Meineke Car Care),Week 15 (Final)Jan 10,2011,
711,NR,<,NR,Washington,Pac-12,7-6,0,RV,L 67-56 N #15 Baylor (Alamo),Week 15 (Final)Jan 10,2011,
