,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,BCS
301,21,<,23,Colorado,Big 12,5-2,419,,,Week 9Oct 20[10],2002,NR
302,22,<,18,Air Force,MWC,6-1,360,,,Week 9Oct 20[10],2002,NR
303,23,<,NR,Arizona State,Pac-10,6-2,169,,,Week 9Oct 20[10],2002,NR
304,24,<,25,Bowling Green,MAC,6-0,167,,W 48-45 H Western Michigan,Week 9Oct 20[10],2002,NR
305,25,<,NR,Minnesota,Big Ten,7-1,118,,,Week 9Oct 20[10],2002,NR
306,NR,<,21,Mississippi,SEC,,0,,,Week 9Oct 20[10],2002,NR
307,NR,<,22,Washington,Pac-10,,0,,,Week 9Oct 20[10],2002,NR
308,1,<,1,Miami (FL) (59),Big East,7-0,1832,,W 40-23 A West Virginia,Week 10Oct 27[11],2002,2
309,2,<,2,Oklahoma (14),Big 12,7-0,1788,,DNP,Week 10Oct 27[11],2002,1
310,3,<,3,Virginia Tech,Big East,8-0,1611,,,Week 10Oct 27[11],2002,6
311,4,<,6,Notre Dame (1),Ind,8-0,1597,,,Week 10Oct 27[11],2002,3
312,5,<,5,Georgia,SEC,8-0,1582,,,Week 10Oct 27[11],2002,4
313,6,<,4,Ohio State,Big Ten,9-0,1575,,,Week 10Oct 27[11],2002,5
314,7,<,7,Texas,Big 12,7-1,1351,,,Week 10Oct 27[11],2002,7
315,8,<,9,Washington State,Pac-10,7-1,1271,,W 21-13 A Arizona,Week 10Oct 27[11],2002,8
316,9,<,13,Iowa,Big Ten,8-1,1269,,,Week 10Oct 27[11],2002,10
317,10,<,12,NC State,ACC,9-0,1232,,,Week 10Oct 27[11],2002,9
318,11,<,15,USC,Pac-10,6-2,1100,,W 44-33 A #14 Oregon,Week 10Oct 27[11],2002,11
319,12,<,19,Alabama,SEC,6-2,955,,,Week 10Oct 27[11],2002,NR
320,13,<,21,Colorado,Big 12,6-2,894,,,Week 10Oct 27[11],2002,12
321,14,<,20,Kansas State,Big 12,6-2,778,,,Week 10Oct 27[11],2002,15
322,15,<,8,Michigan,Big Ten,6-2,702,,,Week 10Oct 27[11],2002,13
323,16,<,23,Arizona State,Pac-10,7-2,625,,,Week 10Oct 27[11],2002,NR
324,17,<,10,LSU,SEC,6-2,604,,,Week 10Oct 27[11],2002,14
325,18,<,11,Florida State,ACC,5-3,551,,,Week 10Oct 27[11],2002,NR
326,19,<,14,Oregon,Pac-10,6-2,536,,,Week 10Oct 27[11],2002,NR
327,20,<,18,Penn State,Big Ten,5-3,388,,,Week 10Oct 27[11],2002,NR
328,21,<,24,Bowling Green,MAC,7-0,361,,W 38-20 H Ball State,Week 10Oct 27[11],2002,NR
329,22,<,17,Iowa State,Big 12,6-3,335,,L 21-10 A Texas,Week 10Oct 27[11],2002,NR
330,23,<,25,Minnesota,Big Ten,7-1,327,,,Week 10Oct 27[11],2002,NR
331,24,<,NR,Colorado State,MWC,7-2,144,,W 37-10 H BYU,Week 10Oct 27[11],2002,NR
332,25,<,16,Tennessee,SEC,4-3,119,,,Week 10Oct 27[11],2002,NR
333,NR,<,22,Air Force,MWC,,0,,,Week 10Oct 27[11],2002,NR
334,1,<,2,Oklahoma (42),Big 12,8-0,1818,,W 27-11 H #13 Colorado,Week 11Nov 3[12],2002,1
335,2,<,1,Miami (FL) (32),Big East,8-0,1804,,W 42-17 A Rutgers,Week 11Nov 3[12],2002,3
336,3,<,6,Ohio State,Big Ten,10-0,1705,,,Week 11Nov 3[12],2002,2
337,4,<,7,Texas,Big 12,8-1,1564,,,Week 11Nov 3[12],2002,4
338,5,<,8,Washington State,Pac-10,8-1,1538,,W 44-22 H Arizona State,Week 11Nov 3[12],2002,5
339,6,<,9,Iowa,Big Ten,9-1,1501,,,Week 11Nov 3[12],2002,8
340,7,<,5,Georgia,SEC,8-1,1304,,,Week 11Nov 3[12],2002,6
341,8,<,3,Virginia Tech,Big East,8-1,1303,,,Week 11Nov 3[12],2002,10
342,9,<,4,Notre Dame,Ind,8-1,1268,,,Week 11Nov 3[12],2002,7
343,10,<,11,USC,Pac-10,6-2,1210,,DNP,Week 11Nov 3[12],2002,9
344,11,<,12,Alabama,SEC,7-2,1113,,,Week 11Nov 3[12],2002,NR
345,12,<,14,Kansas State,Big 12,7-2,940,,,Week 11Nov 3[12],2002,15
346,13,<,15,Michigan,Big Ten,7-2,899,,,Week 11Nov 3[12],2002,11
347,14,<,10,NC State,ACC,9-1,795,,,Week 11Nov 3[12],2002,12
348,15,<,19,Oregon,Pac-10,7-2,667,,,Week 11Nov 3[12],2002,NR
349,16,<,17,LSU,SEC,6-2,647,,,Week 11Nov 3[12],2002,NR
350,17,<,18,Florida State,ACC,6-3,561,,,Week 11Nov 3[12],2002,13
351,18,<,13,Colorado,Big 12,6-3,486,,,Week 11Nov 3[12],2002,NR
352,19,<,20,Penn State,Big Ten,6-3,468,,,Week 11Nov 3[12],2002,NR
353,20,<,21,Bowling Green,MAC,8-0,437,,W 45-14 A Kent State,Week 11Nov 3[12],2002,NR
354,21,<,22,Iowa State,Big 12,7-3,372,,W 42-35 H Missouri,Week 11Nov 3[12],2002,NR
355,22,<,NR,Pittsburgh,Big East,7-2,357,,,Week 11Nov 3[12],2002,NR
356,23,<,NR,Florida,SEC,6-3,327,,,Week 11Nov 3[12],2002,14
357,24,<,24,Colorado State,MWC,8-2,307,,W 31-12 A Air Force,Week 11Nov 3[12],2002,NR
358,25,<,16,Arizona State,Pac-10,7-3,155,,,Week 11Nov 3[12],2002,NR
359,NR,<,23,Minnesota,Big Ten,,0,,,Week 11Nov 3[12],2002,NR
360,NR,<,25,Tennessee,SEC,,0,,,Week 11Nov 3[12],2002,NR
361,1,<,2,Miami (FL) (74),Big East,9-0,1850,,W 26-3 A Tennessee,Week 12Nov 10[13],2002,2
362,2,<,3,Ohio State,Big Ten,11-0,1771,,,Week 12Nov 10[13],2002,1
363,3,<,5,Washington State,Pac-10,9-1,1592,,W 32-21 H Oregon,Week 12Nov 10[13],2002,3
364,4,<,1,Oklahoma,Big 12,8-1,1590,,L 30-26 A Texas A&M,Week 12Nov 10[13],2002,4
365,4,<,4,Texas,Big 12,9-1,1590,,,Week 12Nov 10[13],2002,5
366,6,<,6,Iowa,Big Ten,10-1,1560,,,Week 12Nov 10[13],2002,8
367,7,<,7,Georgia,SEC,9-1,1403,,,Week 12Nov 10[13],2002,6
368,8,<,10,USC,Pac-10,7-2,1275,,W 49-17 A Stanford,Week 12Nov 10[13],2002,9
369,9,<,9,Notre Dame,Ind,9-1,1256,,,Week 12Nov 10[13],2002,7
370,10,<,11,Alabama,SEC,8-2,1175,,,Week 12Nov 10[13],2002,NR
371,11,<,12,Kansas State,Big 12,8-2,1114,,,Week 12Nov 10[13],2002,12
372,12,<,13,Michigan,Big Ten,8-2,1021,,,Week 12Nov 10[13],2002,10
373,13,<,8,Virginia Tech,Big East,8-2,818,,,Week 12Nov 10[13],2002,NR
374,14,<,16,LSU,SEC,7-2,816,,,Week 12Nov 10[13],2002,13
375,15,<,17,Florida State,ACC,7-3,725,,,Week 12Nov 10[13],2002,11
376,16,<,19,Penn State,Big Ten,7-3,649,,,Week 12Nov 10[13],2002,15
377,17,<,18,Colorado,Big 12,7-3,628,,,Week 12Nov 10[13],2002,NR
378,18,<,22,Pittsburgh,Big East,8-2,561,,,Week 12Nov 10[13],2002,NR
379,19,<,NR,Maryland,ACC,8-2,527,,,Week 12Nov 10[13],2002,NR
380,20,<,23,Florida,SEC,7-3,437,,,Week 12Nov 10[13],2002,14
381,21,<,24,Colorado State,MWC,8-2,391,,DNP,Week 12Nov 10[13],2002,NR
382,22,<,14,NC State,ACC,9-2,382,,,Week 12Nov 10[13],2002,NR
383,23,<,15,Oregon,Pac-10,7-3,344,,,Week 12Nov 10[13],2002,NR
384,24,<,NR,Auburn,SEC,7-3,138,,,Week 12Nov 10[13],2002,NR
385,25,<,NR,TCU,CUSA,8-1,118,,W 17-10 H Tulane,Week 12Nov 10[13],2002,NR
386,NR,<,20,Bowling Green,MAC,,0,,,Week 12Nov 10[13],2002,NR
387,NR,<,21,Iowa State,Big 12,,0,,,Week 12Nov 10[13],2002,NR
388,NR,<,25,Arizona State,Pac-10,,0,,,Week 12Nov 10[13],2002,NR
389,1,<,1,Miami (FL) (74),Big East,9-0,1850,,DNP,Week 13Nov 17[14],2002,1
390,2,<,2,Ohio State,Big Ten,12-0,1766,,,Week 13Nov 17[14],2002,2
391,3,<,3,Washington State,Pac-10,9-1,1628,,DNP,Week 13Nov 17[14],2002,3
392,4,<,4,Oklahoma,Big 12,9-1,1622,,W 49-9 A Baylor,Week 13Nov 17[14],2002,4
393,5,<,6,Iowa,Big Ten,11-1,1617,,,Week 13Nov 17[14],2002,7
394,6,<,7,Georgia,SEC,10-1,1472,,,Week 13Nov 17[14],2002,5
395,7,<,8,USC,Pac-10,8-2,1341,,W 34-13 H Arizona State,Week 13Nov 17[14],2002,8
396,8,<,9,Notre Dame,Ind,9-1,1284,,,Week 13Nov 17[14],2002,6
397,9,<,10,Alabama,SEC,9-2,1264,,,Week 13Nov 17[14],2002,NR
398,10,<,11,Kansas State,Big 12,9-2,1171,,,Week 13Nov 17[14],2002,11
399,11,<,4,Texas,Big 12,9-2,1124,,,Week 13Nov 17[14],2002,10
400,12,<,12,Michigan,Big Ten,9-2,1060,,,Week 13Nov 17[14],2002,9
401,13,<,13,Virginia Tech,Big East,8-2,847,,,Week 13Nov 17[14],2002,NR
402,14,<,15,Florida State,ACC,8-3,796,,,Week 13Nov 17[14],2002,12
403,15,<,16,Penn State,Big Ten,8-3,755,,,Week 13Nov 17[14],2002,15
404,16,<,17,Colorado,Big 12,8-3,754,,,Week 13Nov 17[14],2002,13
405,17,<,18,Pittsburgh,Big East,8-2,638,,,Week 13Nov 17[14],2002,NR
406,18,<,19,Maryland,ACC,9-2,637,,,Week 13Nov 17[14],2002,NR
407,19,<,20,Florida,SEC,8-3,572,,,Week 13Nov 17[14],2002,14
408,20,<,21,Colorado State,MWC,9-2,511,,W 49-21 A San Diego State,Week 13Nov 17[14],2002,NR
409,21,<,14,LSU,SEC,7-3,344,,,Week 13Nov 17[14],2002,NR
410,22,<,25,TCU,CUSA,8-1,246,,DNP,Week 13Nov 17[14],2002,NR
411,23,<,NR,Boise State,WAC,10-1,212,,,Week 13Nov 17[14],2002,NR
412,24,<,NR,Texas Tech,Big 12,8-4,145,,,Week 13Nov 17[14],2002,NR
413,25,<,NR,UCLA,Pac-10,7-3,121,,,Week 13Nov 17[14],2002,NR
414,NR,<,22,NC State,ACC,,0,,,Week 13Nov 17[14],2002,NR
415,NR,<,23,Oregon,Pac-10,,0,,,Week 13Nov 17[14],2002,NR
416,NR,<,24,Auburn,SEC,,0,,,Week 13Nov 17[14],2002,NR
417,1,<,1,Miami (FL) (71),Big East,10-0,1823,,W 28-21 H #17 Pittsburgh,Week 14Nov 24[15],2002,1
418,2,<,2,Ohio State (2),Big Ten,13-0,1748,,,Week 14Nov 24[15],2002,2
419,3,<,4,Oklahoma,Big 12,10-1,1654,,W 60-15 H #24 Texas Tech,Week 14Nov 24[15],2002,3
420,4,<,5,Iowa,Big Ten,11-1,1625,,,Week 14Nov 24[15],2002,5
421,5,<,6,Georgia,SEC,10-1,1513,,,Week 14Nov 24[15],2002,4
422,6,<,7,USC,Pac-10,9-2,1421,,W 52-21 A #25 UCLA,Week 14Nov 24[15],2002,6
423,7,<,8,Notre Dame,Ind,10-1,1366,,,Week 14Nov 24[15],2002,7
424,8,<,10,Kansas State,Big 12,10-2,1305,,,Week 14Nov 24[15],2002,10
425,9,<,3,Washington State,Pac-10,9-2,1239,,L 29-26 A Washington,Week 14Nov 24[15],2002,8
426,10,<,11,Texas,Big 12,9-2,1196,,,Week 14Nov 24[15],2002,9
427,11,<,15,Penn State,Big Ten,9-3,1019,,,Week 14Nov 24[15],2002,14
428,12,<,12,Michigan,Big Ten,9-3,958,,,Week 14Nov 24[15],2002,11
429,13,<,16,Colorado,Big 12,8-3,924,,,Week 14Nov 24[15],2002,12
430,14,<,9,Alabama,SEC,9-3,849,,,Week 14Nov 24[15],2002,NR
431,15,<,19,Florida,SEC,8-3,757,,,Week 14Nov 24[15],2002,13
432,16,<,20,Colorado State,MWC,10-2,743,,W 22-14 H New Mexico,Week 14Nov 24[15],2002,15
433,17,<,17,Pittsburgh,Big East,8-3,619,,,Week 14Nov 24[15],2002,NR
434,18,<,21,LSU,SEC,8-3,559,,,Week 14Nov 24[15],2002,NR
435,19,<,23,Boise State,WAC,11-1,372,,,Week 14Nov 24[15],2002,NR
436,20,<,NR,Auburn,SEC,8-4,370,,,Week 14Nov 24[15],2002,NR
437,21,<,NR,NC State,ACC,10-3,300,,,Week 14Nov 24[15],2002,NR
438,22,<,13,Virginia Tech,Big East,8-3,284,,,Week 14Nov 24[15],2002,NR
439,23,<,14,Florida State,ACC,8-4,255,,,Week 14Nov 24[15],2002,NR
440,24,<,NR,West Virginia,Big East,8-3,251,,,Week 14Nov 24[15],2002,NR
441,25,<,18,Maryland,ACC,9-3,120,,,Week 14Nov 24[15],2002,NR
442,NR,<,22,TCU,CUSA,,0,,,Week 14Nov 24[15],2002,NR
443,NR,<,24,Texas Tech,Big 12,,0,,,Week 14Nov 24[15],2002,NR
444,NR,<,25,UCLA,Pac-10,,0,,,Week 14Nov 24[15],2002,NR
445,1,<,1,Miami (FL) (73),Big East,11-0,1825,,W 49-7 A Syracuse,Week 15Dec 1[16],2002,1
446,2,<,2,Ohio State,Big Ten,13-0,1749,,,Week 15Dec 1[16],2002,2
447,3,<,4,Iowa,Big Ten,11-1,1663,,,Week 15Dec 1[16],2002,5
448,4,<,5,Georgia,SEC,11-1,1597,,,Week 15Dec 1[16],2002,3
449,5,<,6,USC,Pac-10,10-2,1542,,W 44-13 H #7 Notre Dame,Week 15Dec 1[16],2002,4
450,6,<,8,Kansas State,Big 12,10-2,1402,,,Week 15Dec 1[16],2002,8
451,7,<,9,Washington State,Pac-10,9-2,1315,,DNP,Week 15Dec 1[16],2002,6
452,8,<,3,Oklahoma,Big 12,10-2,1304,,L 38-28 A Oklahoma State,Week 15Dec 1[16],2002,7
453,9,<,10,Texas,Big 12,10-2,1296,,,Week 15Dec 1[16],2002,9
454,10,<,11,Penn State,Big Ten,9-3,1070,,,Week 15Dec 1[16],2002,13
455,11,<,7,Notre Dame,Ind,10-2,1052,,,Week 15Dec 1[16],2002,10
456,12,<,13,Colorado,Big 12,9-3,1041,,,Week 15Dec 1[16],2002,12
457,13,<,12,Michigan,Big Ten,9-3,1023,,,Week 15Dec 1[16],2002,11
458,14,<,14,Alabama,SEC,10-3,943,,,Week 15Dec 1[16],2002,NR
459,15,<,24,West Virginia,Big East,9-3,616,,,Week 15Dec 1[16],2002,15
460,16,<,23,Florida State,ACC,9-4,559,,,Week 15Dec 1[16],2002,14
461,17,<,21,NC State,ACC,10-3,495,,,Week 15Dec 1[16],2002,NR
462,18,<,22,Virginia Tech,Big East,9-3,494,,,Week 15Dec 1[16],2002,NR
463,19,<,19,Boise State,WAC,11-1,482,,,Week 15Dec 1[16],2002,NR
464,20,<,20,Auburn,SEC,8-4,470,,,Week 15Dec 1[16],2002,NR
465,21,<,25,Maryland,ACC,10-3,386,,,Week 15Dec 1[16],2002,NR
466,22,<,NR,Arkansas,SEC,9-3,379,,,Week 15Dec 1[16],2002,NR
467,23,<,15,Florida,SEC,8-4,262,,,Week 15Dec 1[16],2002,NR
468,24,<,16,Colorado State,MWC,10-3,239,,L 36-33 H UNLV,Week 15Dec 1[16],2002,NR
469,25,<,17,Pittsburgh,Big East,8-4,221,,,Week 15Dec 1[16],2002,NR
470,NR,<,18,LSU,SEC,,0,,,Week 15Dec 1[16],2002,NR
471,1,<,1,Miami (FL) (74),Big East,12-0,1850,,W 56-45 H #18 Virginia Tech,Week 16Dec 8[17],2002,1
472,2,<,2,Ohio State,Big Ten,13-0,1773,,,Week 16Dec 8[17],2002,2
473,3,<,3,Iowa,Big Ten,11-1,1678,,,Week 16Dec 8[17],2002,5
474,4,<,4,Georgia,SEC,12-1,1627,,,Week 16Dec 8[17],2002,3
475,5,<,5,USC,Pac-10,10-2,1559,,DNP,Week 16Dec 8[17],2002,4
476,6,<,6,Kansas State,Big 12,10-2,1397,,,Week 16Dec 8[17],2002,8
477,7,<,7,Washington State,Pac-10,10-2,1388,,W 48-27 A UCLA,Week 16Dec 8[17],2002,6
478,8,<,8,Oklahoma,Big 12,11-2,1371,,W 29-7 N #12 Colorado (Big 12 CG),Week 16Dec 8[17],2002,7
479,9,<,9,Texas,Big 12,10-2,1297,,,Week 16Dec 8[17],2002,10
480,10,<,10,Penn State,Big Ten,9-3,1107,,,Week 16Dec 8[17],2002,12
481,11,<,11,Notre Dame,Ind,10-2,1104,,,Week 16Dec 8[17],2002,9
482,12,<,13,Michigan,Big Ten,9-3,1061,,,Week 16Dec 8[17],2002,11
483,13,<,14,Alabama,SEC,10-3,984,,,Week 16Dec 8[17],2002,NR
484,14,<,12,Colorado,Big 12,9-4,758,,,Week 16Dec 8[17],2002,13
485,15,<,15,West Virginia,Big East,9-3,706,,,Week 16Dec 8[17],2002,15
486,16,<,16,Florida State,ACC,9-4,661,,,Week 16Dec 8[17],2002,14
487,17,<,17,NC State,ACC,10-3,570,,,Week 16Dec 8[17],2002,NR
488,18,<,19,Boise State,WAC,11-1,505,,,Week 16Dec 8[17],2002,NR
489,19,<,20,Auburn,SEC,8-4,483,,,Week 16Dec 8[17],2002,NR
490,20,<,21,Maryland,ACC,10-3,446,,,Week 16Dec 8[17],2002,NR
491,21,<,18,Virginia Tech,Big East,9-4,409,,,Week 16Dec 8[17],2002,NR
492,22,<,23,Florida,SEC,8-4,309,,,Week 16Dec 8[17],2002,NR
493,23,<,24,Colorado State,MWC,10-3,277,,DNP,Week 16Dec 8[17],2002,NR
494,24,<,25,Pittsburgh,Big East,8-4,255,,,Week 16Dec 8[17],2002,NR
495,25,<,22,Arkansas,SEC,9-4,160,,,Week 16Dec 8[17],2002,NR
496,1,<,2,Ohio State (71),Big Ten,14-0,1775,,W 31-24 (2OT) N #1 Miami (FL) (BCS NC/Fiesta ),Week 17 (Final)Jan 4[18],2002,
497,2,<,1,Miami (FL),Big East,12-1,1693,,L 31-24 (2OT) N #2 Ohio State (BCS NC/Fiesta),Week 17 (Final)Jan 4[18],2002,
498,3,<,4,Georgia,SEC,13-1,1598,,W 26-13 N #16 Florida State (Sugar),Week 17 (Final)Jan 4[18],2002,
499,4,<,5,USC,Pac-10,11-2,1590,,W 38-17 N #3 Iowa (Orange),Week 17 (Final)Jan 4[18],2002,
500,5,<,8,Oklahoma,Big 12,12-2,1476,,W 34-14 N #7 Washington State (Rose),Week 17 (Final)Jan 4[18],2002,
501,6,<,9,Texas,Big 12,11-2,1363,,W 35-20 N LSU (Cotton),Week 17 (Final)Jan 4[18],2002,
502,7,<,6,Kansas State,Big 12,11-2,1356,,W 34-27 N Arizona State (Holiday),Week 17 (Final)Jan 4[18],2002,
503,8,<,3,Iowa,Big Ten,11-2,1334,,L 38-17 N #5 USC (Orange),Week 17 (Final)Jan 4[18],2002,
504,9,<,12,Michigan,Big Ten,10-3,1182,,W 38-30 N #22 Florida (Outback),Week 17 (Final)Jan 4[18],2002,
505,10,<,7,Washington State,Pac-10,10-3,1085,,L 34-14 N #8 Oklahoma (Rose),Week 17 (Final)Jan 4[18],2002,
506,11,<,13,Alabama,SEC,10-3,988,,DNP,Week 17 (Final)Jan 4[18],2002,
507,12,<,17,NC State,ACC,11-3,943,,W 28-6 N #11 Notre Dame (Gator),Week 17 (Final)Jan 4[18],2002,
508,13,<,20,Maryland,ACC,11-3,844,,W 30-3 N Tennessee (Peach),Week 17 (Final)Jan 4[18],2002,
509,14,<,19,Auburn,SEC,9-4,821,,W 13-9 N #10 Penn State (Capital One),Week 17 (Final)Jan 4[18],2002,
510,15,<,18,Boise State,WAC,12-1,692,,W 34-16 N Iowa State (Humanitarian),Week 17 (Final)Jan 4[18],2002,
511,16,<,10,Penn State,Big Ten,9-4,675,,L 13-9 N #19 Auburn (Capital One),Week 17 (Final)Jan 4[18],2002,
512,17,<,11,Notre Dame,Ind,10-3,657,,L 28-6 N #17 NC State (Gator),Week 17 (Final)Jan 4[18],2002,
513,18,<,21,Virginia Tech,Big East,10-4,544,,W 20-13 N Air Force (San Francisco),Week 17 (Final)Jan 4[18],2002,
514,19,<,24,Pittsburgh,Big East,9-4,520,,W 38-13 N Oregon State (Insight),Week 17 (Final)Jan 4[18],2002,
515,20,<,14,Colorado,Big 12,9-5,307,,L 31-28 (1OT) N Wisconsin (Alamo),Week 17 (Final)Jan 4[18],2002,
516,21,<,16,Florida State,ACC,9-5,291,,L 26-13 N #4 Georgia (Sugar),Week 17 (Final)Jan 4[18],2002,
517,22,<,NR,Virginia,ACC,9-5,250,,,Week 17 (Final)Jan 4[18],2002,
518,23,<,NR,TCU,CUSA,10-2,231,,W 17-3 N Colorado State (Liberty),Week 17 (Final)Jan 4[18],2002,
519,24,<,NR,Marshall,MAC,11-2,201,,W 38-15 N Louisville (GMAC ),Week 17 (Final)Jan 4[18],2002,
520,25,<,15,West Virginia,Big East,9-4,195,,L 48-22 N Virginia (Continental Tire),Week 17 (Final)Jan 4[18],2002,
521,RV,<,22,Florida,SEC,,120,,L 38-30 N #12 Michigan (Outback),Week 17 (Final)Jan 4[18],2002,
522,RV,<,NR,Texas Tech,Big 12,,80,,,Week 17 (Final)Jan 4[18],2002,
523,RV,<,NR,Oklahoma State,Big 12,,73,,,Week 17 (Final)Jan 4[18],2002,
524,RV,<,NR,Boston College,Big East,,52,,,Week 17 (Final)Jan 4[18],2002,
525,RV,<,23,Colorado State,MWC,,44,,L 17-3 N TCU (Liberty),Week 17 (Final)Jan 4[18],2002,
526,RV,<,NR,LSU,SEC,,38,,,Week 17 (Final)Jan 4[18],2002,
527,RV,<,NR,South Florida,Ind,,27,,,Week 17 (Final)Jan 4[18],2002,
528,RV,<,NR,Wisconsin,Big Ten,,15,,,Week 17 (Final)Jan 4[18],2002,
529,RV,<,NR,Minnesota,Big Ten,,4,,,Week 17 (Final)Jan 4[18],2002,
530,RV,<,25,Arkansas,SEC,,3,,L 29-14 N Minnesota (Music City),Week 17 (Final)Jan 4[18],2002,
531,RV,<,NR,Air Force,MWC,,2,,,Week 17 (Final)Jan 4[18],2002,
532,RV,<,NR,Hawaii,WAC,,2,,,Week 17 (Final)Jan 4[18],2002,
533,RV,<,NR,Purdue,Big Ten,,2,,,Week 17 (Final)Jan 4[18],2002,
534,RV,<,NR,Fresno State,WAC,,1,,,Week 17 (Final)Jan 4[18],2002,
535,RV,<,NR,North Texas,Sun Belt,,1,,,Week 17 (Final)Jan 4[18],2002,
