,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
307,17,<,NR,Tulane,Ind,9-2,44.0,W 14-0 H LSU,Week 13Dec 3[14],1973
308,18,<,18,Maryland,ACC,8-3,30.0,,Week 13Dec 3[14],1973
309,19,<,17,Kansas,Big 8,7-3-1,27.0,DNP,Week 13Dec 3[14],1973
310,20,<,19,Tennessee,SEC,8-3,16.0,,Week 13Dec 3[14],1973
311,NR,<,20,Missouri,Big 8,,0.0,,Week 13Dec 3[14],1973
312,1,<,3,Notre Dame (33),Ind,11-0,1128.0,W 24-23 N #1 Alabama (Sugar),Week 14 (Final)Jan[15],1973
313,2,<,4,Ohio State (11),Big Ten,10-0-1,1002.0,,Week 14 (Final)Jan[15],1973
314,3,<,2,Oklahoma (16),Big 8,10-0-1,965.0,DNP,Week 14 (Final)Jan[15],1973
315,4,<,1,Alabama,SEC,11-1,834.0,L 24-23 N #3 Notre Dame (Sugar),Week 14 (Final)Jan[15],1973
316,5,<,6,Penn State,Ind,12-0,709.0,,Week 14 (Final)Jan[15],1973
317,6,<,5,Michigan,Big Ten,10-0-1,702.0,,Week 14 (Final)Jan[15],1973
318,7,<,12,Nebraska,Big 8,9-2-1,430.0,,Week 14 (Final)Jan[15],1973
319,8,<,7,USC,Pac-8,9-2-1,386.0,,Week 14 (Final)Jan[15],1973
320,9,<,10,Arizona State,WAC,11-1,349.0,,Week 14 (Final)Jan[15],1973
321,9,<,14,Houston,Ind,11-1,349.0,,Week 14 (Final)Jan[15],1973
322,11,<,11,Texas Tech,Southwest,11-1,336.0,,Week 14 (Final)Jan[15],1973
323,12,<,9,UCLA,Pac-8,9-2,251.0,,Week 14 (Final)Jan[15],1973
324,13,<,13,LSU,SEC,9-3,179.0,,Week 14 (Final)Jan[15],1973
325,14,<,8,Texas,Southwest,8-3,150.0,,Week 14 (Final)Jan[15],1973
326,15,<,15,Miami (OH),MAC,11-0,125.0,,Week 14 (Final)Jan[15],1973
327,16,<,16,NC State,ACC,9-3,94.0,,Week 14 (Final)Jan[15],1973
328,17,<,NR,Missouri,Big 8,8-4,52.0,,Week 14 (Final)Jan[15],1973
329,18,<,19,Kansas,Big 8,7-4-1,11.0,L 31-18 N NC State (Liberty),Week 14 (Final)Jan[15],1973
330,19,<,20,Tennessee,SEC,8-4,10.0,,Week 14 (Final)Jan[15],1973
331,20,<,17,Tulane,Ind,9-3,3.0,L 47-7 A Houston,Week 14 (Final)Jan[15],1973
332,20,<,18,Maryland,ACC,8-4,3.0,,Week 14 (Final)Jan[15],1973
