,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
314,13,<,13,Georgia Tech,Ind,8-3,93.0,,Week 13Dec 7[14],1970
315,14,<,15,Dartmouth,Ivy,9-0,74.0,DNP,Week 13Dec 7[14],1970
316,15,<,14,Toledo,MAC,11-0,61.0,DNP,Week 13Dec 7[14],1970
317,16,<,17,USC,Pac-8,6-4-1,36.0,,Week 13Dec 7[14],1970
318,17,<,NR,Houston,Ind,8-3,35.0,,Week 13Dec 7[14],1970
319,18,<,18,Penn State,Ind,7-3,30.0,,Week 13Dec 7[14],1970
320,19,<,NR,Texas Tech,Southwest,8-3,29.0,,Week 13Dec 7[14],1970
321,20,<,20,Oklahoma,Big 8,7-4,25.0,DNP,Week 13Dec 7[14],1970
322,NR,<,16,Mississippi,SEC,,0.0,,Week 13Dec 7[14],1970
323,NR,<,19,Northwestern,Big Ten,,0.0,,Week 13Dec 7[14],1970
324,1,<,3,Nebraska (39),Big 8,11-0-1,946.0,W 17-12 N #5 LSU (Orange),Week 14Jan[15][16],1970
325,2,<,6,Notre Dame (8),Ind,10-1,814.0,,Week 14Jan[15][16],1970
326,3,<,1,Texas (3),Southwest,10-1,721.0,L 24-11 N #6 Notre Dame (Cotton),Week 14Jan[15][16],1970
327,4,<,4,Tennessee,SEC,11-1,683.0,,Week 14Jan[15][16],1970
328,5,<,2,Ohio State,Big Ten,9-1,588.0,,Week 14Jan[15][16],1970
329,6,<,8,Arizona State (2),WAC,11-0,472.0,,Week 14Jan[15][16],1970
330,7,<,5,LSU,SEC,9-3,464.0,,Week 14Jan[15][16],1970
331,8,<,12,Stanford,Pac-8,9-3,440.0,,Week 14Jan[15][16],1970
332,9,<,7,Michigan,Big Ten,9-1,346.0,,Week 14Jan[15][16],1970
333,10,<,10,Auburn,SEC,9-2,289.0,,Week 14Jan[15][16],1970
334,11,<,9,Arkansas,Southwest,9-2,199.0,,Week 14Jan[15][16],1970
335,12,<,15,Toledo,MAC,12-0,157.0,W 40-12 N William & Mary (Tangerine),Week 14Jan[15][16],1970
336,13,<,13,Georgia Tech,Ind,9-3,124.0,,Week 14Jan[15][16],1970
337,14,<,14,Dartmouth,Ivy,9-0,90.0,DNP,Week 14Jan[15][16],1970
338,15,<,16,USC,Pac-8,6-4-1,85.0,,Week 14Jan[15][16],1970
339,16,<,11,Air Force,Ind,9-3,67.0,,Week 14Jan[15][16],1970
340,17,<,NR,Tulane,Ind,8-4,31.0,W 17-3 N Colorado (Liberty),Week 14Jan[15][16],1970
341,18,<,18,Penn State,Ind,7-3,17.0,,Week 14Jan[15][16],1970
342,19,<,17,Houston,Ind,8-3,14.0,,Week 14Jan[15][16],1970
343,20,<,20,Oklahoma,Big 8,7-4-1,12.0,T 24-24 N Alabama (Bluebonnet),Week 14Jan[15][16],1970
344,20,<,NR,Mississippi,SEC,7-4,12.0,,Week 14Jan[15][16],1970
345,NR,<,19,Texas Tech,Southwest,,0.0,,Week 14Jan[15][16],1970
