,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
311,9,<,9,Michigan State,Big Ten,8-2-1,635.0,,Week 13Dec 1[14],1987
312,10,<,11,UCLA,Pac-10,9-2,573.0,,Week 13Dec 1[14],1987
313,11,<,12,Oklahoma State,Big 8,9-2,473.0,DNP,Week 13Dec 1[14],1987
314,12,<,10,Notre Dame,Ind,8-3,417.0,,Week 13Dec 1[14],1987
315,13,<,13,Clemson,ACC,9-2,405.0,,Week 13Dec 1[14],1987
316,14,<,14,Georgia,SEC,8-3,374.0,,Week 13Dec 1[14],1987
317,15,<,15,Texas A&M,Southwest,9-2,371.0,,Week 13Dec 1[14],1987
318,16,<,16,Tennessee,SEC,9-2-1,271.0,,Week 13Dec 1[14],1987
319,17,<,17,USC,Pac-10,8-3,267.0,,Week 13Dec 1[14],1987
320,18,<,19,Iowa,Big Ten,9-3,146.0,,Week 13Dec 1[14],1987
321,19,<,20,Pittsburgh,Ind,8-3,125.0,,Week 13Dec 1[14],1987
322,20,<,NR,Penn State,Ind,8-3,82.0,,Week 13Dec 1[14],1987
323,NR,<,18,Alabama,SEC,,0.0,,Week 13Dec 1[14],1987
324,1,<,1,Oklahoma (47),Big 8,11-0,1129.0,DNP,Week 14Dec 8[15],1987
325,2,<,2,Miami (FL) (9),Ind,11-0,1088.0,,Week 14Dec 8[15],1987
326,3,<,3,Florida State,Ind,10-1,1018.0,,Week 14Dec 8[15],1987
327,4,<,4,Syracuse (1),Ind,11-0,955.0,,Week 14Dec 8[15],1987
328,5,<,5,Nebraska,Big 8,10-1,926.0,,Week 14Dec 8[15],1987
329,6,<,6,Auburn,SEC,9-1-1,847.0,,Week 14Dec 8[15],1987
330,7,<,7,LSU,SEC,9-1-1,794.0,,Week 14Dec 8[15],1987
331,8,<,9,Michigan State,Big Ten,8-2-1,687.0,,Week 14Dec 8[15],1987
332,9,<,8,South Carolina,Ind,8-3,653.0,L 20-16 A Miami (FL),Week 14Dec 8[15],1987
333,10,<,10,UCLA,Pac-10,9-2,642.0,,Week 14Dec 8[15],1987
334,11,<,11,Oklahoma State,Big 8,9-2,509.0,DNP,Week 14Dec 8[15],1987
335,12,<,12,Notre Dame,Ind,8-3,467.0,,Week 14Dec 8[15],1987
336,13,<,15,Texas A&M,Southwest,9-2,400.0,,Week 14Dec 8[15],1987
337,14,<,13,Clemson,ACC,9-2,392.0,,Week 14Dec 8[15],1987
338,15,<,14,Georgia,SEC,8-3,370.0,,Week 14Dec 8[15],1987
339,16,<,17,USC,Pac-10,8-3,296.0,,Week 14Dec 8[15],1987
340,17,<,16,Tennessee,SEC,9-2-1,274.0,,Week 14Dec 8[15],1987
341,18,<,18,Iowa,Big Ten,9-3,165.0,,Week 14Dec 8[15],1987
342,19,<,19,Pittsburgh,Ind,8-3,131.0,,Week 14Dec 8[15],1987
343,20,<,20,Penn State,Ind,8-3,96.0,,Week 14Dec 8[15],1987
344,1,<,2,Miami (FL) (57),Ind,12-0,1140.0,W 20-14 H #1 Oklahoma (Orange),Week 15 (Final)Jan 3[16],1987
345,2,<,3,Florida State,Ind,11-1,1071.0,,Week 15 (Final)Jan 3[16],1987
346,3,<,1,Oklahoma,Big 8,11-1,1008.0,L 20-14 A #2 Miami (FL) (Orange),Week 15 (Final)Jan 3[16],1987
347,4,<,4,Syracuse,Ind,11-0-1,966.0,,Week 15 (Final)Jan 3[16],1987
348,5,<,7,LSU,SEC,10-1-1,864.0,,Week 15 (Final)Jan 3[16],1987
349,6,<,5,Nebraska,Big 8,10-2,825.0,,Week 15 (Final)Jan 3[16],1987
350,7,<,6,Auburn,SEC,9-1-2,795.0,,Week 15 (Final)Jan 3[16],1987
351,8,<,8,Michigan State,Big Ten,9-2-1,768.0,,Week 15 (Final)Jan 3[16],1987
352,9,<,10,UCLA,Pac-10,10-2,641.0,,Week 15 (Final)Jan 3[16],1987
353,10,<,13,Texas A&M,Southwest,10-2,629.0,,Week 15 (Final)Jan 3[16],1987
354,11,<,11,Oklahoma State,Big 8,10-2,542.0,W 35-33 N West Virginia (Sun),Week 15 (Final)Jan 3[16],1987
355,12,<,14,Clemson,ACC,10-2,537.0,,Week 15 (Final)Jan 3[16],1987
356,13,<,15,Georgia,SEC,9-3,423.0,,Week 15 (Final)Jan 3[16],1987
357,14,<,17,Tennessee,SEC,10-2-1,379.0,,Week 15 (Final)Jan 3[16],1987
358,15,<,9,South Carolina,Ind,8-4,306.0,L 30-13 N LSU (Gator),Week 15 (Final)Jan 3[16],1987
359,16,<,18,Iowa,Big Ten,10-3,296.0,,Week 15 (Final)Jan 3[16],1987
360,17,<,12,Notre Dame,Ind,8-4,219.0,,Week 15 (Final)Jan 3[16],1987
361,18,<,16,USC,Pac-10,8-4,158.0,,Week 15 (Final)Jan 3[16],1987
362,19,<,NR,Michigan,Big Ten,8-4,137.0,,Week 15 (Final)Jan 3[16],1987
363,20,<,NR,Arizona State,Pac-10,7-4-1,48.0,,Week 15 (Final)Jan 3[16],1987
364,NR,<,19,Pittsburgh,Ind,,0.0,,Week 15 (Final)Jan 3[16],1987
365,NR,<,20,Penn State,Ind,,0.0,,Week 15 (Final)Jan 3[16],1987
