,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
317,5,<,6,Auburn,SEC,10-1,631,,Week 14 (Final)Jan[15],1972
318,6,<,8,Michigan,Big Ten,10-1,502,,Week 14 (Final)Jan[15],1972
319,7,<,4,Alabama,SEC,10-2,453,,Week 14 (Final)Jan[15],1972
320,8,<,11,Tennessee,SEC,10-2,409,,Week 14 (Final)Jan[15],1972
321,9,<,3,Ohio State,Big Ten,9-2,372,,Week 14 (Final)Jan[15],1972
322,10,<,5,Penn State,Ind,10-2,340,,Week 14 (Final)Jan[15],1972
323,11,<,10,LSU,SEC,9-2-1,209,,Week 14 (Final)Jan[15],1972
324,12,<,16,North Carolina,ACC,11-1,179,,Week 14 (Final)Jan[15],1972
325,13,<,15,Arizona State,WAC,10-2,158,,Week 14 (Final)Jan[15],1972
326,14,<,12,Notre Dame,Ind,8-3,75,,Week 14 (Final)Jan[15],1972
327,15,<,14,UCLA,Pac-8,8-3,71,,Week 14 (Final)Jan[15],1972
328,16,<,13,Colorado,Big 8,8-4,58,,Week 14 (Final)Jan[15],1972
329,17,<,NR,NC State,ACC,8-3-1,35,,Week 14 (Final)Jan[15],1972
330,18,<,17,Louisville,MVC,9-1,19,DNP,Week 14 (Final)Jan[15],1972
331,19,<,19,Washington State,Pac-8,7-4,9,DNP,Week 14 (Final)Jan[15],1972
332,20,<,NR,Georgia Tech,Ind,7-4-1,5,,Week 14 (Final)Jan[15],1972
333,NR,<,18,West Virginia,Ind,,0,,Week 14 (Final)Jan[15],1972
334,NR,<,20,Purdue,Big Ten,,0,,Week 14 (Final)Jan[15],1972
