,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
314,12,<,11,Texas,Southwest,8-2,262.0,,Week 13Dec 6[15],1971
315,13,<,14,Notre Dame,Ind,8-2,142.0,,Week 13Dec 6[15],1971
316,14,<,13,Toledo,MAC,11-0,129.0,DNP,Week 13Dec 6[15],1971
317,15,<,15,Houston,Ind,9-2,81.0,,Week 13Dec 6[15],1971
318,16,<,16,Stanford,Pac-8,8-3,40.0,,Week 13Dec 6[15],1971
319,17,<,18,Mississippi,SEC,9-2,34.0,,Week 13Dec 6[15],1971
320,18,<,16,Arkansas,Southwest,8-2-1,28.0,,Week 13Dec 6[15],1971
321,19,<,NR,Northwestern,Big Ten,6-4,16.0,,Week 13Dec 6[15],1971
322,20,<,20,Washington,Pac-8,8-3,15.0,,Week 13Dec 6[15],1971
323,NR,<,18,North Carolina,ACC,,0.0,,Week 13Dec 6[15],1971
324,1,<,1,Nebraska (55),Big 8,13-0,1100.0,W 38-6 N #2 Alabama (Orange),Week 14 (Final)Jan 3[1][16],1971
325,2,<,3,Oklahoma,Big 8,11-1,990.0,W 40-22 N #5 Auburn (Sugar),Week 14 (Final)Jan 3[1][16],1971
326,3,<,7,Colorado,Big 8,10-2,746.0,,Week 14 (Final)Jan 3[1][16],1971
327,4,<,2,Alabama,SEC,11-1,674.0,L 38-6 N #1 Nebraska (Orange),Week 14 (Final)Jan 3[1][16],1971
328,5,<,10,Penn State,Ind,11-1,666.0,,Week 14 (Final)Jan 3[1][16],1971
329,6,<,4,Michigan,Big Ten,11-1,479.0,,Week 14 (Final)Jan 3[1][16],1971
330,7,<,6,Georgia,SEC,11-1,471.0,,Week 14 (Final)Jan 3[1][16],1971
331,8,<,8,Arizona State,WAC,11-1,414.0,,Week 14 (Final)Jan 3[1][16],1971
332,9,<,9,Tennessee,SEC,10-2,379.0,,Week 14 (Final)Jan 3[1][16],1971
333,10,<,16,Stanford,Pac-8,9-3,347.0,,Week 14 (Final)Jan 3[1][16],1971
334,11,<,11,LSU,SEC,9-3,324.0,,Week 14 (Final)Jan 3[1][16],1971
335,12,<,5,Auburn,SEC,9-2,282.0,,Week 14 (Final)Jan 3[1][16],1971
336,13,<,13,Notre Dame,Ind,8-2,164.0,,Week 14 (Final)Jan 3[1][16],1971
337,14,<,14,Toledo,MAC,12-0,126.0,W 28-3 N Richmond (Tangerine),Week 14 (Final)Jan 3[1][16],1971
338,15,<,17,Mississippi,SEC,10-2,104.0,,Week 14 (Final)Jan 3[1][16],1971
339,16,<,18,Arkansas,Southwest,8-3-1,39.0,,Week 14 (Final)Jan 3[1][16],1971
340,17,<,15,Houston,Ind,9-3,37.0,,Week 14 (Final)Jan 3[1][16],1971
341,18,<,12,Texas,Southwest,8-3,31.0,,Week 14 (Final)Jan 3[1][16],1971
342,19,<,20,Washington,Pac-8,8-3,15.0,,Week 14 (Final)Jan 3[1][16],1971
343,20,<,NR,USC,Pac-8,6-4-1,9.0,,Week 14 (Final)Jan 3[1][16],1971
344,RV,<,19,Northwestern,Big Ten,,0.0,,Week 14 (Final)Jan 3[1][16],1971
345,RV,<,NR,Boston College,Ind,,0.0,,Week 14 (Final)Jan 3[1][16],1971
346,RV,<,NR,Florida State,Ind,,0.0,,Week 14 (Final)Jan 3[1][16],1971
347,RV,<,NR,Iowa State,Big 8,,0.0,,Week 14 (Final)Jan 3[1][16],1971
348,RV,<,NR,North Carolina,ACC,,0.0,,Week 14 (Final)Jan 3[1][16],1971
349,RV,<,NR,Ohio State,Big Ten,,0.0,,Week 14 (Final)Jan 3[1][16],1971
