,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year,BCS
314,6,<,6,Kansas State,Big 12,8-0,1417,,Week 10Oct 31[11],1999,6
315,7,<,7,Georgia Tech,ACC,6-1,1331,,Week 10Oct 31[11],1999,7
316,8,<,8,Mississippi State,SEC,7-0,1207,,Week 10Oct 31[11],1999,12
317,9,<,8,Nebraska,Big 12,7-1,1155,,Week 10Oct 31[11],1999,8
318,10,<,11,Wisconsin,Big Ten,7-2,1087,,Week 10Oct 31[11],1999,10
319,11,<,12,Texas,Big 12,7-2,996,,Week 10Oct 31[11],1999,11
320,12,<,14,Alabama,SEC,6-2,935,,Week 10Oct 31[11],1999,9
321,13,<,13,Marshall,MAC,8-0,931,W 41-9 H Northern Illinois,Week 10Oct 31[11],1999,14
322,14,<,10,Georgia,SEC,6-2,787,,Week 10Oct 31[11],1999,NR
323,15,<,16,BYU,MWC,7-1,734,,Week 10Oct 31[11],1999,15
324,16,<,15,Michigan,Big Ten,6-2,691,,Week 10Oct 31[11],1999,13
325,17,<,18,Purdue,Big Ten,6-3,602,,Week 10Oct 31[11],1999,NR
326,18,<,17,East Carolina,CUSA,7-1,594,W 19-3 A Houston,Week 10Oct 31[11],1999,NR
327,19,<,19,Michigan State,Big Ten,6-2,472,,Week 10Oct 31[11],1999,NR
328,20,<,21,Ohio State,Big Ten,6-3,459,,Week 10Oct 31[11],1999,NR
329,21,<,22,Texas A&M,Big 12,6-2,356,,Week 10Oct 31[11],1999,NR
330,22,<,23,Miami (FL),Big East,4-3,302,,Week 10Oct 31[11],1999,NR
331,23,<,25,Mississippi,SEC,6-2,262,,Week 10Oct 31[11],1999,NR
332,24,<,NR,Notre Dame,Ind,5-3,112,,Week 10Oct 31[11],1999,NR
333,25,<,20,Southern Miss,CUSA,5-3,111,L 35-14 A Alabama,Week 10Oct 31[11],1999,NR
334,NR,<,24,Oklahoma,Big 12,4-3,0,L 38-24 A Colorado,Week 10Oct 31[11],1999,NR
335,1,<,1,Florida State (66),ACC,9-0,1746,DNP,Week 11Nov 7[12],1999,1
336,2,<,3,Virginia Tech (4),Big East,8-0,1656,,Week 11Nov 7[12],1999,3
337,3,<,4,Tennessee,SEC,7-1,1599,,Week 11Nov 7[12],1999,2
338,4,<,5,Florida,SEC,8-1,1523,,Week 11Nov 7[12],1999,4
339,5,<,6,Kansas State,Big 12,9-0,1495,,Week 11Nov 7[12],1999,5
340,6,<,2,Penn State,Big Ten,9-1,1328,,Week 11Nov 7[12],1999,7
341,7,<,9,Nebraska,Big 12,8-1,1296,,Week 11Nov 7[12],1999,6
342,8,<,8,Mississippi State,SEC,8-0,1288,,Week 11Nov 7[12],1999,10
343,9,<,10,Wisconsin,Big Ten,8-2,1206,,Week 11Nov 7[12],1999,8
344,10,<,11,Texas,Big 12,8-2,1085,,Week 11Nov 7[12],1999,11
345,11,<,12,Alabama,SEC,7-2,1006,,Week 11Nov 7[12],1999,9
346,12,<,13,Marshall,MAC,9-0,947,W 28-16 A Kent State,Week 11Nov 7[12],1999,NR
347,13,<,7,Georgia Tech,ACC,6-2,853,,Week 11Nov 7[12],1999,15
348,14,<,14,Georgia,SEC,6-2,825,,Week 11Nov 7[12],1999,NR
349,15,<,15,BYU,MWC,8-1,805,,Week 11Nov 7[12],1999,14
350,16,<,16,Michigan,Big Ten,7-2,749,,Week 11Nov 7[12],1999,12
351,17,<,19,Michigan State,Big Ten,7-2,680,,Week 11Nov 7[12],1999,13
352,18,<,23,Mississippi,SEC,7-2,508,,Week 11Nov 7[12],1999,NR
353,19,<,22,Miami (FL),Big East,5-3,486,,Week 11Nov 7[12],1999,NR
354,20,<,NR,Minnesota,Big Ten,6-3,357,,Week 11Nov 7[12],1999,NR
355,21,<,25,Southern Miss,CUSA,6-3,310,W 20-5 A Memphis,Week 11Nov 7[12],1999,NR
356,22,<,17,Purdue,Big Ten,6-4,288,,Week 11Nov 7[12],1999,NR
357,23,<,NR,Washington,Pac-10,6-3,213,,Week 11Nov 7[12],1999,NR
358,24,<,18,East Carolina,CUSA,7-2,99,L 36-17 A UAB,Week 11Nov 7[12],1999,NR
359,25,<,20,Ohio State,Big Ten,6-4,89,,Week 11Nov 7[12],1999,NR
360,NR,<,21,Texas A&M,Big 12,,0,,Week 11Nov 7[12],1999,NR
361,NR,<,24,Notre Dame,Ind,,0,,Week 11Nov 7[12],1999,NR
362,1,<,1,Florida State (63),ACC,10-0,1719,W 49-10 H Maryland,Week 12Nov 14[13],1999,1
363,2,<,2,Virginia Tech (6),Big East,9-0,1658,,Week 12Nov 14[13],1999,2
364,3,<,4,Florida,SEC,9-1,1565,,Week 12Nov 14[13],1999,4
365,4,<,7,Nebraska,Big 12,9-1,1534,,Week 12Nov 14[13],1999,3
366,5,<,9,Wisconsin,Big Ten,9-2,1424,,Week 12Nov 14[13],1999,7
367,6,<,10,Texas,Big 12,9-2,1277,,Week 12Nov 14[13],1999,9
368,7,<,3,Tennessee,SEC,7-2,1263,,Week 12Nov 14[13],1999,5
369,8,<,11,Alabama,SEC,8-2,1250,,Week 12Nov 14[13],1999,6
370,9,<,5,Kansas State,Big 12,9-1,1136,,Week 12Nov 14[13],1999,8
371,10,<,16,Michigan,Big Ten,8-2,1045,,Week 12Nov 14[13],1999,10
372,11,<,12,Marshall,MAC,10-0,1002,W 31-17 A Western Michigan,Week 12Nov 14[13],1999,14
373,12,<,8,Mississippi State,SEC,8-1,945,,Week 12Nov 14[13],1999,15
374,13,<,6,Penn State,Big Ten,9-2,923,,Week 12Nov 14[13],1999,11
375,14,<,13,Georgia Tech,ACC,7-2,898,,Week 12Nov 14[13],1999,13
376,15,<,17,Michigan State,Big Ten,8-2,844,,Week 12Nov 14[13],1999,12
377,16,<,18,Mississippi,SEC,7-2,639,,Week 12Nov 14[13],1999,NR
378,17,<,20,Minnesota,Big Ten,7-3,580,,Week 12Nov 14[13],1999,NR
379,18,<,21,Southern Miss,CUSA,7-3,445,W 48-0 H Louisiana-Lafayette,Week 12Nov 14[13],1999,NR
380,19,<,15,BYU,MWC,8-2,357,,Week 12Nov 14[13],1999,NR
381,19,<,22,Purdue,Big Ten,6-4,357,,Week 12Nov 14[13],1999,NR
382,21,<,14,Georgia,SEC,6-3,338,,Week 12Nov 14[13],1999,NR
383,22,<,NR,Arkansas,SEC,6-3,234,,Week 12Nov 14[13],1999,NR
384,23,<,24,East Carolina,CUSA,8-2,232,W 48-34 H Cincinnati,Week 12Nov 14[13],1999,NR
385,24,<,NR,Texas A&M,Big 12,7-3,172,,Week 12Nov 14[13],1999,NR
386,25,<,NR,Boston College,Big East,7-2,164,,Week 12Nov 14[13],1999,NR
387,NR,<,19,Miami (FL),Big East,,0,,Week 12Nov 14[13],1999,NR
388,NR,<,23,Washington,Pac-10,,0,,Week 12Nov 14[13],1999,NR
389,NR,<,25,Ohio State,Big Ten,,0,,Week 12Nov 14[13],1999,NR
390,1,<,1,Florida State (66),ACC,11-0,1746,W 30-23 A #3 Florida,Week 13Nov 21[14],1999,1
391,2,<,2,Virginia Tech (4),Big East,10-0,1681,,Week 13Nov 21[14],1999,2
392,3,<,4,Nebraska,Big 12,9-1,1607,,Week 13Nov 21[14],1999,3
393,4,<,5,Wisconsin,Big Ten,9-2,1474,,Week 13Nov 21[14],1999,7
394,5,<,3,Florida,SEC,9-2,1380,,Week 13Nov 21[14],1999,5
395,6,<,7,Tennessee,SEC,8-2,1339,,Week 13Nov 21[14],1999,4
396,7,<,6,Texas,Big 12,9-2,1326,,Week 13Nov 21[14],1999,9
397,8,<,8,Alabama,SEC,9-2,1303,,Week 13Nov 21[14],1999,8
398,9,<,9,Kansas State,Big 12,10-1,1253,,Week 13Nov 21[14],1999,6
399,10,<,10,Michigan,Big Ten,9-2,1125,,Week 13Nov 21[14],1999,10
400,11,<,15,Michigan State,Big Ten,9-2,1071,,Week 13Nov 21[14],1999,11
401,12,<,11,Marshall,MAC,10-0,1021,DNP,Week 13Nov 21[14],1999,13
402,13,<,17,Minnesota,Big Ten,8-3,826,,Week 13Nov 21[14],1999,14
403,14,<,18,Southern Miss,CUSA,8-3,642,W 30-27 A Louisville,Week 13Nov 21[14],1999,15
404,15,<,13,Penn State,Big Ten,9-3,616,,Week 13Nov 21[14],1999,12
405,16,<,21,Georgia,SEC,7-3,591,,Week 13Nov 21[14],1999,NR
406,17,<,22,Arkansas,SEC,7-3,583,,Week 13Nov 21[14],1999,NR
407,18,<,12,Mississippi State,SEC,8-2,576,,Week 13Nov 21[14],1999,NR
408,19,<,19,Purdue,Big Ten,7-4,452,,Week 13Nov 21[14],1999,NR
409,20,<,14,Georgia Tech,ACC,7-3,415,,Week 13Nov 21[14],1999,NR
410,21,<,23,East Carolina,CUSA,9-2,382,W 23-6 H NC State,Week 13Nov 21[14],1999,NR
411,22,<,25,Boston College,Big East,8-2,379,,Week 13Nov 21[14],1999,NR
412,23,<,16,Mississippi,SEC,7-3,266,,Week 13Nov 21[14],1999,NR
413,24,<,24,Texas A&M,Big 12,7-3,225,,Week 13Nov 21[14],1999,NR
414,25,<,NR,Louisiana Tech,Ind,8-2,131,DNP,Week 13Nov 21[14],1999,NR
415,NR,<,19,BYU,MWC,,0,,Week 13Nov 21[14],1999,NR
416,1,<,1,Florida State (64),ACC,11-0,1744,DNP,Week 14Nov 28[15],1999,1
417,2,<,2,Virginia Tech (6),Big East,11-0,1685,,Week 14Nov 28[15],1999,2
418,3,<,3,Nebraska,Big 12,10-1,1599,,Week 14Nov 28[15],1999,3
419,4,<,4,Wisconsin,Big Ten,9-2,1488,,Week 14Nov 28[15],1999,8
420,5,<,5,Florida,SEC,9-2,1428,,Week 14Nov 28[15],1999,4
421,6,<,6,Tennessee,SEC,9-2,1385,,Week 14Nov 28[15],1999,5
422,7,<,8,Alabama,SEC,9-2,1320,,Week 14Nov 28[15],1999,7
423,8,<,9,Kansas State,Big 12,10-1,1299,,Week 14Nov 28[15],1999,6
424,9,<,10,Michigan,Big Ten,9-2,1175,,Week 14Nov 28[15],1999,9
425,10,<,11,Michigan State,Big Ten,9-2,1132,,Week 14Nov 28[15],1999,10
426,11,<,12,Marshall,MAC,11-0,1042,W 34-3 H Ohio,Week 14Nov 28[15],1999,12
427,12,<,7,Texas,Big 12,9-3,957,,Week 14Nov 28[15],1999,11
428,13,<,13,Minnesota,Big Ten,8-3,871,,Week 14Nov 28[15],1999,14
429,14,<,15,Penn State,Big Ten,9-3,717,,Week 14Nov 28[15],1999,13
430,15,<,14,Southern Miss,CUSA,8-3,707,DNP,Week 14Nov 28[15],1999,NR
431,16,<,18,Mississippi State,SEC,9-2,685,,Week 14Nov 28[15],1999,NR
432,17,<,20,Georgia Tech,ACC,8-3,652,,Week 14Nov 28[15],1999,NR
433,18,<,24,Texas A&M,Big 12,8-3,581,,Week 14Nov 28[15],1999,15
434,19,<,19,Purdue,Big Ten,7-4,485,,Week 14Nov 28[15],1999,NR
435,20,<,21,East Carolina,CUSA,9-2,432,DNP,Week 14Nov 28[15],1999,NR
436,21,<,16,Georgia,SEC,7-4,316,,Week 14Nov 28[15],1999,NR
437,22,<,NR,Stanford,Pac-10,8-3,267,,Week 14Nov 28[15],1999,NR
438,23,<,NR,Miami (FL),Big East,7-4,140,,Week 14Nov 28[15],1999,NR
439,24,<,17,Arkansas,SEC,7-4,134,,Week 14Nov 28[15],1999,NR
440,25,<,22,Boston College,Big East,8-3,114,,Week 14Nov 28[15],1999,NR
441,NR,<,23,Mississippi,SEC,,0,,Week 14Nov 28[15],1999,NR
442,NR,<,25,Louisiana Tech,Ind,,0,,Week 14Nov 28[15],1999,NR
443,1,<,1,Florida State (64),ACC,11-0,1744,DNP,Week 15Dec 5[16],1999,1
444,2,<,2,Virginia Tech (6),Big East,11-0,1685,,Week 15Dec 5[16],1999,2
445,3,<,3,Nebraska,Big 12,11-1,1606,,Week 15Dec 5[16],1999,3
446,4,<,4,Wisconsin,Big Ten,9-2,1482,,Week 15Dec 5[16],1999,7
447,5,<,7,Alabama,SEC,10-2,1450,,Week 15Dec 5[16],1999,4
448,6,<,6,Tennessee,SEC,9-2,1412,,Week 15Dec 5[16],1999,5
449,7,<,8,Kansas State,Big 12,10-1,1336,,Week 15Dec 5[16],1999,6
450,8,<,9,Michigan,Big Ten,9-2,1226,,Week 15Dec 5[16],1999,8
451,9,<,10,Michigan State,Big Ten,9-2,1193,,Week 15Dec 5[16],1999,9
452,10,<,5,Florida,SEC,9-3,1095,,Week 15Dec 5[16],1999,10
453,11,<,11,Marshall,MAC,12-0,1047,W 34-30 H Western Michigan (MAC CG),Week 15Dec 5[16],1999,12
454,12,<,13,Minnesota,Big Ten,8-3,935,,Week 15Dec 5[16],1999,13
455,13,<,14,Penn State,Big Ten,9-3,772,,Week 15Dec 5[16],1999,11
456,14,<,12,Texas,Big 12,9-4,746,,Week 15Dec 5[16],1999,15
457,15,<,16,Mississippi State,SEC,9-2,727,,Week 15Dec 5[16],1999,NR
458,16,<,15,Southern Miss,CUSA,8-3,722,DNP,Week 15Dec 5[16],1999,NR
459,17,<,17,Georgia Tech,ACC,8-3,672,,Week 15Dec 5[16],1999,NR
460,18,<,18,Texas A&M,Big 12,8-3,632,,Week 15Dec 5[16],1999,14
461,19,<,19,Purdue,Big Ten,7-4,504,,Week 15Dec 5[16],1999,NR
462,20,<,20,East Carolina,CUSA,9-2,431,DNP,Week 15Dec 5[16],1999,NR
463,21,<,21,Georgia,SEC,7-4,298,,Week 15Dec 5[16],1999,NR
464,22,<,22,Stanford,Pac-10,8-3,270,,Week 15Dec 5[16],1999,NR
465,23,<,23,Miami (FL),Big East,8-4,224,,Week 15Dec 5[16],1999,NR
466,24,<,24,Arkansas,SEC,7-4,121,,Week 15Dec 5[16],1999,NR
467,25,<,25,Boston College,Big East,8-3,112,,Week 15Dec 5[16],1999,NR
468,1,<,1,Florida State (70),ACC,12-0,1750,W 46-29 N #2 Virginia Tech (BCS NC/Sugar),Week 16 (Final)Jan 5[17],1999,
469,2,<,2,Virginia Tech,Big East,11-1,1647,L 46-29 N #1 Florida State (BCS NC/Sugar ),Week 16 (Final)Jan 5[17],1999,
470,3,<,3,Nebraska,Big 12,12-1,1634,W 31-21 N #6 Tennessee (Fiesta),Week 16 (Final)Jan 5[17],1999,
471,4,<,4,Wisconsin,Big Ten,10-2,1519,W 17-9 N #22 Stanford (Rose),Week 16 (Final)Jan 5[17],1999,
472,5,<,8,Michigan,Big Ten,10-2,1406,W 35-34 (1OT) N #5 Alabama (Orange),Week 16 (Final)Jan 5[17],1999,
473,6,<,7,Kansas State,Big 12,11-1,1402,W 24-20 N Washington (Holiday),Week 16 (Final)Jan 5[17],1999,
474,7,<,9,Michigan State,Big Ten,10-2,1357,W 37-34 N #10 Florida (Citrus),Week 16 (Final)Jan 5[17],1999,
475,8,<,5,Alabama,SEC,10-3,1236,L 35-34 (1OT) N #8 Michigan (Orange),Week 16 (Final)Jan 5[17],1999,
476,9,<,6,Tennessee,SEC,9-3,1168,L 31-21 N #3 Nebraska (Fiesta),Week 16 (Final)Jan 5[17],1999,
477,10,<,11,Marshall,MAC,13-0,1136,W 21-3 N BYU (Motor City),Week 16 (Final)Jan 5[17],1999,
478,11,<,13,Penn State,Big Ten,10-3,1038,W 24-0 N #18 Texas A&M (Alamo),Week 16 (Final)Jan 5[17],1999,
479,12,<,10,Florida,SEC,9-4,941,L 37-34 N #9 Michigan State (Citrus),Week 16 (Final)Jan 5[17],1999,
480,13,<,15,Mississippi State,SEC,10-2,923,W 17-7 N Clemson (Peach),Week 16 (Final)Jan 5[17],1999,
481,14,<,16,Southern Miss,CUSA,9-3,788,W 23-17 N Colorado State (Liberty),Week 16 (Final)Jan 5[17],1999,
482,15,<,23,Miami (FL),Big East,9-4,678,W 28-13 N #17 Georgia Tech (Gator),Week 16 (Final)Jan 5[17],1999,
483,16,<,21,Georgia,SEC,8-4,640,W 28-25 (1OT) N #19 Purdue (Outback),Week 16 (Final)Jan 5[17],1999,
484,17,<,24,Arkansas,SEC,8-4,575,W 27-6 N #14 Texas (Cotton),Week 16 (Final)Jan 5[17],1999,
485,18,<,12,Minnesota,Big Ten,8-4,452,L 24-20 N Oregon (Sun),Week 16 (Final)Jan 5[17],1999,
486,19,<,NR,Oregon,Pac-10,9-3,358,,Week 16 (Final)Jan 5[17],1999,
487,20,<,17,Georgia Tech,ACC,8-4,345,L 28-13 N #23 Miami (FL) (Gator),Week 16 (Final)Jan 5[17],1999,
488,21,<,14,Texas,Big 12,9-5,340,L 27-6 N #24 Arkansas (Cotton),Week 16 (Final)Jan 5[17],1999,
489,22,<,NR,Mississippi,SEC,8-4,281,,Week 16 (Final)Jan 5[17],1999,
490,23,<,18,Texas A&M,Big 12,8-4,272,L 24-0 N #13 Penn State (Alamo),Week 16 (Final)Jan 5[17],1999,
491,24,<,NR,Illinois,Big Ten,8-4,201,,Week 16 (Final)Jan 5[17],1999,
492,25,<,19,Purdue,Big Ten,7-5,198,L 28-25 (1OT) N #21 Georgia (Outback),Week 16 (Final)Jan 5[17],1999,
493,NR,<,20,East Carolina,CUSA,,0,L 28-14 N TCU (Mobile Alabama),Week 16 (Final)Jan 5[17],1999,
494,NR,<,22,Stanford,Pac-10,,0,L 17-9 N #4 Wisconsin (Rose),Week 16 (Final)Jan 5[17],1999,
495,NR,<,25,Boston College,Big East,,0,L 62-28 N Colorado (Insight),Week 16 (Final)Jan 5[17],1999,
