,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
307,9,<,16,Missouri,Big 8,8-3,297.0,,Week 13 (Final)Jan[14],1968
308,10,<,11,Purdue,Big Ten,8-2,263.0,,Week 13 (Final)Jan[14],1968
309,11,<,10,Oklahoma,Big 8,7-4,257.0,L 28-27 N #20 SMU (Bluebonnet),Week 13 (Final)Jan[14],1968
310,12,<,13,Michigan,Big Ten,8-2,197.0,,Week 13 (Final)Jan[14],1968
311,13,<,8,Tennessee,SEC,8-2-1,165.0,,Week 13 (Final)Jan[14],1968
312,14,<,20,SMU,Southwest,8-3,143.0,,Week 13 (Final)Jan[14],1968
313,15,<,14,Oregon State,Pac-8,7-3,105.0,,Week 13 (Final)Jan[14],1968
314,16,<,NR,Auburn,SEC,7-4,36.0,,Week 13 (Final)Jan[14],1968
315,17,<,12,Alabama,SEC,8-3,32.0,,Week 13 (Final)Jan[14],1968
316,18,<,18,Houston,Ind,6-2-2,31.0,,Week 13 (Final)Jan[14],1968
317,19,<,NR,LSU,SEC,8-3,23.0,,Week 13 (Final)Jan[14],1968
318,20,<,15,Ohio,MAC,10-1,22.0,L 49-42 N Richmond (Tangerine),Week 13 (Final)Jan[14],1968
319,NR,<,17,Arizona State,WAC,,0.0,,Week 13 (Final)Jan[14],1968
320,NR,<,19,Florida State,Ind,,0.0,,Week 13 (Final)Jan[14],1968
