,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,CP,Last Week,Date,Year,BCS
249,2,<,2,Oregon,Pac-12,5-0,1430,2,W 51-26 A Washington State,Week 5Sep 30[7],2012,
250,3,<,4,Florida State,ACC,5-0,1349,*4,W 30-17 A South Florida,Week 5Sep 30[7],2012,
251,4,<,3,LSU,SEC,5-0,1310,*3,W 38-22 H Towson,Week 5Sep 30[7],2012,
252,5,<,5,Georgia,SEC,5-0,1252,5,W 51-44 H Tennessee,Week 5Sep 30[7],2012,
253,6,<,6,South Carolina,SEC,5-0,1152,6,W 38-17 A Kentucky,Week 5Sep 30[7],2012,
254,7,<,7,Kansas State,Big 12,4-0,1123,8,DNP,Week 5Sep 30[7],2012,
255,8,<,9,West Virginia,Big 12,4-0,1066,7,W 70-63 H #25 Baylor,Week 5Sep 30[7],2012,
256,9,<,10,Notre Dame,Ind,4-0,1043,10,DNP,Week 5Sep 30[7],2012,
257,10,<,11,Florida,SEC,4-0,937,11,DNP,Week 5Sep 30[7],2012,
258,11,<,12,Texas,Big 12,4-0,932,9,W 41-36 A Oklahoma State,Week 5Sep 30[7],2012,
259,12,<,14,Ohio State,Big Ten,5-0,793,NR,W 17-16 A #20 Michigan State,Week 5Sep 30[7],2012,
260,13,<,13,USC,Pac-12,3-1,703,12,DNP,Week 5Sep 30[7],2012,
261,14,<,18,Oregon State,Pac-12,3-0,647,17,W 38-35 A Arizona,Week 5Sep 30[7],2012,
262,15,<,15,TCU,Big 12,4-0,608,13,W 24-16 A SMU,Week 5Sep 30[7],2012,
263,15,<,17,Clemson,ACC,4-1,608,15,W 45-31 A Boston College,Week 5Sep 30[7],2012,
264,17,<,16,Oklahoma,Big 12,2-1,581,14,DNP,Week 5Sep 30[7],2012,
265,18,<,8,Stanford,Pac-12,3-1,509,18,L 17-13 A Washington,Week 5Sep 30[7],2012,
266,19,<,19,Louisville,Big East,5-0,404,16,W 21-17 A Southern Miss,Week 5Sep 30[7],2012,
267,20,<,21,Mississippi State,SEC,4-0,306,19,DNP,Week 5Sep 30[7],2012,
268,21,<,22,Nebraska,Big Ten,4-1,240,20,W 30-27 H Wisconsin,Week 5Sep 30[7],2012,
269,22,<,23,Rutgers,Big East,4-0,160,21,DNP,Week 5Sep 30[7],2012,
270,23,<,NR,Washington,Pac-12,3-1,159,RV,W 17-13 H #8 Stanford,Week 5Sep 30[7],2012,
271,24,<,NR,Northwestern,Big Ten,5-0,143,22,W 44-29 H Indiana,Week 5Sep 30[7],2012,
272,25,<,NR,UCLA,Pac-12,4-1,122,RV,W 42-14 A Colorado,Week 5Sep 30[7],2012,
273,RV,<,NR,Cincinnati,Big East,3-0,72,23,W 27-24 H Virginia Tech,Week 5Sep 30[7],2012,
274,RV,<,24,Boise State,MWC,3-1,53,25,W 32-29 A New Mexico,Week 5Sep 30[7],2012,
275,RV,<,NR,Texas A&M,SEC,3-1,51,RV,W 58-10 H Arkansas,Week 5Sep 30[7],2012,
276,RV,<,20,Michigan State,Big Ten,3-2,43,RV,L 17-16 H #14 Ohio State,Week 5Sep 30[7],2012,
277,RV,<,NR,Texas Tech,Big 12,4-0,39,24,W 24-13 A Iowa State,Week 5Sep 30[7],2012,
278,RV,<,NR,Michigan,Big Ten,2-2,38,RV,DNP,Week 5Sep 30[7],2012,
279,RV,<,NR,Louisiana Tech,WAC,4-0,37,RV,W 44-38 A Virginia,Week 5Sep 30[7],2012,
280,RV,<,25,Baylor,Big 12,3-1,31,RV,L 70-63 A #9 West Virginia,Week 5Sep 30[7],2012,
281,RV,<,NR,Ohio,MAC,5-0,30,RV,W 37-34 A Massachusetts,Week 5Sep 30[7],2012,
282,RV,<,NR,Arizona State,Pac-12,4-1,15,RV,W 27-17 A California,Week 5Sep 30[7],2012,
283,RV,<,NR,Arizona,Pac-12,3-2,4,NR,L 38-35 H #18 Oregon State,Week 5Sep 30[7],2012,
284,RV,<,NR,Miami (FL),ACC,4-1,4,RV,W 44-37 H NC State,Week 5Sep 30[7],2012,
285,RV,<,NR,Iowa State,Big 12,3-1,3,NR,L 24-13 H Texas Tech,Week 5Sep 30[7],2012,
286,RV,<,NR,Tennessee,SEC,3-2,3,NR,L 51-44 A #5 Georgia,Week 5Sep 30[7],2012,
287,NR,<,NR,Louisiana Monroe,Sun Belt,2-2,0,RV,W 63-10 A Tulane,Week 5Sep 30[7],2012,
288,NR,<,NR,Oklahoma State,Big 12,2-2,0,RV,L 41-36 H #12 Texas,Week 5Sep 30[7],2012,
289,NR,<,NR,Purdue,Big Ten,3-1,0,RV,W 51-41 H Marshall,Week 5Sep 30[7],2012,
290,NR,<,NR,San Jose State,WAC,4-1,0,RV,W 12-0 A Navy,Week 5Sep 30[7],2012,
291,NR,<,NR,Toledo,MAC,4-1,0,RV,W 37-17 A Western Michigan,Week 5Sep 30[7],2012,
292,NR,<,NR,Tulsa,CUSA,4-1,0,RV,W 49-42 A UAB,Week 5Sep 30[7],2012,
293,NR,<,NR,Virginia Tech,ACC,3-2,0,RV,L 27-24 A Cincinnati,Week 5Sep 30[7],2012,
294,NR,<,NR,Wisconsin,Big Ten,3-2,0,RV,L 30-27 A #22 Nebraska,Week 5Sep 30[7],2012,
295,1,<,1,Alabama (60),SEC,5-0,1500,*1,DNP,Week 6Oct 7[8],2012,
296,2,<,2,Oregon,Pac-12,6-0,1435,*2,W 52-21 H #23 Washington,Week 6Oct 7[8],2012,
297,3,<,6,South Carolina,SEC,6-0,1359,3,W 35-7 H #5 Georgia,Week 6Oct 7[8],2012,
298,4,<,10,Florida,SEC,5-0,1265,6,W 14-6 H #4 LSU,Week 6Oct 7[8],2012,
299,5,<,8,West Virginia,Big 12,5-0,1260,4,W 48-45 A #11 Texas,Week 6Oct 7[8],2012,
300,6,<,7,Kansas State,Big 12,5-0,1217,5,W 56-16 H Kansas,Week 6Oct 7[8],2012,
301,7,<,9,Notre Dame,Ind,5-0,1176,7,W 41-3 N Miami (FL),Week 6Oct 7[8],2012,
302,8,<,12,Ohio State,Big Ten,6-0,1053,NR,W 63-38 H #21 Nebraska,Week 6Oct 7[8],2012,
303,9,<,4,LSU,SEC,5-1,938,8,L 14-6 A #10 Florida,Week 6Oct 7[8],2012,
304,10,<,14,Oregon State,Pac-12,4-0,873,14,W 19-6 H Washington State,Week 6Oct 7[8],2012,
305,11,<,13,USC,Pac-12,4-1,812,9,W 38-28 A Utah,Week 6Oct 7[8],2012,
306,12,<,3,Florida State,ACC,5-1,800,11,L 17-16 A NC State,Week 6Oct 7[8],2012,
307,13,<,17,Oklahoma,Big 12,3-1,756,10,W 41-20 A Texas Tech,Week 6Oct 7[8],2012,
308,14,<,5,Georgia,SEC,5-1,733,12,L 35-7 A #6 South Carolina,Week 6Oct 7[8],2012,
309,15,<,11,Texas,Big 12,4-1,711,15,L 48-45 H #8 West Virginia,Week 6Oct 7[8],2012,
310,16,<,15,Clemson,ACC,5-1,657,13,W 47-31 H Georgia Tech,Week 6Oct 7[8],2012,
311,17,<,18,Stanford,Pac-12,4-1,587,17,W 54-48 (1OT) H Arizona,Week 6Oct 7[8],2012,
312,18,<,19,Louisville,Big East,5-0,494,16,DNP,Week 6Oct 7[8],2012,
313,19,<,20,Mississippi State,SEC,5-0,450,18,W 27-14 A Kentucky,Week 6Oct 7[8],2012,
314,20,<,22,Rutgers,Big East,5-0,331,19,W 19-3 H Connecticut,Week 6Oct 7[8],2012,
315,21,<,NR,Cincinnati,Big East,4-0,205,20,W 52-14 H Miami (OH),Week 6Oct 7[8],2012,
316,22,<,NR,Texas A&M,SEC,4-1,153,21,W 30-27 A Mississippi,Week 6Oct 7[8],2012,
317,23,<,NR,Louisiana Tech,WAC,5-0,129,24,W 58-31 H UNLV,Week 6Oct 7[8],2012,
318,24,<,NR,Boise State,MWC,4-1,114,22,W 40-14 A Southern Miss,Week 6Oct 7[8],2012,
319,25,<,NR,Michigan,Big Ten,3-2,82,RV,W 44-13 A Purdue,Week 6Oct 7[8],2012,
320,RV,<,NR,Ohio,MAC,6-0,79,RV,W 38-31 H Buffalo,Week 6Oct 7[8],2012,
321,RV,<,NR,Baylor,Big 12,3-1,62,RV,DNP,Week 6Oct 7[8],2012,
322,RV,<,NR,Iowa State,Big 12,4-1,54,25,W 37-23 A #15 TCU,Week 6Oct 7[8],2012,
323,RV,<,15,TCU,Big 12,4-1,50,23,L 37-23 H Iowa State,Week 6Oct 7[8],2012,
324,RV,<,NR,Michigan State,Big Ten,4-2,49,RV,W 31-27 A Indiana,Week 6Oct 7[8],2012,
325,RV,<,23,Washington,Pac-12,3-2,39,NR,L 52-21 A #2 Oregon,Week 6Oct 7[8],2012,
326,RV,<,NR,Arizona State,Pac-12,4-1,39,RV,DNP,Week 6Oct 7[8],2012,
327,RV,<,NR,NC State,ACC,4-2,17,RV,W 17-16 H #3 Florida State,Week 6Oct 7[8],2012,
328,RV,<,21,Nebraska,Big Ten,4-2,5,RV,L 63-38 A #12 Ohio State,Week 6Oct 7[8],2012,
329,RV,<,NR,Arizona,Pac-12,3-3,4,NR,L 54-48 (1OT) A #18 Stanford,Week 6Oct 7[8],2012,
330,RV,<,NR,Duke,ACC,5-1,3,RV,W 42-17 H Virginia,Week 6Oct 7[8],2012,
331,RV,<,NR,Tennessee,SEC,3-2,3,NR,DNP,Week 6Oct 7[8],2012,
332,RV,<,NR,Texas Tech,Big 12,4-1,2,RV,L 41-20 H #17 Oklahoma,Week 6Oct 7[8],2012,
333,RV,<,NR,Tulsa,CUSA,5-1,2,NR,W 45-38 A Marshall,Week 6Oct 7[8],2012,
334,RV,<,24,Northwestern,Big Ten,5-1,1,RV,L 39-28 A Penn State,Week 6Oct 7[8],2012,
335,RV,<,NR,Penn State,Big Ten,4-2,1,NR,W 39-28 H #24 Northwestern,Week 6Oct 7[8],2012,
336,NR,<,25,UCLA,Pac-12,4-2,0,NR,L 43-17 A California,Week 6Oct 7[8],2012,
337,NR,<,NR,California,Pac-12,2-4,0,NR,W 43-17 H #25 UCLA,Week 6Oct 7[8],2012,
338,NR,<,NR,Fresno State,MWC,4-2,0,NR,W 28-7 A Colorado State,Week 6Oct 7[8],2012,
339,NR,<,NR,Louisiana,Sun Belt,4-1,0,RV,W 41-13 H Tulane,Week 6Oct 7[8],2012,
340,NR,<,NR,Louisiana Monroe,Sun Belt,3-2,0,RV,W 31-17 A Middle Tennessee,Week 6Oct 7[8],2012,
341,NR,<,NR,Nevada,MWC,5-1,0,RV,W 35-28 (1OT) H Wyoming,Week 6Oct 7[8],2012,
342,NR,<,NR,Oklahoma State,Big 12,2-2,0,RV,DNP,Week 6Oct 7[8],2012,
343,NR,<,NR,San Jose State,WAC,4-1,0,RV,DNP,Week 6Oct 7[8],2012,
344,NR,<,NR,Toledo,MAC,5-1,0,RV,W 50-35 H Central Michigan,Week 6Oct 7[8],2012,
345,NR,<,NR,Virginia Tech,ACC,3-3,0,NR,L 48-34 A North Carolina,Week 6Oct 7[8],2012,
346,NR,<,NR,Western Kentucky,Sun Belt,4-1,0,RV,DNP,Week 6Oct 7[8],2012,
347,NR,<,NR,Wisconsin,Big Ten,4-2,0,RV,W 31-14 H Illinois,Week 6Oct 7[8],2012,
348,1,<,1,Alabama (60),SEC,6-0,1500,*1,W 42-10 A Missouri,Week 7Oct 14[9],2012,1
349,2,<,2,Oregon,Pac-12,6-0,1436,2,DNP,Week 7Oct 14[9],2012,3
350,3,<,4,Florida,SEC,6-0,1361,4,W 31-17 A Vanderbilt,Week 7Oct 14[9],2012,2
351,4,<,6,Kansas State,Big 12,6-0,1296,3,W 27-21 A Iowa State,Week 7Oct 14[9],2012,4
352,5,<,7,Notre Dame,Ind,6-0,1283,5,W 20-13 (1OT) H #17 Stanford,Week 7Oct 14[9],2012,5
353,6,<,9,LSU,SEC,6-1,1153,6,W 23-21 H #3 South Carolina,Week 7Oct 14[9],2012,6
354,7,<,8,Ohio State,Big Ten,7-0,1071,NR,W 52-49 A Indiana,Week 7Oct 14[9],2012,NR
355,8,<,10,Oregon State,Pac-12,5-0,1050,11,W 42-24 A BYU,Week 7Oct 14[9],2012,8
356,9,<,3,South Carolina,SEC,6-1,1042,8,L 23-21 A #9 LSU,Week 7Oct 14[9],2012,7
357,10,<,13,Oklahoma,Big 12,4-1,994,7,W 63-21 N #15 Texas,Week 7Oct 14[9],2012,9
358,11,<,11,USC,Pac-12,5-1,874,9,W 24-14 A Washington,Week 7Oct 14[9],2012,10
359,12,<,12,Florida State,ACC,6-1,836,10,W 51-7 H Boston College,Week 7Oct 14[9],2012,14
360,13,<,14,Georgia,SEC,5-1,753,12,DNP,Week 7Oct 14[9],2012,11
361,14,<,16,Clemson,ACC,5-1,673,13,DNP,Week 7Oct 14[9],2012,19
362,15,<,19,Mississippi State,SEC,6-0,591,16,W 41-31 H Tennessee,Week 7Oct 14[9],2012,12
363,16,<,18,Louisville,Big East,6-0,574,14,W 45-35 A Pittsburgh,Week 7Oct 14[9],2012,16
364,17,<,5,West Virginia,Big 12,5-1,552,15,L 49-14 A Texas Tech,Week 7Oct 14[9],2012,13
365,18,<,NR,Texas Tech,Big 12,5-1,444,20,W 49-14 H #5 West Virginia,Week 7Oct 14[9],2012,17
366,19,<,20,Rutgers,Big East,6-0,405,17,W 23-15 H Syracuse,Week 7Oct 14[9],2012,15
367,20,<,22,Texas A&M,SEC,5-1,379,19,W 59-57 A #23 Louisiana Tech,Week 7Oct 14[9],2012,18
368,21,<,21,Cincinnati,Big East,5-0,294,18,W 49-17 H Fordham,Week 7Oct 14[9],2012,21
369,22,<,17,Stanford,Pac-12,4-2,242,23,L 20-13 (1OT) A #7 Notre Dame,Week 7Oct 14[9],2012,20
370,23,<,25,Michigan,Big Ten,4-2,177,25,W 45-0 H Illinois,Week 7Oct 14[9],2012,NR
371,24,<,24,Boise State,MWC,5-1,133,22,W 20-10 H Fresno State,Week 7Oct 14[9],2012,22
372,25,<,NR,Ohio,MAC,7-0,104,RV,W 34-28 H Akron,Week 7Oct 14[9],2012,NR
373,RV,<,NR,Arizona State,Pac-12,5-1,92,24,W 51-17 A Colorado,Week 7Oct 14[9],2012,NR
374,RV,<,NR,TCU,Big 12,5-1,88,21,W 49-21 A Baylor,Week 7Oct 14[9],2012,23
375,RV,<,23,Louisiana Tech,WAC,5-1,38,RV,L 59-57 H #22 Texas A&M,Week 7Oct 14[9],2012,NR
376,RV,<,15,Texas,Big 12,4-2,25,NR,L 63-21 N #13 Oklahoma,Week 7Oct 14[9],2012,25
377,RV,<,NR,NC State,ACC,4-2,11,NR,DNP,Week 7Oct 14[9],2012,NR
378,RV,<,NR,Northwestern,Big Ten,6-1,6,RV,W 21-13 A Minnesota,Week 7Oct 14[9],2012,NR
379,RV,<,NR,Washington,Pac-12,3-3,6,NR,L 24-14 H #11 USC,Week 7Oct 14[9],2012,NR
380,RV,<,NR,Wisconsin,Big Ten,5-2,6,RV,W 38-14 A Purdue,Week 7Oct 14[9],2012,NR
381,RV,<,NR,Nebraska,Big Ten,4-2,4,RV,DNP,Week 7Oct 14[9],2012,NR
382,RV,<,NR,North Carolina,ACC,5-2,2,NR,W 18-14 A Miami (FL),Week 7Oct 14[9],2012,NR
383,RV,<,NR,Tulsa,CUSA,6-1,2,RV,W 33-11 H UTEP,Week 7Oct 14[9],2012,NR
384,RV,<,NR,Arizona,Pac-12,3-3,1,NR,DNP,Week 7Oct 14[9],2012,NR
385,RV,<,NR,Penn State,Big Ten,4-2,1,NR,DNP,Week 7Oct 14[9],2012,NR
386,NR,<,NR,Iowa State,Big 12,4-2,1,RV,L 27-21 H #6 Kansas State,Week 7Oct 14[9],2012,24
387,NR,<,NR,Baylor,Big 12,3-2,0,NR,L 49-21 H TCU,Week 7Oct 14[9],2012,NR
388,NR,<,NR,Louisiana Monroe,Sun Belt,4-2,0,RV,W 35-14 H Florida Atlantic,Week 7Oct 14[9],2012,NR
389,NR,<,NR,Michigan State,Big Ten,4-3,0,NR,L 19-16 (1OT) H Iowa,Week 7Oct 14[9],2012,NR
390,NR,<,NR,Nevada,MWC,6-1,0,RV,W 42-37 A UNLV,Week 7Oct 14[9],2012,NR
391,NR,<,NR,Northern Illinois,MAC,6-1,0,RV,W 45-3 H Buffalo,Week 7Oct 14[9],2012,NR
392,NR,<,NR,Oklahoma State,Big 12,3-2,0,RV,W 20-14 A Kansas,Week 7Oct 14[9],2012,NR
393,NR,<,NR,Toledo,MAC,6-1,0,RV,W 52-47 A Eastern Michigan,Week 7Oct 14[9],2012,NR
394,NR,<,NR,UCLA,Pac-12,5-2,0,RV,W 21-14 H Utah,Week 7Oct 14[9],2012,NR
395,NR,<,NR,Virginia Tech,ACC,4-3,0,NR,W 41-20 H Duke,Week 7Oct 14[9],2012,NR
396,NR,<,NR,Western Kentucky,Sun Belt,5-1,0,RV,W 31-26 A Troy,Week 7Oct 14[9],2012,NR
397,1,<,1,Alabama (59),SEC,7-0,1499,*1,W 44-13 A Tennessee,Week 8Oct 21[10],2012,1
398,2,<,2,Oregon,Pac-12,7-0,1424,2,W 43-21 A Arizona State,Week 8Oct 21[10],2012,4
399,3,<,3,Florida (1),SEC,7-0,1380,3,W 44-11 H #9 South Carolina,Week 8Oct 21[10],2012,2
400,4,<,4,Kansas State,Big 12,7-0,1333,4,W 55-14 A #17 West Virginia,Week 8Oct 21[10],2012,3
401,5,<,5,Notre Dame,Ind,7-0,1241,5,W 17-14 H BYU,Week 8Oct 21[10],2012,5
402,6,<,6,LSU,SEC,7-1,1172,6,W 24-19 A #20 Texas A&M,Week 8Oct 21[10],2012,6
403,7,<,8,Oregon State,Pac-12,6-0,1106,9,W 21-7 H Utah,Week 8Oct 21[10],2012,7
404,8,<,10,Oklahoma,Big 12,5-1,1065,7,W 52-7 H Kansas,Week 8Oct 21[10],2012,8
405,9,<,7,Ohio State,Big Ten,8-0,1028,NR,W 29-22 (1OT) H Purdue,Week 8Oct 21[10],2012,NR
406,10,<,11,USC,Pac-12,6-1,944,8,W 50-6 H Colorado,Week 8Oct 21[10],2012,9
407,11,<,12,Florida State,ACC,7-1,872,10,W 33-20 A Miami (FL),Week 8Oct 21[10],2012,12
408,12,<,13,Georgia,SEC,6-1,745,11,W 29-24 A Kentucky,Week 8Oct 21[10],2012,10
409,13,<,15,Mississippi State,SEC,7-0,739,12,W 45-3 H Middle Tennessee,Week 8Oct 21[10],2012,11
410,14,<,14,Clemson,ACC,6-1,713,13,W 38-17 H Virginia Tech,Week 8Oct 21[10],2012,18
411,15,<,18,Texas Tech,Big 12,6-1,653,17,W 56-53 (3OT) A TCU,Week 8Oct 21[10],2012,14
412,16,<,16,Louisville,Big East,7-0,620,14,W 27-25 H South Florida,Week 8Oct 21[10],2012,16
413,17,<,9,South Carolina,SEC,6-2,591,16,L 44-11 A #3 Florida,Week 8Oct 21[10],2012,13
414,18,<,19,Rutgers,Big East,7-0,539,15,W 35-10 A Temple,Week 8Oct 21[10],2012,15
415,19,<,22,Stanford,Pac-12,5-2,421,19,W 21-3 A California,Week 8Oct 21[10],2012,17
416,20,<,23,Michigan,Big Ten,5-2,300,20,W 12-10 H Michigan State,Week 8Oct 21[10],2012,22
417,21,<,24,Boise State,MWC,6-1,258,18,W 32-7 H UNLV,Week 8Oct 21[10],2012,21
418,22,<,20,Texas A&M,SEC,5-2,252,21,L 24-19 H #6 LSU,Week 8Oct 21[10],2012,20
419,23,<,25,Ohio,MAC,7-0,181,23,DNP,Week 8Oct 21[10],2012,24
420,24,<,NR,Louisiana Tech,WAC,6-1,106,RV,W 70-28 H Idaho,Week 8Oct 21[10],2012,NR
421,25,<,17,West Virginia,Big 12,5-2,76,22,L 55-14 H #4 Kansas State,Week 8Oct 21[10],2012,19
422,RV,<,NR,Toledo,MAC,7-1,49,RV,W 29-23 H #21 Cincinnati,Week 8Oct 21[10],2012,NR
423,RV,<,NR,Texas,Big 12,5-2,33,24,W 56-50 H Baylor,Week 8Oct 21[10],2012,23
424,RV,<,NR,Wisconsin,Big Ten,6-2,31,25,W 38-13 H Minnesota,Week 8Oct 21[10],2012,25
425,RV,<,NR,TCU,Big 12,5-2,29,RV,L 56-53 (3OT) H #18 Texas Tech,Week 8Oct 21[10],2012,NR
426,RV,<,NR,Nebraska,Big Ten,5-2,24,RV,W 29-28 A Northwestern,Week 8Oct 21[10],2012,NR
427,RV,<,NR,Penn State,Big Ten,5-2,18,NR,W 38-14 A Iowa,Week 8Oct 21[10],2012,NR
428,RV,<,NR,NC State,ACC,5-2,13,NR,W 20-18 A Maryland,Week 8Oct 21[10],2012,NR
429,RV,<,NR,Oklahoma State,Big 12,4-2,12,RV,W 31-10 H Iowa State,Week 8Oct 21[10],2012,NR
430,RV,<,NR,Arizona,Pac-12,4-3,7,NR,W 52-17 H Washington,Week 8Oct 21[10],2012,NR
431,RV,<,NR,UCLA,Pac-12,5-2,7,RV,DNP,Week 8Oct 21[10],2012,NR
432,RV,<,NR,Tulsa,CUSA,7-1,6,RV,W 28-24 H Rice,Week 8Oct 21[10],2012,NR
433,RV,<,NR,Arizona State,Pac-12,5-2,5,RV,L 43-21 H #2 Oregon,Week 8Oct 21[10],2012,NR
434,RV,<,NR,Northern Illinois,MAC,7-1,5,RV,W 37-7 A Akron,Week 8Oct 21[10],2012,NR
435,RV,<,21,Cincinnati,Big East,5-1,3,RV,L 29-23 A Toledo,Week 8Oct 21[10],2012,NR
436,NR,<,NR,Duke,ACC,6-2,0,RV,W 33-30 H North Carolina,Week 8Oct 21[10],2012,NR
437,NR,<,NR,Iowa State,Big 12,4-3,0,NR,L 31-10 A Oklahoma State,Week 8Oct 21[10],2012,NR
438,NR,<,NR,Louisiana Monroe,Sun Belt,5-2,0,RV,W 43-42 (1OT) A Western Kentucky,Week 8Oct 21[10],2012,NR
439,NR,<,NR,Nevada,MWC,6-2,0,NR,L 39-38 (1OT) H San Diego State,Week 8Oct 21[10],2012,NR
440,NR,<,NR,Northwestern,Big Ten,6-2,0,RV,L 29-28 H Nebraska,Week 8Oct 21[10],2012,NR
441,NR,<,NR,Western Kentucky,Sun Belt,5-2,0,RV,L 43-42 (1OT) H Louisiana-Monroe,Week 8Oct 21[10],2012,NR
442,1,<,1,Alabama (60),SEC,8-0,1500,*1,W 38-7 H #13 Mississippi State,Week 9Oct 28[11],2012,1
443,2,<,2,Oregon,Pac-12,8-0,1412,2,W 70-14 H Colorado,Week 9Oct 28[11],2012,4
444,3,<,4,Kansas State,Big 12,8-0,1382,3,W 55-24 H #15 Texas Tech,Week 9Oct 28[11],2012,2
445,4,<,5,Notre Dame,Ind,8-0,1344,4,W 30-13 A #8 Oklahoma,Week 9Oct 28[11],2012,3
446,5,<,6,LSU,SEC,7-1,1216,5,DNP,Week 9Oct 28[11],2012,5
447,6,<,9,Ohio State,Big Ten,9-0,1158,NR,W 35-23 A Penn State,Week 9Oct 28[11],2012,NR
448,7,<,12,Georgia,SEC,7-1,1145,6,W 17-9 N #3 Florida,Week 9Oct 28[11],2012,6
449,8,<,3,Florida,SEC,7-1,1075,8,L 17-9 N #12 Georgia,Week 9Oct 28[11],2012,7
450,9,<,11,Florida State,ACC,8-1,1046,7,W 48-7 H Duke,Week 9Oct 28[11],2012,9
451,10,<,14,Clemson,ACC,7-1,914,9,W 42-13 A Wake Forest,Week 9Oct 28[11],2012,13
452,11,<,17,South Carolina,SEC,7-2,823,11,W 38-35 H Tennessee,Week 9Oct 28[11],2012,8
453,12,<,16,Louisville,Big East,8-0,817,10,W 34-31 (1OT) H Cincinnati,Week 9Oct 28[11],2012,10
454,13,<,7,Oregon State,Pac-12,6-1,762,13,L 20-17 A Washington,Week 9Oct 28[11],2012,11
455,14,<,8,Oklahoma,Big 12,5-2,758,12,L 30-13 H #5 Notre Dame,Week 9Oct 28[11],2012,12
456,15,<,19,Stanford,Pac-12,6-2,627,15,W 24-17 H Washington State,Week 9Oct 28[11],2012,14
457,16,<,22,Texas A&M,SEC,6-2,580,16,W 63-21 A Auburn,Week 9Oct 28[11],2012,16
458,17,<,13,Mississippi State,SEC,7-1,559,18,L 38-7 A #1 Alabama,Week 9Oct 28[11],2012,15
459,18,<,10,USC,Pac-12,6-2,418,17,L 39-36 A Arizona,Week 9Oct 28[11],2012,17
460,19,<,21,Boise State,MWC,7-1,406,14,W 45-14 A Wyoming,Week 9Oct 28[11],2012,19
461,20,<,15,Texas Tech,Big 12,6-2,388,20,L 55-24 A #4 Kansas State,Week 9Oct 28[11],2012,18
462,21,<,NR,Nebraska,Big Ten,6-2,249,21,W 23-9 H #20 Michigan,Week 9Oct 28[11],2012,20
463,22,<,24,Louisiana Tech,WAC,7-1,209,23,W 28-14 A New Mexico State,Week 9Oct 28[11],2012,25
464,23,<,25,West Virginia,Big 12,5-2,126,19,DNP,Week 9Oct 28[11],2012,21
465,24,<,NR,Arizona,Pac-12,5-3,106,RV,W 39-36 H #10 USC,Week 9Oct 28[11],2012,22
466,25,<,NR,UCLA,Pac-12,6-2,103,RV,W 45-43 A Arizona State,Week 9Oct 28[11],2012,NR
467,RV,<,NR,Toledo,MAC,8-1,88,RV,W 25-20 A Buffalo,Week 9Oct 28[11],2012,NR
468,RV,<,18,Rutgers,Big East,7-1,74,25,L 35-23 H Kent State,Week 9Oct 28[11],2012,NR
469,RV,<,NR,Oklahoma State,Big 12,5-2,72,24,W 36-14 H TCU,Week 9Oct 28[11],2012,24
470,RV,<,NR,Texas,Big 12,6-2,55,22,W 21-17 A Kansas,Week 9Oct 28[11],2012,23
471,RV,<,NR,Kent State,MAC,7-1,33,RV,W 35-23 A #18 Rutgers,Week 9Oct 28[11],2012,NR
472,RV,<,NR,Tulsa,CUSA,7-1,17,24,DNP,Week 9Oct 28[11],2012,NR
473,RV,<,NR,Northern Illinois,MAC,8-1,12,RV,W 48-34 A Western Michigan,Week 9Oct 28[11],2012,NR
474,RV,<,NR,Washington,Pac-12,4-4,8,NR,W 20-17 H #7 Oregon State,Week 9Oct 28[11],2012,NR
475,RV,<,NR,Northwestern,Big Ten,7-2,7,RV,W 28-17 H Iowa,Week 9Oct 28[11],2012,NR
476,RV,<,23,Ohio,MAC,7-1,4,RV,L 23-20 A Miami (OH),Week 9Oct 28[11],2012,NR
477,RV,<,NR,Wisconsin,Big Ten,6-3,4,RV,L 16-13 (1OT) H Michigan State,Week 9Oct 28[11],2012,NR
478,RV,<,20,Michigan,Big Ten,5-3,2,RV,L 23-9 A Nebraska,Week 9Oct 28[11],2012,NR
479,RV,<,NR,Louisiana Monroe,Sun Belt,6-2,1,RV,W 38-24 H South Alabama,Week 9Oct 28[11],2012,NR
480,NR,<,NR,Arizona State,Pac-12,5-3,0,RV,L 45-43 H UCLA,Week 9Oct 28[11],2012,NR
481,NR,<,NR,Cincinnati,Big East,5-2,0,RV,L 34-31 (1OT) A #16 Louisville,Week 9Oct 28[11],2012,NR
482,NR,<,NR,Iowa State,Big 12,5-3,0,RV,W 35-21 H Baylor,Week 9Oct 28[11],2012,NR
483,NR,<,NR,Michigan State,Big Ten,5-4,0,RV,W 16-13 (1OT) A Wisconsin,Week 9Oct 28[11],2012,NR
484,NR,<,NR,Mississippi,SEC,5-3,0,RV,W 30-27 A Arkansas,Week 9Oct 28[11],2012,NR
485,NR,<,NR,TCU,Big 12,5-3,0,NR,L 36-14 A Oklahoma State,Week 9Oct 28[11],2012,NR
486,NR,<,NR,UCF,CUSA,6-2,0,NR,W 54-17 A Marshall,Week 9Oct 28[11],2012,NR
487,NR,<,NR,Utah State,WAC,7-2,0,RV,W 48-17 A UTSA,Week 9Oct 28[11],2012,NR
488,NR,<,NR,Virginia Tech,ACC,4-4,0,NR,DNP,Week 9Oct 28[11],2012,NR
