,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
308,18,<,17,Southern Miss,Ind,9-1-1,278.0,W 45-14 H Lamar,Week 13Nov 30[14],1981
309,19,<,19,UCLA,Pac-10,7-3-1,190.0,,Week 13Nov 30[14],1981
310,20,<,20,Washington State,Pac-10,8-2-1,132.0,DNP,Week 13Nov 30[14],1981
311,1,<,1,Clemson (47),ACC,12-0,977.0,W 22-15 N #4 Nebraska (Orange),Week 14 (Final)Jan 3[15],1981
312,2,<,6,Texas,Southwest,10-1-1,862.0,,Week 14 (Final)Jan 3[15],1981
313,3,<,7,Penn State (1),Ind,10-2,845.0,,Week 14 (Final)Jan 3[15],1981
314,4,<,10,Pittsburgh,Ind,11-1,834.0,,Week 14 (Final)Jan 3[15],1981
315,5,<,5,SMU (1),Southwest,10-1,774.0,,Week 14 (Final)Jan 3[15],1981
316,6,<,2,Georgia,SEC,10-2,691.0,,Week 14 (Final)Jan 3[15],1981
317,7,<,3,Alabama,SEC,9-2-1,638.0,,Week 14 (Final)Jan 3[15],1981
318,8,<,9,Miami (FL),Ind,9-2,594.0,,Week 14 (Final)Jan 3[15],1981
319,9,<,11,North Carolina,ACC,10-2,590.0,,Week 14 (Final)Jan 3[15],1981
320,10,<,12,Washington,Pac-10,10-2,587.0,,Week 14 (Final)Jan 3[15],1981
321,11,<,4,Nebraska,Big 8,9-3,535.0,,Week 14 (Final)Jan 3[15],1981
322,12,<,16,Michigan,Big Ten,9-3,416.0,,Week 14 (Final)Jan 3[15],1981
323,13,<,14,BYU,WAC,11-2,388.0,,Week 14 (Final)Jan 3[15],1981
324,14,<,8,USC,Pac-10,9-3,325.0,,Week 14 (Final)Jan 3[15],1981
325,15,<,15,Ohio State,Big Ten,9-3,310.0,,Week 14 (Final)Jan 3[15],1981
326,16,<,17,Arizona State,Pac-10,9-2,245.0,,Week 14 (Final)Jan 3[15],1981
327,17,<,NR,West Virginia,Ind,9-3,111.0,,Week 14 (Final)Jan 3[15],1981
328,18,<,13,Iowa,Big Ten,8-4,103.0,,Week 14 (Final)Jan 3[15],1981
329,19,<,NR,Missouri,Big 8,8-4,85.0,,Week 14 (Final)Jan 3[15],1981
330,20,<,NR,Oklahoma,Big 8,7-4-1,76.0,W 40-14 N Houston (Sun),Week 14 (Final)Jan 3[15],1981
331,NR,<,18,Southern Miss,Ind,,0.0,,Week 14 (Final)Jan 3[15],1981
332,NR,<,19,UCLA,Pac-10,,0.0,,Week 14 (Final)Jan 3[15],1981
333,NR,<,20,Washington State,Pac-10,,0.0,,Week 14 (Final)Jan 3[15],1981
