,Rank,Rank.1,Rank.2,Team (FPV),Conf,Rec,Pts,Last Week,Date,Year
317,16,<,7,Auburn,SEC,8-3,318,,Week 14Dec 3[2],1985
318,17,<,19,Ohio State,Big Ten,8-3,255,,Week 14Dec 3[2],1985
319,18,<,12,Florida State,Ind,8-3,140,,Week 14Dec 3[2],1985
320,19,<,17,Oklahoma State,Big 8,8-3,97,L 13-0 H Oklahoma,Week 14Dec 3[2],1985
321,20,<,NR,Bowling Green,MAC,11-0,73,DNP,Week 14Dec 3[2],1985
322,NR,<,18,Texas,Southwest,,0,,Week 14Dec 3[2],1985
323,NR,<,20,Georgia,SEC,,0,,Week 14Dec 3[2],1985
324,1,<,1,Penn State (45),Ind,11-0,1086,DNP,Week 15Dec 10[2],1985
325,2,<,2,Miami (FL) (2),Ind,10-1,1001,,Week 15Dec 10[2],1985
326,3,<,4,Oklahoma (5),Big 8,10-1,978,W 35-13 H SMU,Week 15Dec 10[2],1985
327,4,<,3,Iowa (2),Big Ten,10-1,973,,Week 15Dec 10[2],1985
328,5,<,5,Michigan (1),Big Ten,9-1-1,886,,Week 15Dec 10[2],1985
329,6,<,6,Florida,SEC,9-1-1,809,,Week 15Dec 10[2],1985
330,7,<,7,Nebraska,Big 8,9-2,707,,Week 15Dec 10[2],1985
331,8,<,8,Tennessee,SEC,8-1-2,690,,Week 15Dec 10[2],1985
332,9,<,9,BYU,WAC,11-2,633,,Week 15Dec 10[2],1985
333,10,<,10,Air Force,WAC,11-1,561,,Week 15Dec 10[2],1985
334,11,<,11,Texas A&M,Southwest,9-2,556,,Week 15Dec 10[2],1985
335,12,<,12,LSU,SEC,9-1-1,490,,Week 15Dec 10[2],1985
336,13,<,14,UCLA,Pac-10,8-2-1,387,,Week 15Dec 10[2],1985
337,14,<,13,Arkansas,Southwest,9-2,381,,Week 15Dec 10[2],1985
338,15,<,15,Alabama,SEC,8-2-1,377,,Week 15Dec 10[2],1985
339,16,<,16,Auburn,SEC,8-3,277,,Week 15Dec 10[2],1985
340,17,<,17,Ohio State,Big Ten,8-3,226,,Week 15Dec 10[2],1985
341,18,<,18,Florida State,Ind,8-3,130,,Week 15Dec 10[2],1985
342,19,<,19,Oklahoma State,Big 8,8-3,112,DNP,Week 15Dec 10[2],1985
343,20,<,20,Bowling Green,MAC,11-0,74,DNP,Week 15Dec 10[2],1985
344,20,<,NR,Maryland,ACC,8-3,74,,Week 15Dec 10[2],1985
345,1,<,3,Oklahoma (55),Big 8,11-1,1138,W 25-10 N #1 Penn State (Orange),Week 16 (Final)Jan 2[5],1985
346,2,<,5,Michigan (1),Big Ten,10-1-1,1032,,Week 16 (Final)Jan 2[5],1985
347,3,<,1,Penn State,Ind,11-1,990,L 25-10 N #3 Oklahoma (Orange),Week 16 (Final)Jan 2[5],1985
348,4,<,8,Tennessee (1),SEC,9-1-2,957,,Week 16 (Final)Jan 2[5],1985
349,5,<,6,Florida,SEC,9-1-1,929,,Week 16 (Final)Jan 2[5],1985
350,6,<,11,Texas A&M,Southwest,10-2,792,,Week 16 (Final)Jan 2[5],1985
351,7,<,13,UCLA,Pac-10,9-2-1,767,,Week 16 (Final)Jan 2[5],1985
352,8,<,10,Air Force,WAC,12-1,755,,Week 16 (Final)Jan 2[5],1985
353,9,<,2,Miami (FL),Ind,10-2,699,,Week 16 (Final)Jan 2[5],1985
354,10,<,4,Iowa,Big Ten,10-2,621,,Week 16 (Final)Jan 2[5],1985
355,11,<,7,Nebraska,Big 8,9-3,500,,Week 16 (Final)Jan 2[5],1985
356,12,<,14,Arkansas,Southwest,10-2,495,,Week 16 (Final)Jan 2[5],1985
357,13,<,15,Alabama,SEC,9-2-1,484,,Week 16 (Final)Jan 2[5],1985
358,14,<,17,Ohio State,Big Ten,9-3,409,,Week 16 (Final)Jan 2[5],1985
359,15,<,18,Florida State,Ind,9-3,359,,Week 16 (Final)Jan 2[5],1985
360,16,<,9,BYU,WAC,11-3,228,,Week 16 (Final)Jan 2[5],1985
361,17,<,NR,Baylor,Southwest,9-3,184,,Week 16 (Final)Jan 2[5],1985
362,18,<,20,Maryland,ACC,9-3,158,,Week 16 (Final)Jan 2[5],1985
363,19,<,NR,Georgia Tech,ACC,9-2-1,128,,Week 16 (Final)Jan 2[5],1985
364,20,<,12,LSU,SEC,9-2-1,126,,Week 16 (Final)Jan 2[5],1985
365,NR,<,16,Auburn,SEC,,0,,Week 16 (Final)Jan 2[5],1985
366,NR,<,19,Oklahoma State,Big 8,8-4,0,L 34-23 N Florida State,Week 16 (Final)Jan 2[5],1985
367,NR,<,20,Bowling Green,MAC,,0,,Week 16 (Final)Jan 2[5],1985
