,date,winner,location,loser
532,"Nov 7, 1888",Lehigh,,Rutgers
533,"Nov 10, 1888",Bucknell,,Dickinson
534,"Nov 10, 1888",Dartmouth,,Williams
535,"Nov 10, 1888",Harvard,,Wesleyan (CT)
536,"Nov 10, 1888",Lafayette,@,Cornell
537,"Nov 10, 1888",Lehigh,@,Stevens
538,"Nov 10, 1888",Princeton,@,Pennsylvania
539,"Nov 10, 1888",Trinity (CT),,Fordham
540,"Nov 10, 1888",Yale,,Amherst
541,"Nov 17, 1888",Amherst,,Massachusetts
542,"Nov 17, 1888",Cornell,,Bucknell
543,"Nov 17, 1888",Dartmouth,,MIT
544,"Nov 17, 1888",Lehigh,@,Lafayette
545,"Nov 17, 1888",Princeton,,Harvard
546,"Nov 17, 1888",Trinity (CT),,WPI
547,"Nov 17, 1888",Williams,@,Stevens
548,"Nov 17, 1888",Yale,,Wesleyan (CT)
549,"Nov 19, 1888",Harvard,@,Pennsylvania
550,"Nov 19, 1888",Stevens,,Dartmouth
551,"Nov 21, 1888",Pennsylvania,@,Lafayette
552,"Nov 24, 1888",Amherst,@,Massachusetts
553,"Nov 24, 1888",Wesleyan (CT),,WPI
554,"Nov 24, 1888",Williams,,MIT
555,"Nov 24, 1888",Yale,N,Princeton
556,"Nov 27, 1888",Lehigh,,Lafayette
557,"Nov 27, 1888",Pennsylvania,N,Wesleyan (CT)
558,"Nov 29, 1888",Dartmouth,@,Amherst
559,"Nov 29, 1888",WPI,,Trinity (CT)
560,"Nov 30, 1888",Pennsylvania,@,Johns Hopkins
561,"Dec 1, 1888",Lehigh,,Cornell
562,"Dec 1, 1888",Pennsylvania,@,Navy
563,"Sep 28, 1889",Stevens,,Trinity (CT)
564,"Sep 28, 1889",Yale,,Wesleyan (CT)
565,"Oct 2, 1889",Harvard,,Exeter
566,"Oct 2, 1889",Yale,,Williams
567,"Oct 3, 1889",Pennsylvania,,Philadelphia All-Stars
568,"Oct 5, 1889",Cornell,,Bucknell
569,"Oct 5, 1889",Crescent A.C.,N,Columbia
570,"Oct 5, 1889",Harvard,,Stevens
571,"Oct 5, 1889",Pennsylvania,,Swarthmore
572,"Oct 5, 1889",Princeton,,Lehigh
573,"Oct 5, 1889",Trinity (CT),,Wesleyan (CT)
574,"Oct 5, 1889",Williams,@,Amherst
575,"Oct 9, 1889",Harvard,,Dartmouth
576,"Oct 9, 1889",Lafayette,@,Columbia
577,"Oct 9, 1889",Yale,@,Wesleyan (CT)
578,"Oct 11, 1889",Dickinson,,Bucknell
579,"Oct 12, 1889",Cornell,,Lafayette
580,"Oct 12, 1889",Dartmouth,@,Andover
581,"Oct 12, 1889",Franklin & Marshall,,Millersville
582,"Oct 12, 1889",Harvard,,MIT
583,"Oct 12, 1889",Orange A.C.,,Stevens
584,"Oct 12, 1889",Pennsylvania,@,Rutgers
585,"Oct 12, 1889",Princeton,@,Lehigh
586,"Oct 12, 1889",Trinity (CT),,Columbia
587,"Oct 12, 1889",Williams,,Union (NY)
588,"Oct 15, 1889",Yale,,Cornell
589,"Oct 16, 1889",Harvard,,Williams
590,"Oct 16, 1889",Lafayette,@,Rutgers
591,"Oct 16, 1889",Lehigh,@,Haverford
592,"Oct 16, 1889",Wesleyan (CT),,Amherst
593,"Oct 19, 1889",Bucknell,@,Franklin & Marshall
594,"Oct 19, 1889",Cornell,,Rochester
595,"Oct 19, 1889",Dartmouth,@,Exeter
596,"Oct 19, 1889",Dickinson,@,Swarthmore
597,"Oct 19, 1889",Harvard,,Andover
598,"Oct 19, 1889",MIT,@,Brown
599,"Oct 19, 1889",Pennsylvania,,Lehigh
600,"Oct 19, 1889",Princeton,,Stevens
601,"Oct 19, 1889",Trinity (CT),@,Boston A.C.
602,"Oct 19, 1889",Wesleyan (CT),,Rutgers
603,"Oct 19, 1889",Williams,,Vermont
604,"Oct 19, 1889",Yale,,Amherst
605,"Oct 24, 1889",Yale,@,Trinity (CT)
606,"Oct 26, 1889",Dartmouth,@,Andover
607,"Oct 26, 1889",Franklin & Marshall,@,Bucknell
608,"Oct 26, 1889",Harvard,,Wesleyan (CT)
609,"Oct 26, 1889",MIT,@,Amherst
610,"Oct 26, 1889",Penn State,,Swarthmore
611,"Oct 26, 1889",Princeton,@,Pennsylvania
612,"Oct 26, 1889",Yale,@,Columbia
613,"Oct 30, 1889",Dickinson,,Franklin & Marshall
614,"Oct 30, 1889",Lehigh,,Lafayette
615,"Oct 30, 1889",Wesleyan (CT),@,Williams
616,"Oct 30, 1889",Yale,@,Pennsylvania
617,"Oct 31, 1889",Yale,N,Stevens
618,"Nov 1, 1889",Rutgers,,Ridgefield A.C.
619,"Nov 2, 1889",Bucknell,@,Swarthmore
620,"Nov 2, 1889",Cornell,,Stevens
621,"Nov 2, 1889",Dartmouth,,Amherst
622,"Nov 2, 1889",Dickinson,,Haverford
623,"Nov 2, 1889",Harvard,,Pennsylvania
624,"Nov 2, 1889",Lehigh,,Columbia
625,"Nov 2, 1889",Princeton,@,Wesleyan (CT)
626,"Nov 2, 1889",Trinity (CT),@,Vermont
627,"Nov 5, 1889",Yale,@,Crescent A.C.
628,"Nov 6, 1889",Lafayette,,Pennsylvania
629,"Nov 6, 1889",Princeton,@,Columbia
630,"Nov 9, 1889",Amherst,,Rochester
631,"Nov 9, 1889",Dartmouth,@,Williams
632,"Nov 9, 1889",Dickinson,@,Navy
633,"Nov 9, 1889",Franklin & Marshall,@,Swarthmore
634,"Nov 9, 1889",Harvard,@,Wesleyan (CT)
635,"Nov 9, 1889",Lafayette,,Penn State
636,"Nov 9, 1889",MIT,,Stevens
637,"Nov 9, 1889",Pennsylvania,@,Columbia
638,"Nov 9, 1889",Yale,@,Cornell
639,"Nov 11, 1889",Lehigh,,Penn State
640,"Nov 12, 1889",Yale,@,Amherst
641,"Nov 13, 1889",Wesleyan (CT),,Trinity (CT)
642,"Nov 13, 1889",Yale,@,Williams
643,"Nov 14, 1889",Columbia,@,Stevens
644,"Nov 16, 1889",Amherst,@,Williston
645,"Nov 16, 1889",Dartmouth,,MIT
646,"Nov 16, 1889",Haverford,@,Swarthmore
647,"Nov 16, 1889",Lehigh,@,Lafayette
648,"Nov 16, 1889",Pennsylvania,,Rutgers
649,"Nov 16, 1889",Princeton,@,Harvard
650,"Nov 16, 1889",Trinity (CT),,Stevens
651,"Nov 16, 1889",Williams,@,Vermont
652,"Nov 16, 1889",Yale,N,Wesleyan (CT)
653,"Nov 20, 1889",Amherst,@,Stevens
654,"Nov 20, 1889",Columbia,,Manhattan A.C.
655,"Nov 20, 1889",Lehigh,,Pennsylvania
656,"Nov 20, 1889",Yale,@,Crescent A.C.
657,"Nov 23, 1889",Columbia,@,Amherst
658,"Nov 23, 1889",Cornell,,Michigan
659,"Nov 23, 1889",Franklin & Marshall,,Fordham
660,"Nov 23, 1889",Lehigh,@,Wesleyan (CT)
661,"Nov 23, 1889",Pennsylvania,,Lafayette
662,"Nov 23, 1889",Princeton,,Orange A.C.
663,"Nov 23, 1889",Swarthmore,N,Swarthmore Alumni
664,"Nov 23, 1889",Trinity (CT),,Rochester
665,"Nov 23, 1889",Williams,@,MIT
666,"Nov 23, 1889",Yale,N,Harvard
667,"Nov 25, 1889",Penn State,,Bucknell
668,"Nov 26, 1889",Cornell,@,Columbia
669,"Nov 28, 1889",Cornell,,Lafayette
670,"Nov 28, 1889",Dartmouth,@,Stevens
671,"Nov 28, 1889",Franklin & Marshall,,Dickinson
672,"Nov 28, 1889",Lehigh,@,Navy
673,"Nov 28, 1889",Princeton,N,Yale
674,"Nov 28, 1889",Wesleyan (CT),N,Pennsylvania
675,"Nov 30, 1889",Lehigh,@,Johns Hopkins
676,"Nov 30, 1889",Princeton,@,Columbia A.C.
677,"Dec 2, 1889",Lehigh,@,Virginia
678,"Oct 1, 1890",Amherst,@,Trinity (CT)
679,"Oct 1, 1890",Cornell,,Rochester
680,"Oct 1, 1890",Lafayette,,Dickinson
681,"Oct 1, 1890",Pennsylvania,@,Swarthmore
682,"Oct 1, 1890",Princeton,,Franklin & Marshall
683,"Oct 1, 1890",Yale,,Wesleyan (CT)
684,"Oct 4, 1890",Bucknell,@,Lafayette
685,"Oct 4, 1890",Cornell,@,Union (NY)
686,"Oct 4, 1890",Dartmouth,,Andover
687,"Oct 4, 1890",Harvard,,Exeter
688,"Oct 4, 1890",Lehigh,,Swarthmore
689,"Oct 4, 1890",Orange A.C.,,Columbia
690,"Oct 4, 1890",Pennsylvania,,Rutgers
691,"Oct 4, 1890",Wesleyan (CT),,Trinity (CT)
692,"Oct 4, 1890",Williams,,Amherst
693,"Oct 4, 1890",Yale,@,Crescent A.C.
694,"Oct 8, 1890",Harvard,,Dartmouth
695,"Oct 8, 1890",Princeton,,Rutgers
696,"Oct 8, 1890",Trinity (CT),@,Amherst
697,"Oct 8, 1890",Williams,,Cornell
698,"Oct 8, 1890",Yale,@,Wesleyan (CT)
699,"Oct 11, 1890",Dartmouth,,Vermont
700,"Oct 11, 1890",Franklin & Marshall,,Lafayette
701,"Oct 11, 1890",Harvard,,Amherst
702,"Oct 11, 1890",Pennsylvania,,Penn State
703,"Oct 11, 1890",Princeton,@,Orange A.C.
704,"Oct 11, 1890",Williams,,Ridgefield A.C.
705,"Oct 11, 1890",Yale,,Lehigh
706,"Oct 12, 1890",Franklin & Marshall,,Penn State
707,"Oct 13, 1890",Harvard,,Williams
708,"Oct 15, 1890",Princeton,,Pennsylvania
709,"Oct 15, 1890",Williams,,Troy Laureates
710,"Oct 15, 1890",Yale,,Trinity (CT)
711,"Oct 17, 1890",Bucknell,@,Dickinson
712,"Oct 18, 1890",Cornell,@,Trinity (CT)
713,"Oct 18, 1890",Harvard,,Dartmouth
714,"Oct 18, 1890",Pennsylvania,,Lehigh
715,"Oct 18, 1890",Princeton,@,Crescent A.C.
716,"Oct 18, 1890",Rutgers,@,New York A.C.
717,"Oct 18, 1890",Wesleyan (CT),@,Columbia
718,"Oct 18, 1890",Williams,@,Bowdoin
719,"Oct 18, 1890",Yale,N,Orange A.C.
720,"Oct 21, 1890",Franklin & Marshall,@,Bucknell
721,"Oct 22, 1890",Harvard,,Bowdoin
722,"Oct 22, 1890",Pennsylvania,@,Columbia
723,"Oct 22, 1890",Princeton,,Lafayette
724,"Oct 22, 1890",Wesleyan (CT),@,Amherst
725,"Oct 22, 1890",Yale,,Williams
726,"Oct 25, 1890",Dartmouth,@,Andover
727,"Oct 25, 1890",Dickinson,,Swarthmore
728,"Oct 25, 1890",Harvard,,Wesleyan (CT)
729,"Oct 25, 1890",Pennsylvania,,Franklin & Marshall
730,"Oct 25, 1890",Princeton,,Lehigh
731,"Oct 25, 1890",Rutgers,@,Orange A.C.
732,"Oct 25, 1890",Williams,@,Trinity (CT)
733,"Oct 25, 1890",Yale,@,Amherst
734,"Oct 29, 1890",Amherst,,Cornell
735,"Oct 29, 1890",Dickinson,@,Haverford
736,"Oct 29, 1890",Princeton,@,Columbia A.C.
737,"Oct 30, 1890",Columbia,,Fordham
738,"Oct 31, 1890",Pennsylvania,N,Virginia
739,"Nov 1, 1890",Amherst,@,MIT
740,"Nov 1, 1890",Crescent A.C.,N,Columbia
741,"Nov 1, 1890",Dartmouth,,Bowdoin
742,"Nov 1, 1890",Franklin & Marshall,@,Dickinson
743,"Nov 1, 1890",Harvard,,Cornell
744,"Nov 1, 1890",Lehigh,@,Lafayette
745,"Nov 1, 1890",Princeton,N,Virginia
746,"Nov 1, 1890",Trinity (CT),@,Massachusetts
747,"Nov 1, 1890",Yale,,Wesleyan (CT)
748,"Nov 4, 1890",Amherst,@,Massachusetts
749,"Nov 4, 1890",Lehigh,@,Rutgers
750,"Nov 4, 1890",Princeton,@,Columbia
751,"Nov 4, 1890",Yale,@,Crescent A.C.
752,"Nov 5, 1890",Pennsylvania,,Schuylkill Navy
753,"Nov 5, 1890",Wesleyan (CT),,Cornell
754,"Nov 8, 1890",Amherst,,Dartmouth
755,"Nov 8, 1890",Cornell,,Bucknell
756,"Nov 8, 1890",Franklin & Marshall,,Millersville
757,"Nov 8, 1890",Harvard,,Orange A.C.
758,"Nov 8, 1890",Lehigh,,Lehigh A.C.
759,"Nov 8, 1890",Navy,,Dickinson
760,"Nov 8, 1890",Princeton,,Pennsylvania
761,"Nov 8, 1890",Trinity (CT),,Brown
762,"Nov 8, 1890",Virginia,,Randolph-Macon
763,"Nov 8, 1890",Williams,,MIT
764,"Nov 8, 1890",Yale,,Rutgers
765,"Nov 10, 1890",Virginia,N,Dickinson
766,"Nov 11, 1890",Columbia A.C.,,Dickinson
767,"Nov 11, 1890",Rutgers,,Crescent A.C.
768,"Nov 14, 1890",Rutgers,,New York University
769,"Nov 15, 1890",Cornell,@,Michigan
770,"Nov 15, 1890",Dickinson,@,Haverford
771,"Nov 15, 1890",Franklin & Marshall,,Gettysburg
772,"Nov 15, 1890",Harvard,@,Amherst
773,"Nov 15, 1890",Lehigh,,Lafayette
774,"Nov 15, 1890",Princeton,N,Wesleyan (CT)
775,"Nov 15, 1890",Rutgers,@,Columbia
776,"Nov 15, 1890",Virginia,@,Washington & Lee
777,"Nov 15, 1890",Williams,,Dartmouth
778,"Nov 15, 1890",Yale,,Pennsylvania
779,"Nov 21, 1890",Virginia,,Lafayette
780,"Nov 22, 1890",Amherst,,Williston
781,"Nov 22, 1890",Cornell,,Columbia
782,"Nov 22, 1890",Franklin & Marshall,,Bucknell
783,"Nov 22, 1890",Harvard,N,Yale
784,"Nov 22, 1890",Lafayette,@,Columbia A.C.
785,"Nov 22, 1890",Pennsylvania,@,Lehigh
786,"Nov 22, 1890",Rutgers,,Manhattan A.C.
787,"Nov 22, 1890",Wesleyan (CT),,Brown
788,"Nov 26, 1890",Pennsylvania,N,Wesleyan (CT)
789,"Nov 27, 1890",Cornell,@,Chicago A.C.
790,"Nov 27, 1890",Franklin & Marshall,,Fordham
791,"Nov 27, 1890",Lehigh,@,Navy
792,"Nov 27, 1890",Virginia,,Duke
793,"Nov 27, 1890",Yale,N,Princeton
794,"Dec 6, 1890",Cornell,,Fordham
795,"Dec 13, 1890",Pennsylvania,N,Rutgers
796,"Sep 23, 1891",Springfield,,Connecticut Literary
797,"Sep 25, 1891",Bucknell,@,Lafayette
798,"Sep 27, 1891",Springfield,@,Andover
799,"Sep 29, 1891",Lehigh,,Bucknell
800,"Sep 30, 1891",Brown,@,MIT
801,"Sep 30, 1891",Trinity (CT),@,Springfield
802,"Sep 30, 1891",Yale,,Wesleyan (CT)
803,"Oct 2, 1891",Penn State,@,Lafayette
804,"Oct 3, 1891",Bucknell,,Wyoming Seminary
805,"Oct 3, 1891",Cornell,,Syracuse
806,"Oct 3, 1891",Harvard,,Dartmouth
807,"Oct 3, 1891",Lehigh,,Penn State
808,"Oct 3, 1891",Pennsylvania,,Philadelphia All-Stars
809,"Oct 3, 1891",Princeton,,Rutgers
810,"Oct 3, 1891",Springfield,,Orange A.C.
811,"Oct 3, 1891",Stevens,,New York A.C.
812,"Oct 3, 1891",Trinity (CT),@,Brown
813,"Oct 3, 1891",Williams,@,Amherst
814,"Oct 3, 1891",Yale,@,Crescent A.C.
815,"Oct 7, 1891",Amherst,@,Andover
816,"Oct 7, 1891",Harvard,,Exeter
817,"Oct 7, 1891",Princeton,@,Lehigh
818,"Oct 7, 1891",Williams,@,Troy Laureates
819,"Oct 7, 1891",Yale,@,Trinity (CT)
820,"Oct 8, 1891",Pennsylvania,,Schuylkill Navy
821,"Oct 10, 1891",Brown,@,Fall River
822,"Oct 10, 1891",Bucknell,@,Cornell
823,"Oct 10, 1891",Columbia,,Berkeley A.C.
824,"Oct 10, 1891",Harvard,,Amherst
825,"Oct 10, 1891",Lehigh,,Franklin & Marshall
826,"Oct 10, 1891",Orange A.C.,,Rutgers
827,"Oct 10, 1891",Pennsylvania,,Haverford
828,"Oct 10, 1891",Princeton,@,Crescent A.C.
829,"Oct 10, 1891",Wesleyan (CT),,Springfield
830,"Oct 10, 1891",Yale,N,Williams
831,"Oct 13, 1891",Rutgers,@,Schuylkill Navy
832,"Oct 14, 1891",Amherst,@,Dartmouth
833,"Oct 14, 1891",Harvard,,MIT
834,"Oct 14, 1891",Lafayette,@,Haverford
835,"Oct 14, 1891",Manhattan A.C.,@,Columbia
836,"Oct 14, 1891",Princeton,,Lehigh
837,"Oct 14, 1891",Stevens,,New York University
838,"Oct 14, 1891",Trinity (CT),,Massachusetts
839,"Oct 14, 1891",Williams,,Troy Laureates
840,"Oct 14, 1891",Yale,,Springfield
841,"Oct 17, 1891",Andover,,Brown
842,"Oct 17, 1891",Cornell,,Stevens
843,"Oct 17, 1891",Crescent A.C.,N,Columbia
844,"Oct 17, 1891",Harvard,,Williams
845,"Oct 17, 1891",Lehigh,,Rutgers
846,"Oct 17, 1891",Penn State,@,Swarthmore
847,"Oct 17, 1891",Pennsylvania,@,Orange A.C.
848,"Oct 17, 1891",Princeton,@,Franklin & Marshall
849,"Oct 17, 1891",Springfield,,Amherst
850,"Oct 17, 1891",Trinity (CT),,Wesleyan (CT)
851,"Oct 20, 1891",Princeton,@,Lafayette
852,"Oct 21, 1891",Amherst,,Massachusetts
853,"Oct 21, 1891",Harvard,@,Andover
854,"Oct 21, 1891",Pennsylvania,,Rutgers
855,"Oct 21, 1891",Stevens,,Columbia
856,"Oct 21, 1891",Trinity (CT),@,MIT
857,"Oct 24, 1891",Army,,Fordham
858,"Oct 24, 1891",Bowdoin,,Brown
859,"Oct 24, 1891",Bucknell,,Swarthmore
860,"Oct 24, 1891",Cornell,,Lafayette
861,"Oct 24, 1891",Crescent A.C.,,Wesleyan (CT)
862,"Oct 24, 1891",Dickinson,,Johns Hopkins
863,"Oct 24, 1891",Harvard,,Amherst
864,"Oct 24, 1891",Navy,,St. John's (Maryland)
865,"Oct 24, 1891",Penn State,@,Franklin & Marshall
866,"Oct 24, 1891",Pennsylvania,@,Lehigh
867,"Oct 24, 1891",Princeton,,New York A.C.
868,"Oct 24, 1891",Rutgers,,Stevens
869,"Oct 24, 1891",Springfield,@,Massachusetts
870,"Oct 24, 1891",Trinity (CT),@,Columbia
871,"Oct 24, 1891",Williams,,Dartmouth
872,"Oct 24, 1891",Yale,N,Orange A.C.
873,"Oct 27, 1891",Penn State,@,Gettysburg
874,"Oct 28, 1891",Amherst,@,Springfield
875,"Oct 28, 1891",Harvard,,Bowdoin
876,"Oct 28, 1891",Pennsylvania,,Lafayette
877,"Oct 28, 1891",Princeton,,Manhattan A.C.
878,"Oct 28, 1891",Rutgers,,Columbia
879,"Oct 31, 1891",Amherst,,Massachusetts
880,"Oct 31, 1891",Dickinson,,Haverford
881,"Oct 31, 1891",Harvard,,Springfield
882,"Oct 31, 1891",MIT,@,Brown
883,"Oct 31, 1891",Navy,,Rutgers
884,"Oct 31, 1891",Pennsylvania,,Trinity (CT)
885,"Oct 31, 1891",Princeton,N,Wesleyan (CT)
886,"Oct 31, 1891",Princeton A.C.,@,Army
887,"Oct 31, 1891",Williams,,Stevens
888,"Oct 31, 1891",Yale,,Lehigh
889,"Nov 2, 1891",Rutgers,@,Columbia A.C.
890,"Nov 3, 1891",New York A.C.,,Rutgers
891,"Nov 3, 1891",Stevens,@,Montclair A.C.
892,"Nov 3, 1891",Yale,@,Crescent A.C.
893,"Nov 4, 1891",Amherst,,Springfield
894,"Nov 4, 1891",Dartmouth,@,Stevens
895,"Nov 4, 1891",Harvard,,Wesleyan (CT)
896,"Nov 4, 1891",Lehigh,,Lafayette
897,"Nov 4, 1891",Princeton,@,Orange A.C.
898,"Nov 7, 1891",Amherst,,MIT
899,"Nov 7, 1891",Army,,Stevens
900,"Nov 7, 1891",Brown,,Bowdoin
901,"Nov 7, 1891",Bucknell,,Penn State
902,"Nov 7, 1891",Cornell,,Lehigh
903,"Nov 7, 1891",Franklin & Marshall,@,Haverford
904,"Nov 7, 1891",Harvard,,Springfield
905,"Nov 7, 1891",Massachusetts,,WPI
906,"Nov 7, 1891",Navy,,Gallaudet
907,"Nov 7, 1891",Princeton,@,Pennsylvania
908,"Nov 7, 1891",Rutgers,,New York University
909,"Nov 7, 1891",Swarthmore,,Dickinson
910,"Nov 7, 1891",Williams,@,Fordham
911,"Nov 7, 1891",Yale,,Wesleyan (CT)
912,"Nov 11, 1891",Harvard,@,Trinity (CT)
913,"Nov 11, 1891",Lehigh,@,Lafayette
914,"Nov 11, 1891",Navy,,Georgetown
915,"Nov 11, 1891",Yale,,Amherst
916,"Nov 14, 1891",Amherst,,Stevens
917,"Nov 14, 1891",Bucknell,@,Haverford
918,"Nov 14, 1891",Dartmouth,@,MIT
919,"Nov 14, 1891",Harvard,,Boston A.C.
920,"Nov 14, 1891",Navy,,Dickinson
921,"Nov 14, 1891",Princeton,,Cornell
922,"Nov 14, 1891",Rutgers,@,Army
923,"Nov 14, 1891",Swarthmore,,Franklin & Marshall
924,"Nov 14, 1891",Wesleyan (CT),,WPI
925,"Nov 14, 1891",Williams,,Brown
926,"Nov 14, 1891",Yale,N,Pennsylvania
927,"Nov 18, 1891",Pennsylvania,@,Lafayette
928,"Nov 18, 1891",Rutgers,,New York Law
929,"Nov 18, 1891",Williams,@,Springfield
930,"Nov 20, 1891",Lafayette,@,Virginia
931,"Nov 21, 1891",Amherst,@,Massachusetts
932,"Nov 21, 1891",Army,,Schuylkill Navy
933,"Nov 21, 1891",Boston A.C.,,Springfield
934,"Nov 21, 1891",Brown,@,WPI
935,"Nov 21, 1891",Bucknell,@,Dickinson
936,"Nov 21, 1891",Cornell,@,Michigan
937,"Nov 21, 1891",Lafayette,@,Navy
938,"Nov 21, 1891",Pennsylvania,,Lehigh
939,"Nov 21, 1891",Williams,,MIT
940,"Nov 21, 1891",Yale,N,Harvard
941,"Nov 23, 1891",Cornell,@,Detroit A.C.
942,"Nov 24, 1891",Rutgers,,Manhattan A.C.
943,"Nov 25, 1891",Chicago A.C.,,Cornell
944,"Nov 25, 1891",Lehigh,N,Lafayette
945,"Nov 25, 1891",Pennsylvania,N,Wesleyan (CT)
946,"Nov 26, 1891",Amherst,,Williston
947,"Nov 26, 1891",Boston A.C.,,Trinity (CT)
948,"Nov 26, 1891",Franklin & Marshall,,Bucknell
949,"Nov 26, 1891",Massachusetts,,Holy Cross
950,"Nov 26, 1891",MIT,@,Stevens
951,"Nov 26, 1891",Tufts,@,Brown
952,"Nov 26, 1891",Yale,N,Princeton
953,"Nov 28, 1891",Army,@,Navy
954,"Nov 28, 1891",Cornell,@,Michigan
955,"Dec 5, 1891",Penn State,@,Haverford
956,"Sep 24, 1892",Tufts,,Boston Latin High
957,"Sep 28, 1892",Cornell,@,Syracuse A.C.
958,"Sep 28, 1892",Pennsylvania,@,Swarthmore
959,"Sep 28, 1892",Tufts,,Boston English High
960,"Sep 30, 1892",Northwestern,,Lake View High
961,"Oct 1, 1892",Brown,,WPI
962,"Oct 1, 1892",Cornell,,Syracuse
963,"Oct 1, 1892",Harvard,,Dartmouth
964,"Oct 1, 1892",Lafayette,,Temperance A.C.
965,"Oct 1, 1892",Lehigh,,Swarthmore
966,"Oct 1, 1892",MIT,,Amherst
967,"Oct 1, 1892",Northwestern,,Chicago YMCA
968,"Oct 1, 1892",Pennsylvania,,Penn State
969,"Oct 1, 1892",Princeton,,Rutgers
970,"Oct 1, 1892",Trinity (CT),@,Massachusetts
971,"Oct 1, 1892",Tufts,,Boston A.C.
972,"Oct 1, 1892",Williams,,Troy Laureates
973,"Oct 1, 1892",Wisconsin,,Beloit
974,"Oct 5, 1892",Amherst,@,Williams
975,"Oct 5, 1892",Harvard,,Exeter
976,"Oct 5, 1892",Pennsylvania,,Haverford
977,"Oct 5, 1892",Princeton,@,Lehigh
978,"Oct 5, 1892",Yale,,Wesleyan (CT)
979,"Oct 8, 1892",Brown,@,Fall River
980,"Oct 8, 1892",Chicago,,Hyde Park High
981,"Oct 8, 1892",Cornell,,Bucknell
982,"Oct 8, 1892",Dartmouth,,Springfield
983,"Oct 8, 1892",Harvard,,Amherst
984,"Oct 8, 1892",Massachusetts,@,WPI
985,"Oct 8, 1892",Michigan,,Michigan A.C.
986,"Oct 8, 1892",Minnesota,N,Minnesota Alumni
987,"Oct 8, 1892",MIT,,Trinity (CT)
988,"Oct 8, 1892",Orange A.C.,,Rutgers
989,"Oct 8, 1892",Princeton,,Lafayette
990,"Oct 8, 1892",Purdue,@,Illinois
991,"Oct 8, 1892",Tufts,@,Andover
992,"Oct 8, 1892",University Club of Chicago,,Northwestern
993,"Oct 8, 1892",Wesleyan (CT),@,Army
994,"Oct 8, 1892",Williams,@,Rensselaer
995,"Oct 8, 1892",Yale,@,Crescent A.C.
996,"Oct 9, 1892",Williams,@,Troy Laureates
997,"Oct 10, 1892",Chicago,,Englewood High
998,"Oct 11, 1892",Chicago,,Hyde Park High
999,"Oct 11, 1892",Pennsylvania,@,Virginia
1000,"Oct 12, 1892",Amherst,,Massachusetts
1001,"Oct 12, 1892",Brown,@,Andover
1002,"Oct 12, 1892",Chicago,,Englewood YMCA
1003,"Oct 12, 1892",Michigan,N,Michigan A.C.
1004,"Oct 12, 1892",Northwestern,@,Illinois
1005,"Oct 12, 1892",Orange A.C.,,Lehigh
1006,"Oct 12, 1892",Pennsylvania,@,Navy
1007,"Oct 12, 1892",Princeton,@,Columbia A.C.
1008,"Oct 12, 1892",Yale,,Williams
1009,"Oct 15, 1892",Amherst,,Trinity (CT)
1010,"Oct 15, 1892",Cornell,,Dickinson
1011,"Oct 15, 1892",Dartmouth,@,Andover
1012,"Oct 15, 1892",Harvard,,Williams
1013,"Oct 15, 1892",Michigan,@,Wisconsin
1014,"Oct 15, 1892",MIT,@,Brown
1015,"Oct 15, 1892",Mount Hermon,@,Massachusetts
1016,"Oct 15, 1892",Northwestern,,Beloit
1017,"Oct 15, 1892",Pennsylvania,@,Crescent A.C.
1018,"Oct 15, 1892",Princeton,@,Navy
1019,"Oct 15, 1892",Purdue,@,Wabash
1020,"Oct 15, 1892",Rutgers,@,Lafayette
1021,"Oct 15, 1892",Tufts,@,Exeter
1022,"Oct 15, 1892",Wesleyan (CT),,Springfield
1023,"Oct 15, 1892",Yale,@,Manhattan A.C.
1024,"Oct 17, 1892",Chicago,,Hyde Park High
1025,"Oct 17, 1892",Minnesota,,Michigan
1026,"Oct 18, 1892",Williams,,Union (NY)
1027,"Oct 19, 1892",Chicago,,Englewood YMCA
1028,"Oct 19, 1892",Harvard,,Boston A.C.
1029,"Oct 19, 1892",Massachusetts,,WPI
1030,"Oct 19, 1892",Pennsylvania,,Dickinson
1031,"Oct 19, 1892",Princeton,,Lehigh
1032,"Oct 19, 1892",Purdue,,Wisconsin
1033,"Oct 19, 1892",Tufts,,Wesleyan (CT)
1034,"Oct 19, 1892",Yale,,Amherst
1035,"Oct 21, 1892",Illinois,@,Washington (MO)
1036,"Oct 21, 1892",Lafayette,@,Columbia A.C.
1037,"Oct 21, 1892",Pennsylvania,,Williams
1038,"Oct 21, 1892",Princeton,@,New York A.C.
1039,"Oct 22, 1892",Amherst,@,Massachusetts
1040,"Oct 22, 1892",Army,,Stevens
1041,"Oct 22, 1892",Boston A.C.,,Dartmouth
1042,"Oct 22, 1892",Cornell,@,Lehigh
1043,"Oct 22, 1892",Harvard,,Chicago A.C.
1044,"Oct 22, 1892",Illinois,@,Doane
1045,"Oct 22, 1892",Michigan,@,DePauw
1046,"Oct 22, 1892",Minnesota,,Grinnell
1047,"Oct 22, 1892",Navy,,Lafayette
1048,"Oct 22, 1892",Northwestern,@,Chicago
1049,"Oct 22, 1892",Pennsylvania,,Franklin & Marshall
1050,"Oct 22, 1892",Princeton,@,Crescent A.C.
1051,"Oct 22, 1892",Rutgers,@,New York A.C.
1052,"Oct 22, 1892",Springfield,,Connecticut Literary
1053,"Oct 22, 1892",Trinity (CT),,Columbia A.C.
