Id,HomeTeam,HomeScore,AwayTeam,AwayScore,LineProvider,OverUnder,Spread,FormattedSpread,OpeningSpread,OpeningOverUnder,HomeMoneyline,AwayMoneyline
400548465,Navy,39,Notre Dame,49,teamrankings,54.0,14.0,Notre Dame -14,,,,
400548465,Navy,39,Notre Dame,49,numberfire,54.0,14.0,Notre Dame -14,,,,
400548465,Navy,39,Notre Dame,49,consensus,,13.5,Notre Dame -13.5,,,,
400548348,Georgia,20,Florida,38,teamrankings,46.0,-11.5,Georgia -11.5,,,,
400548348,Georgia,20,Florida,38,numberfire,45.5,-12.0,Georgia -12,,,,
400548348,Georgia,20,Florida,38,consensus,,-10.0,Georgia -10,,,,
400548295,UCLA,17,Arizona,7,teamrankings,71.5,-6.5,UCLA -6.5,,,,
400548295,UCLA,17,Arizona,7,numberfire,70.0,-6.5,UCLA -6.5,,,,
400548295,UCLA,17,Arizona,7,consensus,,-4.5,UCLA -4.5,,,,
400547884,Baylor,60,Kansas,14,teamrankings,62.0,-34.5,Baylor -34.5,,,,
400547884,Baylor,60,Kansas,14,numberfire,63.5,-35.5,Baylor -35.5,,,,
400547884,Baylor,60,Kansas,14,consensus,,-33.5,Baylor -33.5,,,,
400548296,Arizona State,19,Utah,16,teamrankings,55.5,-6.5,Arizona State -6.5,,,,
400548296,Arizona State,19,Utah,16,numberfire,55.5,-6.5,Arizona State -6.5,,,,
400548296,Arizona State,19,Utah,16,consensus,,-2.5,Arizona State -2.5,,,,
400547973,Nebraska,35,Purdue,14,teamrankings,58.0,-21.0,Nebraska -21,,,,
400547973,Nebraska,35,Purdue,14,numberfire,62.0,-22.0,Nebraska -22,,,,
400547973,Nebraska,35,Purdue,14,consensus,,-24.5,Nebraska -24.5,,,,
400547912,Ohio State,55,Illinois,14,teamrankings,62.0,-28.0,Ohio State -28,,,,
400547912,Ohio State,55,Illinois,14,numberfire,62.0,-28.0,Ohio State -28,,,,
400547912,Ohio State,55,Illinois,14,consensus,,-28.5,Ohio State -28.5,,,,
400547883,Iowa State,14,Oklahoma,59,teamrankings,61.0,15.5,Oklahoma -15.5,,,,
400547883,Iowa State,14,Oklahoma,59,numberfire,61.0,15.5,Oklahoma -15.5,,,,
400547883,Iowa State,14,Oklahoma,59,consensus,,16.5,Oklahoma -16.5,,,,
400547703,Temple,20,East Carolina,10,teamrankings,62.0,9.5,East Carolina -9.5,,,,
400547703,Temple,20,East Carolina,10,numberfire,62.0,10.0,East Carolina -10,,,,
400547703,Temple,20,East Carolina,10,consensus,,7.0,East Carolina -7,,,,
400547757,Pittsburgh,48,Duke,51,teamrankings,52.0,-3.0,Pittsburgh -3,,,,
400547757,Pittsburgh,48,Duke,51,numberfire,52.0,-3.0,Pittsburgh -3,,,,
400547757,Pittsburgh,48,Duke,51,consensus,,-2.5,Pittsburgh -2.5,,,,
400548226,Army,6,Air Force,23,teamrankings,54.0,3.5,Air Force -3.5,,,,
400548226,Army,6,Air Force,23,numberfire,56.0,3.0,Air Force -3,,,,
400548226,Army,6,Air Force,23,consensus,,5.5,Air Force -5.5,,,,
400547702,Connecticut,37,UCF,29,teamrankings,39.5,8.5,UCF -8.5,,,,
400547702,Connecticut,37,UCF,29,numberfire,40.0,8.5,UCF -8.5,,,,
400547702,Connecticut,37,UCF,29,consensus,,12.0,UCF -12,,,,
400547932,Iowa,48,Northwestern,7,teamrankings,44.0,-3.0,Iowa -3,,,,
400547932,Iowa,48,Northwestern,7,numberfire,44.0,-3.0,Iowa -3,,,,
400547932,Iowa,48,Northwestern,7,consensus,,-6.0,Iowa -6,,,,
400547939,Penn State,19,Maryland,20,teamrankings,45.0,-3.0,Penn State -3,,,,
400547939,Penn State,19,Maryland,20,numberfire,45.0,-3.0,Penn State -3,,,,
400547939,Penn State,19,Maryland,20,consensus,,-2.5,Penn State -2.5,,,,
400547998,Rutgers,0,Wisconsin,37,teamrankings,52.0,12.5,Wisconsin -12.5,,,,
400547998,Rutgers,0,Wisconsin,37,numberfire,51.5,12.5,Wisconsin -12.5,,,,
400547998,Rutgers,0,Wisconsin,37,consensus,,11.0,Wisconsin -11,,,,
400548061,Florida International,17,Rice,31,teamrankings,46.0,6.0,Rice -6,,,,
400548061,Florida International,17,Rice,31,numberfire,46.0,6.0,Rice -6,,,,
400548061,Florida International,17,Rice,31,consensus,,8.0,Rice -8,,,,
400548353,Texas A&M,21,Louisiana Monroe,16,teamrankings,61.0,-32.0,Texas A&M -32,,,,
400548353,Texas A&M,21,Louisiana Monroe,16,numberfire,61.0,-32.0,Texas A&M -32,,,,
400548353,Texas A&M,21,Louisiana Monroe,16,consensus,,-29.5,Texas A&M -29.5,,,,
400547736,Virginia Tech,31,Boston College,33,teamrankings,40.0,-2.5,Virginia Tech -2.5,,,,
400547736,Virginia Tech,31,Boston College,33,numberfire,40.0,-3.0,Virginia Tech -3,,,,
400547736,Virginia Tech,31,Boston College,33,consensus,,-5.5,Virginia Tech -5.5,,,,
400547792,Miami,47,North Carolina,20,teamrankings,67.5,-16.5,Miami -16.5,,,,
400547792,Miami,47,North Carolina,20,numberfire,67.5,-17.0,Miami -17,,,,
400547792,Miami,47,North Carolina,20,consensus,,-11.0,Miami -11,,,,
400548145,Eastern Michigan,7,Central Michigan,38,teamrankings,48.0,13.0,Central Michigan -13,,,,
400548145,Eastern Michigan,7,Central Michigan,38,numberfire,48.0,13.0,Central Michigan -13,,,,
400548145,Eastern Michigan,7,Central Michigan,38,consensus,,17.0,Central Michigan -17,,,,
400548298,Colorado,23,Washington,38,teamrankings,56.0,3.0,Washington -3,,,,
400548298,Colorado,23,Washington,38,numberfire,58.0,3.0,Washington -3,,,,
400548298,Colorado,23,Washington,38,consensus,,4.0,Washington -4,,,,
400548146,Miami (OH),10,Western Michigan,41,teamrankings,56.0,6.5,Western Michigan -6.5,,,,
400548146,Miami (OH),10,Western Michigan,41,numberfire,55.0,6.5,Western Michigan -6.5,,,,
400548146,Miami (OH),10,Western Michigan,41,consensus,,5.0,Western Michigan -5,,,,
400547806,Syracuse,17,NC State,24,teamrankings,53.0,-2.5,Syracuse -2.5,,,,
400547806,Syracuse,17,NC State,24,numberfire,53.0,-2.5,Syracuse -2.5,,,,
400547806,Syracuse,17,NC State,24,consensus,,-5.0,Syracuse -5,,,,
400548063,Louisiana Tech,59,Western Kentucky,10,teamrankings,69.0,-7.5,Louisiana Tech -7.5,,,,
400548063,Louisiana Tech,59,Western Kentucky,10,numberfire,69.0,-7.5,Louisiana Tech -7.5,,,,
400548063,Louisiana Tech,59,Western Kentucky,10,consensus,,-3.0,Louisiana Tech -3,,,,
400547777,Georgia Tech,35,Virginia,10,teamrankings,52.5,-4.0,Georgia Tech -4,,,,
400547777,Georgia Tech,35,Virginia,10,numberfire,52.0,-4.0,Georgia Tech -4,,,,
400547777,Georgia Tech,35,Virginia,10,consensus,,-2.5,Georgia Tech -2.5,,,,
400547923,Michigan,34,Indiana,10,teamrankings,52.0,-7.5,Michigan -7.5,,,,
400547923,Michigan,34,Indiana,10,numberfire,52.5,-7.0,Michigan -7,,,,
400547923,Michigan,34,Indiana,10,consensus,,-9.5,Michigan -9.5,,,,
400548064,Middle Tennessee,7,BYU,27,numberfire,64.0,3.0,BYU -3,,,,
400548064,Middle Tennessee,7,BYU,27,consensus,,8.5,BYU -8.5,,,,
400548435,Appalachian State,44,Georgia State,0,teamrankings,62.0,-11.0,Appalachian State -11,,,,
400548435,Appalachian State,44,Georgia State,0,numberfire,62.0,-12.0,Appalachian State -12,,,,
400548435,Appalachian State,44,Georgia State,0,consensus,,-5.5,Appalachian State -5.5,,,,
400547704,South Florida,3,Houston,27,teamrankings,45.0,8.5,Houston -8.5,,,,
400547704,South Florida,3,Houston,27,numberfire,45.0,7.5,Houston -7.5,,,,
400547704,South Florida,3,Houston,27,consensus,,10.0,Houston -10,,,,
400548351,Missouri,20,Kentucky,10,teamrankings,47.5,-7.5,Missouri -7.5,,,,
400548351,Missouri,20,Kentucky,10,numberfire,47.5,-7.0,Missouri -7,,,,
400548351,Missouri,20,Kentucky,10,consensus,,-7.0,Missouri -7,,,,
400548439,New Mexico State,29,Texas State,37,teamrankings,63.0,7.0,Texas State -7,,,,
400548439,New Mexico State,29,Texas State,37,numberfire,63.0,7.0,Texas State -7,,,,
400548439,New Mexico State,29,Texas State,37,consensus,,10.5,Texas State -10.5,,,,
400548297,Washington State,17,USC,44,teamrankings,68.0,7.5,USC -7.5,,,,
400548297,Washington State,17,USC,44,numberfire,69.0,7.5,USC -7.5,,,,
400548297,Washington State,17,USC,44,consensus,,7.0,USC -7,,,,
400548436,Idaho,28,Arkansas State,44,teamrankings,65.5,16.5,Arkansas State -16.5,,,,
400548436,Idaho,28,Arkansas State,44,numberfire,66.0,15.0,Arkansas State -15,,,,
400548436,Idaho,28,Arkansas State,44,consensus,,14.5,Arkansas State -14.5,,,,
400548438,Louisiana,19,South Alabama,9,teamrankings,57.0,-7.0,Louisiana -7,,,,
400548438,Louisiana,19,South Alabama,9,numberfire,57.0,-7.0,Louisiana -7,,,,
400548231,UNLV,28,New Mexico,31,teamrankings,62.0,-1.0,UNLV -1,,,,
400548231,UNLV,28,New Mexico,31,numberfire,62.0,-1.0,UNLV -1,,,,
400548062,Florida Atlantic,28,UAB,31,teamrankings,58.0,-3.0,Florida Atlantic -3,,,,
400548062,Florida Atlantic,28,UAB,31,numberfire,58.0,-3.5,Florida Atlantic -3.5,,,,
400548062,Florida Atlantic,28,UAB,31,consensus,,-4.5,Florida Atlantic -4.5,,,,
400547858,West Virginia,33,Oklahoma,45,teamrankings,66.0,7.5,Oklahoma -7.5,,,,
400547858,West Virginia,33,Oklahoma,45,numberfire,66.0,7.5,Oklahoma -7.5,,,,
400547858,West Virginia,33,Oklahoma,45,consensus,,11.0,Oklahoma -11,,,,
400547671,SMU,6,Texas A&M,58,teamrankings,60.5,33.5,Texas A&M -33.5,,,,
400547671,SMU,6,Texas A&M,58,numberfire,59.0,34.0,Texas A&M -34,,,,
400547671,SMU,6,Texas A&M,58,consensus,,28.0,Texas A&M -28,,,,
400548386,LSU,29,Mississippi State,34,teamrankings,48.0,-7.0,LSU -7,,,,
400548386,LSU,29,Mississippi State,34,numberfire,48.0,-7.0,LSU -7,,,,
400548386,LSU,29,Mississippi State,34,consensus,,-7.0,LSU -7,,,,
400547954,Michigan State,73,Eastern Michigan,14,teamrankings,53.5,-43.5,Michigan State -43.5,,,,
400547954,Michigan State,73,Eastern Michigan,14,numberfire,52.5,-45.0,Michigan State -45,,,,
400547954,Michigan State,73,Eastern Michigan,14,consensus,,-45.0,Michigan State -45,,,,
400548387,Vanderbilt,34,South Carolina,48,teamrankings,52.0,23.0,South Carolina -23,,,,
400548387,Vanderbilt,34,South Carolina,48,numberfire,52.0,23.0,South Carolina -23,,,,
400548387,Vanderbilt,34,South Carolina,48,consensus,,20.5,South Carolina -20.5,,,,
400547918,Missouri,27,Indiana,31,teamrankings,72.0,-14.0,Missouri -14,,,,
400547918,Missouri,27,Indiana,31,numberfire,70.5,-14.0,Missouri -14,,,,
400547918,Missouri,27,Indiana,31,consensus,,-16.0,Missouri -16,,,,
400547822,BYU,41,Virginia,33,teamrankings,49.5,-14.5,BYU -14.5,,,,
400547822,BYU,41,Virginia,33,numberfire,49.5,-14.5,BYU -14.5,,,,
400547822,BYU,41,Virginia,33,consensus,,-13.5,BYU -13.5,,,,
400547789,Nebraska,41,Miami,31,teamrankings,54.0,-7.5,Nebraska -7.5,,,,
400547789,Nebraska,41,Miami,31,numberfire,54.0,-7.5,Nebraska -7.5,,,,
400547789,Nebraska,41,Miami,31,consensus,,-8.0,Nebraska -8,,,,
400547774,Virginia Tech,24,Georgia Tech,27,teamrankings,53.0,-7.5,Virginia Tech -7.5,,,,
400547774,Virginia Tech,24,Georgia Tech,27,numberfire,53.0,-7.5,Virginia Tech -7.5,,,,
400547774,Virginia Tech,24,Georgia Tech,27,consensus,,-6.0,Virginia Tech -6,,,,
400547810,Pittsburgh,20,Iowa,24,teamrankings,45.5,-6.5,Pittsburgh -6.5,,,,
400547810,Pittsburgh,20,Iowa,24,numberfire,47.0,-7.0,Pittsburgh -7,,,,
400547810,Pittsburgh,20,Iowa,24,consensus,,-4.0,Pittsburgh -4,,,,
400548031,Rice,42,Old Dominion,45,teamrankings,63.5,-6.5,Rice -6.5,,,,
400548031,Rice,42,Old Dominion,45,consensus,,-10.0,Rice -10,,,,
400547673,Duke,47,Tulane,13,teamrankings,54.0,-16.5,Duke -16.5,,,,
400547673,Duke,47,Tulane,13,numberfire,59.0,-16.5,Duke -16.5,,,,
400547673,Duke,47,Tulane,13,consensus,,-17.5,Duke -17.5,,,,
400547817,Syracuse,20,Maryland,34,teamrankings,54.0,-1.5,Syracuse -1.5,,,,
400547817,Syracuse,20,Maryland,34,numberfire,55.5,-2.5,Syracuse -2.5,,,,
400547817,Syracuse,20,Maryland,34,consensus,,-1.5,Syracuse -1.5,,,,
400547672,Temple,59,Delaware State,0,consensus,,-39.5,Temple -39.5,,,,
400548196,Colorado,21,Hawai'i,12,teamrankings,58.0,-8.5,Colorado -8.5,,,,
400548196,Colorado,21,Hawai'i,12,numberfire,59.0,-8.0,Colorado -8,,,,
400548196,Colorado,21,Hawai'i,12,consensus,,-7.0,Colorado -7,,,,
400547669,East Carolina,70,North Carolina,41,teamrankings,66.5,1.0,North Carolina -1,,,,
400547669,East Carolina,70,North Carolina,41,numberfire,67.5,-1.0,East Carolina -1,,,,
400547669,East Carolina,70,North Carolina,41,consensus,,2.0,North Carolina -2,,,,
400547782,Florida International,3,Louisville,34,teamrankings,45.0,25.5,Louisville -25.5,,,,
400547782,Florida International,3,Louisville,34,numberfire,44.0,25.5,Louisville -25.5,,,,
400547782,Florida International,3,Louisville,34,consensus,,27.0,Louisville -27,,,,
400547832,Wake Forest,24,Army,21,teamrankings,48.5,2.5,Army -2.5,,,,
400547832,Wake Forest,24,Army,21,numberfire,47.0,2.5,Army -2.5,,,,
400547832,Wake Forest,24,Army,21,consensus,,-3.0,Wake Forest -3,,,,
400548234,Colorado State,49,Hawai'i,22,teamrankings,57.5,-21.0,Colorado State -21,,,,
400548234,Colorado State,49,Hawai'i,22,numberfire,57.5,-20.5,Colorado State -20.5,,,,
400548234,Colorado State,49,Hawai'i,22,consensus,,-17.0,Colorado State -17,,,,
400547737,Boston College,19,Louisville,38,teamrankings,45.5,3.0,Louisville -3,,,,
400547737,Boston College,19,Louisville,38,numberfire,45.0,2.5,Louisville -2.5,,,,
400547737,Boston College,19,Louisville,38,consensus,,2.5,Louisville -2.5,,,,
400548347,Vanderbilt,10,Florida,34,teamrankings,43.5,14.5,Florida -14.5,,,,
400548347,Vanderbilt,10,Florida,34,numberfire,43.5,14.0,Florida -14,,,,
400548347,Vanderbilt,10,Florida,34,consensus,,13.5,Florida -13.5,,,,
400548444,New Mexico State,16,Louisiana,44,teamrankings,67.0,16.5,Louisiana -16.5,,,,
400548444,New Mexico State,16,Louisiana,44,numberfire,67.0,16.5,Louisiana -16.5,,,,
400548235,Fresno State,38,San José State,24,teamrankings,57.5,1.0,San José State -1,,,,
400548235,Fresno State,38,San José State,24,numberfire,57.5,-1.0,Fresno State -1,,,,
400548235,Fresno State,38,San José State,24,consensus,,-4.0,Fresno State -4,,,,
400548151,Buffalo,55,Akron,24,teamrankings,51.0,3.5,Akron -3.5,,,,
400548151,Buffalo,55,Akron,24,numberfire,51.0,3.5,Akron -3.5,,,,
400548151,Buffalo,55,Akron,24,consensus,,2.5,Akron -2.5,,,,
400548152,Northern Illinois,27,Toledo,24,teamrankings,62.5,-3.5,Northern Illinois -3.5,,,,
400548152,Northern Illinois,27,Toledo,24,numberfire,62.5,-3.5,Northern Illinois -3.5,,,,
400548152,Northern Illinois,27,Toledo,24,consensus,,-3.5,Northern Illinois -3.5,,,,
400548153,UMass,24,Ball State,10,teamrankings,65.0,-3.0,UMass -3,,,,
400548153,UMass,24,Ball State,10,numberfire,65.0,-3.0,UMass -3,,,,
400548154,Bowling Green,30,Kent State,20,teamrankings,55.5,-14.0,Bowling Green -14,,,,
400548154,Bowling Green,30,Kent State,20,numberfire,55.0,-14.0,Bowling Green -14,,,,
400548154,Bowling Green,30,Kent State,20,consensus,,-13.0,Bowling Green -13,,,,
400547710,Cincinnati,54,East Carolina,46,teamrankings,71.5,1.0,East Carolina -1,,,,
400547710,Cincinnati,54,East Carolina,46,numberfire,71.5,1.0,East Carolina -1,,,,
400547710,Cincinnati,54,East Carolina,46,consensus,,2.5,East Carolina -2.5,,,,
400548076,UT San Antonio,12,Southern Mississippi,10,teamrankings,47.5,-7.0,UT San Antonio -7,,,,
400548076,UT San Antonio,12,Southern Mississippi,10,numberfire,47.5,-7.0,UT San Antonio -7,,,,
400548076,UT San Antonio,12,Southern Mississippi,10,consensus,,-11.5,UT San Antonio -11.5,,,,
400548306,USC,38,California,30,teamrankings,71.5,-14.0,USC -14,,,,
400548306,USC,38,California,30,numberfire,71.5,-14.0,USC -14,,,,
400548306,USC,38,California,30,consensus,,-12.0,USC -12,,,,
400547709,UCF,31,Tulsa,7,teamrankings,55.0,-19.5,UCF -19.5,,,,
400547709,UCF,31,Tulsa,7,numberfire,55.0,-19.0,UCF -19,,,,
400547709,UCF,31,Tulsa,7,consensus,,-18.5,UCF -18.5,,,,
400548338,Alabama,25,Mississippi State,20,teamrankings,55.5,-10.0,Alabama -10,,,,
400548338,Alabama,25,Mississippi State,20,numberfire,55.5,-10.0,Alabama -10,,,,
400548338,Alabama,25,Mississippi State,20,consensus,,-6.5,Alabama -6.5,,,,
400547892,Kansas,30,TCU,34,teamrankings,55.0,28.0,TCU -28,,,,
400547892,Kansas,30,TCU,34,numberfire,55.0,28.0,TCU -28,,,,
400547892,Kansas,30,TCU,34,consensus,,24.5,TCU -24.5,,,,
400547965,Minnesota,24,Ohio State,31,teamrankings,56.0,11.5,Ohio State -11.5,,,,
400547965,Minnesota,24,Ohio State,31,numberfire,56.5,11.5,Ohio State -11.5,,,,
400547965,Minnesota,24,Ohio State,31,consensus,,14.5,Ohio State -14.5,,,,
400548337,Georgia,34,Auburn,7,teamrankings,71.0,-2.5,Georgia -2.5,,,,
400548337,Georgia,34,Auburn,7,numberfire,70.5,-2.5,Georgia -2.5,,,,
400548337,Georgia,34,Auburn,7,consensus,,-2.0,Georgia -2,,,,
400547940,Maryland,15,Michigan State,37,teamrankings,58.0,10.5,Michigan State -10.5,,,,
400547940,Maryland,15,Michigan State,37,numberfire,58.5,10.5,Michigan State -10.5,,,,
400547940,Maryland,15,Michigan State,37,consensus,,10.5,Michigan State -10.5,,,,
400548307,Arizona,27,Washington,26,teamrankings,59.0,-7.5,Arizona -7.5,,,,
400548307,Arizona,27,Washington,26,numberfire,60.0,-9.5,Arizona -9.5,,,,
400548307,Arizona,27,Washington,26,consensus,,-9.0,Arizona -9,,,,
400547974,Wisconsin,59,Nebraska,24,teamrankings,54.5,-4.5,Wisconsin -4.5,,,,
400547974,Wisconsin,59,Nebraska,24,numberfire,55.0,-4.5,Wisconsin -4.5,,,,
400547974,Wisconsin,59,Nebraska,24,consensus,,-4.0,Wisconsin -4,,,,
400548336,Arkansas,17,LSU,0,teamrankings,45.0,-1.0,Arkansas -1,,,,
400548336,Arkansas,17,LSU,0,numberfire,45.0,-1.0,Arkansas -1,,,,
400548336,Arkansas,17,LSU,0,consensus,,-1.5,Arkansas -1.5,,,,
400547980,Notre Dame,40,Northwestern,43,teamrankings,53.5,-17.0,Notre Dame -17,,,,
400547980,Notre Dame,40,Northwestern,43,numberfire,53.5,-17.0,Notre Dame -17,,,,
400547980,Notre Dame,40,Northwestern,43,consensus,,-16.5,Notre Dame -16.5,,,,
400547748,Georgia Tech,28,Clemson,6,teamrankings,56.5,1.5,Clemson -1.5,,,,
400547748,Georgia Tech,28,Clemson,6,numberfire,57.5,1.5,Clemson -1.5,,,,
400547748,Georgia Tech,28,Clemson,6,consensus,,2.5,Clemson -2.5,,,,
400547759,Duke,16,Virginia Tech,17,teamrankings,47.0,-3.5,Duke -3.5,,,,
400547759,Duke,16,Virginia Tech,17,numberfire,47.0,-3.5,Duke -3.5,,,,
400547759,Duke,16,Virginia Tech,17,consensus,,-7.0,Duke -7,,,,
400548309,Stanford,17,Utah,20,teamrankings,41.0,-10.0,Stanford -10,,,,
400548309,Stanford,17,Utah,20,numberfire,41.0,-10.0,Stanford -10,,,,
400548309,Stanford,17,Utah,20,consensus,,-7.5,Stanford -7.5,,,,
400548341,Texas A&M,27,Missouri,34,teamrankings,55.5,-3.5,Texas A&M -3.5,,,,
400548341,Texas A&M,27,Missouri,34,numberfire,56.0,-3.5,Texas A&M -3.5,,,,
400548341,Texas A&M,27,Missouri,34,consensus,,-6.5,Texas A&M -6.5,,,,
400547713,Penn State,30,Temple,13,teamrankings,39.5,-11.0,Penn State -11,,,,
400547713,Penn State,30,Temple,13,numberfire,40.5,-11.5,Penn State -11.5,,,,
400547713,Penn State,30,Temple,13,consensus,,-10.5,Penn State -10.5,,,,
400547913,Illinois,14,Iowa,30,teamrankings,53.5,5.5,Iowa -5.5,,,,
400547913,Illinois,14,Iowa,30,numberfire,53.5,5.0,Iowa -5,,,,
400547913,Illinois,14,Iowa,30,consensus,,3.0,Iowa -3,,,,
400548077,Western Kentucky,52,Army,24,teamrankings,71.5,-7.0,Western Kentucky -7,,,,
400548077,Western Kentucky,52,Army,24,numberfire,69.5,-7.5,Western Kentucky -7.5,,,,
400548077,Western Kentucky,52,Army,24,consensus,,-10.5,Western Kentucky -10.5,,,,
400548339,Florida,20,South Carolina,23,teamrankings,57.5,-6.5,Florida -6.5,,,,
400548339,Florida,20,South Carolina,23,numberfire,57.5,-6.5,Florida -6.5,,,,
400548339,Florida,20,South Carolina,23,consensus,,-3.5,Florida -3.5,,,,
400547800,North Carolina,40,Pittsburgh,35,teamrankings,67.0,-2.0,North Carolina -2,,,,
400547800,North Carolina,40,Pittsburgh,35,numberfire,66.5,-2.0,North Carolina -2,,,,
400547800,North Carolina,40,Pittsburgh,35,consensus,,-1.5,North Carolina -1.5,,,,
400548156,Central Michigan,34,Miami (OH),27,teamrankings,54.0,-18.0,Central Michigan -18,,,,
400548156,Central Michigan,34,Miami (OH),27,numberfire,52.5,-18.5,Central Michigan -18.5,,,,
400548156,Central Michigan,34,Miami (OH),27,consensus,,-13.5,Central Michigan -13.5,,,,
400548238,Air Force,45,Nevada,38,teamrankings,53.0,-3.0,Air Force -3,,,,
400548238,Air Force,45,Nevada,38,numberfire,53.5,-3.0,Air Force -3,,,,
400548238,Air Force,45,Nevada,38,consensus,,2.5,Nevada -2.5,,,,
400548074,Marshall,41,Rice,14,teamrankings,65.0,-21.0,Marshall -21,,,,
400548074,Marshall,41,Rice,14,numberfire,65.0,-21.0,Marshall -21,,,,
400548074,Marshall,41,Rice,14,consensus,,-19.5,Marshall -19.5,,,,
400547807,NC State,42,Wake Forest,13,teamrankings,44.5,-15.0,NC State -15,,,,
400547807,NC State,42,Wake Forest,13,numberfire,44.5,-17.0,NC State -17,,,,
400547807,NC State,42,Wake Forest,13,consensus,,-12.0,NC State -12,,,,
400548445,Arkansas State,32,Appalachian State,37,teamrankings,62.0,-15.0,Arkansas State -15,,,,
400548445,Arkansas State,32,Appalachian State,37,numberfire,62.0,-15.5,Arkansas State -15.5,,,,
400548445,Arkansas State,32,Appalachian State,37,consensus,,-15.0,Arkansas State -15,,,,
400547711,Tulane,7,Memphis,38,teamrankings,49.0,7.5,Memphis -7.5,,,,
400547711,Tulane,7,Memphis,38,numberfire,48.0,7.5,Memphis -7.5,,,,
400547711,Tulane,7,Memphis,38,consensus,,11.0,Memphis -11,,,,
400547890,Texas Tech,30,Oklahoma,42,teamrankings,65.0,14.0,Oklahoma -14,,,,
400547890,Texas Tech,30,Oklahoma,42,numberfire,65.0,14.0,Oklahoma -14,,,,
400547890,Texas Tech,30,Oklahoma,42,consensus,,12.5,Oklahoma -12.5,,,,
400547925,Rutgers,45,Indiana,23,teamrankings,54.5,-9.5,Rutgers -9.5,,,,
400547925,Rutgers,45,Indiana,23,numberfire,52.5,-9.0,Rutgers -9,,,,
400547925,Rutgers,45,Indiana,23,consensus,,-6.0,Rutgers -6,,,,
400548073,Florida International,38,Middle Tennessee,28,teamrankings,50.0,5.0,Middle Tennessee -5,,,,
400548073,Florida International,38,Middle Tennessee,28,numberfire,50.0,5.0,Middle Tennessee -5,,,,
400548073,Florida International,38,Middle Tennessee,28,consensus,,3.0,Middle Tennessee -3,,,,
400548446,Navy,52,Georgia Southern,19,teamrankings,60.0,-3.0,Navy -3,,,,
400548446,Navy,52,Georgia Southern,19,numberfire,60.0,-3.0,Navy -3,,,,
400548446,Navy,52,Georgia Southern,19,consensus,,-3.5,Navy -3.5,,,,
400548448,Louisiana Monroe,27,Louisiana,34,teamrankings,51.5,7.0,Louisiana -7,,,,
400548448,Louisiana Monroe,27,Louisiana,34,numberfire,51.5,7.0,Louisiana -7,,,,
400547891,Oklahoma State,7,Texas,28,teamrankings,46.5,1.5,Texas -1.5,,,,
400547891,Oklahoma State,7,Texas,28,numberfire,46.0,1.0,Texas -1,,,,
400547891,Oklahoma State,7,Texas,28,consensus,,-1.0,Oklahoma State -1,,,,
400548449,South Alabama,24,Texas State,20,teamrankings,51.0,-6.0,South Alabama -6,,,,
400548449,South Alabama,24,Texas State,20,numberfire,51.0,-6.5,South Alabama -6.5,,,,
400548449,South Alabama,24,Texas State,20,consensus,,-4.0,South Alabama -4,,,,
400548157,Ohio,14,Northern Illinois,21,teamrankings,52.5,1.0,Northern Illinois -1,,,,
400548157,Ohio,14,Northern Illinois,21,numberfire,52.5,1.0,Northern Illinois -1,,,,
400548157,Ohio,14,Northern Illinois,21,consensus,,2.5,Northern Illinois -2.5,,,,
400548159,Toledo,27,Bowling Green,20,teamrankings,58.5,-7.0,Toledo -7,,,,
400548159,Toledo,27,Bowling Green,20,numberfire,59.5,-7.0,Toledo -7,,,,
400548159,Toledo,27,Bowling Green,20,consensus,,-6.5,Toledo -6.5,,,,
400547893,West Virginia,20,Kansas State,26,teamrankings,58.5,-2.5,West Virginia -2.5,,,,
400547893,West Virginia,20,Kansas State,26,numberfire,58.5,-2.5,West Virginia -2.5,,,,
400547760,Duke,20,North Carolina,45,teamrankings,66.5,-5.0,Duke -5,,,,
400547760,Duke,20,North Carolina,45,numberfire,66.5,-4.5,Duke -4.5,,,,
400547760,Duke,20,North Carolina,45,consensus,,-6.0,Duke -6,,,,
400550421,Texas State,45,Arkansas State,27,teamrankings,58.0,6.5,Arkansas State -6.5,,,,
400550421,Texas State,45,Arkansas State,27,numberfire,58.0,6.5,Arkansas State -6.5,,,,
400548078,Rice,31,UTEP,13,teamrankings,48.5,-7.5,Rice -7.5,,,,
400548078,Rice,31,UTEP,13,numberfire,48.5,-7.5,Rice -7.5,,,,
400548078,Rice,31,UTEP,13,consensus,,-11.0,Rice -11,,,,
400548243,San Diego State,30,Air Force,14,teamrankings,49.0,-5.5,San Diego State -5.5,,,,
400548243,San Diego State,30,Air Force,14,numberfire,49.0,-5.5,San Diego State -5.5,,,,
400548243,San Diego State,30,Air Force,14,consensus,,-2.0,San Diego State -2,,,,
400548313,Oregon,44,Colorado,10,teamrankings,74.0,-33.0,Oregon -33,,,,
400548313,Oregon,44,Colorado,10,numberfire,73.5,-32.0,Oregon -32,,,,
400548313,Oregon,44,Colorado,10,consensus,,-34.0,Oregon -34,,,,
400547738,Florida State,20,Boston College,17,teamrankings,58.0,-17.0,Florida State -17,,,,
400547738,Florida State,20,Boston College,17,numberfire,57.5,-16.5,Florida State -16.5,,,,
400547738,Florida State,20,Boston College,17,consensus,,-20.5,Florida State -20.5,,,,
