Id,HomeTeam,HomeScore,AwayTeam,AwayScore,LineProvider,OverUnder,Spread,FormattedSpread,OpeningSpread,OpeningOverUnder,HomeMoneyline,AwayMoneyline
400763606,Texas State,50,Southern Mississippi,56,teamrankings,67.0,-1.5,Texas State -1.5,,,,
400763606,Texas State,50,Southern Mississippi,56,numberfire,65.5,-1.5,Texas State -1.5,,,,
400763606,Texas State,50,Southern Mississippi,56,consensus,,-2.0,Texas State -2,,,,
400787420,Arkansas State,70,Missouri State,7,consensus,,-22.0,Arkansas State -22,,,,
400603853,Kentucky,9,Florida,14,teamrankings,52.5,3.5,Florida -3.5,,,,
400603853,Kentucky,9,Florida,14,numberfire,51.5,3.5,Florida -3.5,,,,
400603853,Kentucky,9,Florida,14,consensus,,4.5,Florida -4.5,,,,
400757034,Texas,44,California,45,teamrankings,58.0,5.0,California -5,,,,
400757034,Texas,44,California,45,numberfire,58.0,4.5,California -4.5,,,,
400757034,Texas,44,California,45,consensus,,2.5,California -2.5,,,,
400756926,Iowa,27,Pittsburgh,24,teamrankings,48.0,-4.0,Iowa -4,,,,
400756926,Iowa,27,Pittsburgh,24,numberfire,48.0,-4.0,Iowa -4,,,,
400756926,Iowa,27,Pittsburgh,24,consensus,,-3.0,Iowa -3,,,,
400757031,Oregon State,35,San José State,21,teamrankings,50.0,-6.0,Oregon State -6,,,,
400757031,Oregon State,35,San José State,21,numberfire,50.0,-6.5,Oregon State -6.5,,,,
400757031,Oregon State,35,San José State,21,consensus,,-8.0,Oregon State -8,,,,
400763421,Toledo,30,Iowa State,23,teamrankings,58.0,-7.0,Toledo -7,,,,
400763421,Toledo,30,Iowa State,23,numberfire,58.0,-6.5,Toledo -6.5,,,,
400763421,Toledo,30,Iowa State,23,consensus,,-6.5,Toledo -6.5,,,,
400763515,Penn State,28,Rutgers,3,teamrankings,47.5,-8.5,Penn State -8.5,,,,
400763515,Penn State,28,Rutgers,3,numberfire,47.0,-8.5,Penn State -8.5,,,,
400763515,Penn State,28,Rutgers,3,consensus,,-7.0,Penn State -7,,,,
400763604,New Mexico State,47,UTEP,50,teamrankings,59.5,2.5,UTEP -2.5,,,,
400763604,New Mexico State,47,UTEP,50,numberfire,60.0,2.5,UTEP -2.5,,,,
400763604,New Mexico State,47,UTEP,50,consensus,,4.0,UTEP -4,,,,
400764867,Tulane,38,Maine,7,consensus,,-11.5,Tulane -11.5,,,,
400787243,San Diego State,27,South Alabama,34,teamrankings,47.5,-17.5,San Diego State -17.5,,,,
400787243,San Diego State,27,South Alabama,34,numberfire,47.5,-17.5,San Diego State -17.5,,,,
400787243,San Diego State,27,South Alabama,34,consensus,,-15.5,San Diego State -15.5,,,,
400757033,Washington State,31,Wyoming,14,teamrankings,66.5,-25.5,Washington State -25.5,,,,
400757033,Washington State,31,Wyoming,14,numberfire,66.5,-25.5,Washington State -25.5,,,,
400757033,Washington State,31,Wyoming,14,consensus,,-24.0,Washington State -24,,,,
400787242,Hawai'i,47,UC Davis,27,consensus,,-25.5,Hawai'i -25.5,,,,
400764870,Memphis,53,Cincinnati,46,teamrankings,70.0,-7.5,Memphis -7.5,,,,
400764870,Memphis,53,Cincinnati,46,numberfire,70.5,-7.5,Memphis -7.5,,,,
400764870,Memphis,53,Cincinnati,46,consensus,,-4.5,Memphis -4.5,,,,
400757035,Oregon State,24,Stanford,42,teamrankings,47.0,14.0,Stanford -14,,,,
400757035,Oregon State,24,Stanford,42,numberfire,47.0,13.5,Stanford -13.5,,,,
400757035,Oregon State,24,Stanford,42,consensus,,16.5,Stanford -16.5,,,,
400756931,Virginia,14,Boise State,56,teamrankings,48.5,-1.0,Virginia -1,,,,
400756931,Virginia,14,Boise State,56,numberfire,48.5,,Boise State -NaN,,,,
400756931,Virginia,14,Boise State,56,consensus,,4.0,Boise State -4,,,,
400763524,Ohio State,38,Western Michigan,12,teamrankings,62.0,-33.5,Ohio State -33.5,,,,
400763524,Ohio State,38,Western Michigan,12,numberfire,62.0,-33.5,Ohio State -33.5,,,,
400763524,Ohio State,38,Western Michigan,12,consensus,,-27.0,Ohio State -27,,,,
400763520,Michigan State,30,Central Michigan,10,teamrankings,56.0,-25.5,Michigan State -25.5,,,,
400763520,Michigan State,30,Central Michigan,10,numberfire,55.5,-26.0,Michigan State -26,,,,
400763520,Michigan State,30,Central Michigan,10,consensus,,-28.5,Michigan State -28.5,,,,
400763425,Texas Tech,52,TCU,55,teamrankings,83.5,5.0,TCU -5,,,,
400763425,Texas Tech,52,TCU,55,numberfire,84.0,5.0,TCU -5,,,,
400763425,Texas Tech,52,TCU,55,consensus,,9.5,TCU -9.5,,,,
400603847,Ole Miss,27,Vanderbilt,16,teamrankings,53.5,-27.0,Ole Miss -27,,,,
400603847,Ole Miss,27,Vanderbilt,16,numberfire,53.0,-27.0,Ole Miss -27,,,,
400603847,Ole Miss,27,Vanderbilt,16,consensus,,-28.0,Ole Miss -28,,,,
400763422,Baylor,70,Rice,17,teamrankings,74.0,-33.0,Baylor -33,,,,
400763422,Baylor,70,Rice,17,numberfire,74.5,-33.0,Baylor -33,,,,
400763422,Baylor,70,Rice,17,consensus,,-33.0,Baylor -33,,,,
400763583,Notre Dame,62,UMass,27,teamrankings,61.5,-28.5,Notre Dame -28.5,,,,
400763583,Notre Dame,62,UMass,27,numberfire,61.0,-28.0,Notre Dame -28,,,,
400763583,Notre Dame,62,UMass,27,consensus,,-28.5,Notre Dame -28.5,,,,
400603845,Georgia,48,Southern,6,consensus,,-52.0,Georgia -52,,,,
400603849,Syracuse,24,LSU,34,teamrankings,45.5,23.5,LSU -23.5,,,,
400603849,Syracuse,24,LSU,34,numberfire,46.5,23.5,LSU -23.5,,,,
400603849,Syracuse,24,LSU,34,consensus,,24.0,LSU -24,,,,
400757036,Arizona,30,UCLA,56,teamrankings,64.5,1.0,UCLA -1,,,,
400757036,Arizona,30,UCLA,56,numberfire,65.0,,UCLA -NaN,,,,
400757036,Arizona,30,UCLA,56,consensus,,4.5,UCLA -4.5,,,,
400603841,Alabama,34,Louisiana Monroe,0,teamrankings,53.0,-37.5,Alabama -37.5,,,,
400603841,Alabama,34,Louisiana Monroe,0,numberfire,53.5,-37.5,Alabama -37.5,,,,
400603841,Alabama,34,Louisiana Monroe,0,consensus,,-39.0,Alabama -39,,,,
400757039,Oregon,20,Utah,62,teamrankings,63.0,-10.0,Oregon -10,,,,
400757039,Oregon,20,Utah,62,numberfire,63.5,-10.0,Oregon -10,,,,
400757039,Oregon,20,Utah,62,consensus,,-14.0,Oregon -14,,,,
400603842,Arkansas,21,Texas A&M,28,teamrankings,61.5,6.0,Texas A&M -6,,,,
400603842,Arkansas,21,Texas A&M,28,numberfire,61.0,6.0,Texas A&M -6,,,,
400603842,Arkansas,21,Texas A&M,28,consensus,,3.5,Texas A&M -3.5,,,,
400763523,Northwestern,24,Ball State,19,teamrankings,48.5,-17.5,Northwestern -17.5,,,,
400763523,Northwestern,24,Ball State,19,numberfire,48.5,-17.5,Northwestern -17.5,,,,
400763523,Northwestern,24,Ball State,19,consensus,,-18.0,Northwestern -18,,,,
400757037,Arizona State,14,USC,42,teamrankings,62.0,4.0,USC -4,,,,
400757037,Arizona State,14,USC,42,numberfire,62.5,4.0,USC -4,,,,
400757037,Arizona State,14,USC,42,consensus,,6.0,USC -6,,,,
400756933,Duke,34,Georgia Tech,20,teamrankings,56.0,7.5,Georgia Tech -7.5,,,,
400756933,Duke,34,Georgia Tech,20,numberfire,55.0,7.5,Georgia Tech -7.5,,,,
400756933,Duke,34,Georgia Tech,20,consensus,,10.0,Georgia Tech -10,,,,
400763519,Michigan,31,BYU,0,teamrankings,49.0,-7.0,Michigan -7,,,,
400763519,Michigan,31,BYU,0,numberfire,49.0,-7.0,Michigan -7,,,,
400763519,Michigan,31,BYU,0,consensus,,-6.0,Michigan -6,,,,
400763527,Wisconsin,28,Hawai'i,0,teamrankings,53.0,-24.5,Wisconsin -24.5,,,,
400763527,Wisconsin,28,Hawai'i,0,numberfire,52.5,-24.5,Wisconsin -24.5,,,,
400763527,Wisconsin,28,Hawai'i,0,consensus,,-28.0,Wisconsin -28,,,,
400763424,Texas,27,Oklahoma State,30,teamrankings,63.0,2.5,Oklahoma State -2.5,,,,
400763424,Texas,27,Oklahoma State,30,numberfire,63.0,2.5,Oklahoma State -2.5,,,,
400763424,Texas,27,Oklahoma State,30,consensus,,5.0,Oklahoma State -5,,,,
400603846,Kentucky,21,Missouri,13,teamrankings,44.0,-3.0,Kentucky -3,,,,
400603846,Kentucky,21,Missouri,13,numberfire,44.0,-3.0,Kentucky -3,,,,
400603846,Kentucky,21,Missouri,13,consensus,,-2.5,Kentucky -2.5,,,,
400603848,South Carolina,31,UCF,14,teamrankings,45.0,-14.0,South Carolina -14,,,,
400603848,South Carolina,31,UCF,14,numberfire,45.0,-14.0,South Carolina -14,,,,
400603848,South Carolina,31,UCF,14,consensus,,-12.5,South Carolina -12.5,,,,
400763423,Rutgers,27,Kansas,14,teamrankings,62.5,-13.5,Rutgers -13.5,,,,
400763423,Rutgers,27,Kansas,14,numberfire,63.0,-13.5,Rutgers -13.5,,,,
400763423,Rutgers,27,Kansas,14,consensus,,-13.0,Rutgers -13,,,,
400763522,Nebraska,36,Southern Mississippi,28,teamrankings,64.5,-20.5,Nebraska -20.5,,,,
400763522,Nebraska,36,Southern Mississippi,28,numberfire,66.5,-20.5,Nebraska -20.5,,,,
400763522,Nebraska,36,Southern Mississippi,28,consensus,,-24.5,Nebraska -24.5,,,,
400763526,Purdue,28,Bowling Green,35,teamrankings,74.0,4.5,Bowling Green -4.5,,,,
400763526,Purdue,28,Bowling Green,35,numberfire,74.0,5.0,Bowling Green -5,,,,
400763526,Purdue,28,Bowling Green,35,consensus,,-1.5,Purdue -1.5,,,,
400756935,North Carolina,41,Delaware,14,consensus,,-42.0,North Carolina -42,,,,
400756938,Wake Forest,24,Indiana,31,teamrankings,55.0,3.5,Indiana -3.5,,,,
400756938,Wake Forest,24,Indiana,31,numberfire,54.5,3.5,Indiana -3.5,,,,
400756938,Wake Forest,24,Indiana,31,consensus,,3.5,Indiana -3.5,,,,
400756932,Boston College,17,Northern Illinois,14,teamrankings,44.5,-3.0,Boston College -3,,,,
400756932,Boston College,17,Northern Illinois,14,numberfire,45.0,-3.0,Boston College -3,,,,
400756932,Boston College,17,Northern Illinois,14,consensus,,-4.5,Boston College -4.5,,,,
400763609,Louisiana Tech,27,Florida International,17,teamrankings,56.5,-14.0,Louisiana Tech -14,,,,
400763609,Louisiana Tech,27,Florida International,17,numberfire,55.0,-14.0,Louisiana Tech -14,,,,
400763609,Louisiana Tech,27,Florida International,17,consensus,,-14.0,Louisiana Tech -14,,,,
400763426,West Virginia,45,Maryland,6,teamrankings,57.5,-17.0,West Virginia -17,,,,
400763426,West Virginia,45,Maryland,6,numberfire,56.5,-17.0,West Virginia -17,,,,
400763426,West Virginia,45,Maryland,6,consensus,,-16.5,West Virginia -16.5,,,,
400787246,Wyoming,28,New Mexico,38,teamrankings,58.5,3.5,New Mexico -3.5,,,,
400787246,Wyoming,28,New Mexico,38,numberfire,58.5,3.5,New Mexico -3.5,,,,
400787246,Wyoming,28,New Mexico,38,consensus,,2.5,New Mexico -2.5,,,,
400603844,Florida,28,Tennessee,27,teamrankings,50.5,1.0,Tennessee -1,,,,
400603844,Florida,28,Tennessee,27,numberfire,51.5,1.0,Tennessee -1,,,,
400603844,Florida,28,Tennessee,27,consensus,,-3.0,Florida -3,,,,
400756937,East Carolina,35,Virginia Tech,28,teamrankings,50.5,10.0,Virginia Tech -10,,,,
400756937,East Carolina,35,Virginia Tech,28,numberfire,50.0,10.0,Virginia Tech -10,,,,
400756937,East Carolina,35,Virginia Tech,28,consensus,,6.0,Virginia Tech -6,,,,
400763518,Iowa,62,North Texas,16,teamrankings,53.5,-25.5,Iowa -25.5,,,,
400763518,Iowa,62,North Texas,16,numberfire,54.5,-25.0,Iowa -25,,,,
400763518,Iowa,62,North Texas,16,consensus,,-26.5,Iowa -26.5,,,,
400763521,Minnesota,27,Ohio,24,teamrankings,47.0,-7.5,Minnesota -7.5,,,,
400763521,Minnesota,27,Ohio,24,numberfire,47.0,-7.5,Minnesota -7.5,,,,
400763521,Minnesota,27,Ohio,24,consensus,,-13.0,Minnesota -13,,,,
400763525,Penn State,37,San Diego State,21,teamrankings,40.0,-14.0,Penn State -14,,,,
400763525,Penn State,37,San Diego State,21,numberfire,40.0,-14.0,Penn State -14,,,,
400763525,Penn State,37,San Diego State,21,consensus,,-12.0,Penn State -12,,,,
400763608,Kent State,29,Marshall,36,teamrankings,46.5,6.5,Marshall -6.5,,,,
400763608,Kent State,29,Marshall,36,numberfire,47.5,6.5,Marshall -6.5,,,,
400763608,Kent State,29,Marshall,36,consensus,,11.0,Marshall -11,,,,
400763610,Old Dominion,0,Appalachian State,49,teamrankings,54.5,7.5,Appalachian State -7.5,,,,
400763610,Old Dominion,0,Appalachian State,49,numberfire,54.0,7.0,Appalachian State -7,,,,
400763610,Old Dominion,0,Appalachian State,49,consensus,,7.0,Appalachian State -7,,,,
400763613,Western Kentucky,56,Miami (OH),14,teamrankings,67.0,-20.0,Western Kentucky -20,,,,
400763613,Western Kentucky,56,Miami (OH),14,numberfire,67.0,-20.0,Western Kentucky -20,,,,
400763613,Western Kentucky,56,Miami (OH),14,consensus,,-21.5,Western Kentucky -21.5,,,,
400787245,Buffalo,21,Nevada,24,teamrankings,53.0,-3.0,Buffalo -3,,,,
400787245,Buffalo,21,Nevada,24,numberfire,53.5,-3.0,Buffalo -3,,,,
400763517,Illinois,27,Middle Tennessee,25,teamrankings,62.0,-3.0,Illinois -3,,,,
400763517,Illinois,27,Middle Tennessee,25,numberfire,62.0,-3.5,Illinois -3.5,,,,
400763517,Illinois,27,Middle Tennessee,25,consensus,,-7.0,Illinois -7,,,,
400757040,Washington,24,California,30,teamrankings,59.5,1.0,California -1,,,,
400757040,Washington,24,California,30,numberfire,60.5,1.0,California -1,,,,
400757040,Washington,24,California,30,consensus,,2.0,California -2,,,,
400756934,Louisville,45,Samford,3,consensus,,-29.5,Louisville -29.5,,,,
400760493,Eastern Michigan,36,Army,58,teamrankings,54.5,1.5,Army -1.5,,,,
400760493,Eastern Michigan,36,Army,58,numberfire,55.0,1.0,Army -1,,,,
400760493,Eastern Michigan,36,Army,58,consensus,,2.0,Army -2,,,,
400763612,UT San Antonio,31,Colorado State,33,teamrankings,56.0,9.0,Colorado State -9,,,,
400763612,UT San Antonio,31,Colorado State,33,numberfire,56.0,9.0,Colorado State -9,,,,
400763612,UT San Antonio,31,Colorado State,33,consensus,,9.5,Colorado State -9.5,,,,
400768337,SMU,45,James Madison,48,consensus,,-14.5,SMU -14.5,,,,
400787313,Louisiana,14,Akron,35,teamrankings,54.0,-7.5,Louisiana -7.5,,,,
400787313,Louisiana,14,Akron,35,numberfire,53.5,-7.5,Louisiana -7.5,,,,
400787314,Toledo,37,Arkansas State,7,teamrankings,58.0,-4.0,Toledo -4,,,,
400787314,Toledo,37,Arkansas State,7,numberfire,58.0,-4.5,Toledo -4.5,,,,
400787314,Toledo,37,Arkansas State,7,consensus,,-10.0,Toledo -10,,,,
400603843,Auburn,9,Mississippi State,17,teamrankings,58.5,,Mississippi State -NaN,,,,
400603843,Auburn,9,Mississippi State,17,numberfire,58.0,-1.0,Auburn -1,,,,
400603843,Auburn,9,Mississippi State,17,consensus,,-3.5,Auburn -3.5,,,,
400756936,South Alabama,13,NC State,63,teamrankings,55.5,17.5,NC State -17.5,,,,
400756936,South Alabama,13,NC State,63,numberfire,55.5,18.0,NC State -18,,,,
400756936,South Alabama,13,NC State,63,consensus,,16.5,NC State -16.5,,,,
400764872,Houston,59,Texas State,14,teamrankings,73.0,-17.5,Houston -17.5,,,,
400764872,Houston,59,Texas State,14,numberfire,73.0,-18.0,Houston -18,,,,
400764872,Houston,59,Texas State,14,consensus,,-16.5,Houston -16.5,,,,
400787247,UNLV,80,Idaho State,8,consensus,,-13.0,UNLV -13,,,,
400787443,Idaho,20,Georgia Southern,44,teamrankings,66.5,16.0,Georgia Southern -16,,,,
400787443,Idaho,20,Georgia Southern,44,numberfire,66.5,14.5,Georgia Southern -14.5,,,,
400787443,Idaho,20,Georgia Southern,44,consensus,,17.0,Georgia Southern -17,,,,
400787244,San José State,49,Fresno State,23,teamrankings,52.0,-5.0,San José State -5,,,,
400787244,San José State,49,Fresno State,23,numberfire,52.5,-5.5,San José State -5.5,,,,
400787244,San José State,49,Fresno State,23,consensus,,-4.0,San José State -4,,,,
400764873,Cincinnati,34,Miami,23,teamrankings,70.0,7.5,Miami -7.5,,,,
400764873,Cincinnati,34,Miami,23,numberfire,70.0,7.5,Miami -7.5,,,,
400764873,Cincinnati,34,Miami,23,consensus,,5.0,Miami -5,,,,
400763614,Charlotte,3,Temple,37,teamrankings,43.0,19.0,Temple -19,,,,
400763614,Charlotte,3,Temple,37,numberfire,43.0,19.5,Temple -19.5,,,,
400763614,Charlotte,3,Temple,37,consensus,,23.5,Temple -23.5,,,,
400764875,South Florida,17,Memphis,24,teamrankings,58.5,7.0,Memphis -7,,,,
400764875,South Florida,17,Memphis,24,numberfire,58.5,7.0,Memphis -7,,,,
400764875,South Florida,17,Memphis,24,consensus,,10.5,Memphis -10.5,,,,
400764874,BYU,30,Connecticut,13,teamrankings,44.5,-14.5,BYU -14.5,,,,
400764874,BYU,30,Connecticut,13,numberfire,44.5,-14.5,BYU -14.5,,,,
400764874,BYU,30,Connecticut,13,consensus,,-3.5,BYU -3.5,,,,
400763529,Indiana,27,Ohio State,34,teamrankings,64.5,21.5,Ohio State -21.5,,,,
400763529,Indiana,27,Ohio State,34,numberfire,66.0,21.5,Ohio State -21.5,,,,
400763529,Indiana,27,Ohio State,34,consensus,,17.5,Ohio State -17.5,,,,
400763531,Michigan State,24,Purdue,21,teamrankings,53.0,-23.0,Michigan State -23,,,,
400763531,Michigan State,24,Purdue,21,numberfire,53.5,-23.0,Michigan State -23,,,,
400763531,Michigan State,24,Purdue,21,consensus,,-24.5,Michigan State -24.5,,,,
400603878,Florida,38,Ole Miss,10,teamrankings,50.5,6.5,Ole Miss -6.5,,,,
400603878,Florida,38,Ole Miss,10,numberfire,50.5,6.5,Ole Miss -6.5,,,,
400603878,Florida,38,Ole Miss,10,consensus,,6.5,Ole Miss -6.5,,,,
400763430,TCU,50,Texas,7,teamrankings,73.0,-14.0,TCU -14,,,,
400763430,TCU,50,Texas,7,numberfire,71.5,-14.5,TCU -14.5,,,,
400763430,TCU,50,Texas,7,consensus,,-18.5,TCU -18.5,,,,
400763431,Baylor,63,Texas Tech,35,teamrankings,88.0,-17.0,Baylor -17,,,,
400763431,Baylor,63,Texas Tech,35,numberfire,89.0,-16.5,Baylor -16.5,,,,
400763431,Baylor,63,Texas Tech,35,consensus,,-15.5,Baylor -15.5,,,,
400756940,Clemson,24,Notre Dame,22,teamrankings,48.5,-3.0,Clemson -3,,,,
400756940,Clemson,24,Notre Dame,22,numberfire,48.5,-3.0,Clemson -3,,,,
400757042,UCLA,23,Arizona State,38,teamrankings,61.5,-12.5,UCLA -12.5,,,,
400757042,UCLA,23,Arizona State,38,numberfire,61.5,-13.0,UCLA -13,,,,
400757042,UCLA,23,Arizona State,38,consensus,,-13.0,UCLA -13,,,,
400603879,Georgia,10,Alabama,38,teamrankings,51.0,-1.5,Georgia -1.5,,,,
400603879,Georgia,10,Alabama,38,numberfire,50.5,-1.0,Georgia -1,,,,
400603881,LSU,44,Eastern Michigan,22,teamrankings,64.0,-45.0,LSU -45,,,,
400603881,LSU,44,Eastern Michigan,22,numberfire,62.0,-44.5,LSU -44.5,,,,
400603881,LSU,44,Eastern Michigan,22,consensus,,-45.0,LSU -45,,,,
400756941,Wake Forest,16,Florida State,24,teamrankings,45.5,18.0,Florida State -18,,,,
400756941,Wake Forest,16,Florida State,24,numberfire,45.5,18.0,Florida State -18,,,,
400756941,Wake Forest,16,Florida State,24,consensus,,18.0,Florida State -18,,,,
400603885,Texas A&M,30,Mississippi State,17,teamrankings,62.5,-4.0,Texas A&M -4,,,,
400603885,Texas A&M,30,Mississippi State,17,numberfire,63.0,-4.0,Texas A&M -4,,,,
400603885,Texas A&M,30,Mississippi State,17,consensus,,-6.0,Texas A&M -6,,,,
400763428,Oklahoma,44,West Virginia,24,teamrankings,61.0,-6.5,Oklahoma -6.5,,,,
400763428,Oklahoma,44,West Virginia,24,numberfire,60.5,-6.5,Oklahoma -6.5,,,,
400763428,Oklahoma,44,West Virginia,24,consensus,,-7.5,Oklahoma -7.5,,,,
400763532,Northwestern,27,Minnesota,0,teamrankings,40.5,-4.5,Northwestern -4.5,,,,
400763532,Northwestern,27,Minnesota,0,numberfire,40.5,-4.5,Northwestern -4.5,,,,
400763532,Northwestern,27,Minnesota,0,consensus,,-6.5,Northwestern -6.5,,,,
400757041,Stanford,55,Arizona,17,teamrankings,59.0,-12.5,Stanford -12.5,,,,
400757041,Stanford,55,Arizona,17,numberfire,59.0,-13.0,Stanford -13,,,,
400757041,Stanford,55,Arizona,17,consensus,,-14.0,Stanford -14,,,,
400763533,Wisconsin,6,Iowa,10,teamrankings,46.0,-5.0,Wisconsin -5,,,,
400763533,Wisconsin,6,Iowa,10,numberfire,46.0,-5.0,Wisconsin -5,,,,
400763533,Wisconsin,6,Iowa,10,consensus,,-8.0,Wisconsin -8,,,,
400763429,Oklahoma State,36,Kansas State,34,teamrankings,47.0,-7.0,Oklahoma State -7,,,,
400763429,Oklahoma State,36,Kansas State,34,numberfire,47.5,-6.5,Oklahoma State -6.5,,,,
400763429,Oklahoma State,36,Kansas State,34,consensus,,-3.5,Oklahoma State -3.5,,,,
400763530,Maryland,0,Michigan,28,teamrankings,45.0,13.5,Michigan -13.5,,,,
400763530,Maryland,0,Michigan,28,numberfire,46.5,13.5,Michigan -13.5,,,,
400763530,Maryland,0,Michigan,28,consensus,,12.0,Michigan -12,,,,
400757044,California,34,Washington State,28,teamrankings,73.5,-16.5,California -16.5,,,,
400757044,California,34,Washington State,28,numberfire,73.0,-17.0,California -17,,,,
400757044,California,34,Washington State,28,consensus,,-13.5,California -13.5,,,,
400603883,Missouri,24,South Carolina,10,teamrankings,42.5,-3.0,Missouri -3,,,,
400603883,Missouri,24,South Carolina,10,numberfire,42.0,-3.0,Missouri -3,,,,
400603883,Missouri,24,South Carolina,10,consensus,,-3.5,Missouri -3.5,,,,
400760494,Penn State,20,Army,14,teamrankings,44.0,-25.0,Penn State -25,,,,
400760494,Penn State,20,Army,14,numberfire,44.0,-25.0,Penn State -25,,,,
400760494,Penn State,20,Army,14,consensus,,7.5,Army -7.5,,,,
400763427,Iowa State,38,Kansas,13,teamrankings,59.5,-20.0,Iowa State -20,,,,
400763427,Iowa State,38,Kansas,13,numberfire,60.0,-19.5,Iowa State -19.5,,,,
400763427,Iowa State,38,Kansas,13,consensus,,-14.5,Iowa State -14.5,,,,
400764878,Tulane,45,UCF,31,teamrankings,44.0,2.0,UCF -2,,,,
400764878,Tulane,45,UCF,31,numberfire,44.0,2.0,UCF -2,,,,
400764878,Tulane,45,UCF,31,consensus,,3.0,UCF -3,,,,
400764879,Tulsa,24,Houston,38,teamrankings,80.0,8.5,Houston -8.5,,,,
400764879,Tulsa,24,Houston,38,numberfire,80.0,8.5,Houston -8.5,,,,
400764879,Tulsa,24,Houston,38,consensus,,9.5,Houston -9.5,,,,
400756943,NC State,13,Louisville,20,teamrankings,47.5,-2.5,NC State -2.5,,,,
400756943,NC State,13,Louisville,20,numberfire,47.0,-3.0,NC State -3,,,,
400756943,NC State,13,Louisville,20,consensus,,-5.0,NC State -5,,,,
400787316,Akron,12,Ohio,14,teamrankings,44.5,2.5,Ohio -2.5,,,,
400787316,Akron,12,Ohio,14,numberfire,44.5,2.0,Ohio -2,,,,
400787316,Akron,12,Ohio,14,consensus,,4.0,Ohio -4,,,,
400763620,UMass,24,Florida International,14,teamrankings,58.0,-2.5,UMass -2.5,,,,
400763620,UMass,24,Florida International,14,numberfire,56.0,-2.5,UMass -2.5,,,,
400787315,Central Michigan,29,Northern Illinois,19,teamrankings,51.0,1.0,Northern Illinois -1,,,,
400787315,Central Michigan,29,Northern Illinois,19,numberfire,51.5,1.0,Northern Illinois -1,,,,
400787315,Central Michigan,29,Northern Illinois,19,consensus,,2.5,Northern Illinois -2.5,,,,
400787317,Ball State,10,Toledo,24,teamrankings,54.5,5.5,Toledo -5.5,,,,
400787317,Ball State,10,Toledo,24,numberfire,54.5,5.5,Toledo -5.5,,,,
400787317,Ball State,10,Toledo,24,consensus,,9.5,Toledo -9.5,,,,
400756939,Duke,9,Boston College,7,teamrankings,37.0,-4.5,Duke -4.5,,,,
400756939,Duke,9,Boston College,7,numberfire,37.5,-4.5,Duke -4.5,,,,
400756939,Duke,9,Boston College,7,consensus,,-7.0,Duke -7,,,,
400756942,Georgia Tech,31,North Carolina,38,teamrankings,61.5,-6.5,Georgia Tech -6.5,,,,
400756942,Georgia Tech,31,North Carolina,38,numberfire,63.0,-6.0,Georgia Tech -6,,,,
400756942,Georgia Tech,31,North Carolina,38,consensus,,-10.5,Georgia Tech -10.5,,,,
400763616,Marshall,27,Old Dominion,7,teamrankings,54.0,-16.5,Marshall -16.5,,,,
400763616,Marshall,27,Old Dominion,7,numberfire,54.0,-16.5,Marshall -16.5,,,,
400763616,Marshall,27,Old Dominion,7,consensus,,-18.0,Marshall -18,,,,
400763617,Rice,10,Western Kentucky,49,teamrankings,69.0,7.0,Western Kentucky -7,,,,
400763617,Rice,10,Western Kentucky,49,numberfire,69.5,7.0,Western Kentucky -7,,,,
400763617,Rice,10,Western Kentucky,49,consensus,,5.0,Western Kentucky -5,,,,
400764876,Navy,33,Air Force,11,teamrankings,49.5,-4.5,Navy -4.5,,,,
400764876,Navy,33,Air Force,11,numberfire,48.5,-4.5,Navy -4.5,,,,
400764876,Navy,33,Air Force,11,consensus,,-6.0,Navy -6,,,,
400763587,Georgia State,20,Charlotte,23,teamrankings,68.0,-7.0,Georgia State -7,,,,
400763587,Georgia State,20,Charlotte,23,numberfire,68.0,-7.0,Georgia State -7,,,,
400763587,Georgia State,20,Charlotte,23,consensus,,-4.0,Georgia State -4,,,,
400763434,Texas,24,Oklahoma,17,teamrankings,59.5,15.0,Oklahoma -15,,,,
400763434,Texas,24,Oklahoma,17,numberfire,60.0,16.5,Oklahoma -16.5,,,,
400763434,Texas,24,Oklahoma,17,consensus,,13.5,Oklahoma -13.5,,,,
400603901,Missouri,3,Florida,21,teamrankings,38.5,6.5,Florida -6.5,,,,
400603901,Missouri,3,Florida,21,numberfire,39.5,6.5,Florida -6.5,,,,
400603901,Missouri,3,Florida,21,consensus,,3.5,Florida -3.5,,,,
400756950,Florida State,29,Miami,24,teamrankings,54.0,-6.5,Florida State -6.5,,,,
400756950,Florida State,29,Miami,24,numberfire,54.5,-6.5,Florida State -6.5,,,,
400756950,Florida State,29,Miami,24,consensus,,-9.0,Florida State -9,,,,
400763535,Michigan,38,Northwestern,0,teamrankings,37.0,-10.5,Michigan -10.5,,,,
400763535,Michigan,38,Northwestern,0,numberfire,37.0,-10.5,Michigan -10.5,,,,
400763535,Michigan,38,Northwestern,0,consensus,,-10.0,Michigan -10,,,,
400603902,Ole Miss,52,New Mexico State,3,teamrankings,70.0,-46.0,Ole Miss -46,,,,
400603902,Ole Miss,52,New Mexico State,3,numberfire,69.5,-46.0,Ole Miss -46,,,,
400603902,Ole Miss,52,New Mexico State,3,consensus,,-43.0,Ole Miss -43,,,,
400763584,Notre Dame,41,Navy,24,teamrankings,59.5,-13.5,Notre Dame -13.5,,,,
400763584,Notre Dame,41,Navy,24,numberfire,59.0,-15.0,Notre Dame -15,,,,
