"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2010","regular","8","Coaches Poll","9","Utah","Mountain West","0","1004"
"2010","regular","8","Coaches Poll","10","Ohio State","Big Ten","0","936"
"2010","regular","8","Coaches Poll","11","Wisconsin","Big Ten","0","867"
"2010","regular","8","Coaches Poll","12","Iowa","Big Ten","0","785"
"2010","regular","8","Coaches Poll","13","Nebraska","Big 12","0","768"
"2010","regular","8","Coaches Poll","14","Stanford","Pac-10","0","689"
"2010","regular","8","Coaches Poll","15","Oklahoma State","Big 12","0","659"
"2010","regular","8","Coaches Poll","16","Missouri","Big 12","0","640"
"2010","regular","8","Coaches Poll","17","Florida State","ACC","0","608"
"2010","regular","8","Coaches Poll","18","Arizona","Pac-10","0","494"
"2010","regular","8","Coaches Poll","19","West Virginia","Big East","0","323"
"2010","regular","8","Coaches Poll","20","South Carolina","SEC","0","284"
"2010","regular","8","Coaches Poll","21","Arkansas","SEC","0","274"
"2010","regular","8","Coaches Poll","22","Texas","Big 12","0","256"
"2010","regular","8","Coaches Poll","23","Virginia Tech","ACC","0","165"
"2010","regular","8","Coaches Poll","24","Mississippi State","SEC","0","133"
"2010","regular","8","Coaches Poll","25","Miami","ACC","0","127"
"2010","regular","9","BCS Standings","1","Auburn","SEC","0","0"
"2010","regular","9","BCS Standings","2","Oregon","Pac-10","0","0"
"2010","regular","9","BCS Standings","3","Boise State","Western Athletic","0","0"
"2010","regular","9","BCS Standings","4","TCU","Mountain West","0","0"
"2010","regular","9","BCS Standings","5","Michigan State","Big Ten","0","0"
"2010","regular","9","BCS Standings","6","Missouri","Big 12","0","0"
"2010","regular","9","BCS Standings","7","Alabama","SEC","0","0"
"2010","regular","9","BCS Standings","8","Utah","Mountain West","0","0"
"2010","regular","9","BCS Standings","9","Oklahoma","Big 12","0","0"
"2010","regular","9","BCS Standings","10","Wisconsin","Big Ten","0","0"
"2010","regular","9","BCS Standings","11","Ohio State","Big Ten","0","0"
"2010","regular","9","BCS Standings","12","LSU","SEC","0","0"
"2010","regular","9","BCS Standings","13","Stanford","Pac-10","0","0"
"2010","regular","9","BCS Standings","14","Nebraska","Big 12","0","0"
"2010","regular","9","BCS Standings","15","Arizona","Pac-10","0","0"
"2010","regular","9","BCS Standings","16","Florida State","ACC","0","0"
"2010","regular","9","BCS Standings","17","Oklahoma State","Big 12","0","0"
"2010","regular","9","BCS Standings","18","Iowa","Big Ten","0","0"
"2010","regular","9","BCS Standings","19","Arkansas","SEC","0","0"
"2010","regular","9","BCS Standings","20","South Carolina","SEC","0","0"
"2010","regular","9","BCS Standings","21","Mississippi State","SEC","0","0"
"2010","regular","9","BCS Standings","22","Miami","ACC","0","0"
"2010","regular","9","BCS Standings","23","Virginia Tech","ACC","0","0"
"2010","regular","9","BCS Standings","24","Nevada","Western Athletic","0","0"
"2010","regular","9","BCS Standings","25","Baylor","Big 12","0","0"
"2010","regular","9","AP Top 25","1","Oregon","Pac-10","44","0"
"2010","regular","9","AP Top 25","2","Boise State","Western Athletic","11","0"
"2010","regular","9","AP Top 25","3","Auburn","SEC","3","0"
"2010","regular","9","AP Top 25","4","TCU","Mountain West","2","0"
"2010","regular","9","AP Top 25","5","Michigan State","Big Ten","0","0"
"2010","regular","9","AP Top 25","6","Alabama","SEC","0","0"
"2010","regular","9","AP Top 25","7","Missouri","Big 12","0","0"
"2010","regular","9","AP Top 25","8","Utah","Mountain West","0","0"
"2010","regular","9","AP Top 25","9","Wisconsin","Big Ten","0","0"
"2010","regular","9","AP Top 25","10","Ohio State","Big Ten","0","0"
"2010","regular","9","AP Top 25","11","Oklahoma","Big 12","0","0"
"2010","regular","9","AP Top 25","12","LSU","SEC","0","0"
"2010","regular","9","AP Top 25","13","Stanford","Pac-10","0","0"
"2010","regular","9","AP Top 25","14","Nebraska","Big 12","0","0"
"2010","regular","9","AP Top 25","15","Arizona","Pac-10","0","0"
"2010","regular","9","AP Top 25","16","Florida State","ACC","0","0"
"2010","regular","9","AP Top 25","17","South Carolina","SEC","0","0"
"2010","regular","9","AP Top 25","18","Iowa","Big Ten","0","0"
"2010","regular","9","AP Top 25","19","Arkansas","SEC","0","0"
"2010","regular","9","AP Top 25","20","Oklahoma State","Big 12","0","0"
"2010","regular","9","AP Top 25","21","Virginia Tech","ACC","0","0"
"2010","regular","9","AP Top 25","22","Miami","ACC","0","0"
"2010","regular","9","AP Top 25","23","Mississippi State","SEC","0","0"
"2010","regular","9","AP Top 25","24","USC","Pac-10","0","0"
"2010","regular","9","AP Top 25","25","Baylor","Big 12","0","0"
"2010","regular","9","Coaches Poll","1","Oregon","Pac-10","50","1463"
"2010","regular","9","Coaches Poll","2","Boise State","Western Athletic","5","1383"
"2010","regular","9","Coaches Poll","3","Auburn","SEC","3","1350"
"2010","regular","9","Coaches Poll","4","TCU","Mountain West","1","1308"
"2010","regular","9","Coaches Poll","5","Michigan State","Big Ten","0","1175"
"2010","regular","9","Coaches Poll","6","Alabama","SEC","0","1152"
"2010","regular","9","Coaches Poll","7","Utah","Mountain West","0","1091"
"2010","regular","9","Coaches Poll","8","Missouri","Big 12","0","1060"
"2010","regular","9","Coaches Poll","9","Wisconsin","Big Ten","0","973"
"2010","regular","9","Coaches Poll","10","Ohio State","Big Ten","0","966"
"2010","regular","9","Coaches Poll","11","Oklahoma","Big 12","0","871"
"2010","regular","9","Coaches Poll","12","Nebraska","Big 12","0","802"
"2010","regular","9","Coaches Poll","13","LSU","SEC","0","787"
"2010","regular","9","Coaches Poll","14","Stanford","Pac-10","0","763"
"2010","regular","9","Coaches Poll","15","Florida State","ACC","0","651"
"2010","regular","9","Coaches Poll","16","Arizona","Pac-10","0","628"
"2010","regular","9","Coaches Poll","17","South Carolina","SEC","0","431"
"2010","regular","9","Coaches Poll","18","Arkansas","SEC","0","404"
"2010","regular","9","Coaches Poll","19","Iowa","Big Ten","0","401"
"2010","regular","9","Coaches Poll","20","Oklahoma State","Big 12","0","385"
"2010","regular","9","Coaches Poll","21","Virginia Tech","ACC","0","317"
"2010","regular","9","Coaches Poll","22","Miami","ACC","0","260"
"2010","regular","9","Coaches Poll","23","Mississippi State","SEC","0","251"
"2010","regular","9","Coaches Poll","24","Baylor","Big 12","0","70"
"2010","regular","9","Coaches Poll","25","Michigan","Big Ten","0","50"
"2010","regular","10","BCS Standings","1","Oregon","Pac-10","0","0"
"2010","regular","10","BCS Standings","2","Auburn","SEC","0","0"
"2010","regular","10","BCS Standings","3","TCU","Mountain West","0","0"
"2010","regular","10","BCS Standings","4","Boise State","Western Athletic","0","0"
"2010","regular","10","BCS Standings","5","Utah","Mountain West","0","0"
"2010","regular","10","BCS Standings","6","Alabama","SEC","0","0"
"2010","regular","10","BCS Standings","7","Nebraska","Big 12","0","0"
"2010","regular","10","BCS Standings","8","Oklahoma","Big 12","0","0"
"2010","regular","10","BCS Standings","9","Wisconsin","Big Ten","0","0"
"2010","regular","10","BCS Standings","10","LSU","SEC","0","0"
"2010","regular","10","BCS Standings","11","Ohio State","Big Ten","0","0"
"2010","regular","10","BCS Standings","12","Missouri","Big 12","0","0"
"2010","regular","10","BCS Standings","13","Stanford","Pac-10","0","0"
"2010","regular","10","BCS Standings","14","Michigan State","Big Ten","0","0"
"2010","regular","10","BCS Standings","15","Arizona","Pac-10","0","0"
"2010","regular","10","BCS Standings","16","Iowa","Big Ten","0","0"
"2010","regular","10","BCS Standings","17","Oklahoma State","Big 12","0","0"
"2010","regular","10","BCS Standings","18","Arkansas","SEC","0","0"
"2010","regular","10","BCS Standings","19","South Carolina","SEC","0","0"
"2010","regular","10","BCS Standings","20","Mississippi State","SEC","0","0"
"2010","regular","10","BCS Standings","21","Baylor","Big 12","0","0"
"2010","regular","10","BCS Standings","22","Virginia Tech","ACC","0","0"
"2010","regular","10","BCS Standings","23","Nevada","Western Athletic","0","0"
"2010","regular","10","BCS Standings","24","Florida State","ACC","0","0"
"2010","regular","10","BCS Standings","25","NC State","ACC","0","0"
"2010","regular","10","AP Top 25","1","Oregon","Pac-10","49","0"
"2010","regular","10","AP Top 25","2","Boise State","Western Athletic","7","0"
"2010","regular","10","AP Top 25","3","Auburn","SEC","2","0"
"2010","regular","10","AP Top 25","4","TCU","Mountain West","2","0"
"2010","regular","10","AP Top 25","5","Alabama","SEC","0","0"
"2010","regular","10","AP Top 25","6","Utah","Mountain West","0","0"
"2010","regular","10","AP Top 25","7","Wisconsin","Big Ten","0","0"
"2010","regular","10","AP Top 25","8","Ohio State","Big Ten","0","0"
"2010","regular","10","AP Top 25","9","Nebraska","Big 12","0","0"
"2010","regular","10","AP Top 25","10","Stanford","Pac-10","0","0"
"2010","regular","10","AP Top 25","11","Oklahoma","Big 12","0","0"
"2010","regular","10","AP Top 25","12","LSU","SEC","0","0"
"2010","regular","10","AP Top 25","13","Arizona","Pac-10","0","0"
"2010","regular","10","AP Top 25","14","Missouri","Big 12","0","0"
"2010","regular","10","AP Top 25","15","Iowa","Big Ten","0","0"
"2010","regular","10","AP Top 25","16","Michigan State","Big Ten","0","0"
"2010","regular","10","AP Top 25","17","Arkansas","SEC","0","0"
"2010","regular","10","AP Top 25","18","South Carolina","SEC","0","0"
"2010","regular","10","AP Top 25","19","Oklahoma State","Big 12","0","0"
"2010","regular","10","AP Top 25","20","Virginia Tech","ACC","0","0"
"2010","regular","10","AP Top 25","21","Mississippi State","SEC","0","0"
"2010","regular","10","AP Top 25","22","Baylor","Big 12","0","0"
"2010","regular","10","AP Top 25","23","NC State","ACC","0","0"
"2010","regular","10","AP Top 25","24","Florida State","ACC","0","0"
"2010","regular","10","AP Top 25","25","Nevada","Western Athletic","0","0"
"2010","regular","10","Coaches Poll","1","Oregon","Pac-10","51","1464"
"2010","regular","10","Coaches Poll","2","Auburn","SEC","4","1384"
"2010","regular","10","Coaches Poll","3","Boise State","Western Athletic","3","1361"
"2010","regular","10","Coaches Poll","4","TCU","Mountain West","1","1292"
"2010","regular","10","Coaches Poll","5","Alabama","SEC","0","1213"
"2010","regular","10","Coaches Poll","6","Utah","Mountain West","0","1141"
"2010","regular","10","Coaches Poll","7","Wisconsin","Big Ten","0","1100"
"2010","regular","10","Coaches Poll","8","Ohio State","Big Ten","0","1049"
"2010","regular","10","Coaches Poll","9","Oklahoma","Big 12","0","990"
"2010","regular","10","Coaches Poll","10","Nebraska","Big 12","0","961"
"2010","regular","10","Coaches Poll","11","LSU","SEC","0","861"
"2010","regular","10","Coaches Poll","12","Stanford","Pac-10","0","846"
"2010","regular","10","Coaches Poll","13","Arizona","Pac-10","0","704"
"2010","regular","10","Coaches Poll","14","Missouri","Big 12","0","676"
"2010","regular","10","Coaches Poll","15","Michigan State","Big Ten","0","652"
"2010","regular","10","Coaches Poll","16","Iowa","Big Ten","0","647"
"2010","regular","10","Coaches Poll","17","South Carolina","SEC","0","517"
"2010","regular","10","Coaches Poll","18","Oklahoma State","Big 12","0","466"
"2010","regular","10","Coaches Poll","19","Arkansas","SEC","0","446"
"2010","regular","10","Coaches Poll","20","Virginia Tech","ACC","0","379"
"2010","regular","10","Coaches Poll","21","Mississippi State","SEC","0","320"
"2010","regular","10","Coaches Poll","22","Baylor","Big 12","0","250"
"2010","regular","10","Coaches Poll","23","Nevada","Western Athletic","0","112"
"2010","regular","10","Coaches Poll","24","Florida State","ACC","0","107"
"2010","regular","10","Coaches Poll","25","NC State","ACC","0","96"
"2010","regular","11","BCS Standings","1","Oregon","Pac-10","0","0"
"2010","regular","11","BCS Standings","2","Auburn","SEC","0","0"
"2010","regular","11","BCS Standings","3","TCU","Mountain West","0","0"
"2010","regular","11","BCS Standings","4","Boise State","Western Athletic","0","0"
"2010","regular","11","BCS Standings","5","LSU","SEC","0","0"
"2010","regular","11","BCS Standings","6","Stanford","Pac-10","0","0"
"2010","regular","11","BCS Standings","7","Wisconsin","Big Ten","0","0"
"2010","regular","11","BCS Standings","8","Nebraska","Big 12","0","0"
"2010","regular","11","BCS Standings","9","Ohio State","Big Ten","0","0"
"2010","regular","11","BCS Standings","10","Oklahoma State","Big 12","0","0"
"2010","regular","11","BCS Standings","11","Michigan State","Big Ten","0","0"
"2010","regular","11","BCS Standings","12","Alabama","SEC","0","0"
"2010","regular","11","BCS Standings","13","Iowa","Big Ten","0","0"
"2010","regular","11","BCS Standings","14","Utah","Mountain West","0","0"
"2010","regular","11","BCS Standings","15","Arkansas","SEC","0","0"
"2010","regular","11","BCS Standings","16","Oklahoma","Big 12","0","0"
"2010","regular","11","BCS Standings","17","Missouri","Big 12","0","0"
"2010","regular","11","BCS Standings","18","Arizona","Pac-10","0","0"
"2010","regular","11","BCS Standings","19","Mississippi State","SEC","0","0"
"2010","regular","11","BCS Standings","20","Virginia Tech","ACC","0","0"
"2010","regular","11","BCS Standings","21","Nevada","Western Athletic","0","0"
"2010","regular","11","BCS Standings","22","Florida","SEC","0","0"
"2010","regular","11","BCS Standings","23","South Carolina","SEC","0","0"
"2010","regular","11","BCS Standings","24","Kansas State","Big 12","0","0"
"2010","regular","11","BCS Standings","25","Texas A&M","Big 12","0","0"
"2010","regular","11","AP Top 25","1","Oregon","Pac-10","49","0"
"2010","regular","11","AP Top 25","2","Auburn","SEC","2","0"
"2010","regular","11","AP Top 25","3","TCU","Mountain West","2","0"
"2010","regular","11","AP Top 25","4","Boise State","Western Athletic","7","0"
"2010","regular","11","AP Top 25","5","LSU","SEC","0","0"
"2010","regular","11","AP Top 25","6","Wisconsin","Big Ten","0","0"
"2010","regular","11","AP Top 25","7","Stanford","Pac-10","0","0"
"2010","regular","11","AP Top 25","8","Ohio State","Big Ten","0","0"
"2010","regular","11","AP Top 25","9","Nebraska","Big 12","0","0"
"2010","regular","11","AP Top 25","10","Michigan State","Big Ten","0","0"
"2010","regular","11","AP Top 25","11","Alabama","SEC","0","0"
"2010","regular","11","AP Top 25","12","Oklahoma State","Big 12","0","0"
"2010","regular","11","AP Top 25","13","Iowa","Big Ten","0","0"
"2010","regular","11","AP Top 25","14","Arkansas","SEC","0","0"
"2010","regular","11","AP Top 25","15","Utah","Mountain West","0","0"
"2010","regular","11","AP Top 25","16","Virginia Tech","ACC","0","0"
"2010","regular","11","AP Top 25","17","Mississippi State","SEC","0","0"
"2010","regular","11","AP Top 25","18","Arizona","Pac-10","0","0"
"2010","regular","11","AP Top 25","19","Oklahoma","Big 12","0","0"
"2010","regular","11","AP Top 25","20","Missouri","Big 12","0","0"
"2010","regular","11","AP Top 25","21","Nevada","Western Athletic","0","0"
"2010","regular","11","AP Top 25","22","South Carolina","SEC","0","0"
"2010","regular","11","AP Top 25","23","Texas A&M","Big 12","0","0"
"2010","regular","11","AP Top 25","24","Florida","SEC","0","0"
"2010","regular","11","AP Top 25","25","UCF","Conference USA","0","0"
"2010","regular","11","Coaches Poll","1","Oregon","Pac-10","50","1463"
"2010","regular","11","Coaches Poll","2","Auburn","SEC","4","1389"
"2010","regular","11","Coaches Poll","3","TCU","Mountain West","2","1340"
"2010","regular","11","Coaches Poll","4","Boise State","Western Athletic","3","1330"
"2010","regular","11","Coaches Poll","5","Wisconsin","Big Ten","0","1184"
"2010","regular","11","Coaches Poll","6","LSU","SEC","0","1153"
"2010","regular","11","Coaches Poll","7","Ohio State","Big Ten","0","1123"
"2010","regular","11","Coaches Poll","8","Nebraska","Big 12","0","1067"
"2010","regular","11","Coaches Poll","9","Stanford","Pac-10","0","1058"
"2010","regular","11","Coaches Poll","10","Michigan State","Big Ten","0","876"
"2010","regular","11","Coaches Poll","11","Oklahoma State","Big 12","0","832"
"2010","regular","11","Coaches Poll","12","Alabama","SEC","0","791"
"2010","regular","11","Coaches Poll","13","Iowa","Big Ten","0","779"
"2010","regular","11","Coaches Poll","14","Arkansas","SEC","0","696"
"2010","regular","11","Coaches Poll","15","Utah","Mountain West","0","659"
"2010","regular","11","Coaches Poll","16","Oklahoma","Big 12","0","569"
"2010","regular","11","Coaches Poll","17","Virginia Tech","ACC","0","563"
"2010","regular","11","Coaches Poll","18","Mississippi State","SEC","0","477"
"2010","regular","11","Coaches Poll","19","Arizona","Pac-10","0","403"
"2010","regular","11","Coaches Poll","20","Missouri","Big 12","0","395"
"2010","regular","11","Coaches Poll","21","Nevada","Western Athletic","0","328"
"2010","regular","11","Coaches Poll","22","South Carolina","SEC","0","151"
"2010","regular","11","Coaches Poll","23","UCF","Conference USA","0","99"
"2010","regular","11","Coaches Poll","24","Florida","SEC","0","85"
"2010","regular","11","Coaches Poll","25","Texas A&M","Big 12","0","79"
"2010","regular","12","BCS Standings","1","Oregon","Pac-10","0","0"
"2010","regular","12","BCS Standings","2","Auburn","SEC","0","0"
"2010","regular","12","BCS Standings","3","TCU","Mountain West","0","0"
"2010","regular","12","BCS Standings","4","Boise State","Western Athletic","0","0"
"2010","regular","12","BCS Standings","5","LSU","SEC","0","0"
"2010","regular","12","BCS Standings","6","Stanford","Pac-10","0","0"
"2010","regular","12","BCS Standings","7","Wisconsin","Big Ten","0","0"
"2010","regular","12","BCS Standings","8","Nebraska","Big 12","0","0"
"2010","regular","12","BCS Standings","9","Ohio State","Big Ten","0","0"
"2010","regular","12","BCS Standings","10","Oklahoma State","Big 12","0","0"
"2010","regular","12","BCS Standings","11","Alabama","SEC","0","0"
"2010","regular","12","BCS Standings","12","Michigan State","Big Ten","0","0"
"2010","regular","12","BCS Standings","13","Arkansas","SEC","0","0"
"2010","regular","12","BCS Standings","14","Oklahoma","Big 12","0","0"
"2010","regular","12","BCS Standings","15","Missouri","Big 12","0","0"
"2010","regular","12","BCS Standings","16","Virginia Tech","ACC","0","0"
"2010","regular","12","BCS Standings","17","South Carolina","SEC","0","0"
"2010","regular","12","BCS Standings","18","Nevada","Western Athletic","0","0"
"2010","regular","12","BCS Standings","19","Texas A&M","Big 12","0","0"
"2010","regular","12","BCS Standings","20","Iowa","Big Ten","0","0"
"2010","regular","12","BCS Standings","21","Mississippi State","SEC","0","0"
"2010","regular","12","BCS Standings","22","Arizona","Pac-10","0","0"
"2010","regular","12","BCS Standings","23","Utah","Mountain West","0","0"
"2010","regular","12","BCS Standings","24","Miami","ACC","0","0"
"2010","regular","12","BCS Standings","25","Florida State","ACC","0","0"
"2010","regular","12","AP Top 25","1","Oregon","Pac-10","38","0"
"2010","regular","12","AP Top 25","2","Auburn","SEC","12","0"
"2010","regular","12","AP Top 25","3","Boise State","Western Athletic","9","0"
"2010","regular","12","AP Top 25","4","TCU","Mountain West","1","0"
"2010","regular","12","AP Top 25","5","LSU","SEC","0","0"
"2010","regular","12","AP Top 25","6","Wisconsin","Big Ten","0","0"
"2010","regular","12","AP Top 25","7","Stanford","Pac-10","0","0"
"2010","regular","12","AP Top 25","8","Ohio State","Big Ten","0","0"
"2010","regular","12","AP Top 25","9","Nebraska","Big 12","0","0"
"2010","regular","12","AP Top 25","10","Alabama","SEC","0","0"
"2010","regular","12","AP Top 25","11","Michigan State","Big Ten","0","0"
"2010","regular","12","AP Top 25","12","Oklahoma State","Big 12","0","0"
"2010","regular","12","AP Top 25","13","Arkansas","SEC","0","0"
"2010","regular","12","AP Top 25","14","Virginia Tech","ACC","0","0"
"2010","regular","12","AP Top 25","15","Missouri","Big 12","0","0"
"2010","regular","12","AP Top 25","16","Oklahoma","Big 12","0","0"
"2010","regular","12","AP Top 25","17","South Carolina","SEC","0","0"
"2010","regular","12","AP Top 25","18","Texas A&M","Big 12","0","0"
"2010","regular","12","AP Top 25","19","Nevada","Western Athletic","0","0"
"2010","regular","12","AP Top 25","20","USC","Pac-10","0","0"
"2010","regular","12","AP Top 25","21","Iowa","Big Ten","0","0"
"2010","regular","12","AP Top 25","22","Mississippi State","SEC","0","0"
"2010","regular","12","AP Top 25","23","Arizona","Pac-10","0","0"
"2010","regular","12","AP Top 25","24","Miami","ACC","0","0"
"2010","regular","12","AP Top 25","25","Utah","Mountain West","0","0"
"2010","regular","12","Coaches Poll","1","Oregon","Pac-10","46","1457"
"2010","regular","12","Coaches Poll","2","Auburn","SEC","6","1397"
"2010","regular","12","Coaches Poll","3","Boise State","Western Athletic","5","1329"
"2010","regular","12","Coaches Poll","4","TCU","Mountain West","2","1318"
"2010","regular","12","Coaches Poll","5","Wisconsin","Big Ten","0","1197"
"2010","regular","12","Coaches Poll","6","LSU","SEC","0","1175"
"2010","regular","12","Coaches Poll","7","Ohio State","Big Ten","0","1107"
"2010","regular","12","Coaches Poll","8","Stanford","Pac-10","0","1066"
"2010","regular","12","Coaches Poll","9","Nebraska","Big 12","0","1061"
"2010","regular","12","Coaches Poll","10","Oklahoma State","Big 12","0","913"
"2010","regular","12","Coaches Poll","11","Michigan State","Big Ten","0","892"
"2010","regular","12","Coaches Poll","12","Alabama","SEC","0","828"
"2010","regular","12","Coaches Poll","13","Arkansas","SEC","0","745"
"2010","regular","12","Coaches Poll","14","Oklahoma","Big 12","0","683"
"2010","regular","12","Coaches Poll","15","Virginia Tech","ACC","0","673"
"2010","regular","12","Coaches Poll","16","Missouri","Big 12","0","583"
"2010","regular","12","Coaches Poll","17","South Carolina","SEC","0","521"
"2010","regular","12","Coaches Poll","18","Nevada","Western Athletic","0","422"
"2010","regular","12","Coaches Poll","19","Texas A&M","Big 12","0","359"
"2010","regular","12","Coaches Poll","20","Iowa","Big Ten","0","298"
"2010","regular","12","Coaches Poll","21","Miami","ACC","0","216"
"2010","regular","12","Coaches Poll","22","Mississippi State","SEC","0","184"
"2010","regular","12","Coaches Poll","23","Arizona","Pac-10","0","164"
"2010","regular","12","Coaches Poll","24","Utah","Mountain West","0","140"
"2010","regular","12","Coaches Poll","25","Northwestern","Big Ten","0","93"
"2010","regular","13","BCS Standings","1","Oregon","Pac-10","0","0"
"2010","regular","13","BCS Standings","2","Auburn","SEC","0","0"
"2010","regular","13","BCS Standings","3","TCU","Mountain West","0","0"
"2010","regular","13","BCS Standings","4","Boise State","Western Athletic","0","0"
"2010","regular","13","BCS Standings","5","LSU","SEC","0","0"
"2010","regular","13","BCS Standings","6","Stanford","Pac-10","0","0"
"2010","regular","13","BCS Standings","7","Wisconsin","Big Ten","0","0"
"2010","regular","13","BCS Standings","8","Ohio State","Big Ten","0","0"
"2010","regular","13","BCS Standings","9","Oklahoma State","Big 12","0","0"
"2010","regular","13","BCS Standings","10","Michigan State","Big Ten","0","0"
"2010","regular","13","BCS Standings","11","Alabama","SEC","0","0"
"2010","regular","13","BCS Standings","12","Arkansas","SEC","0","0"
"2010","regular","13","BCS Standings","13","Oklahoma","Big 12","0","0"
"2010","regular","13","BCS Standings","14","Missouri","Big 12","0","0"
"2010","regular","13","BCS Standings","15","Nebraska","Big 12","0","0"
"2010","regular","13","BCS Standings","16","Virginia Tech","ACC","0","0"
"2010","regular","13","BCS Standings","17","Texas A&M","Big 12","0","0"
"2010","regular","13","BCS Standings","18","South Carolina","SEC","0","0"
"2010","regular","13","BCS Standings","19","Nevada","Western Athletic","0","0"
"2010","regular","13","BCS Standings","20","Utah","Mountain West","0","0"
"2010","regular","13","BCS Standings","21","Arizona","Pac-10","0","0"
"2010","regular","13","BCS Standings","22","Florida State","ACC","0","0"
"2010","regular","13","BCS Standings","23","NC State","ACC","0","0"
"2010","regular","13","BCS Standings","24","Iowa","Big Ten","0","0"
"2010","regular","13","BCS Standings","25","Mississippi State","SEC","0","0"
"2010","regular","13","AP Top 25","1","Oregon","Pac-10","37","0"
"2010","regular","13","AP Top 25","2","Auburn","SEC","13","0"
"2010","regular","13","AP Top 25","3","Boise State","Western Athletic","10","0"
"2010","regular","13","AP Top 25","4","TCU","Mountain West","0","0"
"2010","regular","13","AP Top 25","5","Wisconsin","Big Ten","0","0"
"2010","regular","13","AP Top 25","6","LSU","SEC","0","0"
"2010","regular","13","AP Top 25","7","Stanford","Pac-10","0","0"
"2010","regular","13","AP Top 25","8","Ohio State","Big Ten","0","0"
"2010","regular","13","AP Top 25","9","Alabama","SEC","0","0"
"2010","regular","13","AP Top 25","10","Oklahoma State","Big 12","0","0"
"2010","regular","13","AP Top 25","11","Michigan State","Big Ten","0","0"
"2010","regular","13","AP Top 25","12","Arkansas","SEC","0","0"
"2010","regular","13","AP Top 25","13","Virginia Tech","ACC","0","0"
"2010","regular","13","AP Top 25","14","Oklahoma","Big 12","0","0"
"2010","regular","13","AP Top 25","15","Missouri","Big 12","0","0"
"2010","regular","13","AP Top 25","16","Nebraska","Big 12","0","0"
"2010","regular","13","AP Top 25","17","Texas A&M","Big 12","0","0"
"2010","regular","13","AP Top 25","18","South Carolina","SEC","0","0"
"2010","regular","13","AP Top 25","19","Nevada","Western Athletic","0","0"
"2010","regular","13","AP Top 25","20","Arizona","Pac-10","0","0"
"2010","regular","13","AP Top 25","21","NC State","ACC","0","0"
"2010","regular","13","AP Top 25","22","Florida State","ACC","0","0"
"2010","regular","13","AP Top 25","23","Utah","Mountain West","0","0"
"2010","regular","13","AP Top 25","24","Iowa","Big Ten","0","0"
"2010","regular","13","AP Top 25","25","Mississippi State","SEC","0","0"
"2010","regular","13","Coaches Poll","1","Oregon","Pac-10","48","1459"
"2010","regular","13","Coaches Poll","2","Auburn","SEC","4","1398"
"2010","regular","13","Coaches Poll","3","Boise State","Western Athletic","5","1341"
"2010","regular","13","Coaches Poll","4","TCU","Mountain West","2","1300"
"2010","regular","13","Coaches Poll","5","Wisconsin","Big Ten","0","1211"
"2010","regular","13","Coaches Poll","6","LSU","SEC","0","1175"
"2010","regular","13","Coaches Poll","7","Ohio State","Big Ten","0","1116"
"2010","regular","13","Coaches Poll","8","Stanford","Pac-10","0","1112"
"2010","regular","13","Coaches Poll","9","Oklahoma State","Big 12","0","990"
"2010","regular","13","Coaches Poll","10","Michigan State","Big Ten","0","927"
"2010","regular","13","Coaches Poll","11","Alabama","SEC","0","885"
"2010","regular","13","Coaches Poll","12","Arkansas","SEC","0","784"
"2010","regular","13","Coaches Poll","13","Oklahoma","Big 12","0","733"
"2010","regular","13","Coaches Poll","14","Virginia Tech","ACC","0","723"
"2010","regular","13","Coaches Poll","15","Nebraska","Big 12","0","614"
"2010","regular","13","Coaches Poll","16","Missouri","Big 12","0","585"
"2010","regular","13","Coaches Poll","17","South Carolina","SEC","0","577"
"2010","regular","13","Coaches Poll","18","Texas A&M","Big 12","0","492"
"2010","regular","13","Coaches Poll","19","Nevada","Western Athletic","0","456"
"2010","regular","13","Coaches Poll","20","Arizona","Pac-10","0","279"
"2010","regular","13","Coaches Poll","21","Florida State","ACC","0","243"
"2010","regular","13","Coaches Poll","22","Utah","Mountain West","0","228"
"2010","regular","13","Coaches Poll","23","NC State","ACC","0","208"
"2010","regular","13","Coaches Poll","24","Iowa","Big Ten","0","74"
"2010","regular","13","Coaches Poll","25","Mississippi State","SEC","0","68"
"2010","regular","14","BCS Standings","1","Auburn","SEC","0","0"
"2010","regular","14","BCS Standings","2","Oregon","Pac-10","0","0"
"2010","regular","14","BCS Standings","3","TCU","Mountain West","0","0"
"2010","regular","14","BCS Standings","4","Stanford","Pac-10","0","0"
"2010","regular","14","BCS Standings","5","Wisconsin","Big Ten","0","0"
"2010","regular","14","BCS Standings","6","Ohio State","Big Ten","0","0"
"2010","regular","14","BCS Standings","7","Arkansas","SEC","0","0"
"2010","regular","14","BCS Standings","8","Michigan State","Big Ten","0","0"
"2010","regular","14","BCS Standings","9","Oklahoma","Big 12","0","0"
"2010","regular","14","BCS Standings","10","LSU","SEC","0","0"
"2010","regular","14","BCS Standings","11","Boise State","Western Athletic","0","0"
"2010","regular","14","BCS Standings","12","Missouri","Big 12","0","0"
"2010","regular","14","BCS Standings","13","Nebraska","Big 12","0","0"
"2010","regular","14","BCS Standings","14","Oklahoma State","Big 12","0","0"
"2010","regular","14","BCS Standings","15","Virginia Tech","ACC","0","0"
"2010","regular","14","BCS Standings","16","Alabama","SEC","0","0"
