"Season","SeasonType","Week","Poll","Rank","School","Conference","FirstPlaceVotes","Points"
"2009","regular","8","Coaches Poll","11","Penn State","Big Ten","0","894"
"2009","regular","8","Coaches Poll","12","Oklahoma State","Big 12","0","795"
"2009","regular","8","Coaches Poll","13","Georgia Tech","ACC","0","779"
"2009","regular","8","Coaches Poll","14","Oregon","Pac-10","0","769"
"2009","regular","8","Coaches Poll","15","Virginia Tech","ACC","0","672"
"2009","regular","8","Coaches Poll","16","BYU","Mountain West","0","577"
"2009","regular","8","Coaches Poll","17","Houston","Conference USA","0","421"
"2009","regular","8","Coaches Poll","17","Ohio State","Big Ten","0","481"
"2009","regular","8","Coaches Poll","19","Pittsburgh","Big East","0","328"
"2009","regular","8","Coaches Poll","20","Utah","Mountain West","0","300"
"2009","regular","8","Coaches Poll","21","Kansas","Big 12","0","222"
"2009","regular","8","Coaches Poll","22","West Virginia","Big East","0","188"
"2009","regular","8","Coaches Poll","23","South Carolina","SEC","0","142"
"2009","regular","8","Coaches Poll","24","Texas Tech","Big 12","0","132"
"2009","regular","8","Coaches Poll","25","Ole Miss","SEC","0","114"
"2009","regular","9","BCS Standings","1","Florida","SEC","0","0"
"2009","regular","9","BCS Standings","2","Alabama","SEC","0","0"
"2009","regular","9","BCS Standings","3","Texas","Big 12","0","0"
"2009","regular","9","BCS Standings","4","Iowa","Big Ten","0","0"
"2009","regular","9","BCS Standings","5","USC","Pac-10","0","0"
"2009","regular","9","BCS Standings","6","TCU","Mountain West","0","0"
"2009","regular","9","BCS Standings","7","Boise State","Western Athletic","0","0"
"2009","regular","9","BCS Standings","8","Cincinnati","Big East","0","0"
"2009","regular","9","BCS Standings","9","LSU","SEC","0","0"
"2009","regular","9","BCS Standings","10","Oregon","Pac-10","0","0"
"2009","regular","9","BCS Standings","11","Georgia Tech","ACC","0","0"
"2009","regular","9","BCS Standings","12","Penn State","Big Ten","0","0"
"2009","regular","9","BCS Standings","13","Virginia Tech","ACC","0","0"
"2009","regular","9","BCS Standings","14","Oklahoma State","Big 12","0","0"
"2009","regular","9","BCS Standings","15","Pittsburgh","Big East","0","0"
"2009","regular","9","BCS Standings","16","Utah","Mountain West","0","0"
"2009","regular","9","BCS Standings","17","Ohio State","Big Ten","0","0"
"2009","regular","9","BCS Standings","18","Houston","Conference USA","0","0"
"2009","regular","9","BCS Standings","19","Miami","ACC","0","0"
"2009","regular","9","BCS Standings","20","Arizona","Pac-10","0","0"
"2009","regular","9","BCS Standings","21","West Virginia","Big East","0","0"
"2009","regular","9","BCS Standings","22","South Carolina","SEC","0","0"
"2009","regular","9","BCS Standings","23","Notre Dame","FBS Independents","0","0"
"2009","regular","9","BCS Standings","24","California","Pac-10","0","0"
"2009","regular","9","BCS Standings","25","Ole Miss","SEC","0","0"
"2009","regular","9","AP Top 25","1","Florida","SEC","30","0"
"2009","regular","9","AP Top 25","2","Alabama","SEC","23","0"
"2009","regular","9","AP Top 25","3","Texas","Big 12","7","0"
"2009","regular","9","AP Top 25","4","USC","Pac-10","0","0"
"2009","regular","9","AP Top 25","5","Cincinnati","Big East","0","0"
"2009","regular","9","AP Top 25","6","Boise State","Western Athletic","0","0"
"2009","regular","9","AP Top 25","7","Iowa","Big Ten","0","0"
"2009","regular","9","AP Top 25","8","TCU","Mountain West","0","0"
"2009","regular","9","AP Top 25","9","LSU","SEC","0","0"
"2009","regular","9","AP Top 25","10","Oregon","Pac-10","0","0"
"2009","regular","9","AP Top 25","11","Georgia Tech","ACC","0","0"
"2009","regular","9","AP Top 25","12","Penn State","Big Ten","0","0"
"2009","regular","9","AP Top 25","13","Oklahoma State","Big 12","0","0"
"2009","regular","9","AP Top 25","14","Virginia Tech","ACC","0","0"
"2009","regular","9","AP Top 25","15","Houston","Conference USA","0","0"
"2009","regular","9","AP Top 25","16","Pittsburgh","Big East","0","0"
"2009","regular","9","AP Top 25","17","Ohio State","Big Ten","0","0"
"2009","regular","9","AP Top 25","18","Miami","ACC","0","0"
"2009","regular","9","AP Top 25","19","Utah","Mountain West","0","0"
"2009","regular","9","AP Top 25","20","West Virginia","Big East","0","0"
"2009","regular","9","AP Top 25","21","South Carolina","SEC","0","0"
"2009","regular","9","AP Top 25","22","Oklahoma","Big 12","0","0"
"2009","regular","9","AP Top 25","23","Arizona","Pac-10","0","0"
"2009","regular","9","AP Top 25","24","Ole Miss","SEC","0","0"
"2009","regular","9","AP Top 25","25","Notre Dame","FBS Independents","0","0"
"2009","regular","9","Coaches Poll","1","Florida","SEC","46","1459"
"2009","regular","9","Coaches Poll","2","Alabama","SEC","9","1399"
"2009","regular","9","Coaches Poll","3","Texas","Big 12","4","1390"
"2009","regular","9","Coaches Poll","4","USC","Pac-10","0","1244"
"2009","regular","9","Coaches Poll","5","Boise State","Western Athletic","0","1152"
"2009","regular","9","Coaches Poll","6","TCU","Mountain West","0","1131"
"2009","regular","9","Coaches Poll","7","Cincinnati","Big East","0","1126"
"2009","regular","9","Coaches Poll","8","Iowa","Big Ten","0","1086"
"2009","regular","9","Coaches Poll","9","LSU","SEC","0","1037"
"2009","regular","9","Coaches Poll","10","Penn State","Big Ten","0","935"
"2009","regular","9","Coaches Poll","11","Georgia Tech","ACC","0","865"
"2009","regular","9","Coaches Poll","12","Oregon","Pac-10","0","839"
"2009","regular","9","Coaches Poll","13","Oklahoma State","Big 12","0","825"
"2009","regular","9","Coaches Poll","14","Virginia Tech","ACC","0","691"
"2009","regular","9","Coaches Poll","15","Ohio State","Big Ten","0","569"
"2009","regular","9","Coaches Poll","16","Houston","Conference USA","0","544"
"2009","regular","9","Coaches Poll","17","Pittsburgh","Big East","0","542"
"2009","regular","9","Coaches Poll","18","Miami","ACC","0","433"
"2009","regular","9","Coaches Poll","19","Utah","Mountain West","0","403"
"2009","regular","9","Coaches Poll","20","West Virginia","Big East","0","365"
"2009","regular","9","Coaches Poll","21","South Carolina","SEC","0","279"
"2009","regular","9","Coaches Poll","22","Ole Miss","SEC","0","223"
"2009","regular","9","Coaches Poll","23","Oklahoma","Big 12","0","168"
"2009","regular","9","Coaches Poll","24","Arizona","Pac-10","0","149"
"2009","regular","9","Coaches Poll","25","Notre Dame","FBS Independents","0","82"
"2009","regular","10","BCS Standings","1","Florida","SEC","0","0"
"2009","regular","10","BCS Standings","2","Texas","Big 12","0","0"
"2009","regular","10","BCS Standings","3","Alabama","SEC","0","0"
"2009","regular","10","BCS Standings","4","Iowa","Big Ten","0","0"
"2009","regular","10","BCS Standings","5","Cincinnati","Big East","0","0"
"2009","regular","10","BCS Standings","6","TCU","Mountain West","0","0"
"2009","regular","10","BCS Standings","7","Boise State","Western Athletic","0","0"
"2009","regular","10","BCS Standings","8","Oregon","Pac-10","0","0"
"2009","regular","10","BCS Standings","9","LSU","SEC","0","0"
"2009","regular","10","BCS Standings","10","Georgia Tech","ACC","0","0"
"2009","regular","10","BCS Standings","11","Penn State","Big Ten","0","0"
"2009","regular","10","BCS Standings","12","USC","Pac-10","0","0"
"2009","regular","10","BCS Standings","13","Pittsburgh","Big East","0","0"
"2009","regular","10","BCS Standings","14","Utah","Mountain West","0","0"
"2009","regular","10","BCS Standings","15","Houston","Conference USA","0","0"
"2009","regular","10","BCS Standings","16","Ohio State","Big Ten","0","0"
"2009","regular","10","BCS Standings","17","Miami","ACC","0","0"
"2009","regular","10","BCS Standings","18","Arizona","Pac-10","0","0"
"2009","regular","10","BCS Standings","19","Oklahoma State","Big 12","0","0"
"2009","regular","10","BCS Standings","20","California","Pac-10","0","0"
"2009","regular","10","BCS Standings","21","Wisconsin","Big Ten","0","0"
"2009","regular","10","BCS Standings","22","Notre Dame","FBS Independents","0","0"
"2009","regular","10","BCS Standings","23","Virginia Tech","ACC","0","0"
"2009","regular","10","BCS Standings","24","Oklahoma","Big 12","0","0"
"2009","regular","10","BCS Standings","25","South Florida","Big East","0","0"
"2009","regular","10","AP Top 25","1","Florida","SEC","38","0"
"2009","regular","10","AP Top 25","2","Texas","Big 12","13","0"
"2009","regular","10","AP Top 25","3","Alabama","SEC","8","0"
"2009","regular","10","AP Top 25","4","Cincinnati","Big East","0","0"
"2009","regular","10","AP Top 25","5","Boise State","Western Athletic","0","0"
"2009","regular","10","AP Top 25","6","TCU","Mountain West","0","0"
"2009","regular","10","AP Top 25","7","Oregon","Pac-10","0","0"
"2009","regular","10","AP Top 25","8","Iowa","Big Ten","0","0"
"2009","regular","10","AP Top 25","9","LSU","SEC","0","0"
"2009","regular","10","AP Top 25","10","Georgia Tech","ACC","0","0"
"2009","regular","10","AP Top 25","11","Penn State","Big Ten","0","0"
"2009","regular","10","AP Top 25","12","USC","Pac-10","0","0"
"2009","regular","10","AP Top 25","13","Houston","Conference USA","0","0"
"2009","regular","10","AP Top 25","14","Pittsburgh","Big East","0","0"
"2009","regular","10","AP Top 25","15","Ohio State","Big Ten","0","0"
"2009","regular","10","AP Top 25","16","Miami","ACC","0","0"
"2009","regular","10","AP Top 25","17","Utah","Mountain West","0","0"
"2009","regular","10","AP Top 25","18","Oklahoma State","Big 12","0","0"
"2009","regular","10","AP Top 25","19","Notre Dame","FBS Independents","0","0"
"2009","regular","10","AP Top 25","20","Oklahoma","Big 12","0","0"
"2009","regular","10","AP Top 25","21","Arizona","Pac-10","0","0"
"2009","regular","10","AP Top 25","22","Virginia Tech","ACC","0","0"
"2009","regular","10","AP Top 25","23","California","Pac-10","0","0"
"2009","regular","10","AP Top 25","24","Wisconsin","Big Ten","0","0"
"2009","regular","10","AP Top 25","25","BYU","Mountain West","0","0"
"2009","regular","10","Coaches Poll","1","Florida","SEC","50","1463"
"2009","regular","10","Coaches Poll","2","Texas","Big 12","4","1395"
"2009","regular","10","Coaches Poll","3","Alabama","SEC","5","1390"
"2009","regular","10","Coaches Poll","4","TCU","Mountain West","0","1182"
"2009","regular","10","Coaches Poll","5","Boise State","Western Athletic","0","1176"
"2009","regular","10","Coaches Poll","6","Iowa","Big Ten","0","1161"
"2009","regular","10","Coaches Poll","7","Cincinnati","Big East","0","1150"
"2009","regular","10","Coaches Poll","8","Oregon","Pac-10","0","1079"
"2009","regular","10","Coaches Poll","9","LSU","SEC","0","1062"
"2009","regular","10","Coaches Poll","10","Penn State","Big Ten","0","966"
"2009","regular","10","Coaches Poll","11","Georgia Tech","ACC","0","934"
"2009","regular","10","Coaches Poll","12","Ohio State","Big Ten","0","730"
"2009","regular","10","Coaches Poll","13","USC","Pac-10","0","729"
"2009","regular","10","Coaches Poll","14","Pittsburgh","Big East","0","694"
"2009","regular","10","Coaches Poll","15","Houston","Conference USA","0","672"
"2009","regular","10","Coaches Poll","16","Utah","Mountain West","0","567"
"2009","regular","10","Coaches Poll","17","Miami","ACC","0","549"
"2009","regular","10","Coaches Poll","18","Oklahoma State","Big 12","0","371"
"2009","regular","10","Coaches Poll","19","Arizona","Pac-10","0","320"
"2009","regular","10","Coaches Poll","20","Oklahoma","Big 12","0","313"
"2009","regular","10","Coaches Poll","21","Notre Dame","FBS Independents","0","281"
"2009","regular","10","Coaches Poll","22","Wisconsin","Big Ten","0","204"
"2009","regular","10","Coaches Poll","23","California","Pac-10","0","197"
"2009","regular","10","Coaches Poll","24","Virginia Tech","ACC","0","193"
"2009","regular","10","Coaches Poll","25","BYU","Mountain West","0","106"
"2009","regular","11","BCS Standings","1","Florida","SEC","0","0"
"2009","regular","11","BCS Standings","2","Alabama","SEC","0","0"
"2009","regular","11","BCS Standings","3","Texas","Big 12","0","0"
"2009","regular","11","BCS Standings","4","TCU","Mountain West","0","0"
"2009","regular","11","BCS Standings","5","Cincinnati","Big East","0","0"
"2009","regular","11","BCS Standings","6","Boise State","Western Athletic","0","0"
"2009","regular","11","BCS Standings","7","Georgia Tech","ACC","0","0"
"2009","regular","11","BCS Standings","8","LSU","SEC","0","0"
"2009","regular","11","BCS Standings","9","USC","Pac-10","0","0"
"2009","regular","11","BCS Standings","10","Iowa","Big Ten","0","0"
"2009","regular","11","BCS Standings","11","Ohio State","Big Ten","0","0"
"2009","regular","11","BCS Standings","12","Pittsburgh","Big East","0","0"
"2009","regular","11","BCS Standings","13","Oregon","Pac-10","0","0"
"2009","regular","11","BCS Standings","14","Miami","ACC","0","0"
"2009","regular","11","BCS Standings","15","Houston","Conference USA","0","0"
"2009","regular","11","BCS Standings","16","Utah","Mountain West","0","0"
"2009","regular","11","BCS Standings","17","Arizona","Pac-10","0","0"
"2009","regular","11","BCS Standings","18","Penn State","Big Ten","0","0"
"2009","regular","11","BCS Standings","19","Oklahoma State","Big 12","0","0"
"2009","regular","11","BCS Standings","20","Wisconsin","Big Ten","0","0"
"2009","regular","11","BCS Standings","21","Virginia Tech","ACC","0","0"
"2009","regular","11","BCS Standings","22","BYU","Mountain West","0","0"
"2009","regular","11","BCS Standings","23","Oregon State","Pac-10","0","0"
"2009","regular","11","BCS Standings","24","South Florida","Big East","0","0"
"2009","regular","11","BCS Standings","25","West Virginia","Big East","0","0"
"2009","regular","11","AP Top 25","1","Florida","SEC","39","0"
"2009","regular","11","AP Top 25","2","Texas","Big 12","10","0"
"2009","regular","11","AP Top 25","3","Alabama","SEC","11","0"
"2009","regular","11","AP Top 25","4","TCU","Mountain West","0","0"
"2009","regular","11","AP Top 25","5","Cincinnati","Big East","0","0"
"2009","regular","11","AP Top 25","6","Boise State","Western Athletic","0","0"
"2009","regular","11","AP Top 25","7","Georgia Tech","ACC","0","0"
"2009","regular","11","AP Top 25","8","Pittsburgh","Big East","0","0"
"2009","regular","11","AP Top 25","9","LSU","SEC","0","0"
"2009","regular","11","AP Top 25","10","Ohio State","Big Ten","0","0"
"2009","regular","11","AP Top 25","11","USC","Pac-10","0","0"
"2009","regular","11","AP Top 25","12","Miami","ACC","0","0"
"2009","regular","11","AP Top 25","13","Houston","Conference USA","0","0"
"2009","regular","11","AP Top 25","14","Oregon","Pac-10","0","0"
"2009","regular","11","AP Top 25","15","Iowa","Big Ten","0","0"
"2009","regular","11","AP Top 25","16","Utah","Mountain West","0","0"
"2009","regular","11","AP Top 25","17","Oklahoma State","Big 12","0","0"
"2009","regular","11","AP Top 25","18","Arizona","Pac-10","0","0"
"2009","regular","11","AP Top 25","19","Penn State","Big Ten","0","0"
"2009","regular","11","AP Top 25","20","Virginia Tech","ACC","0","0"
"2009","regular","11","AP Top 25","21","Wisconsin","Big Ten","0","0"
"2009","regular","11","AP Top 25","22","BYU","Mountain West","0","0"
"2009","regular","11","AP Top 25","23","South Florida","Big East","0","0"
"2009","regular","11","AP Top 25","24","Clemson","ACC","0","0"
"2009","regular","11","AP Top 25","25","Stanford","Pac-10","0","0"
"2009","regular","11","Coaches Poll","1","Florida","SEC","48","1460"
"2009","regular","11","Coaches Poll","2","Texas","Big 12","4","1399"
"2009","regular","11","Coaches Poll","3","Alabama","SEC","7","1389"
"2009","regular","11","Coaches Poll","4","TCU","Mountain West","0","1262"
"2009","regular","11","Coaches Poll","5","Cincinnati","Big East","0","1224"
"2009","regular","11","Coaches Poll","6","Boise State","Western Athletic","0","1200"
"2009","regular","11","Coaches Poll","7","Georgia Tech","ACC","0","1118"
"2009","regular","11","Coaches Poll","8","Ohio State","Big Ten","0","944"
"2009","regular","11","Coaches Poll","9","Pittsburgh","Big East","0","940"
"2009","regular","11","Coaches Poll","10","USC","Pac-10","0","847"
"2009","regular","11","Coaches Poll","11","LSU","SEC","0","838"
"2009","regular","11","Coaches Poll","12","Houston","Conference USA","0","766"
"2009","regular","11","Coaches Poll","13","Iowa","Big Ten","0","757"
"2009","regular","11","Coaches Poll","14","Utah","Mountain West","0","688"
"2009","regular","11","Coaches Poll","15","Miami","ACC","0","685"
"2009","regular","11","Coaches Poll","16","Oregon","Pac-10","0","665"
"2009","regular","11","Coaches Poll","17","Penn State","Big Ten","0","552"
"2009","regular","11","Coaches Poll","18","Oklahoma State","Big 12","0","530"
"2009","regular","11","Coaches Poll","19","Arizona","Pac-10","0","472"
"2009","regular","11","Coaches Poll","20","Wisconsin","Big Ten","0","341"
"2009","regular","11","Coaches Poll","21","Virginia Tech","ACC","0","268"
"2009","regular","11","Coaches Poll","22","BYU","Mountain West","0","216"
"2009","regular","11","Coaches Poll","23","West Virginia","Big East","0","121"
"2009","regular","11","Coaches Poll","24","South Florida","Big East","0","106"
"2009","regular","11","Coaches Poll","25","Auburn","SEC","0","80"
"2009","regular","12","BCS Standings","1","Florida","SEC","0","0"
"2009","regular","12","BCS Standings","2","Alabama","SEC","0","0"
"2009","regular","12","BCS Standings","3","Texas","Big 12","0","0"
"2009","regular","12","BCS Standings","4","TCU","Mountain West","0","0"
"2009","regular","12","BCS Standings","5","Cincinnati","Big East","0","0"
"2009","regular","12","BCS Standings","6","Boise State","Western Athletic","0","0"
"2009","regular","12","BCS Standings","7","Georgia Tech","ACC","0","0"
"2009","regular","12","BCS Standings","8","LSU","SEC","0","0"
"2009","regular","12","BCS Standings","9","Pittsburgh","Big East","0","0"
"2009","regular","12","BCS Standings","10","Ohio State","Big Ten","0","0"
"2009","regular","12","BCS Standings","11","Oregon","Pac-10","0","0"
"2009","regular","12","BCS Standings","12","Oklahoma State","Big 12","0","0"
"2009","regular","12","BCS Standings","13","Iowa","Big Ten","0","0"
"2009","regular","12","BCS Standings","14","Penn State","Big Ten","0","0"
"2009","regular","12","BCS Standings","15","Virginia Tech","ACC","0","0"
"2009","regular","12","BCS Standings","16","Wisconsin","Big Ten","0","0"
"2009","regular","12","BCS Standings","17","Stanford","Pac-10","0","0"
"2009","regular","12","BCS Standings","18","USC","Pac-10","0","0"
"2009","regular","12","BCS Standings","19","Oregon State","Pac-10","0","0"
"2009","regular","12","BCS Standings","20","Miami","ACC","0","0"
"2009","regular","12","BCS Standings","21","Utah","Mountain West","0","0"
"2009","regular","12","BCS Standings","22","BYU","Mountain West","0","0"
"2009","regular","12","BCS Standings","23","Clemson","ACC","0","0"
"2009","regular","12","BCS Standings","24","Houston","Conference USA","0","0"
"2009","regular","12","BCS Standings","25","California","Pac-10","0","0"
"2009","regular","12","AP Top 25","1","Florida","SEC","36","0"
"2009","regular","12","AP Top 25","2","Alabama","SEC","14","0"
"2009","regular","12","AP Top 25","3","Texas","Big 12","10","0"
"2009","regular","12","AP Top 25","4","TCU","Mountain West","0","0"
"2009","regular","12","AP Top 25","5","Cincinnati","Big East","0","0"
"2009","regular","12","AP Top 25","6","Boise State","Western Athletic","0","0"
"2009","regular","12","AP Top 25","7","Georgia Tech","ACC","0","0"
"2009","regular","12","AP Top 25","8","Pittsburgh","Big East","0","0"
"2009","regular","12","AP Top 25","9","Ohio State","Big Ten","0","0"
"2009","regular","12","AP Top 25","10","LSU","SEC","0","0"
"2009","regular","12","AP Top 25","11","Oregon","Pac-10","0","0"
"2009","regular","12","AP Top 25","12","Oklahoma State","Big 12","0","0"
"2009","regular","12","AP Top 25","13","Penn State","Big Ten","0","0"
"2009","regular","12","AP Top 25","14","Stanford","Pac-10","0","0"
"2009","regular","12","AP Top 25","15","Iowa","Big Ten","0","0"
"2009","regular","12","AP Top 25","16","Virginia Tech","ACC","0","0"
"2009","regular","12","AP Top 25","17","Wisconsin","Big Ten","0","0"
"2009","regular","12","AP Top 25","18","Clemson","ACC","0","0"
"2009","regular","12","AP Top 25","19","BYU","Mountain West","0","0"
"2009","regular","12","AP Top 25","20","Oregon State","Pac-10","0","0"
"2009","regular","12","AP Top 25","21","Miami","ACC","0","0"
"2009","regular","12","AP Top 25","22","USC","Pac-10","0","0"
"2009","regular","12","AP Top 25","23","Utah","Mountain West","0","0"
"2009","regular","12","AP Top 25","24","Houston","Conference USA","0","0"
"2009","regular","12","AP Top 25","25","Rutgers","Big East","0","0"
"2009","regular","12","Coaches Poll","1","Florida","SEC","48","1460"
"2009","regular","12","Coaches Poll","2","Texas","Big 12","4","1397"
"2009","regular","12","Coaches Poll","3","Alabama","SEC","7","1388"
"2009","regular","12","Coaches Poll","4","TCU","Mountain West","0","1277"
"2009","regular","12","Coaches Poll","5","Cincinnati","Big East","0","1219"
"2009","regular","12","Coaches Poll","6","Boise State","Western Athletic","0","1183"
"2009","regular","12","Coaches Poll","7","Georgia Tech","ACC","0","1127"
"2009","regular","12","Coaches Poll","8","Ohio State","Big Ten","0","1019"
"2009","regular","12","Coaches Poll","9","Pittsburgh","Big East","0","997"
"2009","regular","12","Coaches Poll","10","LSU","SEC","0","956"
"2009","regular","12","Coaches Poll","11","Oregon","Pac-10","0","875"
"2009","regular","12","Coaches Poll","12","Penn State","Big Ten","0","772"
"2009","regular","12","Coaches Poll","13","Oklahoma State","Big 12","0","750"
"2009","regular","12","Coaches Poll","14","Wisconsin","Big Ten","0","630"
"2009","regular","12","Coaches Poll","15","Iowa","Big Ten","0","584"
"2009","regular","12","Coaches Poll","16","Virginia Tech","ACC","0","558"
"2009","regular","12","Coaches Poll","17","Stanford","Pac-10","0","516"
"2009","regular","12","Coaches Poll","18","BYU","Mountain West","0","404"
"2009","regular","12","Coaches Poll","19","Clemson","ACC","0","274"
"2009","regular","12","Coaches Poll","20","Oregon State","Pac-10","0","256"
"2009","regular","12","Coaches Poll","21","USC","Pac-10","0","239"
"2009","regular","12","Coaches Poll","22","Houston","Conference USA","0","229"
"2009","regular","12","Coaches Poll","23","Utah","Mountain West","0","212"
"2009","regular","12","Coaches Poll","24","Miami","ACC","0","156"
"2009","regular","12","Coaches Poll","25","North Carolina","ACC","0","107"
"2009","regular","12","Coaches Poll","25","Nebraska","Big 12","0","107"
"2009","regular","13","BCS Standings","1","Florida","SEC","0","0"
"2009","regular","13","BCS Standings","2","Alabama","SEC","0","0"
"2009","regular","13","BCS Standings","3","Texas","Big 12","0","0"
"2009","regular","13","BCS Standings","4","TCU","Mountain West","0","0"
"2009","regular","13","BCS Standings","5","Cincinnati","Big East","0","0"
"2009","regular","13","BCS Standings","6","Boise State","Western Athletic","0","0"
"2009","regular","13","BCS Standings","7","Georgia Tech","ACC","0","0"
"2009","regular","13","BCS Standings","8","Oregon","Pac-10","0","0"
"2009","regular","13","BCS Standings","9","Pittsburgh","Big East","0","0"
"2009","regular","13","BCS Standings","10","Ohio State","Big Ten","0","0"
"2009","regular","13","BCS Standings","11","Iowa","Big Ten","0","0"
"2009","regular","13","BCS Standings","12","Oklahoma State","Big 12","0","0"
"2009","regular","13","BCS Standings","13","Penn State","Big Ten","0","0"
"2009","regular","13","BCS Standings","14","Virginia Tech","ACC","0","0"
"2009","regular","13","BCS Standings","15","LSU","SEC","0","0"
"2009","regular","13","BCS Standings","16","Oregon State","Pac-10","0","0"
"2009","regular","13","BCS Standings","17","Miami","ACC","0","0"
"2009","regular","13","BCS Standings","18","Clemson","ACC","0","0"
"2009","regular","13","BCS Standings","19","BYU","Mountain West","0","0"
"2009","regular","13","BCS Standings","20","USC","Pac-10","0","0"
"2009","regular","13","BCS Standings","21","Utah","Mountain West","0","0"
"2009","regular","13","BCS Standings","22","California","Pac-10","0","0"
"2009","regular","13","BCS Standings","23","Houston","Conference USA","0","0"
"2009","regular","13","BCS Standings","24","North Carolina","ACC","0","0"
"2009","regular","13","BCS Standings","25","Ole Miss","SEC","0","0"
"2009","regular","13","AP Top 25","1","Florida","SEC","36","0"
"2009","regular","13","AP Top 25","2","Alabama","SEC","13","0"
"2009","regular","13","AP Top 25","3","Texas","Big 12","11","0"
"2009","regular","13","AP Top 25","4","TCU","Mountain West","0","0"
"2009","regular","13","AP Top 25","5","Cincinnati","Big East","0","0"
"2009","regular","13","AP Top 25","6","Boise State","Western Athletic","0","0"
"2009","regular","13","AP Top 25","7","Georgia Tech","ACC","0","0"
"2009","regular","13","AP Top 25","8","Pittsburgh","Big East","0","0"
"2009","regular","13","AP Top 25","9","Ohio State","Big Ten","0","0"
"2009","regular","13","AP Top 25","10","Oregon","Pac-10","0","0"
"2009","regular","13","AP Top 25","11","Oklahoma State","Big 12","0","0"
"2009","regular","13","AP Top 25","12","Penn State","Big Ten","0","0"
"2009","regular","13","AP Top 25","13","Iowa","Big Ten","0","0"
"2009","regular","13","AP Top 25","14","Virginia Tech","ACC","0","0"
"2009","regular","13","AP Top 25","15","Clemson","ACC","0","0"
"2009","regular","13","AP Top 25","16","Oregon State","Pac-10","0","0"
"2009","regular","13","AP Top 25","17","LSU","SEC","0","0"
"2009","regular","13","AP Top 25","18","BYU","Mountain West","0","0"
"2009","regular","13","AP Top 25","19","Miami","ACC","0","0"
"2009","regular","13","AP Top 25","20","Ole Miss","SEC","0","0"
"2009","regular","13","AP Top 25","21","California","Pac-10","0","0"
"2009","regular","13","AP Top 25","22","Utah","Mountain West","0","0"
"2009","regular","13","AP Top 25","23","North Carolina","ACC","0","0"
"2009","regular","13","AP Top 25","24","USC","Pac-10","0","0"
"2009","regular","13","AP Top 25","25","Houston","Conference USA","0","0"
"2009","regular","13","Coaches Poll","1","Florida","SEC","47","1459"
"2009","regular","13","Coaches Poll","2","Texas","Big 12","4","1398"
"2009","regular","13","Coaches Poll","3","Alabama","SEC","8","1388"
"2009","regular","13","Coaches Poll","4","TCU","Mountain West","0","1279"
"2009","regular","13","Coaches Poll","5","Cincinnati","Big East","0","1224"
"2009","regular","13","Coaches Poll","6","Boise State","Western Athletic","0","1181"
"2009","regular","13","Coaches Poll","7","Georgia Tech","ACC","0","1125"
"2009","regular","13","Coaches Poll","8","Ohio State","Big Ten","0","1031"
"2009","regular","13","Coaches Poll","9","Pittsburgh","Big East","0","1021"
"2009","regular","13","Coaches Poll","10","Oregon","Pac-10","0","941"
"2009","regular","13","Coaches Poll","11","Penn State","Big Ten","0","843"
"2009","regular","13","Coaches Poll","12","Oklahoma State","Big 12","0","815"
"2009","regular","13","Coaches Poll","13","Iowa","Big Ten","0","714"
"2009","regular","13","Coaches Poll","14","Virginia Tech","ACC","0","656"
"2009","regular","13","Coaches Poll","15","BYU","Mountain West","0","510"
"2009","regular","13","Coaches Poll","16","Clemson","ACC","0","467"
"2009","regular","13","Coaches Poll","17","LSU","SEC","0","463"
"2009","regular","13","Coaches Poll","18","Oregon State","Pac-10","0","450"
"2009","regular","13","Coaches Poll","19","Utah","Mountain West","0","318"
"2009","regular","13","Coaches Poll","20","Houston","Conference USA","0","305"
"2009","regular","13","Coaches Poll","21","Miami","ACC","0","266"
"2009","regular","13","Coaches Poll","22","USC","Pac-10","0","261"
"2009","regular","13","Coaches Poll","23","Nebraska","Big 12","0","191"
"2009","regular","13","Coaches Poll","24","North Carolina","ACC","0","167"
"2009","regular","13","Coaches Poll","25","Ole Miss","SEC","0","165"
"2009","regular","14","BCS Standings","1","Florida","SEC","0","0"
"2009","regular","14","BCS Standings","2","Alabama","SEC","0","0"
"2009","regular","14","BCS Standings","3","Texas","Big 12","0","0"
"2009","regular","14","BCS Standings","4","TCU","Mountain West","0","0"
"2009","regular","14","BCS Standings","5","Cincinnati","Big East","0","0"
"2009","regular","14","BCS Standings","6","Boise State","Western Athletic","0","0"
"2009","regular","14","BCS Standings","7","Oregon","Pac-10","0","0"
"2009","regular","14","BCS Standings","8","Ohio State","Big Ten","0","0"
"2009","regular","14","BCS Standings","9","Iowa","Big Ten","0","0"
"2009","regular","14","BCS Standings","10","Georgia Tech","ACC","0","0"
"2009","regular","14","BCS Standings","11","Penn State","Big Ten","0","0"
"2009","regular","14","BCS Standings","12","Virginia Tech","ACC","0","0"
"2009","regular","14","BCS Standings","13","LSU","SEC","0","0"
"2009","regular","14","BCS Standings","14","BYU","Mountain West","0","0"
"2009","regular","14","BCS Standings","15","Pittsburgh","Big East","0","0"
"2009","regular","14","BCS Standings","16","Oregon State","Pac-10","0","0"
"2009","regular","14","BCS Standings","17","Miami","ACC","0","0"
"2009","regular","14","BCS Standings","18","USC","Pac-10","0","0"
"2009","regular","14","BCS Standings","19","California","Pac-10","0","0"
