Season,Date,Team1,Team1 Location,Team2,Team2 Location,Team1 Score,Team2 Score,Result of Home Team
2021,2021-01-23,SouthernMiss,V,TexSanAntonio,H,72,78,1
2021,2021-01-23,OhioState,V,Wisconsin,H,74,62,0
2021,2021-01-23,WesternCarolina,V,Wofford,H,78,91,1
2021,2021-01-23,UtahValley,V,St.Johns,H,78,96,1
2021,2021-01-23,Niagara,V,Quinnipiac,H,69,78,1
2021,2021-01-23,Dayton,V,VaCommonwealth,H,43,66,1
2021,2021-01-23,IllinoisChicago,V,YoungstownState,H,77,85,1
2021,2021-01-23,UCLA,V,Stanford,H,72,73,1
2021,2021-01-23,SIUEdwardsville,V,Belmont,H,62,114,1
2021,2021-01-23,EasternIllinois,V,TennesseeState,H,54,65,1
2021,2021-01-23,TexasState,V,ULMonroe,H,69,63,0
2021,2021-01-23,ArkansasLR,V,UTArlington,H,61,66,1
2021,2021-01-23,Rice,V,UAB,H,74,86,1
2021,2021-01-23,NorthernKentucky,V,RobertMorris,H,79,74,0
2021,2021-01-23,WesternKentucky,V,MiddleTennSt,H,82,67,0
2021,2021-01-23,DetroitU,V,Oakland,H,82,72,0
2021,2021-01-23,WiscMilwaukee,V,ClevelandState,H,81,80,0
2021,2021-01-23,ArkansasState,V,ULLafayette,H,74,77,1
2021,2021-01-23,IPFW,V,WiscGreenBay,H,72,87,1
2021,2021-01-23,JacksonvilleSt,V,AustinPeay,H,76,70,0
2021,2021-01-23,SanDiego,V,PortlandU,H,78,70,0
2021,2021-01-23,GeorgiaSouthern,V,SouthAlabama,H,48,62,1
2021,2021-01-23,Akron,V,WesternMichigan,H,79,68,0
2021,2021-01-23,UCDavis,V,UCSanDiego,H,78,71,0
2021,2021-01-23,MiamiOhio,V,EasternMichigan,H,85,63,0
2021,2021-01-23,MississippiSt,V,Alabama,H,73,81,1
2021,2021-01-23,LSU,V,Kentucky,H,69,82,1
2021,2021-01-23,Depaul,V,Marquette,H,68,61,0
2021,2021-01-23,Valparaiso,V,IllinoisState,H,69,60,0
2021,2021-01-23,Pittsburgh,V,WakeForest,H,75,76,1
2021,2021-01-23,Marist,V,Rider,H,76,67,0
2021,2021-01-23,SantaClara,V,LoyolaMarymount,H,72,69,0
2021,2021-01-23,Northwestern,V,PennState,H,78,81,1
2021,2021-01-23,St.Peter's,V,Siena,H,40,47,1
2021,2021-01-23,CalPolySLO,V,CalIrvine,H,44,67,1
2021,2021-01-23,CalSantaBarb,V,CSNorthridge,H,80,66,0
2021,2021-01-23,CSBakersfield,V,CalRiverside,H,63,70,1
2021,2021-01-23,SaintMarysCA,V,SanFrancisco,H,67,63,0
2021,2021-01-23,St.Bonaventure,V,Duquesne,H,65,61,0
2021,2021-01-23,Hawaii,V,CSFullerton,H,76,53,0
2021,2021-01-23,GeorgiaTech,V,Virginia,H,62,64,1
2021,2021-01-23,Colorado,V,WashingtonState,H,70,59,0
2021,2021-01-23,UMKC,V,OralRoberts,H,58,60,1
2021,2021-01-23,SouthDakota,V,WesternIllinois,H,84,74,0
2021,2021-01-23,USC,V,California,H,76,68,0
2021,2021-01-23,LouisianaTech,V,UTEP,H,73,55,0
2021,2021-01-23,Missouri,V,Tennessee,H,73,64,0
2021,2021-01-23,TennesseeTech,V,MurrayState,H,63,72,1
2021,2021-01-23,DenverU,V,NorthDakotaState,H,58,84,1
2021,2021-01-23,NorthDakota,V,SouthDakotaState,H,74,85,1
2021,2021-01-23,LongBeachState,V,CaliforniaBaptist,H,75,96,1
2021,2021-01-23,GrandCanyon,V,DixieState,H,81,46,0
2021,2021-01-23,Pepperdine,V,BYU,H,54,65,1
2021,2021-01-23,Pacific,V,Gonzaga,H,49,95,1
2021,2021-01-23,OregonState,V,Oregon,H,75,64,0
2021,2021-01-23,Drexel,V,William&Mary,H,79,64,0
2021,2021-01-23,BallState,V,Ohio,H,77,85,1
2021,2021-01-23,LoyolaMaryland,V,American,H,70,71,1
2021,2021-01-23,NorfolkSt,V,CoppinState,H,71,81,1
2021,2021-01-23,Lehigh,V,HolyCross,H,75,72,0
2021,2021-01-23,AlbanyNY,V,NewHampshire,H,64,71,1
2021,2021-01-23,Army,V,Navy,H,62,69,1
2021,2021-01-23,Southern,V,AlabamaA&M,H,58,68,1
2021,2021-01-23,TexasA&MCorpus,V,IncarnateWord,H,53,72,1
2021,2021-01-23,CentralArkansas,V,AbileneChristian,H,58,93,1
2021,2021-01-23,BostonU,V,Lafayette,H,81,76,0
2021,2021-01-23,NorthwesternSt,V,SELouisiana,H,73,68,0
2021,2021-01-23,KennesawSt,V,NorthFlorida,H,65,68,1
2021,2021-01-23,Stetson,V,Bellarmine,H,65,76,1
2021,2021-01-23,PrairieViewA&M,V,MissValleySt,H,77,31,0
2021,2021-01-23,Lamar,V,StephenF.Austin,H,72,102,1
2021,2021-01-23,AlcornState,V,AlabamaState,H,57,52,0
2021,2021-01-23,TexasSouthern,V,ArkPineBluff,H,66,57,0
2021,2021-01-23,NewOrleansU,V,NichollsState,H,62,86,1
2021,2021-01-23,McNeeseState,V,HoustonBaptist,H,74,71,0
2021,2021-01-23,JacksonState,V,Grambling,H,75,61,0
2021,2021-01-23,Jacksonville,V,NorthAlabama,H,54,76,1
2021,2021-01-23,FlaGulfCoast,V,Lipscomb,H,56,71,1
2021,2021-01-23,StonyBrook,V,NJIT,H,65,74,1
2021,2021-01-24,JamesMadison,V,Northeastern,H,79,72,0
2021,2021-01-24,Davidson,V,Massachusetts,H,69,60,0
2021,2021-01-24,Rutgers,V,IndianaU,H,74,70,0
2021,2021-01-24,Delaware,V,NCWilmington,H,67,62,0
2021,2021-01-24,WesternKentucky,V,MiddleTennSt,H,68,52,0
2021,2021-01-24,Towson,V,Hofstra,H,69,74,1
2021,2021-01-24,Fordham,V,RhodeIsland,H,42,52,1
2021,2021-01-24,MemphisU,V,EastCarolina,H,80,53,0
2021,2021-01-24,UtahU,V,WashingtonU,H,79,83,1
2021,2021-01-24,Nevada,V,Wyoming,H,88,93,1
2021,2021-01-24,LoyolaChicago,V,Bradley,H,69,56,0
2021,2021-01-24,NotreDame,V,MiamiFlorida,H,73,59,0
2021,2021-01-24,Valparaiso,V,IllinoisState,H,70,66,0
2021,2021-01-24,UMKC,V,OralRoberts,H,81,76,0
2021,2021-01-24,SanDiegoState,V,AirForce,H,91,59,0
2021,2021-01-24,NorfolkSt,V,CoppinState,H,77,81,1
2021,2021-01-24,AlbanyNY,V,NewHampshire,H,83,64,0
2021,2021-01-24,Lehigh,V,HolyCross,H,82,74,0
2021,2021-01-24,Radford,V,NCAsheville,H,68,76,1
2021,2021-01-24,DelawareState,V,MorganState,H,83,99,1
2021,2021-01-24,StonyBrook,V,NJIT,H,56,44,0
2021,2021-01-24,Presbyterian,V,HighPoint,H,57,81,1
2021,2021-01-24,CharlestonSou,V,GardnerWebb,H,62,74,1
2021,2021-01-24,Army,V,Navy,H,87,78,0
2021,2021-01-24,BostonU,V,Lafayette,H,64,61,0
2021,2021-01-24,American,V,LoyolaMaryland,H,81,79,0
2021,2021-01-25,LoyolaMarymount,V,PortlandU,H,75,50,0
2021,2021-01-25,SoIllinois,V,IndianaState,H,66,69,1
2021,2021-01-25,Syracuse,V,Virginia,H,58,81,1
2021,2021-01-25,LoyolaChicago,V,Bradley,H,65,58,0
2021,2021-01-25,UtahState,V,UNLV,H,56,59,1
2021,2021-01-25,OklahomaState,V,IowaState,H,81,60,0
2021,2021-01-25,TexasTech,V,WestVirginia,H,87,88,1
2021,2021-01-25,ArizonaState,V,Arizona,H,67,80,1
2021,2021-01-25,Radford,V,NCAsheville,H,73,63,0
2021,2021-01-25,CharlestonSou,V,GardnerWebb,H,71,80,1
2021,2021-01-25,Presbyterian,V,HighPoint,H,71,56,0
2021,2021-01-25,PrairieViewA&M,V,ArkPineBluff,H,73,56,0
2021,2021-01-25,Southern,V,AlabamaState,H,64,66,1
2021,2021-01-26,Tulsa,V,Temple,H,67,76,1
2021,2021-01-26,SoIllinois,V,IndianaState,H,59,71,1
2021,2021-01-26,WesternMichigan,V,Ohio,H,58,81,1
2021,2021-01-26,Richmond,V,St.Josephs,H,79,56,0
2021,2021-01-26,MississippiSt,V,Tennessee,H,53,56,1
2021,2021-01-26,SMU,V,MemphisU,H,72,76,1
2021,2021-01-26,Toledo,V,MiamiOhio,H,90,81,0
2021,2021-01-26,NorthCarolina,V,Pittsburgh,H,75,65,0
2021,2021-01-26,Oklahoma,V,Texas,H,80,79,0
2021,2021-01-26,EasternMichigan,V,Akron,H,65,86,1
2021,2021-01-26,Kentucky,V,Alabama,H,59,70,1
2021,2021-01-26,Drake,V,MissouriSt,H,68,61,0
2021,2021-01-26,SIUEdwardsville,V,EasternIllinois,H,87,74,0
2021,2021-01-26,Butler,V,Connecticut,H,51,63,1
2021,2021-01-26,Dayton,V,SaintLouis,H,76,71,0
2021,2021-01-26,Missouri,V,Auburn,H,82,88,1
2021,2021-01-26,LSU,V,TexasA&M,H,78,66,0
2021,2021-01-26,GeorgiaTech,V,Duke,H,68,75,1
2021,2021-01-26,SEMissouriSt,V,TennMartin,H,66,69,1
2021,2021-01-26,FairDickinson,V,St.FrancisPA,H,94,92,0
2021,2021-01-27,BYU,V,Pepperdine,H,73,76,1
2021,2021-01-27,Towson,V,JamesMadison,H,63,78,1
2021,2021-01-27,RhodeIsland,V,LaSalle,H,73,60,0
2021,2021-01-27,MiamiFlorida,V,FloridaState,H,59,81,1
2021,2021-01-27,Duquesne,V,Fordham,H,86,62,0
2021,2021-01-27,Vanderbilt,V,Florida,H,71,78,1
2021,2021-01-27,WesternCarolina,V,VMI,H,61,87,1
2021,2021-01-27,Marquette,V,Providence,H,63,72,1
2021,2021-01-27,Creighton,V,SetonHall,H,85,81,0
2021,2021-01-27,EastCarolina,V,CentralFlorida,H,64,71,1
2021,2021-01-27,Wofford,V,TheCitadel,H,69,77,1
2021,2021-01-27,Georgia,V,SouthCarolina,H,59,83,1
2021,2021-01-27,VirginiaTech,V,NotreDame,H,62,51,0
2021,2021-01-27,PennState,V,OhioState,H,79,83,1
2021,2021-01-27,WakeForest,V,NCState,H,67,72,1
2021,2021-01-27,Mississippi,V,Arkansas,H,59,74,1
2021,2021-01-27,St.Johns,V,Depaul,H,81,68,0
2021,2021-01-27,BoiseState,V,ColoradoState,H,56,78,1
2021,2021-01-27,KansasState,V,Baylor,H,59,107,1
2021,2021-01-27,WashingtonState,V,Colorado,H,58,70,1
2021,2021-01-27,Drake,V,MissouriSt,H,78,73,0
2021,2021-01-27,Louisville,V,Clemson,H,50,54,1
2021,2021-01-27,Wisconsin,V,Maryland,H,61,55,0
2021,2021-01-27,UtahState,V,UNLV,H,83,74,0
2021,2021-01-27,BowlingGreen,V,KentState,H,91,96,1
2021,2021-01-27,Mercer,V,NCGreensboro,H,68,81,1
2021,2021-01-27,FairDickinson,V,St.FrancisPA,H,82,90,1
2021,2021-01-27,NewOrleansU,V,NorthwesternSt,H,73,81,1
2021,2021-01-27,SamHoustonSt,V,TexasA&MCorpus,H,75,70,0
2021,2021-01-27,McNeeseState,V,NichollsState,H,69,76,1
2021,2021-01-27,HoustonBaptist,V,IncarnateWord,H,73,57,0
2021,2021-01-27,StephenF.Austin,V,AbileneChristian,H,62,82,1
2021,2021-01-27,CentralArkansas,V,SELouisiana,H,57,69,1
2021,2021-01-27,Merrimack,V,LongIsland,H,68,63,0
2021,2021-01-28,OregonState,V,USC,H,62,75,1
2021,2021-01-28,Wyoming,V,SanDiegoState,H,57,87,1
2021,2021-01-28,UTEP,V,TexSanAntonio,H,79,86,1
2021,2021-01-28,MichiganState,V,Rutgers,H,37,67,1
2021,2021-01-28,LouisianaTech,V,SouthernMiss,H,76,63,0
2021,2021-01-28,MemphisU,V,SMU,H,65,67,1
2021,2021-01-28,Bradley,V,Valparaiso,H,85,91,1
2021,2021-01-28,TCU,V,Kansas,H,51,59,1
2021,2021-01-28,TennesseeState,V,MurrayState,H,53,73,1
2021,2021-01-28,MoreheadState,V,JacksonvilleSt,H,85,66,0
2021,2021-01-28,Gonzaga,V,SanDiego,H,90,62,0
2021,2021-01-28,EasternIllinois,V,TennMartin,H,41,51,1
2021,2021-01-28,Belmont,V,AustinPeay,H,81,76,0
2021,2021-01-28,SIUEdwardsville,V,SEMissouriSt,H,62,64,1
2021,2021-01-28,UAB,V,MiddleTennSt,H,70,59,0
2021,2021-01-28,WeberState,V,IdahoU,H,81,56,0
2021,2021-01-28,HoustonU,V,Tulane,H,83,60,0
2021,2021-01-28,AirForce,V,SanJoseState,H,58,59,1
2021,2021-01-28,Stanford,V,Arizona,H,73,64,0
2021,2021-01-28,California,V,ArizonaState,H,68,72,1
2021,2021-01-28,NewMexico,V,FresnoState,H,62,64,1
2021,2021-01-28,NCAsheville,V,Winthrop,H,80,84,1
2021,2021-01-28,Merrimack,V,LongIsland,H,68,78,1
2021,2021-01-29,Monmouth,V,Niagara,H,77,67,0
2021,2021-01-29,DetroitU,V,YoungstownState,H,78,75,0
2021,2021-01-29,ULLafayette,V,TexasState,H,62,60,0
2021,2021-01-29,FloridaIntl,V,CharlotteU,H,55,63,1
2021,2021-01-29,IllinoisChicago,V,NorthernKentucky,H,68,72,1
2021,2021-01-29,WiscMilwaukee,V,IUPUI,H,68,73,1
2021,2021-01-29,CoastalCarolina,V,GeorgiaSouthern,H,79,62,0
2021,2021-01-29,CalSantaBarb,V,UCDavis,H,72,51,0
2021,2021-01-29,Oakland,V,IPFW,H,81,66,0
2021,2021-01-29,WiscGreenBay,V,ClevelandState,H,68,74,1
2021,2021-01-29,CSNorthridge,V,CalPolySLO,H,70,76,1
2021,2021-01-29,UTArlington,V,ArkansasState,H,75,83,1
2021,2021-01-29,AppalachianSt,V,Troy,H,62,71,1
2021,2021-01-29,Ohio,V,Buffalo,H,76,75,0
2021,2021-01-29,ULMonroe,V,ArkansasLR,H,62,66,1
2021,2021-01-29,Manhattan,V,St.Peter's,H,55,59,1
2021,2021-01-29,NorthDakotaState,V,UMKC,H,71,67,0
2021,2021-01-29,NebraskaOmaha,V,SouthDakota,H,59,91,1
2021,2021-01-29,TarletonSt,V,UtahValley,H,60,73,1
2021,2021-01-29,WesternIllinois,V,NorthDakota,H,81,83,1
2021,2021-01-29,RobertMorris,V,WrightState,H,70,79,1
2021,2021-01-29,Iowa,V,Illinois,H,75,80,1
2021,2021-01-29,DixieState,V,CaliforniaBaptist,H,74,89,1
2021,2021-01-29,NewMexicoState,V,GrandCanyon,H,62,70,1
2021,2021-01-29,BoiseState,V,ColoradoState,H,85,77,0
2021,2021-01-29,CSFullerton,V,CSBakersfield,H,90,84,0
2021,2021-01-29,CalIrvine,V,Hawaii,H,53,51,0
2021,2021-01-29,NorthTexas,V,Rice,H,79,74,0
2021,2021-01-29,No.Colorado,V,NorthernArizona,H,64,68,1
2021,2021-01-29,Longwood,V,Presbyterian,H,49,45,0
2021,2021-01-29,NCAsheville,V,Winthrop,H,57,55,0
2021,2021-01-29,Bellarmine,V,KennesawSt,H,84,67,0
2021,2021-01-29,NorthAlabama,V,NorthFlorida,H,82,78,0
2021,2021-01-29,Liberty,V,Jacksonville,H,59,54,0
2021,2021-01-29,Stetson,V,FlaGulfCoast,H,63,64,1
2021,2021-01-29,HighPoint,V,GardnerWebb,H,59,55,0
2021,2021-01-29,CharlestonSou,V,Campbell,H,58,59,1
2021,2021-01-30,Alabama,V,Oklahoma,H,61,66,1
2021,2021-01-30,TexasA&M,V,KansasState,H,68,61,0
2021,2021-01-30,Clemson,V,Duke,H,53,79,1
2021,2021-01-30,Tulsa,V,EastCarolina,H,77,68,0
2021,2021-01-30,Providence,V,Georgetown,H,72,73,1
2021,2021-01-30,William&Mary,V,Towson,H,84,74,0
2021,2021-01-30,LaSalle,V,VaCommonwealth,H,62,73,1
2021,2021-01-30,Hofstra,V,NCWilmington,H,82,73,0
2021,2021-01-30,Siena,V,Marist,H,54,55,1
2021,2021-01-30,Furman,V,WesternCarolina,H,75,69,0
2021,2021-01-30,Florida,V,WestVirginia,H,85,80,0
2021,2021-01-30,BallState,V,Akron,H,42,74,1
2021,2021-01-30,WesternMichigan,V,MiamiOhio,H,56,65,1
2021,2021-01-30,TexasTech,V,LSU,H,76,71,0
2021,2021-01-30,TCU,V,Missouri,H,98,102,1
2021,2021-01-30,MiamiFlorida,V,WakeForest,H,54,66,1
2021,2021-01-30,Elon,V,Delaware,H,43,66,1
2021,2021-01-30,GeorgeMason,V,St.Bonaventure,H,67,84,1
2021,2021-01-30,UtahU,V,Colorado,H,77,74,0
2021,2021-01-30,Villanova,V,SetonHall,H,80,72,0
2021,2021-01-30,SouthernMiss,V,LouisianaTech,H,62,65,1
2021,2021-01-30,WeberState,V,IdahoU,H,81,62,0
2021,2021-01-30,WiscMilwaukee,V,IUPUI,H,83,76,0
2021,2021-01-30,Wisconsin,V,PennState,H,71,81,1
2021,2021-01-30,Monmouth,V,Niagara,H,74,83,1
2021,2021-01-30,Auburn,V,Baylor,H,72,84,1
2021,2021-01-30,CentralMichigan,V,KentState,H,76,83,1
2021,2021-01-30,FloridaIntl,V,CharlotteU,H,65,68,1
2021,2021-01-30,FloridaState,V,GeorgiaTech,H,65,76,1
2021,2021-01-30,NorthernIowa,V,SoIllinois,H,74,62,0
2021,2021-01-30,Arkansas,V,OklahomaState,H,77,81,1
2021,2021-01-30,Mercer,V,Wofford,H,69,72,1
2021,2021-01-30,RhodeIsland,V,Dayton,H,56,67,1
2021,2021-01-30,TheCitadel,V,ETennesseeSt,H,84,112,1
2021,2021-01-30,CentralFlorida,V,WichitaState,H,88,93,1
2021,2021-01-30,CoastalCarolina,V,GeorgiaSouthern,H,58,61,1
2021,2021-01-30,DetroitU,V,YoungstownState,H,77,72,0
2021,2021-01-30,IllinoisChicago,V,NorthernKentucky,H,67,69,1
2021,2021-01-30,California,V,Arizona,H,50,71,1
2021,2021-01-30,Oakland,V,IPFW,H,82,75,0
2021,2021-01-30,UTArlington,V,ArkansasState,H,65,64,0
2021,2021-01-30,TennesseeState,V,AustinPeay,H,56,71,1
2021,2021-01-30,Toledo,V,BowlingGreen,H,84,66,0
2021,2021-01-30,ULLafayette,V,TexasState,H,74,73,0
2021,2021-01-30,ULMonroe,V,ArkansasLR,H,49,65,1
2021,2021-01-30,AppalachianSt,V,Troy,H,59,65,1
2021,2021-01-30,MoreheadState,V,TennesseeTech,H,74,55,0
2021,2021-01-30,SIUEdwardsville,V,TennMartin,H,76,60,0
2021,2021-01-30,Xavier,V,Butler,H,68,55,0
2021,2021-01-30,IowaState,V,MississippiSt,H,56,95,1
2021,2021-01-30,Kansas,V,Tennessee,H,61,80,1
2021,2021-01-30,EasternIllinois,V,SEMissouriSt,H,44,75,1
2021,2021-01-30,AirForce,V,SanJoseState,H,62,75,1
2021,2021-01-30,Virginia,V,VirginiaTech,H,51,65,1
2021,2021-01-30,Mississippi,V,Georgia,H,61,71,1
2021,2021-01-30,OregonState,V,UCLA,H,52,57,1
2021,2021-01-30,CalSantaBarb,V,UCDavis,H,89,86,0
2021,2021-01-30,RobertMorris,V,WrightState,H,56,86,1
2021,2021-01-30,WiscGreenBay,V,ClevelandState,H,65,73,1
2021,2021-01-30,CSNorthridge,V,CalPolySLO,H,64,51,0
2021,2021-01-30,VMI,V,NCGreensboro,H,59,76,1
2021,2021-01-30,St.Josephs,V,Duquesne,H,50,67,1
2021,2021-01-30,NewMexico,V,FresnoState,H,55,65,1
2021,2021-01-30,Minnesota,V,Purdue,H,62,81,1
2021,2021-01-30,Creighton,V,Depaul,H,69,62,0
2021,2021-01-30,Gonzaga,V,Pepperdine,H,97,75,0
2021,2021-01-30,Manhattan,V,St.Peter's,H,54,68,1
2021,2021-01-30,NebraskaOmaha,V,SouthDakota,H,93,97,1
2021,2021-01-30,TarletonSt,V,UtahValley,H,70,62,0
2021,2021-01-30,NorthDakotaState,V,UMKC,H,47,49,1
2021,2021-01-30,NotreDame,V,Pittsburgh,H,84,58,0
2021,2021-01-30,SouthCarolina,V,Vanderbilt,H,81,93,1
2021,2021-01-30,Belmont,V,MurrayState,H,72,71,0
2021,2021-01-30,WesternIllinois,V,NorthDakota,H,99,87,0
2021,2021-01-30,NewMexicoState,V,GrandCanyon,H,53,65,1
2021,2021-01-30,TexSanAntonio,V,UTEP,H,51,69,1
2021,2021-01-30,DixieState,V,CaliforniaBaptist,H,79,75,0
2021,2021-01-30,CSFullerton,V,CSBakersfield,H,73,83,1
2021,2021-01-30,Stanford,V,ArizonaState,H,75,79,1
2021,2021-01-30,Wyoming,V,SanDiegoState,H,71,98,1
2021,2021-01-30,CalIrvine,V,Hawaii,H,61,62,1
2021,2021-01-30,Pacific,V,BYU,H,87,95,1
2021,2021-01-30,LoyolaMaryland,V,Navy,H,52,70,1
2021,2021-01-30,Hartford,V,StonyBrook,H,59,57,0
2021,2021-01-30,SacredHeart,V,MountStMarys,H,61,58,0
2021,2021-01-30,NewHampshire,V,Binghamton,H,44,65,1
2021,2021-01-30,Bucknell,V,Lehigh,H,84,70,0
2021,2021-01-30,FloridaA&M,V,N.CarolinaA&T,H,58,70,1
2021,2021-01-30,Colgate,V,HolyCross,H,74,63,0
2021,2021-01-30,MorganState,V,CoppinState,H,79,76,0
2021,2021-01-30,LongIsland,V,St.FrancisNY,H,102,88,0
2021,2021-01-30,Longwood,V,Presbyterian,H,54,66,1
2021,2021-01-30,AlabamaA&M,V,PrairieViewA&M,H,57,79,1
2021,2021-01-30,Bellarmine,V,KennesawSt,H,84,79,0
2021,2021-01-30,DelawareState,V,NorfolkSt,H,66,94,1
2021,2021-01-30,Southern,V,AlcornState,H,76,59,0
2021,2021-01-30,NewOrleansU,V,SELouisiana,H,73,79,1
2021,2021-01-30,NorthwesternSt,V,CentralArkansas,H,81,77,0
2021,2021-01-30,HighPoint,V,GardnerWebb,H,72,69,0
2021,2021-01-30,NorthAlabama,V,NorthFlorida,H,72,82,1
2021,2021-01-30,McNeeseState,V,Lamar,H,56,64,1
2021,2021-01-30,CharlestonSou,V,Campbell,H,67,75,1
2021,2021-01-30,Liberty,V,Jacksonville,H,64,58,0
2021,2021-01-30,ArkPineBluff,V,Grambling,H,71,74,1
2021,2021-01-30,MissValleySt,V,JacksonState,H,56,106,1
2021,2021-01-30,Bryant,V,FairDickinson,H,79,81,1
2021,2021-01-30,CentralConn,V,St.FrancisPA,H,59,62,1
2021,2021-01-30,Stetson,V,FlaGulfCoast,H,77,66,0
2021,2021-01-30,AbileneChristian,V,IncarnateWord,H,75,67,0
2021,2021-01-30,AlabamaState,V,TexasSouthern,H,73,80,1
2021,2021-01-31,Tulane,V,Temple,H,81,64,0
2021,2021-01-31,William&Mary,V,Towson,H,75,74,0
2021,2021-01-31,Hofstra,V,NCWilmington,H,89,83,0
2021,2021-01-31,SMU,V,HoustonU,H,48,70,1
2021,2021-01-31,MichiganState,V,OhioState,H,62,79,1
2021,2021-01-31,SacramentoState,V,E.Washington,H,60,68,1
2021,2021-01-31,Elon,V,Delaware,H,70,75,1
2021,2021-01-31,Drexel,V,JamesMadison,H,64,73,1
2021,2021-01-31,IllinoisState,V,Drake,H,76,78,1
2021,2021-01-31,LoyolaChicago,V,MissouriSt,H,72,46,0
2021,2021-01-31,MiddleTennSt,V,UAB,H,52,63,1
2021,2021-01-31,Siena,V,Marist,H,63,50,0
2021,2021-01-31,St.Johns,V,Marquette,H,75,73,0
2021,2021-01-31,Valparaiso,V,Evansville,H,52,70,1
2021,2021-01-31,Bradley,V,IndianaState,H,57,60,1
2021,2021-01-31,Rice,V,NorthTexas,H,53,79,1
2021,2021-01-31,NorthernIowa,V,SoIllinois,H,68,71,1
2021,2021-01-31,NCState,V,Syracuse,H,73,76,1
2021,2021-01-31,Rutgers,V,Northwestern,H,64,56,0
2021,2021-01-31,WashingtonState,V,WashingtonU,H,77,62,0
2021,2021-01-31,UNLV,V,Nevada,H,60,89,1
2021,2021-01-31,UCSanDiego,V,CalRiverside,H,59,71,1
2021,2021-01-31,MDBaltimoreCo,V,NJIT,H,65,69,1
2021,2021-01-31,Hartford,V,StonyBrook,H,49,63,1
2021,2021-01-31,SacredHeart,V,MountStMarys,H,64,76,1
2021,2021-01-31,NewHampshire,V,Binghamton,H,71,65,0
2021,2021-01-31,FloridaA&M,V,N.CarolinaA&T,H,65,67,1
2021,2021-01-31,Bryant,V,FairDickinson,H,84,95,1
2021,2021-01-31,CentralConn,V,St.FrancisPA,H,85,77,0
2021,2021-01-31,SamHoustonSt,V,StephenF.Austin,H,68,78,1
2021,2021-01-31,Lehigh,V,Bucknell,H,68,92,1
2021,2021-01-31,Colgate,V,HolyCross,H,78,60,0
2021,2021-02-01,TheCitadel,V,WesternCarolina,H,75,76,1
2021,2021-02-01,GeorgiaTech,V,Louisville,H,58,74,1
2021,2021-02-01,SacramentoState,V,E.Washington,H,79,94,1
2021,2021-02-01,AustinPeay,V,SIUEdwardsville,H,74,59,0
2021,2021-02-01,Bradley,V,IndianaState,H,55,67,1
2021,2021-02-01,Duke,V,MiamiFlorida,H,75,77,1
2021,2021-02-01,Valparaiso,V,Evansville,H,51,58,1
2021,2021-02-01,MurrayState,V,SEMissouriSt,H,77,60,0
2021,2021-02-01,IllinoisState,V,Drake,H,60,95,1
2021,2021-02-01,ETennesseeSt,V,Wofford,H,62,67,1
2021,2021-02-01,CentralFlorida,V,MemphisU,H,69,96,1
2021,2021-02-01,LoyolaChicago,V,MissouriSt,H,70,50,0
2021,2021-02-01,Oklahoma,V,TexasTech,H,52,57,1
2021,2021-02-01,MissValleySt,V,Grambling,H,72,85,1
2021,2021-02-01,AlabamaState,V,PrairieViewA&M,H,63,87,1
2021,2021-02-01,AlabamaA&M,V,TexasSouthern,H,49,66,1
2021,2021-02-01,ArkPineBluff,V,JacksonState,H,55,63,1
2021,2021-02-01,SoCarolinaSt,V,NCCentral,H,77,91,1
2021,2021-02-02,WakeForest,V,NotreDame,H,58,79,1
2021,2021-02-02,Butler,V,Marquette,H,67,70,1
2021,2021-02-02,EasternIllinois,V,SIUEdwardsville,H,70,61,0
2021,2021-02-02,Buffalo,V,BallState,H,78,58,0
2021,2021-02-02,Georgia,V,Auburn,H,91,86,0
2021,2021-02-02,Ohio,V,CentralMichigan,H,83,69,0
2021,2021-02-02,MiamiOhio,V,KentState,H,68,77,1
2021,2021-02-02,Akron,V,Toledo,H,76,91,1
2021,2021-02-02,MichiganState,V,Iowa,H,78,84,1
2021,2021-02-02,PennState,V,Wisconsin,H,56,72,1
2021,2021-02-02,NorthCarolina,V,Clemson,H,50,63,1
2021,2021-02-02,WestVirginia,V,IowaState,H,76,72,0
2021,2021-02-02,Baylor,V,Texas,H,83,69,0
2021,2021-02-02,Tennessee,V,Mississippi,H,50,52,1
2021,2021-02-02,EasternKentucky,V,JacksonvilleSt,H,86,82,0
2021,2021-02-02,Purdue,V,Maryland,H,60,61,1
2021,2021-02-02,KansasState,V,Kansas,H,51,74,1
2021,2021-02-02,MississippiSt,V,Arkansas,H,45,61,1
2021,2021-02-02,Dayton,V,Duquesne,H,64,69,1
2021,2021-02-02,Illinois,V,IndianaU,H,75,71,0
2021,2021-02-02,UNLV,V,Nevada,H,62,72,1
2021,2021-02-02,USC,V,Stanford,H,72,66,0
2021,2021-02-02,SoCarolinaSt,V,NCCentral,H,63,64,1
2021,2021-02-02,MorganState,V,CoppinState,H,95,82,0
2021,2021-02-02,MDBaltimoreCo,V,NJIT,H,75,71,0
2021,2021-02-03,Elon,V,JamesMadison,H,57,78,1
2021,2021-02-03,HoustonU,V,EastCarolina,H,73,82,1
2021,2021-02-03,Fordham,V,Massachusetts,H,54,60,1
2021,2021-02-03,SouthCarolina,V,Florida,H,72,66,0
2021,2021-02-03,NCGreensboro,V,TheCitadel,H,85,66,0
