Season,Date,Team1,Team1 Location,Team2,Team2 Location,Team1 Score,Team2 Score,Result of Home Team
2020,2019-12-01,Davidson,N,Temple,N,53,66,
2020,2019-12-01,USC,N,Harvard,N,77,62,
2020,2019-12-01,Canisius,N,Mercer,N,76,66,
2020,2019-12-01,HolyCross,N,Hofstra,N,69,91,
2020,2019-12-01,FlaAtlantic,H,IllinoisChicago,V,71,70,1
2020,2019-12-01,St.Bonaventure,N,SanDiego,N,70,61,
2020,2019-12-01,Pennsylvania,N,LongBeachState,N,95,79,
2020,2019-12-01,CentralFlorida,N,CollCharleston,N,77,56,
2020,2019-12-01,Pepperdine,N,Providence,N,77,80,
2020,2019-12-01,Arizona,N,WakeForest,N,73,66,
2020,2019-12-01,Campbell,H,NorthDakota,V,58,56,1
2020,2019-12-01,UMassLowell,H,CentralConn,V,73,71,1
2020,2019-12-01,Connecticut,H,Maine,V,64,40,1
2020,2019-12-01,Tulane,H,Southern,V,82,65,1
2020,2019-12-01,Fordham,H,MDEasternShore,V,66,45,1
2020,2019-12-01,Yale,H,Vermont,V,65,52,1
2020,2019-12-01,NorfolkSt,H,Niagara,V,61,65,0
2020,2019-12-01,AirForce,H,JacksonState,V,76,52,1
2020,2019-12-01,FlaGulfCoast,H,GeorgiaSouthern,V,57,72,0
2020,2019-12-01,LoyolaMaryland,H,Binghamton,V,77,65,1
2020,2019-12-01,GeorgiaTech,H,BethuneCookman,V,68,65,1
2020,2019-12-01,PortlandU,H,IncarnateWord,V,65,56,1
2020,2019-12-02,Illinois,H,MiamiFlorida,V,79,81,0
2020,2019-12-02,SouthFlorida,H,Furman,V,65,55,1
2020,2019-12-02,Delaware,H,Columbia,V,84,76,1
2020,2019-12-02,UTArlington,H,NorthTexas,V,66,77,0
2020,2019-12-02,Minnesota,H,Clemson,V,78,60,1
2020,2019-12-02,WashingtonU,H,SouthDakota,V,75,55,1
2020,2019-12-02,HolyCross,N,Mercer,N,81,67,
2020,2019-12-02,Hofstra,N,Canisius,N,64,57,
2020,2019-12-02,SanDiego,N,IllinoisChicago,N,83,89,
2020,2019-12-02,St.Bonaventure,N,FlaAtlantic,N,71,64,
2020,2019-12-02,Elon,H,KennesawSt,V,70,46,1
2020,2019-12-02,NorthFlorida,H,HighPoint,V,93,70,1
2020,2019-12-02,StonyBrook,H,Manhattan,V,65,47,1
2020,2019-12-02,Wofford,H,NCCentral,V,77,59,1
2020,2019-12-02,Bryant,H,Navy,V,60,45,1
2020,2019-12-02,KansasState,H,FloridaA&M,V,76,58,1
2020,2019-12-03,IndianaState,H,NorthDakotaState,V,71,60,1
2020,2019-12-03,St.Johns,H,St.Peter's,V,79,69,1
2020,2019-12-03,Louisville,H,Michigan,V,58,43,1
2020,2019-12-03,BallState,H,LoyolaChicago,V,58,70,0
2020,2019-12-03,MiamiOhio,H,NorthernKentucky,V,54,76,0
2020,2019-12-03,Mississippi,H,Butler,V,58,67,0
2020,2019-12-03,EasternMichigan,H,Valparaiso,V,85,79,1
2020,2019-12-03,GeorgeMason,H,JacksonvilleSt,V,67,60,1
2020,2019-12-03,GeorgiaState,H,Dartmouth,V,83,80,1
2020,2019-12-03,KentState,H,DetroitU,V,92,57,1
2020,2019-12-03,BostonCollege,H,Northwestern,V,64,82,0
2020,2019-12-03,Syracuse,H,Iowa,V,54,68,0
2020,2019-12-03,WesternMichigan,H,Oakland,V,62,72,0
2020,2019-12-03,William&Mary,H,OldDominion,V,63,46,1
2020,2019-12-03,WrightState,H,WesternKentucky,V,76,74,1
2020,2019-12-03,WesternCarolina,H,Chattanooga,V,87,77,1
2020,2019-12-03,ArkansasState,H,NebraskaOmaha,V,78,73,1
2020,2019-12-03,Vanderbilt,H,Buffalo,V,90,76,1
2020,2019-12-03,Arkansas,H,AustinPeay,V,69,61,1
2020,2019-12-03,MissouriSt,H,MurrayState,V,71,69,1
2020,2019-12-03,Drake,H,WiscMilwaukee,V,56,53,1
2020,2019-12-03,TCU,H,IllinoisState,V,81,69,1
2020,2019-12-03,Texas,H,UAB,V,67,57,1
2020,2019-12-03,Creighton,H,OralRoberts,V,72,60,1
2020,2019-12-03,MemphisU,H,Bradley,V,71,56,1
2020,2019-12-03,NewMexicoState,H,UTEP,V,59,56,1
2020,2019-12-03,Pittsburgh,H,Rutgers,V,71,60,1
2020,2019-12-03,IndianaU,H,FloridaState,V,80,64,1
2020,2019-12-03,MichiganState,H,Duke,V,75,87,0
2020,2019-12-03,CSBakersfield,H,CalSantaBarb,V,60,64,0
2020,2019-12-03,SanFrancisco,H,ArizonaState,V,67,71,0
2020,2019-12-03,USCUpstate,H,EasternKentucky,V,79,67,1
2020,2019-12-03,Rider,H,Bucknell,V,89,69,1
2020,2019-12-03,American,H,MDBaltimoreCo,V,85,61,1
2020,2019-12-03,FairDickinson,H,Quinnipiac,V,78,77,1
2020,2019-12-03,Stetson,H,BethuneCookman,V,72,67,1
2020,2019-12-03,Cincinnati,H,Vermont,V,82,73,1
2020,2019-12-03,CharlotteU,H,NCAsheville,V,75,83,0
2020,2019-12-03,EastCarolina,H,CoppinState,V,75,85,0
2020,2019-12-03,St.Josephs,H,Lafayette,V,71,94,0
2020,2019-12-03,Dayton,H,HoustonBaptist,V,99,68,1
2020,2019-12-03,Hampton,H,Richmond,V,63,80,0
2020,2019-12-03,Belmont,H,Lipscomb,V,80,75,1
2020,2019-12-03,Baylor,H,MDEasternShore,V,78,46,1
2020,2019-12-03,UTRioGrandeValley,H,SamHoustonSt,V,90,86,1
2020,2019-12-03,ULLafayette,H,SELouisiana,V,98,81,1
2020,2019-12-03,TexSanAntonio,H,TexasA&MCorpus,V,89,67,1
2020,2019-12-03,SMU,H,NorthwesternSt,V,77,51,1
2020,2019-12-03,Missouri,H,CharlestonSou,V,60,68,0
2020,2019-12-03,DenverU,H,JacksonState,V,67,58,1
2020,2019-12-03,GrandCanyon,H,MountStMarys,V,75,67,1
2020,2019-12-03,LSU,H,NewOrleansU,V,90,54,1
2020,2019-12-03,SeattleU,H,IncarnateWord,V,81,60,1
2020,2019-12-04,Villanova,H,Pennsylvania,V,80,69,1
2020,2019-12-04,Xavier,H,WiscGreenBay,V,84,71,1
2020,2019-12-04,Maryland,H,NotreDame,V,72,51,1
2020,2019-12-04,Drexel,H,Princeton,V,82,76,1
2020,2019-12-04,Marshall,H,Akron,V,73,85,0
2020,2019-12-04,Massachusetts,H,SouthCarolina,V,80,84,0
2020,2019-12-04,ClevelandState,H,Toledo,V,65,80,0
2020,2019-12-04,Connecticut,H,Iona,V,80,62,1
2020,2019-12-04,Duquesne,H,VMI,V,71,58,1
2020,2019-12-04,FlaAtlantic,H,Canisius,V,62,59,1
2020,2019-12-04,Evansville,H,WesternIllinois,V,90,86,1
2020,2019-12-04,Purdue,H,Virginia,V,69,40,1
2020,2019-12-04,GeorgiaTech,H,Nebraska,V,73,56,1
2020,2019-12-04,TheCitadel,H,ETennesseeSt,V,84,96,0
2020,2019-12-04,IPFW,H,EasternIllinois,V,74,69,1
2020,2019-12-04,MoreheadState,H,IUPUI,V,56,51,1
2020,2019-12-04,OklahomaState,H,Georgetown,V,74,81,0
2020,2019-12-04,SouthernMiss,H,Tulane,V,56,61,0
2020,2019-12-04,PennState,H,WakeForest,V,76,54,1
2020,2019-12-04,HoustonU,H,TexasState,V,68,60,1
2020,2019-12-04,UtahU,H,BYU,V,102,95,1
2020,2019-12-04,NorthernArizona,H,UCDavis,V,66,85,0
2020,2019-12-04,IowaState,H,UMKC,V,79,61,1
2020,2019-12-04,Depaul,H,TexasTech,V,65,60,1
2020,2019-12-04,SIUEdwardsville,H,ChicagoSt,V,81,89,0
2020,2019-12-04,NewMexico,H,BoiseState,V,80,78,1
2020,2019-12-04,ColoradoState,H,SanDiegoState,V,57,79,0
2020,2019-12-04,UtahValley,H,WeberState,V,67,72,0
2020,2019-12-04,Wyoming,H,AirForce,V,77,86,0
2020,2019-12-04,NCState,H,Wisconsin,V,69,54,1
2020,2019-12-04,NorthCarolina,H,OhioState,V,49,74,0
2020,2019-12-04,IdahoU,H,WashingtonState,V,65,78,0
2020,2019-12-04,CaliforniaBaptist,H,CalRiverside,V,79,67,1
2020,2019-12-04,SanFrancisco,H,California,V,76,64,1
2020,2019-12-04,PortlandU,H,CSNorthridge,V,64,71,0
2020,2019-12-04,Pacific,H,CSFullerton,V,62,59,1
2020,2019-12-04,Colorado,H,LoyolaMarymount,V,76,64,1
2020,2019-12-04,FresnoState,H,UNLV,V,80,81,0
2020,2019-12-04,Nevada,H,SantaClara,V,98,67,1
2020,2019-12-04,WashingtonU,H,E.Washington,V,90,80,1
2020,2019-12-04,SanJoseState,H,UtahState,V,59,71,0
2020,2019-12-04,Binghamton,H,Colgate,V,74,82,0
2020,2019-12-04,NCGreensboro,H,KennesawSt,V,72,54,1
2020,2019-12-04,N.CarolinaA&T,H,Longwood,V,52,41,1
2020,2019-12-04,MorganState,H,Towson,V,59,76,0
2020,2019-12-04,DelawareState,H,LoyolaMaryland,V,76,84,0
2020,2019-12-04,YoungstownState,H,RobertMorris,V,81,70,1
2020,2019-12-04,Northeastern,H,Maine,V,78,63,1
2020,2019-12-04,Radford,H,JamesMadison,V,94,71,1
2020,2019-12-04,Tennessee,H,FloridaA&M,V,72,43,1
2020,2019-12-04,UMassLowell,H,SacredHeart,V,86,89,0
2020,2019-12-04,GeoWashington,H,BostonU,V,64,63,1
2020,2019-12-04,St.FrancisPA,H,Lehigh,V,77,69,1
2020,2019-12-04,Brown,H,Merrimack,V,82,55,1
2020,2019-12-04,FloridaIntl,H,FlaGulfCoast,V,71,53,1
2020,2019-12-04,Georgia,H,NCCentral,V,95,59,1
2020,2019-12-04,AlbanyNY,H,Yale,V,52,61,0
2020,2019-12-04,Army,H,NJIT,V,75,65,1
2020,2019-12-04,SoIllinois,H,NorfolkSt,V,76,59,1
2020,2019-12-04,Troy,H,NorthAlabama,V,71,63,1
2020,2019-12-04,Tulsa,H,ArkPineBluff,V,72,39,1
2020,2019-12-04,Gonzaga,H,TexasSouthern,V,101,62,1
2020,2019-12-04,Marquette,H,Jacksonville,V,75,56,1
2020,2019-12-05,MississippiSt,H,LouisianaTech,V,67,74,0
2020,2019-12-05,NorthTexas,H,Oklahoma,V,80,82,0
2020,2019-12-05,Auburn,H,Furman,V,81,78,1
2020,2019-12-05,SaintMarysCA,H,NoIllinois,V,61,49,1
2020,2019-12-05,MontanaState,H,SouthDakotaState,V,77,70,1
2020,2019-12-05,Hartford,H,St.FrancisNY,V,78,84,0
2020,2019-12-05,HighPoint,H,Elon,V,70,66,1
2020,2019-12-05,Hampton,H,Howard,V,91,94,0
2020,2019-12-05,WichitaState,H,CentralArkansas,V,95,69,1
2020,2019-12-05,AbileneChristian,H,SEMissouriSt,V,73,64,1
2020,2019-12-06,Michigan,H,Iowa,V,103,91,1
2020,2019-12-06,CentralMichigan,H,TennMartin,V,84,75,1
2020,2019-12-06,RhodeIsland,H,Providence,V,75,61,1
2020,2019-12-06,VirginiaTech,H,Duke,V,63,77,0
2020,2019-12-06,SouthFlorida,H,Dartmouth,V,63,44,1
2020,2019-12-06,TennesseeState,H,ChicagoSt,V,80,74,1
2020,2019-12-06,Louisville,H,Pittsburgh,V,64,46,1
2020,2019-12-06,Pepperdine,H,IdahoState,V,77,65,1
2020,2019-12-06,TCU,H,USC,V,78,80,0
2020,2019-12-06,Montana,H,NorthDakota,V,77,70,1
2020,2019-12-06,PortlandState,H,CSNorthridge,V,73,67,1
2020,2019-12-06,Bryant,H,Columbia,V,67,65,1
2020,2019-12-06,Alabama,H,StephenF.Austin,V,78,68,1
2020,2019-12-06,MissouriSt,H,MissValleySt,V,86,62,1
2020,2019-12-07,Butler,H,Florida,V,76,62,1
2020,2019-12-07,Drake,H,SEMissouriSt,V,78,73,1
2020,2019-12-07,Baylor,H,Arizona,V,63,58,1
2020,2019-12-07,St.Johns,H,WestVirginia,V,70,68,1
2020,2019-12-07,WakeForest,H,NCState,V,82,91,0
2020,2019-12-07,GeorgiaTech,H,Syracuse,V,63,97,0
2020,2019-12-07,Wisconsin,H,IndianaU,V,84,64,1
2020,2019-12-07,BallState,H,IUPUI,V,102,54,1
2020,2019-12-07,DetroitU,H,EasternMichigan,V,51,55,0
2020,2019-12-07,NCWilmington,H,CharlotteU,V,57,76,0
2020,2019-12-07,Drexel,H,LaSalle,V,63,71,0
2020,2019-12-07,Mississippi,H,CSBakersfield,V,83,67,1
2020,2019-12-07,AirForce,H,Nevada,V,85,100,0
2020,2019-12-07,Evansville,H,MiamiOhio,V,101,87,1
2020,2019-12-07,Fordham,H,Manhattan,V,53,54,0
2020,2019-12-07,Harvard,H,Massachusetts,V,89,55,1
2020,2019-12-07,IllinoisState,H,MoreheadState,V,61,50,1
2020,2019-12-07,SMU,H,Georgetown,V,74,91,0
2020,2019-12-07,KentState,H,ClevelandState,V,81,59,1
2020,2019-12-07,Temple,H,Missouri,V,54,64,0
2020,2019-12-07,UAB,H,MemphisU,V,57,65,0
2020,2019-12-07,WesternMichigan,H,YoungstownState,V,66,64,1
2020,2019-12-07,WrightState,H,IndianaState,V,77,84,0
2020,2019-12-07,Creighton,H,Nebraska,V,95,76,1
2020,2019-12-07,St.Bonaventure,H,Hofstra,V,73,45,1
2020,2019-12-07,BowlingGreen,H,Oakland,V,68,65,1
2020,2019-12-07,UTArlington,H,CalSantaBarb,V,68,72,0
2020,2019-12-07,WashingtonState,H,NewMexicoState,V,63,54,1
2020,2019-12-07,Northeastern,H,Davidson,V,63,70,0
2020,2019-12-07,Tulsa,H,ArkansasState,V,63,66,0
2020,2019-12-07,Mercer,H,GeorgiaState,V,61,73,0
2020,2019-12-07,BoiseState,H,ColoradoState,V,75,64,1
2020,2019-12-07,NorthTexas,H,ArkansasLR,V,76,53,1
2020,2019-12-07,GeoWashington,H,Delaware,V,66,56,1
2020,2019-12-07,SouthernMiss,H,SoIllinois,V,72,69,1
2020,2019-12-07,St.Josephs,H,Villanova,V,66,78,0
2020,2019-12-07,WesternKentucky,H,Arkansas,V,86,79,1
2020,2019-12-07,SouthernUtah,H,UtahValley,V,73,72,1
2020,2019-12-07,IllinoisChicago,H,IPFW,V,62,49,1
2020,2019-12-07,EasternIllinois,H,WiscGreenBay,V,93,80,1
2020,2019-12-07,Maryland,H,Illinois,V,59,58,1
2020,2019-12-07,TexasState,H,TexSanAntonio,V,71,77,0
2020,2019-12-07,SantaClara,H,California,V,71,52,1
2020,2019-12-07,Xavier,H,Cincinnati,V,73,66,1
2020,2019-12-07,UtahState,H,FresnoState,V,77,70,1
2020,2019-12-07,NotreDame,H,BostonCollege,V,72,73,0
2020,2019-12-07,OhioState,H,PennState,V,106,74,1
2020,2019-12-07,Oregon,H,Hawaii,V,89,64,1
2020,2019-12-07,Kansas,H,Colorado,V,72,58,1
2020,2019-12-07,VaCommonwealth,H,OldDominion,V,69,57,1
2020,2019-12-07,NorthDakotaState,H,ETennesseeSt,V,78,68,1
2020,2019-12-07,MurrayState,H,MiddleTennSt,V,85,52,1
2020,2019-12-07,UCDavis,H,NoIllinois,V,66,57,1
2020,2019-12-07,BYU,H,UNLV,V,83,50,1
2020,2019-12-07,Wyoming,H,NewMexico,V,65,79,0
2020,2019-12-07,KansasState,H,Marquette,V,65,73,0
2020,2019-12-07,ArizonaState,H,ULLafayette,V,77,65,1
2020,2019-12-07,LongBeachState,H,Pacific,V,46,65,0
2020,2019-12-07,CalIrvine,H,CaliforniaBaptist,V,60,68,0
2020,2019-12-07,CalPolySLO,H,Siena,V,70,66,1
2020,2019-12-07,CSFullerton,H,SacramentoState,V,59,62,0
2020,2019-12-07,SeattleU,H,PortlandU,V,73,71,1
2020,2019-12-07,CentralFlorida,H,NJIT,V,78,65,1
2020,2019-12-07,MDBaltimoreCo,H,St.FrancisPA,V,60,63,0
2020,2019-12-07,KennesawSt,H,FloridaIntl,V,81,84,0
2020,2019-12-07,VMI,H,Stetson,V,88,61,1
2020,2019-12-07,CentralConn,H,Maine,V,64,66,0
2020,2019-12-07,Army,H,LongIsland,V,72,85,0
2020,2019-12-07,Cornell,H,Lafayette,V,59,62,0
2020,2019-12-07,UMassLowell,H,St.FrancisNY,V,94,63,1
2020,2019-12-07,Binghamton,H,BostonU,V,84,79,1
2020,2019-12-07,SoCarolinaSt,H,Presbyterian,V,80,68,1
2020,2019-12-07,MorganState,H,Longwood,V,73,65,1
2020,2019-12-07,Bradley,H,N.CarolinaA&T,V,83,52,1
2020,2019-12-07,Lamar,H,Rice,V,73,60,1
2020,2019-12-07,WesternCarolina,H,NCAsheville,V,78,77,1
2020,2019-12-07,Radford,H,NCGreensboro,V,58,60,0
2020,2019-12-07,Kentucky,H,FairDickinson,V,83,52,1
2020,2019-12-07,MountStMarys,H,LoyolaMaryland,V,48,64,0
2020,2019-12-07,AlabamaA&M,H,JacksonvilleSt,V,67,62,1
2020,2019-12-07,AustinPeay,H,NorthFlorida,V,90,83,1
2020,2019-12-07,UtahU,H,CentralArkansas,V,98,67,1
2020,2019-12-07,Quinnipiac,H,NewHampshire,V,75,67,1
2020,2019-12-07,CharlestonSou,H,NCCentral,V,58,53,1
2020,2019-12-07,Hampton,H,NorfolkSt,V,64,53,1
2020,2019-12-07,Jacksonville,H,BethuneCookman,V,82,60,1
2020,2019-12-07,GeorgeMason,H,American,V,68,53,1
2020,2019-12-07,Navy,H,Marist,V,53,51,1
2020,2019-12-07,Bucknell,H,AlbanyNY,V,65,64,1
2020,2019-12-07,StonyBrook,H,Brown,V,79,63,1
2020,2019-12-07,Lehigh,H,Yale,V,65,78,0
2020,2019-12-07,Winthrop,H,CoastalCarolina,V,88,92,0
2020,2019-12-07,Wofford,H,GardnerWebb,V,81,77,1
2020,2019-12-07,Vermont,H,Towson,V,55,38,1
2020,2019-12-07,FlaGulfCoast,H,RobertMorris,V,59,64,0
2020,2019-12-07,HoustonBaptist,H,Samford,V,90,113,0
2020,2019-12-07,UTEP,H,ArkPineBluff,V,59,50,1
2020,2019-12-07,LoyolaMarymount,H,Grambling,V,83,67,1
2020,2019-12-07,SanDiego,H,HolyCross,V,68,51,1
2020,2019-12-08,Virginia,H,NorthCarolina,V,56,47,1
2020,2019-12-08,SouthCarolina,H,HoustonU,V,56,76,0
2020,2019-12-08,OklahomaState,H,WichitaState,V,61,80,0
2020,2019-12-08,FloridaState,H,Clemson,V,72,53,1
2020,2019-12-08,Valparaiso,H,CentralMichigan,V,77,55,1
2020,2019-12-08,Richmond,H,SouthAlabama,V,75,57,1
2020,2019-12-08,Fairfield,H,William&Mary,V,58,62,0
2020,2019-12-08,Toledo,H,Marshall,V,82,72,1
2020,2019-12-08,Ohio,H,TennesseeTech,V,81,54,1
2020,2019-12-08,SanDiegoState,H,SanJoseState,V,59,57,1
2020,2019-12-08,TexasA&M,H,Texas,V,50,60,0
2020,2019-12-08,Purdue,H,Northwestern,V,58,44,1
2020,2019-12-08,UCLA,H,DenverU,V,81,62,1
2020,2019-12-08,NorthernArizona,H,NebraskaOmaha,V,73,65,1
2020,2019-12-08,Depaul,H,Buffalo,V,69,74,0
2020,2019-12-08,E.Washington,H,NorthDakota,V,98,82,1
2020,2019-12-08,NorthernKentucky,H,EasternKentucky,V,76,57,1
2020,2019-12-08,WashingtonU,H,Gonzaga,V,76,83,0
2020,2019-12-08,MichiganState,H,Rutgers,V,77,65,1
2020,2019-12-08,IowaState,H,SetonHall,V,76,66,1
2020,2019-12-08,SaintLouis,N,Tulane,N,86,62,
2020,2019-12-08,SaintMarysCA,N,Dayton,N,68,78,
2020,2019-12-08,GrandCanyon,H,Liberty,V,61,70,0
2020,2019-12-08,Niagara,H,Colgate,V,93,82,1
2020,2019-12-08,Hartford,H,SacredHeart,V,62,79,0
2020,2019-12-08,Furman,H,USCUpstate,V,84,72,1
2020,2019-12-08,Akron,H,Southern,V,72,57,1
2020,2019-12-08,LSU,H,NorthwesternSt,V,109,59,1
2020,2019-12-08,SamHoustonSt,H,LouisianaTech,V,71,68,1
2020,2019-12-09,Duquesne,H,Columbia,V,90,54,1
2020,2019-12-09,Iowa,H,Minnesota,V,72,52,1
2020,2019-12-09,SouthDakota,H,AlabamaState,V,73,59,1
2020,2019-12-10,PennState,H,Maryland,V,76,69,1
2020,2019-12-10,Temple,H,St.Josephs,V,108,61,1
2020,2019-12-10,St.Johns,H,Brown,V,82,71,1
2020,2019-12-10,NotreDame,H,DetroitU,V,110,71,1
2020,2019-12-10,ArkansasLR,H,TennesseeState,V,86,62,1
2020,2019-12-10,Kansas,H,WiscMilwaukee,V,95,68,1
2020,2019-12-10,CentralFlorida,H,WiscGreenBay,V,79,66,1
2020,2019-12-10,Princeton,H,Monmouth,V,66,67,0
2020,2019-12-10,BYU,H,Nevada,V,75,42,1
2020,2019-12-10,Colorado,H,NorthernIowa,V,76,79,0
2020,2019-12-10,ColoradoState,H,SouthDakotaState,V,72,68,1
2020,2019-12-10,DenverU,H,NewMexicoState,V,67,72,0
2020,2019-12-10,Baylor,H,Butler,V,53,52,1
2020,2019-12-10,TexasTech,N,Louisville,N,70,57,
2020,2019-12-10,Connecticut,N,IndianaU,N,54,57,
2020,2019-12-10,Fordham,H,Bryant,V,61,69,0
2020,2019-12-10,St.FrancisNY,H,Presbyterian,V,64,63,1
2020,2019-12-10,BostonCollege,H,AlbanyNY,V,72,51,1
2020,2019-12-10,Hofstra,H,StonyBrook,V,71,63,1
2020,2019-12-10,Towson,H,MDBaltimoreCo,V,77,71,1
2020,2019-12-10,Davidson,H,CoppinState,V,88,52,1
2020,2019-12-10,McNeeseState,H,UMKC,V,82,73,1
2020,2019-12-10,ULMonroe,H,Grambling,V,61,66,0
2020,2019-12-11,Rutgers,H,Wisconsin,V,72,65,1
2020,2019-12-11,Massachusetts,H,Yale,V,80,83,0
2020,2019-12-11,Arizona,H,NebraskaOmaha,V,99,49,1
2020,2019-12-11,Tulsa,H,BoiseState,V,69,56,1
2020,2019-12-11,HoustonU,H,UTArlington,V,71,63,1
2020,2019-12-11,MissouriSt,H,ArkansasState,V,75,53,1
2020,2019-12-11,VirginiaTech,H,Chattanooga,V,63,58,1
2020,2019-12-11,JacksonvilleSt,H,Troy,V,55,60,0
2020,2019-12-11,Illinois,H,Michigan,V,71,62,1
2020,2019-12-11,CSFullerton,H,SanDiego,V,54,66,0
2020,2019-12-11,California,H,FresnoState,V,69,63,1
2020,2019-12-11,CSNorthridge,H,NorthDakotaState,V,62,71,0
2020,2019-12-11,St.Peter's,H,FairDickinson,V,86,70,1
2020,2019-12-11,NJIT,H,UMassLowell,V,66,72,0
2020,2019-12-11,Colgate,H,Cornell,V,66,58,1
2020,2019-12-11,Maine,H,Dartmouth,V,44,77,0
2020,2019-12-11,SoCarolinaSt,H,NCAsheville,V,90,85,1
2020,2019-12-11,Merrimack,H,Army,V,69,60,1
2020,2019-12-11,TCU,H,Winthrop,V,70,60,1
2020,2019-12-11,KansasState,H,AlabamaState,V,86,41,1
2020,2019-12-11,ArizonaState,H,PrairieViewA&M,V,88,79,1
2020,2019-12-12,WestVirginia,H,AustinPeay,V,84,53,1
2020,2019-12-12,IowaState,H,Iowa,V,68,84,0
2020,2019-12-12,GrandCanyon,H,NorthernIowa,V,58,82,0
2020,2019-12-12,WrightState,H,Southern,V,85,62,1
2020,2019-12-13,IndianaU,H,Nebraska,V,96,90,1
2020,2019-12-13,Creighton,H,UTRioGrandeValley,V,89,58,1
2020,2019-12-13,ColoradoState,H,Colorado,V,48,56,0
2020,2019-12-13,KennesawSt,H,GardnerWebb,V,85,61,1
2020,2019-12-13,LoyolaMarymount,H,PrairieViewA&M,V,79,76,1
2020,2019-12-14,Oakland,H,MichiganState,V,49,72,0
2020,2019-12-14,CSFullerton,H,SanFrancisco,V,69,91,0
2020,2019-12-14,Michigan,H,Oregon,V,70,71,0
2020,2019-12-14,Louisville,H,EasternKentucky,V,99,67,1
2020,2019-12-14,IUPUI,H,IPFW,V,74,65,1
2020,2019-12-14,Georgetown,H,Syracuse,V,89,79,1
2020,2019-12-14,Arkansas,H,Tulsa,V,98,79,1
2020,2019-12-14,Depaul,H,IllinoisChicago,V,86,65,1
2020,2019-12-14,PennState,H,Alabama,V,73,71,1
2020,2019-12-14,Texas,H,CentralMichigan,V,87,76,1
2020,2019-12-14,DetroitU,H,Toledo,V,72,80,0
2020,2019-12-14,NotreDame,H,UCLA,V,75,61,1
2020,2019-12-14,Mississippi,H,MiddleTennSt,V,82,64,1
2020,2019-12-14,DenverU,H,AirForce,V,75,79,0
2020,2019-12-14,Tennessee,H,MemphisU,V,47,51,0
2020,2019-12-14,SouthernUtah,H,CalSantaBarb,V,62,61,1
2020,2019-12-14,Rutgers,H,SetonHall,V,68,48,1
2020,2019-12-14,Auburn,H,SaintLouis,V,67,61,1
2020,2019-12-14,WakeForest,H,Xavier,V,80,78,1
2020,2019-12-14,Kentucky,H,GeorgiaTech,V,67,53,1
2020,2019-12-14,SantaClara,H,SacramentoState,V,60,58,1
2020,2019-12-14,Richmond,H,CollCharleston,V,78,71,1
2020,2019-12-14,UMKC,H,Kansas,V,57,98,0
2020,2019-12-14,LouisianaTech,H,ULLafayette,V,77,59,1
2020,2019-12-14,Illinois,H,OldDominion,V,69,55,1
2020,2019-12-14,WichitaState,H,Oklahoma,V,80,75,1
2020,2019-12-14,Dayton,H,Drake,V,78,47,1
2020,2019-12-14,NewMexico,H,NewMexicoState,V,69,62,1
2020,2019-12-14,WiscGreenBay,H,Evansville,V,62,72,0
2020,2019-12-14,IdahoU,H,CSBakersfield,V,76,70,1
2020,2019-12-14,SanJoseState,H,Stanford,V,58,78,0
2020,2019-12-14,Manhattan,H,WesternMichigan,V,58,59,0
2020,2019-12-14,ArizonaState,H,Georgia,V,79,59,1
2020,2019-12-14,WiscMilwaukee,H,EasternIllinois,V,68,75,0
2020,2019-12-14,Wyoming,H,No.Colorado,V,53,74,0
2020,2019-12-14,UtahValley,H,NorthernArizona,V,73,79,0
2020,2019-12-14,SanDiego,H,UCDavis,V,58,54,1
2020,2019-12-14,CalPolySLO,H,FresnoState,V,37,62,0
2020,2019-12-14,Arizona,H,Gonzaga,V,80,84,0
2020,2019-12-14,California,H,SaintMarysCA,V,77,89,0
2020,2019-12-14,MississippiSt,N,KansasState,N,67,61,
2020,2019-12-14,Villanova,N,Delaware,N,78,70,
2020,2019-12-14,UtahU,H,WeberState,V,60,49,1
2020,2019-12-14,BYU,N,UtahState,N,68,64,
2020,2019-12-14,Howard,H,AppalachianSt,V,59,81,0
2020,2019-12-14,Butler,H,Southern,V,66,41,1
2020,2019-12-14,BostonU,H,Dartmouth,V,78,76,1
2020,2019-12-14,FairDickinson,H,Princeton,V,65,80,0
2020,2019-12-14,Hartford,H,Wagner,V,71,63,1
2020,2019-12-14,Radford,H,Duquesne,V,49,71,0
2020,2019-12-14,Rider,H,LongIsland,V,89,74,1
2020,2019-12-14,Buffalo,H,Army,V,76,89,0
2020,2019-12-14,LaSalle,H,MorganState,V,85,68,1
2020,2019-12-14,MiamiFlorida,H,AlabamaA&M,V,88,74,1
2020,2019-12-14,NCAsheville,H,TennMartin,V,91,72,1
2020,2019-12-14,Canisius,H,HolyCross,V,80,72,1
2020,2019-12-14,WestVirginia,H,NichollsState,V,83,57,1
2020,2019-12-14,St.FrancisNY,H,NJIT,V,73,71,1
2020,2019-12-14,CoastalCarolina,H,NCCentral,V,91,71,1
2020,2019-12-14,TCU,H,Lamar,V,79,50,1
2020,2019-12-14,SouthernMiss,H,NorthFlorida,V,69,72,0
2020,2019-12-14,EastCarolina,H,Campbell,V,79,67,1
2020,2019-12-14,FlaAtlantic,H,HighPoint,V,81,64,1
2020,2019-12-14,Furman,H,Winthrop,V,80,73,1
2020,2019-12-14,OregonState,H,ArkPineBluff,V,80,46,1
