gameID,date,season,week,homeTeam,homeID,awayTeam,awayID,homeScore,awayScore,result,homePostWinProb,awayPostWinProb,homePreElo,homePostElo,awayPreElo,awayPostElo,overUnder,spread,openingOverUnder,openingSpread,homeMoneyline,awayMoneyline,homeRank,homePoints,awayRank,awayPoints,P Homewins Elo,Elo Brier Score,MoneylineProb,ML Brier Score
332640344,2013-09-21,2013,4,Mississippi State,344,Troy,2653,62,7,1,1.0,0.0,1565.0,1715.0,1411.0,1261.0,58.5,13.0,60.0,13.0,-575.0,450.0,,,,,0.7081663882812006,0.08516685692883898,0.8241042345276872,0.03093932031109086
332640099,2013-09-21,2013,4,LSU,99,Auburn,2,35,21,1,0.921,0.079,1906.0,1903.0,1511.0,1514.0,53.5,17.5,57.0,14.0,-910.0,660.0,6.0,1134.0,,,0.9066840316615196,0.008707869946948284,0.8725712843805198,0.01623807756443036
332690059,2013-09-26,2013,5,Georgia Tech,59,Virginia Tech,259,10,17,0,0.292,0.708,1660.0,1639.0,1565.0,1586.0,43.5,7.5,41.5,7.5,-290.0,240.0,,,,,0.6334077000711676,0.40120531450944624,0.7165697674418604,0.5134722316116819
332690202,2013-09-26,2013,5,Tulsa,202,Iowa State,66,21,38,0,0.504,0.496,1488.0,1449.0,1509.0,1548.0,54.0,3.0,54.0,3.0,-150.0,130.0,,,,,0.469815319996098,0.22072643490303595,0.5798319327731092,0.3362050702633994
332710058,2013-09-28,2013,5,South Florida,58,Miami,2390,21,49,0,0.521,0.479,1351.0,1308.0,1634.0,1677.0,47.5,18.5,48.5,19.0,800.0,-1200.0,,,15.0,687.0,0.163956574457953,0.026881758307986288,0.10743801652892561,0.011542927395669693
332710277,2013-09-28,2013,5,West Virginia,277,Oklahoma State,197,30,21,1,0.977,0.023,1519.0,1560.0,1871.0,1830.0,60.5,20.0,57.0,21.0,850.0,-1400.0,,,11.0,849.0,0.11647171194356075,0.7806222357959423,0.10135135135135133,0.8075693937180425
332712628,2013-09-28,2013,5,TCU,2628,SMU,2567,48,17,1,0.823,0.177,1627.0,1694.0,1495.0,1428.0,50.5,17.0,52.5,19.0,-1150.0,700.0,,,,,0.6813218351663937,0.10155577274171516,0.8803827751196174,0.014308280488084028
332712633,2013-09-28,2013,5,Tennessee,2633,South Alabama,6,31,24,1,0.769,0.231,1512.0,1510.0,1301.0,1303.0,56.0,17.0,54.5,19.5,-1000.0,650.0,,,,,0.7711142606875975,0.052388681660585086,0.8720930232558138,0.01636019469983778
332710221,2013-09-28,2013,5,Pittsburgh,221,Virginia,258,14,3,1,0.747,0.253,1550.0,1555.0,1345.0,1340.0,50.0,6.0,52.0,7.0,-230.0,195.0,,,,,0.7649612635526892,0.055243207630748414,0.6727813584531482,0.10707203937576706
332710153,2013-09-28,2013,5,North Carolina,153,East Carolina,151,31,55,0,0.694,0.306,1619.0,1536.0,1468.0,1551.0,60.0,12.5,59.0,11.0,-475.0,375.0,,,,,0.704584592662721,0.4964394482176925,0.7969094922737308,0.6350647388759754
332710098,2013-09-28,2013,5,Western Kentucky,98,Navy,2426,19,7,1,0.996,0.004,1357.0,1385.0,1417.0,1389.0,61.0,4.0,58.0,1.0,155.0,-175.0,,,,,0.4145013213281905,0.3428087027264348,0.38128249566724437,0.3828113501677535
332710189,2013-09-28,2013,5,Bowling Green,189,Akron,2006,31,14,1,0.956,0.044,1468.0,1477.0,1150.0,1141.0,54.5,15.0,53.5,15.5,-650.0,480.0,,,,,0.8618278475799177,0.019091543704398455,0.8340707964601769,0.027532500587360044
332710204,2013-09-28,2013,5,Oregon State,204,Colorado,38,44,17,1,1.0,0.0,1659.0,1677.0,1183.0,1165.0,55.5,12.0,60.5,10.5,-500.0,390.0,,,,,0.9393504414906022,0.0036783689473848663,0.8032786885245903,0.03869927438860517
332710150,2013-09-28,2013,5,Duke,150,Troy,2653,38,31,1,0.81,0.19,1384.0,1387.0,1261.0,1258.0,68.0,13.5,67.0,11.0,-500.0,390.0,,,,,0.6699690139034832,0.10892045178383927,0.8032786885245903,0.03869927438860517
332712050,2013-09-28,2013,5,Ball State,2050,Toledo,2649,31,24,1,0.931,0.069,1526.0,1532.0,1469.0,1463.0,67.0,1.5,66.0,3.0,-125.0,105.0,,,,,0.581301478368915,0.17530845201605616,0.5324675324675325,0.21858660819699774
332710135,2013-09-28,2013,5,Minnesota,135,Iowa,2294,7,23,0,0.294,0.706,1524.0,1501.0,1674.0,1697.0,44.0,2.5,47.5,0.0,115.0,-135.0,,,,,0.29661499652817136,0.0879804561654071,0.447405997144217,0.20017212628061112
332710103,2013-09-28,2013,5,Boston College,103,Florida State,52,34,48,0,0.62,0.38,1360.0,1381.0,1977.0,1956.0,55.0,24.5,52.0,22.0,1500.0,-4000.0,,,8.0,1049.0,0.027875451490968494,0.0007770407958253376,0.06020558002936858,0.0036247118666727046
332710152,2013-09-28,2013,5,NC State,152,Central Michigan,2117,48,14,1,0.998,0.002,1590.0,1635.0,1189.0,1144.0,52.5,24.0,52.0,23.0,-2000.0,1139.0,,,,,0.909565530807434,0.008178393218141176,0.921875,0.006103515625
332710036,2013-09-28,2013,5,Colorado State,36,UTEP,2638,59,42,1,0.984,0.016,1292.0,1330.0,1301.0,1263.0,53.0,13.5,51.5,13.0,-550.0,420.0,,,,,0.48705085510713625,0.2631168252463202,0.8148148148148148,0.034293552812071346
332712084,2013-09-28,2013,5,Buffalo,2084,Connecticut,41,41,12,1,0.758,0.242,1171.0,1289.0,1474.0,1356.0,47.5,1.5,49.0,2.5,105.0,-115.0,,,,,0.14877920237509723,0.7245768463091756,0.47698280643372154,0.2735469847659459
332710061,2013-09-28,2013,5,Georgia,61,LSU,99,44,41,1,0.837,0.163,1865.0,1866.0,1903.0,1902.0,63.5,3.0,61.5,3.0,-140.0,120.0,9.0,1029.0,6.0,1167.0,0.44553062597832394,0.3074362867279893,0.562043795620438,0.19180563695455263
332710087,2013-09-28,2013,5,Notre Dame,87,Oklahoma,201,21,35,0,0.404,0.596,1767.0,1744.0,1857.0,1880.0,50.0,4.5,48.5,3.0,160.0,-185.0,22.0,256.0,14.0,689.0,0.373300918333268,0.13935357562846123,0.3720626631853786,0.1384306253365965
332710228,2013-09-28,2013,5,Clemson,228,Wake Forest,154,56,7,1,0.996,0.004,1751.0,1838.0,1309.0,1222.0,58.0,29.5,58.5,27.5,-6500.0,1714.0,3.0,1340.0,,,0.9271934651024006,0.0053007915237953535,0.9469922094610875,0.0028098258578172185
332712636,2013-09-28,2013,5,UT San Antonio,2636,Houston,248,28,59,0,0.884,0.116,1369.0,1291.0,1445.0,1523.0,63.0,2.0,2.5,62.5,-130.0,110.0,,,,,0.39233893587318014,0.15392984060209935,0.5427435387673957,0.29457054887375556
332712348,2013-09-28,2013,5,Louisiana Tech,2348,Army,349,16,35,0,0.584,0.416,1462.0,1399.0,1249.0,1312.0,52.0,3.5,55.5,1.0,-160.0,140.0,,,,,0.7731399130767673,0.5977453251923514,0.5962732919254659,0.3555418386636318
332710070,2013-09-28,2013,5,Idaho,70,Temple,218,26,24,1,0.643,0.357,942.0,948.0,1407.0,1401.0,57.0,7.5,55.0,9.5,250.0,-300.0,,,,,0.06435899403178226,0.8754240920492184,0.27586206896551724,0.5243757431629014
332710242,2013-09-28,2013,5,Rice,242,Florida Atlantic,2226,18,14,1,0.251,0.749,1464.0,1462.0,1275.0,1277.0,54.0,14.5,52.5,13.5,-730.0,530.0,,,,,0.7479995411960544,0.0635042312373991,0.8471173328421441,0.023373109917299757
332710008,2013-09-28,2013,5,Arkansas,8,Texas A&M,245,33,45,0,0.672,0.328,1591.0,1595.0,1942.0,1938.0,67.0,14.5,62.0,14.0,460.0,-610.0,,,10.0,1011.0,0.11706539587431786,0.013704306911210756,0.17207949587978671,0.029611352902241532
332710264,2013-09-28,2013,5,Washington,264,Arizona,12,31,13,1,0.941,0.059,1635.0,1673.0,1616.0,1578.0,59.0,9.5,63.5,7.0,-360.0,280.0,16.0,559.0,,,0.527315973006493,0.22343018937479844,0.7483588621444202,0.06332326226125094
332710096,2013-09-28,2013,5,Kentucky,96,Florida,57,7,24,0,0.489,0.511,1355.0,1353.0,1758.0,1760.0,46.0,12.0,45.5,14.0,370.0,-470.0,,,20.0,414.0,0.08949191595077233,0.0080088030205401,0.20510975170924794,0.04207001024622934
332712711,2013-09-28,2013,5,Western Michigan,2711,Kent State,2309,14,32,0,0.506,0.494,1235.0,1207.0,1386.0,1414.0,50.5,2.0,3.0,51.5,110.0,-130.0,,,,,0.29541540733727906,0.08727026289225051,0.4572564612326044,0.20908347133896424
332710326,2013-09-28,2013,5,Texas State,326,Wyoming,2751,42,21,1,0.921,0.079,1325.0,1396.0,1512.0,1441.0,57.5,11.0,56.5,11.0,330.0,-420.0,,,,,0.2541767916495005,0.5562522581142325,0.2235597592433362,0.602859447466266
332712433,2013-09-28,2013,5,Louisiana Monroe,2433,Tulane,2655,14,31,0,0.443,0.557,1244.0,1192.0,1141.0,1193.0,55.0,12.5,57.0,11.5,-500.0,390.0,,,,,0.6440338538222926,0.4147796048691942,0.8032786885245903,0.6452566514377858
332710142,2013-09-28,2013,5,Missouri,142,Arkansas State,2032,41,19,1,0.832,0.168,1593.0,1629.0,1430.0,1394.0,63.0,22.5,62.5,21.0,-2000.0,1200.0,,,,,0.718756829898782,0.07909772072858265,0.9252669039145908,0.005585035650511009
332710238,2013-09-28,2013,5,Vanderbilt,238,UAB,5,52,24,1,0.98,0.02,1622.0,1645.0,1168.0,1145.0,59.0,20.0,55.5,20.0,-1300.0,825.0,,,,,0.9317211857068733,0.004661996481275276,0.8957169459962756,0.010874955352343698
332760066,2013-10-03,2013,6,Iowa State,66,Texas,251,30,31,0,0.65,0.35,1548.0,1550.0,1621.0,1619.0,55.5,7.5,56.5,9.0,250.0,-300.0,,,,,0.39646368147382194,0.15718345072777615,0.27586206896551724,0.07609988109393578
332762433,2013-10-03,2013,6,Louisiana Monroe,2433,Western Kentucky,98,10,31,0,0.51,0.49,1192.0,1160.0,1385.0,1417.0,49.5,8.0,48.5,4.5,275.0,-345.0,,,,,0.24768500639431762,0.06134786239255316,0.2559309849029475,0.06550066903339276
332782426,2013-10-05,2013,6,Navy,2426,Air Force,2005,28,10,1,0.812,0.188,1389.0,1415.0,1240.0,1214.0,56.0,14.0,55.5,11.0,-550.0,425.0,,,,,0.7021826020905207,0.0886952024975731,0.8162544169611309,0.033762439286293945
332782084,2013-10-05,2013,6,Buffalo,2084,Eastern Michigan,2199,42,14,1,0.934,0.066,1289.0,1342.0,1118.0,1065.0,52.5,13.0,54.0,11.0,-500.0,400.0,,,,,0.7279715135441962,0.07399949744343542,0.8064516129032258,0.037460978147762766
332780084,2013-10-05,2013,6,Indiana,84,Penn State,213,44,24,1,0.988,0.012,1435.0,1522.0,1783.0,1696.0,66.0,3.5,64.0,2.5,155.0,-175.0,,,,,0.11886221644630175,0.7764037936059239,0.38128249566724437,0.3828113501677535
332782294,2013-10-05,2013,6,Iowa,2294,Michigan State,127,14,26,0,0.27,0.73,1697.0,1667.0,1658.0,1688.0,37.0,1.5,39.5,2.0,-123.0,103.0,,,,,0.5558909611168531,0.3090147606514187,0.5282320336795786,0.27902908140526345
332780158,2013-10-05,2013,6,Nebraska,158,Illinois,356,39,19,1,0.955,0.045,1643.0,1673.0,1480.0,1450.0,63.0,8.0,64.0,9.5,-340.0,280.0,,,,,0.718756829898782,0.07909772072858265,0.745958429561201,0.06453711951101129
332782305,2013-10-05,2013,6,Kansas,2305,Texas Tech,2641,16,54,0,0.056,0.944,1216.0,1159.0,1641.0,1698.0,55.5,16.5,53.0,17.0,575.0,-850.0,,,20.0,264.0,0.07969511932764055,0.0063513120446468665,0.14205607476635515,0.020179928378024285
332782567,2013-10-05,2013,6,SMU,2567,Rutgers,164,52,55,0,0.931,0.069,1428.0,1432.0,1574.0,1570.0,54.0,3.5,55.0,3.0,155.0,-175.0,,,,,0.30144137358197703,0.09086690170698904,0.38128249566724437,0.1453763415022422
332780218,2013-10-05,2013,6,Temple,218,Louisville,97,7,30,0,0.235,0.765,1401.0,1390.0,1864.0,1875.0,58.5,33.0,58.0,30.0,6500.0,-16500.0,,,7.0,1091.0,0.0650557537775339,0.004232251099563117,0.015014471780028942,0.00022543436283328547
332780052,2013-10-05,2013,6,Florida State,52,Maryland,120,63,0,1,1.0,0.0,1956.0,2122.0,1716.0,1550.0,57.0,17.5,57.5,17.5,-850.0,575.0,8.0,1069.0,25.0,119.0,0.7992399910868982,0.04030458117878869,0.8579439252336449,0.02017992837802426
332780258,2013-10-05,2013,6,Virginia,258,Ball State,2050,27,48,0,0.917,0.083,1340.0,1307.0,1532.0,1565.0,49.0,3.5,47.0,5.0,-170.0,150.0,,,,,0.2487592064662893,0.06188114280173795,0.6115107913669064,0.3739454479581802
332780333,2013-10-05,2013,6,Alabama,333,Georgia State,2247,45,3,1,1.0,0.0,2044.0,2070.0,1259.0,1233.0,59.0,54.0,60.0,56.0,-400000.0,333333.0,1.0,1495.0,,,0.9892157235852383,0.0001163006177899844,0.999700104659801,8.993721507309199e-08
332780259,2013-10-05,2013,6,Virginia Tech,259,North Carolina,153,27,17,1,0.713,0.287,1586.0,1600.0,1536.0,1522.0,45.5,8.0,45.0,6.5,-325.0,265.0,,,,,0.5714631174083814,0.1836438597413427,0.7362296353762606,0.06957480525374042
332782653,2013-10-05,2013,6,Troy,2653,South Alabama,6,34,33,1,0.694,0.306,1258.0,1260.0,1303.0,1301.0,62.5,3.5,61.5,2.5,-175.0,155.0,,,,,0.4355995097595788,0.31854791338362776,0.6187175043327556,0.1453763415022422
332780103,2013-10-05,2013,6,Boston College,103,Army,349,48,27,1,0.974,0.026,1381.0,1424.0,1312.0,1269.0,50.5,11.0,51.5,10.0,-430.0,345.0,,,,,0.5980137657693436,0.16159293251094414,0.783098015142214,0.04704647103524723
332782006,2013-10-05,2013,6,Akron,2006,Ohio,195,3,43,0,0.728,0.272,1141.0,1054.0,1379.0,1466.0,56.5,3.0,57.0,3.0,137.0,-157.0,,,,,0.20261368597229626,0.04105230574328028,0.4085266019170548,0.16689398447389578
332780276,2013-10-05,2013,6,Marshall,276,UT San Antonio,2636,34,10,1,0.999,0.001,1474.0,1514.0,1291.0,1251.0,65.0,16.5,65.5,9.5,-700.0,500.0,,,,,0.7414335229692995,0.06685662304406775,0.84,0.02560000000000001
332780005,2013-10-05,2013,6,UAB,5,Florida Atlantic,2226,23,37,0,0.285,0.715,1145.0,1126.0,1277.0,1296.0,52.5,3.5,52.5,7.0,-165.0,145.0,,,,,0.3186781648336063,0.10155577274171514,0.6040343668285393,0.36485751630995433
332782649,2013-10-05,2013,6,Toledo,2649,Western Michigan,2711,47,20,1,0.898,0.102,1463.0,1504.0,1207.0,1166.0,58.5,23.5,60.0,17.5,-2400.0,1375.0,,,,,0.8136122105055869,0.034740408072613665,0.9340369393139841,0.004351125375067013
332782655,2013-10-05,2013,6,Tulane,2655,North Texas,249,24,21,1,0.988,0.012,1193.0,1197.0,1392.0,1388.0,53.5,3.0,0.0,54.0,135.0,-155.0,,,,,0.24130537985314435,0.5756175266397815,0.4117884537747275,0.3459928231127259
332780183,2013-10-05,2013,6,Syracuse,183,Clemson,228,14,49,0,0.33,0.67,1622.0,1549.0,1838.0,1911.0,65.0,13.5,64.5,13.5,425.0,-550.0,,,3.0,1354.0,0.22384542465816928,0.05010677414039614,0.18374558303886926,0.033762439286294
332780154,2013-10-05,2013,6,Wake Forest,154,NC State,152,28,13,1,0.735,0.265,1222.0,1295.0,1635.0,1562.0,47.5,8.0,47.5,9.5,255.0,-310.0,,,,,0.08491088893958132,0.8373880811813472,0.27143330023171136,0.5308094360112557
332782633,2013-10-05,2013,6,Tennessee,2633,Georgia,61,31,34,0,0.859,0.141,1510.0,1525.0,1866.0,1851.0,65.0,13.5,63.0,10.5,415.0,-525.0,,,6.0,1171.0,0.11412305741415048,0.013024072233553487,0.1877581674802854,0.0352531294555549
332780189,2013-10-05,2013,6,Bowling Green,189,UMass,113,28,7,1,0.861,0.139,1477.0,1487.0,1063.0,1053.0,48.5,27.0,52.0,23.0,-4000.0,2000.0,,,,,0.9155353267032756,0.007134281035122381,0.9534619750283768,0.002165787768259423
332782393,2013-10-05,2013,6,Middle Tennessee,2393,East Carolina,151,17,24,0,0.441,0.559,1286.0,1292.0,1551.0,1545.0,62.5,8.0,61.0,9.5,260.0,-320.0,,,,,0.17865852826298803,0.03191886972109689,0.267175572519084,0.07138278655090033
332782390,2013-10-05,2013,6,Miami,2390,Georgia Tech,59,45,30,1,0.964,0.036,1677.0,1705.0,1639.0,1611.0,56.0,5.5,53.5,4.0,-220.0,180.0,14.0,753.0,,,0.554469374021676,0.19849753868463726,0.6581196581196581,0.11688216816421945
