,date,winner,location,loser
11641,"Oct 4, 1997",24,(14) Virginia Tech,17
11642,"Oct 4, 1997",37,Indiana,0
11643,"Oct 4, 1997",31,Minnesota,10
11644,"Oct 4, 1997",45,Iowa State,21
11645,"Oct 4, 1997",56,(17) Kansas State,26
11646,"Oct 4, 1997",22,Southern Methodist,15
11647,"Oct 4, 1997",31,Texas Christian,10
11648,"Oct 4, 1997",47,Eastern Michigan,7
11649,"Oct 4, 1997",23,(11) Iowa,7
11650,"Oct 4, 1997",42,Texas,16
11651,"Oct 4, 1997",26,San Jose State,12
11652,"Oct 4, 1997",41,Illinois,6
11653,"Oct 4, 1997",42,Tulsa,24
11654,"Oct 4, 1997",35,Nevada-Las Vegas,21
11655,"Oct 4, 1997",42,Louisville,24
11656,"Oct 4, 1997",33,Notre Dame,15
11657,"Oct 4, 1997",56,East Carolina,0
11658,"Oct 4, 1997",17,Pittsburgh,13
11659,"Oct 4, 1997",31,Mississippi,17
11660,"Oct 4, 1997",16,(16) Colorado,10
11661,"Oct 4, 1997",35,Baylor,14
11662,"Oct 4, 1997",41,Army,0
11663,"Oct 4, 1997",66,Houston,10
11664,"Oct 4, 1997",21,Wake Forest,13
11665,"Oct 4, 1997",26,(25) Arizona State,14
11666,"Oct 4, 1997",24,Oregon,13
11667,"Oct 4, 1997",48,Rutgers,0
11668,"Oct 4, 1997",21,Ball State,13
11669,"Oct 4, 1997",26,Northwestern,25
11670,"Oct 4, 1997",28,Montana,13
11671,"Oct 9, 1997",50,Rutgers,3
11672,"Oct 11, 1997",10,Navy,7
11673,"Oct 11, 1997",28,(16) Stanford,22
11674,"Oct 11, 1997",35,Southern California,7
11675,"Oct 11, 1997",49,Louisiana Tech,13
11676,"Oct 11, 1997",52,New Mexico State,10
11677,"Oct 11, 1997",52,Samford,7
11678,"Oct 11, 1997",33,Alabama-Birmingham,29
11679,"Oct 11, 1997",55,San Jose State,20
11680,"Oct 11, 1997",38,Ball State,32
11681,"Oct 11, 1997",51,Duke,27
11682,"Oct 11, 1997",27,North Carolina State,17
11683,"Oct 11, 1997",28,Fresno State,16
11684,"Oct 11, 1997",44,California-Davis,14
11685,"Oct 11, 1997",41,Missouri,11
11686,"Oct 11, 1997",28,(1) Florida,21
11687,"Oct 11, 1997",52,Akron,17
11688,"Oct 11, 1997",38,Arkansas State,9
11689,"Oct 11, 1997",62,Kent State,26
11690,"Oct 11, 1997",23,Northwestern,6
11691,"Oct 11, 1997",38,Indiana,6
11692,"Oct 11, 1997",24,Louisiana-Monroe,10
11693,"Oct 11, 1997",49,Baylor,21
11694,"Oct 11, 1997",21,Texas Christian,19
11695,"Oct 11, 1997",36,San Diego State,21
11696,"Oct 11, 1997",48,Louisiana,42
11697,"Oct 11, 1997",30,Wake Forest,12
11698,"Oct 11, 1997",45,Pittsburgh,21
11699,"Oct 11, 1997",33,(24) Colorado,29
11700,"Oct 11, 1997",24,Utah State,16
11701,"Oct 11, 1997",31,(7) Ohio State,27
11702,"Oct 11, 1997",59,Minnesota,43
11703,"Oct 11, 1997",27,(21) Brigham Young,14
11704,"Oct 11, 1997",38,Kentucky,24
11705,"Oct 11, 1997",20,Utah,19
11706,"Oct 11, 1997",23,East Carolina,13
11707,"Oct 11, 1997",38,(13) Georgia,13
11708,"Oct 11, 1997",27,Oklahoma,24
11709,"Oct 11, 1997",56,Iowa State,17
11710,"Oct 11, 1997",17,Kansas,7
11711,"Oct 11, 1997",33,Tulsa,18
11712,"Oct 11, 1997",41,Central Michigan,10
11713,"Oct 11, 1997",64,Louisville,33
11714,"Oct 11, 1997",39,Oregon,31
11715,"Oct 11, 1997",17,Northern Illinois,7
11716,"Oct 11, 1997",21,Clemson,7
11717,"Oct 11, 1997",17,Boston College,7
11718,"Oct 11, 1997",30,California,3
11719,"Oct 11, 1997",31,Maryland,14
11720,"Oct 11, 1997",34,Bowling Green,21
11721,"Oct 11, 1997",31,Illinois,7
11722,"Oct 11, 1997",34,Nevada,30
11723,"Oct 18, 1997",31,(25) Stanford,14
11724,"Oct 18, 1997",37,Rutgers,35
11725,"Oct 18, 1997",37,Central Michigan,34
11726,"Oct 18, 1997",17,North Texas,14
11727,"Oct 18, 1997",17,Hawaii,3
11728,"Oct 18, 1997",42,Kansas,6
11729,"Oct 18, 1997",14,Wyoming,7
11730,"Oct 18, 1997",45,Akron,0
11731,"Oct 18, 1997",24,(6) Auburn,10
11732,"Oct 18, 1997",38,(21) Georgia Tech,0
11733,"Oct 18, 1997",20,(18) Air Force,17
11734,"Oct 18, 1997",34,Vanderbilt,13
11735,"Oct 18, 1997",41,Cincinnati,38
11736,"Oct 18, 1997",36,(14) Texas A&M,17
11737,"Oct 18, 1997",49,Louisiana-Monroe,14
11738,"Oct 18, 1997",42,Arkansas State,14
11739,"Oct 18, 1997",45,Boston College,44
11740,"Oct 18, 1997",45,Marshall,21
11741,"Oct 18, 1997",28,(15) Iowa,24
11742,"Oct 18, 1997",36,(8) Louisiana State,21
11743,"Oct 18, 1997",37,Texas,29
11744,"Oct 18, 1997",42,Virginia Military Institute,7
11745,"Oct 18, 1997",29,Texas Tech,0
11746,"Oct 18, 1997",42,Idaho,23
11747,"Oct 18, 1997",20,North Carolina State,7
11748,"Oct 18, 1997",19,(12) Michigan State,17
11749,"Oct 18, 1997",24,Bowling Green,0
11750,"Oct 18, 1997",31,Indiana,0
11751,"Oct 18, 1997",24,Baylor,23
11752,"Oct 18, 1997",31,Utah,13
11753,"Oct 18, 1997",16,Minnesota,15
11754,"Oct 18, 1997",45,(24) Wisconsin,20
11755,"Oct 18, 1997",35,New Mexico,23
11756,"Oct 18, 1997",20,Nevada-Las Vegas,17
11757,"Oct 18, 1997",10,Texas-El Paso,7
11758,"Oct 18, 1997",39,Arkansas,13
11759,"Oct 18, 1997",20,Notre Dame,17
11760,"Oct 18, 1997",60,Temple,7
11761,"Oct 18, 1997",38,Alabama,21
11762,"Oct 18, 1997",41,Northern Illinois,14
11763,"Oct 18, 1997",33,East Carolina,16
11764,"Oct 18, 1997",33,Texas Christian,22
11765,"Oct 18, 1997",34,Oregon State,10
11766,"Oct 18, 1997",38,New Mexico State,7
11767,"Oct 18, 1997",13,Duke,10
11768,"Oct 18, 1997",35,Maryland,17
11769,"Oct 18, 1997",58,Arizona,28
11770,"Oct 18, 1997",63,California,37
11771,"Oct 18, 1997",50,Kent State,27
11772,"Oct 25, 1997",29,(25) Mississippi,20
11773,"Oct 25, 1997",35,Colgate,27
11774,"Oct 25, 1997",26,Arkansas,21
11775,"Oct 25, 1997",21,Northern Illinois,14
11776,"Oct 25, 1997",31,Texas Christian,10
11777,"Oct 25, 1997",34,Miami (OH),31
11778,"Oct 25, 1997",20,Maryland,9
11779,"Oct 25, 1997",47,Texas,30
11780,"Oct 25, 1997",32,Memphis,10
11781,"Oct 25, 1997",47,Virginia,21
11782,"Oct 25, 1997",46,Nevada-Las Vegas,28
11783,"Oct 25, 1997",23,Kentucky,13
11784,"Oct 25, 1997",36,Louisville,22
11785,"Oct 25, 1997",62,Indiana,0
11786,"Oct 25, 1997",24,Baylor,17
11787,"Oct 25, 1997",26,Oklahoma,7
11788,"Oct 25, 1997",60,Central Michigan,37
11789,"Oct 25, 1997",31,Boise State,27
11790,"Oct 25, 1997",28,Louisiana,21
11791,"Oct 25, 1997",48,Eastern Michigan,25
11792,"Oct 25, 1997",47,Temple,15
11793,"Oct 25, 1997",23,(15) Michigan State,7
11794,"Oct 25, 1997",35,Central Florida,28
11795,"Oct 25, 1997",51,(12) Oklahoma State,50
11796,"Oct 25, 1997",35,Kansas,0
11797,"Oct 25, 1997",65,North Texas,10
11798,"Oct 25, 1997",34,Arkansas State,20
11799,"Oct 25, 1997",52,Boston College,20
11800,"Oct 25, 1997",21,Akron,17
11801,"Oct 25, 1997",49,Northwestern,6
11802,"Oct 25, 1997",55,Rutgers,48
11803,"Oct 25, 1997",48,Illinois,3
11804,"Oct 25, 1997",10,Hawaii,3
11805,"Oct 25, 1997",25,Air Force,22
11806,"Oct 25, 1997",35,Vanderbilt,3
11807,"Oct 25, 1997",24,Oregon,22
11808,"Oct 25, 1997",22,Wyoming,17
11809,"Oct 25, 1997",34,Tulane,13
11810,"Oct 25, 1997",16,(20) Texas A&M,13
11811,"Oct 25, 1997",35,Bowling Green,20
11812,"Oct 25, 1997",35,California,17
11813,"Oct 25, 1997",15,New Mexico,10
11814,"Oct 25, 1997",63,Idaho,17
11815,"Oct 25, 1997",38,Duke,24
11816,"Oct 25, 1997",45,Oregon State,17
11817,"Oct 25, 1997",35,Arizona,34
11818,"Oct 25, 1997",30,(19) Virginia Tech,17
11819,"Oct 25, 1997",22,Minnesota,21
11820,"Oct 26, 1997",44,Tulsa,8
11821,"Oct 30, 1997",16,Georgia Tech,13
11822,"Nov 1, 1997",34,Hawaii,27
11823,"Nov 1, 1997",44,(10) Washington State,31
11824,"Nov 1, 1997",31,Akron,14
11825,"Nov 1, 1997",23,Texas,21
11826,"Nov 1, 1997",22,Pittsburgh,21
11827,"Nov 1, 1997",33,Oregon State,14
11828,"Nov 1, 1997",33,Wake Forest,16
11829,"Nov 1, 1997",45,Nevada-Las Vegas,19
11830,"Nov 1, 1997",45,Louisville,31
11831,"Nov 1, 1997",24,Idaho,21
11832,"Nov 1, 1997",48,North Carolina State,35
11833,"Nov 1, 1997",53,San Jose State,12
11834,"Nov 1, 1997",37,(6) Florida,17
11835,"Nov 1, 1997",23,Illinois,6
11836,"Nov 1, 1997",35,(18) Purdue,17
11837,"Nov 1, 1997",34,Iowa State,24
11838,"Nov 1, 1997",13,Texas Tech,2
11839,"Nov 1, 1997",29,Bowling Green,20
11840,"Nov 1, 1997",63,Kentucky,28
11841,"Nov 1, 1997",26,Alabama,20
11842,"Nov 1, 1997",45,Central Florida,41
11843,"Nov 1, 1997",45,Central Michigan,17
11844,"Nov 1, 1997",24,Houston,3
11845,"Nov 1, 1997",42,Arkansas State,10
11846,"Nov 1, 1997",24,Minnesota,3
11847,"Nov 1, 1997",20,(11) Auburn,0
11848,"Nov 1, 1997",41,Colorado,31
11849,"Nov 1, 1997",69,Oklahoma,7
11850,"Nov 1, 1997",45,New Mexico State,24
11851,"Nov 1, 1997",40,Texas Christian,10
11852,"Nov 1, 1997",21,Navy,17
11853,"Nov 1, 1997",35,Northern Illinois,30
11854,"Nov 1, 1997",37,(21) Michigan State,13
11855,"Nov 1, 1997",30,Northwestern,27
11856,"Nov 1, 1997",24,Rice,6
11857,"Nov 1, 1997",24,Cincinnati,17
11858,"Nov 1, 1997",40,(17) West Virginia,10
11859,"Nov 1, 1997",49,Rutgers,7
11860,"Nov 1, 1997",22,South Carolina,7
11861,"Nov 1, 1997",28,(19) Oklahoma State,25
11862,"Nov 1, 1997",14,Brigham Young,3
11863,"Nov 1, 1997",35,Miami (OH),28
11864,"Nov 1, 1997",56,Louisiana,0
11865,"Nov 1, 1997",21,Utah,13
11866,"Nov 1, 1997",27,Stanford,7
11867,"Nov 1, 1997",24,Boise State,20
11868,"Nov 1, 1997",45,Maryland,0
11869,"Nov 1, 1997",37,Alabama-Birmingham,0
11870,"Nov 1, 1997",27,Southern California,0
11871,"Nov 1, 1997",41,Eastern Michigan,38
11872,"Nov 1, 1997",41,San Diego State,17
11873,"Nov 6, 1997",19,Arkansas,9
11874,"Nov 8, 1997",24,Army,0
11875,"Nov 8, 1997",45,Kent State,35
11876,"Nov 8, 1997",27,Oregon State,7
11877,"Nov 8, 1997",28,California,21
11878,"Nov 8, 1997",35,Missouri State,27
11879,"Nov 8, 1997",35,(18) Toledo,3
11880,"Nov 8, 1997",49,Tulsa,39
11881,"Nov 8, 1997",28,Louisville,9
11882,"Nov 8, 1997",29,Duke,20
11883,"Nov 8, 1997",43,Iowa State,38
11884,"Nov 8, 1997",41,Fresno State,3
11885,"Nov 8, 1997",28,Houston,27
11886,"Nov 8, 1997",38,Northern Illinois,10
11887,"Nov 8, 1997",20,Vanderbilt,7
11888,"Nov 8, 1997",20,(5) North Carolina,3
11889,"Nov 8, 1997",48,Kansas,16
11890,"Nov 8, 1997",27,Alabama,0
11891,"Nov 8, 1997",32,Alabama-Birmingham,29
11892,"Nov 8, 1997",28,Bowling Green,0
11893,"Nov 8, 1997",45,Ohio,21
11894,"Nov 8, 1997",34,(2) Penn State,8
11895,"Nov 8, 1997",49,Temple,17
11896,"Nov 8, 1997",45,Missouri,38
11897,"Nov 8, 1997",56,Boise State,42
11898,"Nov 8, 1997",45,Maryland,28
11899,"Nov 8, 1997",26,New Mexico State,15
11900,"Nov 8, 1997",34,Illinois,21
11901,"Nov 8, 1997",31,Minnesota,3
11902,"Nov 8, 1997",30,Oklahoma,7
11903,"Nov 8, 1997",31,(6) Washington,28
11904,"Nov 8, 1997",22,Michigan State,21
11905,"Nov 8, 1997",38,Texas Christian,19
11906,"Nov 8, 1997",48,San Jose State,21
11907,"Nov 8, 1997",45,Stanford,21
11908,"Nov 8, 1997",28,Texas-El Paso,14
11909,"Nov 8, 1997",20,Boston College,13
11910,"Nov 8, 1997",44,(24) Southern Mississippi,20
11911,"Nov 8, 1997",38,Baylor,10
11912,"Nov 8, 1997",24,Texas,10
11913,"Nov 8, 1997",26,Memphis,14
11914,"Nov 8, 1997",35,Georgia Tech,31
11915,"Nov 8, 1997",27,Miami (FL),25
11916,"Nov 8, 1997",28,Rutgers,14
11917,"Nov 8, 1997",77,Louisiana,7
11918,"Nov 8, 1997",38,Central Michigan,24
11919,"Nov 8, 1997",13,(12) Iowa,10
11920,"Nov 8, 1997",35,Nevada-Las Vegas,23
11921,"Nov 13, 1997",14,Cincinnati,7
11922,"Nov 15, 1997",14,Wyoming,3
11923,"Nov 15, 1997",38,Tennessee Tech,14
11924,"Nov 15, 1997",41,California,38
11925,"Nov 15, 1997",52,Oregon,31
11926,"Nov 15, 1997",25,North Texas,14
11927,"Nov 15, 1997",45,(7) Georgia,34
11928,"Nov 15, 1997",27,Eastern Michigan,10
11929,"Nov 15, 1997",48,South Carolina,21
11930,"Nov 15, 1997",58,Wake Forest,7
11931,"Nov 15, 1997",41,Duke,38
11932,"Nov 15, 1997",35,New Mexico State,18
11933,"Nov 15, 1997",37,Colorado,20
11934,"Nov 15, 1997",21,Vanderbilt,10
11935,"Nov 15, 1997",63,Louisiana,24
11936,"Nov 15, 1997",27,Ohio,0
11937,"Nov 15, 1997",21,Louisville,20
11938,"Nov 15, 1997",51,Rutgers,23
11939,"Nov 15, 1997",42,Northern Illinois,0
11940,"Nov 15, 1997",26,(23) Wisconsin,16
11941,"Nov 15, 1997",24,Indiana,12
11942,"Nov 15, 1997",41,Tulane,24
11943,"Nov 15, 1997",32,Alabama,20
11944,"Nov 15, 1997",42,Baylor,24
11945,"Nov 15, 1997",52,Colgate,24
11946,"Nov 15, 1997",77,Iowa State,14
11947,"Nov 15, 1997",38,Brigham Young,28
11948,"Nov 15, 1997",17,Clemson,10
11949,"Nov 15, 1997",31,Virginia,24
11950,"Nov 15, 1997",15,(22) Iowa,14
11951,"Nov 15, 1997",24,(11) Louisiana State,6
11952,"Nov 15, 1997",41,Illinois,6
11953,"Nov 15, 1997",42,(19) Purdue,17
11954,"Nov 15, 1997",20,Fresno State,19
11955,"Nov 15, 1997",38,Hawaii,14
11956,"Nov 15, 1997",23,Oregon State,0
11957,"Nov 15, 1997",42,Tulsa,41
11958,"Nov 15, 1997",33,Houston,0
11959,"Nov 15, 1997",32,Pittsburgh,27
11960,"Nov 15, 1997",30,Arkansas,22
11961,"Nov 15, 1997",45,Kansas,31
11962,"Nov 15, 1997",51,Oklahoma,7
11963,"Nov 15, 1997",27,(24) Oklahoma State,3
11964,"Nov 15, 1997",24,Texas Christian,17
11965,"Nov 15, 1997",42,Akron,10
11966,"Nov 15, 1997",52,(13) Washington,28
11967,"Nov 15, 1997",31,Rice,14
11968,"Nov 15, 1997",38,Nevada,19
11969,"Nov 15, 1997",38,Stanford,28
11970,"Nov 15, 1997",41,Temple,21
11971,"Nov 15, 1997",32,Louisiana-Monroe,19
11972,"Nov 20, 1997",21,Southern Methodist,18
11973,"Nov 22, 1997",13,Arkansas State,7
11974,"Nov 22, 1997",17,(15) Mississippi State,7
11975,"Nov 22, 1997",18,Alabama,17
11976,"Nov 22, 1997",30,Idaho,23
11977,"Nov 22, 1997",24,Army,20
11978,"Nov 22, 1997",34,Toledo,17
11979,"Nov 22, 1997",47,South Carolina,21
11980,"Nov 22, 1997",38,San Diego State,17
11981,"Nov 22, 1997",32,(2) Florida State,29
11982,"Nov 22, 1997",24,Wyoming,7
11983,"Nov 22, 1997",21,Mississippi,14
11984,"Nov 22, 1997",37,Maryland,18
11985,"Nov 22, 1997",31,Minnesota,0
11986,"Nov 22, 1997",28,Iowa State,3
11987,"Nov 22, 1997",23,Hawaii,20
11988,"Nov 22, 1997",20,(4) Ohio State,14
11989,"Nov 22, 1997",27,Illinois,17
11990,"Nov 22, 1997",62,Kent State,29
11991,"Nov 22, 1997",51,Tulsa,13
11992,"Nov 22, 1997",50,Duke,14
11993,"Nov 22, 1997",37,East Carolina,24
11994,"Nov 22, 1997",51,Utah State,48
11995,"Nov 22, 1997",21,(22) West Virginia,14
11996,"Nov 22, 1997",32,Texas Tech,21
11997,"Nov 22, 1997",24,Baylor,14
11998,"Nov 22, 1997",48,Oregon State,30
11999,"Nov 22, 1997",35,(24) Wisconsin,10
12000,"Nov 22, 1997",30,(19) Virginia Tech,23
12001,"Nov 22, 1997",56,Indiana,7
12002,"Nov 22, 1997",31,Texas-El Paso,13
12003,"Nov 22, 1997",55,Nevada-Las Vegas,48
12004,"Nov 22, 1997",42,Memphis,18
12005,"Nov 22, 1997",21,California,20
12006,"Nov 22, 1997",59,Kentucky,31
12007,"Nov 22, 1997",44,Houston,10
12008,"Nov 22, 1997",31,Southern California,24
12009,"Nov 22, 1997",20,Brigham Young,14
12010,"Nov 22, 1997",41,(17) Washington,35
12011,"Nov 28, 1997",28,(12) Arizona State,16
12012,"Nov 28, 1997",31,Arkansas,21
12013,"Nov 28, 1997",27,Colorado,24
12014,"Nov 28, 1997",41,West Virginia,38
12015,"Nov 28, 1997",27,Texas,16
12016,"Nov 29, 1997",27,Georgia Tech,24
12017,"Nov 29, 1997",49,(4) Penn State,14
12018,"Nov 29, 1997",15,(22) Mississippi State,14
12019,"Nov 29, 1997",23,Hawaii,22
12020,"Nov 29, 1997",33,Miami (FL),13
12021,"Nov 29, 1997",17,Vanderbilt,10
12022,"Nov 29, 1997",34,Virginia Tech,20
12023,"Dec 5, 1997",34,Toledo,14
12024,"Dec 6, 1997",41,New Mexico,13
12025,"Dec 6, 1997",39,Army,7
12026,"Dec 6, 1997",54,(14) Texas A&M,15
12027,"Dec 6, 1997",30,(11) Auburn,29
12028,"Dec 20, 1997",41,(23) Air Force,13
12029,"Dec 25, 1997",51,(25) Michigan State,23
12030,"Dec 26, 1997",34,Marshall,31
12031,"Dec 27, 1997",20,New Mexico,14
12032,"Dec 28, 1997",27,Notre Dame,9
12033,"Dec 29, 1997",35,Utah State,19
12034,"Dec 29, 1997",35,(19) Missouri,24
12035,"Dec 29, 1997",35,West Virginia,30
12036,"Dec 30, 1997",33,(24) Oklahoma State,20
12037,"Dec 31, 1997",17,Iowa,7
12038,"Dec 31, 1997",35,(14) Syracuse,18
12039,"Dec 31, 1997",41,Pittsburgh,7
12040,"Jan 1, 1998",21,(11) Penn State,6
12041,"Jan 1, 1998",31,(9) Ohio State,14
12042,"Jan 1, 1998",33,Wisconsin,6
12043,"Jan 1, 1998",21,(8) Washington State,16
12044,"Jan 1, 1998",42,Virginia Tech,3
12045,"Jan 1, 1998",29,(20) Texas A&M,23
12046,"Jan 2, 1998",21,Clemson,17
12047,"Jan 2, 1998",42,(3) Tennessee,17
12048,"Aug 29, 1998",23,(23) Michigan State,16
12049,"Aug 29, 1998",56,Louisiana Tech,27
12050,"Aug 30, 1998",27,Purdue,17
12051,"Aug 31, 1998",23,(14) Texas A&M,14
12052,"Sep 3, 1998",27,Hawaii,6
12053,"Sep 3, 1998",34,Ohio,31
12054,"Sep 3, 1998",13,Eastern Michigan,10
12055,"Sep 3, 1998",19,(25) Auburn,0
12056,"Sep 3, 1998",37,Northern Illinois,23
12057,"Sep 5, 1998",42,Wake Forest,0
12058,"Sep 5, 1998",38,Brigham Young,31
12059,"Sep 5, 1998",38,Louisiana,17
12060,"Sep 5, 1998",26,Cal State Northridge,13
12061,"Sep 5, 1998",41,Georgia Tech,31
12062,"Sep 5, 1998",14,Houston,10
12063,"Sep 5, 1998",64,Louisiana Tech,30
12064,"Sep 5, 1998",33,Furman,0
12065,"Sep 5, 1998",42,(15) Colorado State,14
12066,"Sep 5, 1998",24,Western Carolina,10
12067,"Sep 5, 1998",49,Citadel,10
12068,"Sep 5, 1998",56,Kent State,3
12069,"Sep 5, 1998",31,Eastern Washington,14
12070,"Sep 5, 1998",38,Central Michigan,0
12071,"Sep 5, 1998",66,Indiana State,0
12072,"Sep 5, 1998",68,Louisville,34
12073,"Sep 5, 1998",44,Nicholls State,10
12074,"Sep 5, 1998",27,Akron,16
12075,"Sep 5, 1998",23,James Madison,15
12076,"Sep 5, 1998",66,East Tennessee State,17
12077,"Sep 5, 1998",13,(12) North Carolina,10
12078,"Sep 5, 1998",17,Arkansas State,14
12079,"Sep 5, 1998",30,Memphis,10
12080,"Sep 5, 1998",42,Vanderbilt,0
12081,"Sep 5, 1998",37,Bowling Green,0
12082,"Sep 5, 1998",38,Alabama-Birmingham,7
12083,"Sep 5, 1998",38,Idaho State,9
12084,"Sep 5, 1998",41,Nevada-Las Vegas,7
12085,"Sep 5, 1998",36,(5) Michigan,20
12086,"Sep 5, 1998",34,(11) West Virginia,17
12087,"Sep 5, 1998",37,North Texas,9
12088,"Sep 5, 1998",38,Kansas,28
12089,"Sep 5, 1998",48,(23) Michigan State,14
12090,"Sep 5, 1998",48,Nevada,6
12091,"Sep 5, 1998",34,(21) Southern Mississippi,6
12092,"Sep 5, 1998",48,Villanova,41
12093,"Sep 5, 1998",23,Southern Methodist,17
12094,"Sep 5, 1998",7,Richmond,6
12095,"Sep 5, 1998",35,Stanford,23
12096,"Sep 5, 1998",38,Ball State,20
12097,"Sep 5, 1998",34,(17) Syracuse,33
12098,"Sep 5, 1998",66,New Mexico State,36
12099,"Sep 5, 1998",31,Iowa State,21
12100,"Sep 5, 1998",35,Texas-El Paso,3
12101,"Sep 5, 1998",24,Temple,12
12102,"Sep 5, 1998",52,Cincinnati,34
12103,"Sep 5, 1998",49,Missouri State,14
12104,"Sep 5, 1998",20,Utah State,12
12105,"Sep 5, 1998",38,East Carolina,3
12106,"Sep 5, 1998",42,(8) Arizona State,38
12107,"Sep 5, 1998",20,Illinois,13
12108,"Sep 5, 1998",26,San Diego State,14
12109,"Sep 10, 1998",26,Navy,14
12110,"Sep 12, 1998",52,Nevada-Las Vegas,10
12111,"Sep 12, 1998",35,Temple,28
12112,"Sep 12, 1998",32,Vanderbilt,7
12113,"Sep 12, 1998",31,Stanford,14
12114,"Sep 12, 1998",17,Mississippi,0
12115,"Sep 12, 1998",41,Rutgers,14
12116,"Sep 12, 1998",26,(14) Arizona State,6
12117,"Sep 12, 1998",48,Eastern Illinois,0
12118,"Sep 12, 1998",35,Western Illinois,14
12119,"Sep 12, 1998",29,Fresno State,21
12120,"Sep 12, 1998",26,Nevada,14
12121,"Sep 12, 1998",44,Northwestern,10
12122,"Sep 12, 1998",31,Chattanooga,0
12123,"Sep 12, 1998",13,Ball State,7
12124,"Sep 12, 1998",42,Louisiana-Monroe,10
12125,"Sep 12, 1998",17,South Carolina,3
12126,"Sep 12, 1998",42,New Mexico State,7
12127,"Sep 12, 1998",17,San Jose State,12
12128,"Sep 12, 1998",48,Middle Tennessee State,20
12129,"Sep 12, 1998",45,Western Michigan,30
12130,"Sep 12, 1998",27,Iowa,9
12131,"Sep 12, 1998",73,Northern Illinois,7
12132,"Sep 12, 1998",52,Eastern Kentucky,7
12133,"Sep 12, 1998",42,Arkansas State,6
12134,"Sep 12, 1998",42,Troy,12
12135,"Sep 12, 1998",38,Cincinnati,12
12136,"Sep 12, 1998",14,Army,13
12137,"Sep 12, 1998",45,(10) Notre Dame,23
12138,"Sep 12, 1998",14,Houston,7
12139,"Sep 12, 1998",14,Memphis,6
12140,"Sep 12, 1998",41,Kansas,23
12141,"Sep 12, 1998",24,California,3
12142,"Sep 12, 1998",39,Utah State,36
12143,"Sep 12, 1998",24,(2) Florida State,7
12144,"Sep 12, 1998",24,Louisiana,22
12145,"Sep 12, 1998",49,Toledo,0
12146,"Sep 12, 1998",10,Texas Christian,9
12147,"Sep 12, 1998",33,Texas-El Paso,26
12148,"Sep 12, 1998",27,Baylor,17
12149,"Sep 12, 1998",48,Bowling Green,3
12150,"Sep 12, 1998",21,Rice,19
12151,"Sep 12, 1998",35,San Diego State,6
12152,"Sep 12, 1998",38,(13) Michigan,28
12153,"Sep 12, 1998",28,Louisiana Tech,7
12154,"Sep 12, 1998",30,North Texas,0
12155,"Sep 12, 1998",31,Southern Methodist,21
12156,"Sep 12, 1998",35,Oklahoma State,20
12157,"Sep 12, 1998",49,(23) Texas,31
12158,"Sep 12, 1998",45,Louisville,22
12159,"Sep 12, 1998",31,Maryland,19
12160,"Sep 12, 1998",37,Clemson,0
12161,"Sep 12, 1998",33,Boise State,21
12162,"Sep 12, 1998",45,Ohio,0
12163,"Sep 12, 1998",17,Montana State,9
12164,"Sep 12, 1998",24,Kent State,10
12165,"Sep 17, 1998",30,Colorado State,27
12166,"Sep 19, 1998",38,Tennessee Tech,6
12167,"Sep 19, 1998",35,Iowa,11
12168,"Sep 19, 1998",34,North Texas,15
12169,"Sep 19, 1998",44,Southern Methodist,17
12170,"Sep 19, 1998",28,Missouri State,24
12171,"Sep 19, 1998",37,Cincinnati,20
12172,"Sep 19, 1998",33,(20) North Carolina State,30
12173,"Sep 19, 1998",42,Portland State,24
12174,"Sep 19, 1998",31,Temple,7
12175,"Sep 19, 1998",13,Oklahoma,12
12176,"Sep 19, 1998",25,Utah State,6
12177,"Sep 19, 1998",21,Ohio,14
12178,"Sep 19, 1998",24,Northern Illinois,10
12179,"Sep 19, 1998",62,Duke,13
12180,"Sep 19, 1998",16,Wyoming,9
12181,"Sep 19, 1998",38,Ball State,0
12182,"Sep 19, 1998",63,Illinois State,21
12183,"Sep 19, 1998",48,Texas,7
12184,"Sep 19, 1998",31,Indiana,27
12185,"Sep 19, 1998",31,Auburn,19
12186,"Sep 19, 1998",77,Louisiana,14
12187,"Sep 19, 1998",21,Stephen F. Austin,10
12188,"Sep 19, 1998",35,Illinois,9
12189,"Sep 19, 1998",24,South Carolina,21
12190,"Sep 19, 1998",59,Eastern Michigan,20
12191,"Sep 19, 1998",41,Memphis,14
12192,"Sep 19, 1998",30,Vanderbilt,6
12193,"Sep 19, 1998",38,Kent State,24
12194,"Sep 19, 1998",28,New Mexico,27
12195,"Sep 19, 1998",23,Rice,14
12196,"Sep 19, 1998",35,(21) Missouri,14
12197,"Sep 19, 1998",42,(25) Mississippi State,23
12198,"Sep 19, 1998",58,San Jose State,3
12199,"Sep 19, 1998",20,Pittsburgh,13
12200,"Sep 19, 1998",35,Central Florida,7
12201,"Sep 19, 1998",40,Oregon State,20
12202,"Sep 19, 1998",37,North Carolina,34
12203,"Sep 19, 1998",70,Rutgers,14
12204,"Sep 19, 1998",20,(2) Florida,17
12205,"Sep 19, 1998",24,Southern Mississippi,6
12206,"Sep 19, 1998",34,Fresno State,28
12207,"Sep 19, 1998",35,Western Michigan,7
12208,"Sep 19, 1998",42,Houston,24
12209,"Sep 19, 1998",30,Hawaii,21
12210,"Sep 19, 1998",20,Clemson,18
12211,"Sep 19, 1998",27,Miami (FL),20
