data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2020-11-15,2020,washington state,oregon,29,43,0,10.4,,10.4,,,
2020-11-15,2020,florida,arkansas,63,35,1,-16.9,,-16.9,,,
2020-11-15,2020,michigan,wisconsin,11,49,0,6.9,,6.9,,,
2020-11-15,2020,ole miss,south carolina,59,42,1,-12.7,,-12.7,,,
2020-11-15,2020,nc state,florida state,38,22,1,-11.4,,-11.4,,,
2020-11-15,2020,ucf,temple,38,13,1,-28.4,,-28.4,,,
2020-11-15,2020,san josé state,unlv,34,17,1,-16.7,,-16.7,,,
2020-11-15,2020,washington,oregon state,27,21,1,-13.6,,-13.6,,,
2020-11-15,2020,ucla,california,34,10,1,3.4,,3.4,,,
2020-11-18,2020,bowling green,buffalo,17,42,0,31.6,,31.6,,,
2020-11-18,2020,kent state,akron,69,35,1,-26.1,,-26.1,,,
2020-11-19,2020,eastern michigan,toledo,28,45,0,6.6,,6.6,,,
2020-11-19,2020,central michigan,western michigan,44,52,0,0.7,,0.7,,,
2020-11-19,2020,ball state,northern illinois,31,25,1,-14.5,,-14.5,,,
2020-11-20,2020,tulsa,tulane,30,24,1,-5.2,,-5.2,,,
2020-11-21,2020,louisville,syracuse,30,0,1,-19.7,,-19.7,,,
2020-11-21,2020,minnesota,purdue,34,31,1,1.625,,1.625,,,
2020-11-21,2020,florida atlantic,umass,24,2,1,-33.8,,-33.8,,,
2020-11-21,2020,air force,new mexico,28,0,1,-8.4,,-8.4,,,
2020-11-21,2020,arkansas,lsu,24,27,0,1.4,,1.4,,,
2020-11-21,2020,ohio state,indiana,42,35,1,-21.2,,-21.2,,,
2020-11-21,2020,temple,east carolina,3,28,0,6.8,,6.8,,,
2020-11-21,2020,coastal carolina,appalachian state,34,23,1,-3.2,,-3.2,,,
2020-11-21,2020,memphis,stephen f. austin,56,14,1,-31.0,,-31.0,,,
2020-11-21,2020,army,georgia southern,28,27,1,-3.4,,-3.4,,,
2020-11-21,2020,texas state,arkansas state,47,45,1,4.5,,4.5,,,
2020-11-21,2020,vanderbilt,florida,17,38,0,31.6,,31.6,,,
2020-11-21,2020,nebraska,illinois,23,41,0,-16.6,,-16.6,,,
2020-11-21,2020,western kentucky,florida international,38,21,1,-7.0,,-7.0,,,
2020-11-21,2020,north texas,rice,27,17,1,-2.5,,-2.5,,,
2020-11-21,2020,southern mississippi,ut san antonio,20,23,0,9.2,,9.2,,,
2020-11-21,2020,eastern kentucky,western carolina,49,17,1
2020-11-21,2020,byu,north alabama,66,14,1,-50.0,,-50.0,,,
2020-11-21,2020,northwestern,wisconsin,17,7,1,7.7,,7.7,,,
2020-11-21,2020,oregon state,california,31,27,1,1.0,,1.0,,,
2020-11-21,2020,penn state,iowa,21,41,0,0.4,,0.4,,,
2020-11-21,2020,oregon,ucla,38,35,1,-17.9,,-17.9,,,
2020-11-21,2020,nevada,san diego state,26,21,1,1.5,,1.5,,,
2020-11-21,2020,ucf,cincinnati,33,36,0,4.3,,4.3,,,
2020-11-21,2020,troy,middle tennessee,17,20,0,-11.1,,-11.1,,,
2020-11-21,2020,south alabama,georgia state,14,31,0,3.7,,3.7,,,
2020-11-21,2020,iowa state,kansas state,45,0,1,-13.5,,-13.5,,,
2020-11-21,2020,alabama,kentucky,63,3,1,-31.6,,-31.6,,,
2020-11-21,2020,virginia,abilene christian,55,15,1,-38.5,,-38.5,,,
2020-11-21,2020,pittsburgh,virginia tech,47,14,1,6.4,,6.4,,,
2020-11-22,2020,auburn,tennessee,30,17,1,-10.5,,-10.5,,,
2020-11-22,2020,nc state,liberty,15,14,1,-4.2,,-4.2,,,
2020-11-22,2020,rutgers,michigan,42,48,0,12.5,,12.5,,,
2020-11-22,2020,oklahoma,oklahoma state,41,13,1,-6.6,,-6.6,,,
2020-11-22,2020,georgia,mississippi state,31,24,1,-26.0,,-26.0,,,
2020-11-22,2020,south carolina,missouri,10,17,0,4.8,,4.8,,,
2020-11-22,2020,washington,arizona,44,27,1,-11.7,,-11.7,,,
2020-11-22,2020,utah,usc,17,33,0,1.2,,1.2,,,
2020-11-22,2020,hawai'i,boise state,32,40,0,13.6,,13.6,,,
2020-11-27,2020,utah state,new mexico,41,27,1,5.9,,5.9,,,
2020-11-27,2020,liberty,umass,45,0,1,-35.6,,-35.6,,,
2020-11-27,2020,texas,iowa state,20,23,0,1.7,,1.7,,,
2020-11-27,2020,iowa,nebraska,26,20,1,-12.5,,-12.5,,,
2020-11-27,2020,south florida,ucf,46,58,0,25.4,,25.4,,,
2020-11-27,2020,north carolina,notre dame,17,31,0,4.8,,4.8,,,
2020-11-27,2020,eastern michigan,central michigan,23,31,0,6.4,,6.4,,,
2020-11-27,2020,unlv,wyoming,14,45,0,16.8,,16.8,,,
2020-11-27,2020,california,stanford,23,24,0,1.9,,1.9,,,
2020-11-28,2020,oregon state,oregon,41,38,1,13.0,,13.0,,,
2020-11-28,2020,western michigan,northern illinois,30,27,1,-18.8,,-18.8,,,
2020-11-28,2020,georgia state,georgia southern,30,24,1,-2.6,,-2.6,,,
2020-11-28,2020,east carolina,smu,52,38,1,11.8,,11.8,,,
2020-11-28,2020,indiana,maryland,27,11,1,-11.4,,-11.4,,,
2020-11-28,2020,michigan,penn state,17,27,0,-0.5,,-0.5,,,
2020-11-28,2020,florida,kentucky,34,10,1,-23.8,,-23.8,,,
2020-11-28,2020,oklahoma state,texas tech,50,44,1,-11.9,,-11.9,,,
2020-11-28,2020,syracuse,nc state,29,36,0,17.2,,17.2,,,
2020-11-28,2020,ohio,bowling green,52,10,1,-22.7,,-22.7,,,
2020-11-28,2020,missouri,vanderbilt,41,0,1,-7.8,,-7.8,,,
2020-11-28,2020,buffalo,kent state,70,41,1,-7.4,,-7.4,,,
2020-11-28,2020,toledo,ball state,24,27,0,-9.8,,-9.8,,,
2020-11-28,2020,akron,miami (oh),7,38,0,14.1,,14.1,,,
2020-11-28,2020,louisiana monroe,louisiana,20,70,0,29.2,,29.2,,,
2020-11-28,2020,ut san antonio,north texas,49,17,1,-1.5,,-1.5,,,
2020-11-28,2020,arkansas state,south alabama,31,38,0,-7.4,,-7.4,,,
2020-11-28,2020,texas state,coastal carolina,14,49,0,16.9,,16.9,,,
2020-11-28,2020,appalachian state,troy,47,10,1,-13.9,,-13.9,,,
2020-11-28,2020,alabama,auburn,42,13,1,-24.5,,-24.5,,,
2020-11-28,2020,michigan state,northwestern,29,20,1,13.6,,13.6,,,
2020-11-28,2020,clemson,pittsburgh,52,17,1,-23.8,,-23.8,,,
2020-11-28,2020,purdue,rutgers,30,37,0,-12.375,,-12.375,,,
2020-11-28,2020,boston college,louisville,34,27,1,-1.1,,-1.1,,,
2020-11-28,2020,ole miss,mississippi state,31,24,1,-9.6,,-9.6,,,
2020-11-28,2020,colorado,san diego state,20,10,1,-5.7,,-5.7,,,
2020-11-29,2020,texas a&m,lsu,20,7,1,-15.6,,-15.6,,,
2020-11-29,2020,baylor,kansas state,32,31,1,-5.6,,-5.6,,,
2020-11-29,2020,georgia tech,duke,56,33,1,2.2,,2.2,,,
2020-11-29,2020,navy,memphis,7,10,0,13.4,,13.4,,,
2020-11-29,2020,south carolina,georgia,16,45,0,22.1,,22.1,,,
2020-11-29,2020,washington,utah,24,21,1,-8.5,,-8.5,,,
2020-11-29,2020,ucla,arizona,27,10,1,-9.3,,-9.3,,,
2020-11-29,2020,kansas,tcu,23,59,0,23.2,,23.2,,,
2020-11-29,2020,hawai'i,nevada,24,21,1,7.2,,7.2,,,
2020-12-03,2020,north texas,louisiana tech,31,42,0,0.7,,0.7,,,
2020-12-04,2020,utah state,air force,7,35,0,13.4,,13.4,,,
2020-12-05,2020,appalachian state,louisiana,21,24,0,-2.9,,-2.9,,,
2020-12-05,2020,rutgers,penn state,7,23,0,12.875,,12.875,,,
2020-12-05,2020,purdue,nebraska,27,37,0,-0.8,,-0.8,,,
2020-12-05,2020,tcu,oklahoma state,29,22,1,2.5,,2.5,,,
2020-12-05,2020,texas tech,kansas,16,13,1,-26.6,,-26.6,,,
2020-12-05,2020,kansas state,texas,31,69,0,7.2,,7.2,,,
2020-12-05,2020,northern illinois,toledo,24,41,0,9.6,,9.6,,,
2020-12-05,2020,missouri,arkansas,50,48,1,-2.4,,-2.4,,,
2020-12-05,2020,marshall,rice,0,20,0,-24.0,,-24.0,,,
2020-12-05,2020,tulane,memphis,35,21,1,-3.0,,-3.0,,,
2020-12-05,2020,north carolina,western carolina,49,9,1,-49.25,,-49.25,,,
2020-12-05,2020,michigan state,ohio state,12,52,0,22.4,,22.4,,,
2020-12-05,2020,auburn,texas a&m,20,31,0,5.7,,5.7,,,
2020-12-05,2020,akron,bowling green,31,3,1,-2.6,,-2.6,,,
2020-12-05,2020,central michigan,ball state,20,45,0,2.6,,2.6,,,
2020-12-05,2020,western michigan,eastern michigan,42,53,0,-13.5,,-13.5,,,
2020-12-05,2020,south alabama,troy,0,29,0,4.167,,4.167,,,
2020-12-05,2020,notre dame,syracuse,45,21,1,-34.2,,-34.2,,,
2020-12-05,2020,arkansas state,louisiana monroe,48,15,1,-20.25,,-20.25,,,
2020-12-05,2020,navy,tulsa,6,19,0,11.9,,11.9,,,
2020-12-05,2020,tennessee,florida,19,31,0,18.3,,18.3,,,
2020-12-05,2020,virginia,boston college,43,32,1,-6.3,,-6.3,,,
2020-12-05,2020,wisconsin,indiana,6,14,0,-13.0,,-13.0,,,
2020-12-05,2020,illinois,iowa,21,35,0,13.9,,13.9,,,
2020-12-05,2020,iowa state,west virginia,42,6,1,-5.8,,-5.8,,,
2020-12-05,2020,washington,stanford,26,31,0,-12.1,,-12.1,,,
2020-12-05,2020,nc state,georgia tech,23,13,1,-6.9,,-6.9,,,
2020-12-05,2020,coastal carolina,byu,22,17,1,6.1,,6.1,,,
2020-12-05,2020,georgia southern,florida atlantic,20,3,1,2.4,,2.4,,,
2020-12-05,2020,san josé state,hawai'i,35,24,1,0.9,,0.9,,,
2020-12-06,2020,california,oregon,21,17,1,9.3,,9.3,,,
2020-12-06,2020,arizona,colorado,13,24,0,9.0,,9.0,,,
2020-12-06,2020,san diego state,colorado state,29,17,1,-7.5,,-7.5,,,
2020-12-06,2020,kentucky,south carolina,41,18,1,-11.7,,-11.7,,,
2020-12-06,2020,virginia tech,clemson,10,45,0,23.4,,23.4,,,
2020-12-06,2020,duke,miami,0,48,0,14.9,,14.9,,,
2020-12-06,2020,lsu,alabama,17,55,0,29.0,,29.0,,,
2020-12-06,2020,oklahoma,baylor,27,14,1,-23.0,,-23.0,,,
2020-12-06,2020,nevada,fresno state,37,26,1,-6.5,,-6.5,,,
2020-12-06,2020,arizona state,ucla,18,25,0,-2.7,,-2.7,,,
2020-12-06,2020,utah,oregon state,30,24,1,-13.7,,-13.7,,,
2020-12-06,2020,new mexico,wyoming,17,16,1,16.6,,16.6,,,
2020-12-06,2020,charlotte,western kentucky,19,37,0,-2.4,,-2.4,,,
2020-12-07,2020,usc,washington state,38,13,1,-11.2,,-11.2,,,
2020-12-10,2020,southern mississippi,florida atlantic,45,31,1,9.4,,9.4,,,
2020-12-11,2020,georgia tech,pittsburgh,20,34,0,7.375,,7.375,,,
2020-12-11,2020,utep,north texas,43,45,0,5.125,,5.125,,,
2020-12-12,2020,arizona,arizona state,7,70,0,9.1,,9.1,,,
2020-12-12,2020,san josé state,nevada,30,20,1,1.7,,1.7,,,
2020-12-12,2020,penn state,michigan state,39,24,1,-14.5,,-14.5,,,
2020-12-12,2020,colorado,utah,21,38,0,2.6,,2.6,,,
2020-12-12,2020,maryland,rutgers,24,27,0,-3.1,,-3.1,,,
2020-12-12,2020,louisville,wake forest,45,21,1,-0.375,,-0.375,,,
2020-12-12,2020,nebraska,minnesota,17,24,0,-9.3,,-9.3,,,
2020-12-12,2020,missouri,georgia,14,49,0,13.9,,13.9,,,
2020-12-12,2020,northwestern,illinois,28,10,1,-13.3,,-13.3,,,
2020-12-12,2020,arkansas,alabama,3,52,0,29.2,,29.2,,,
2020-12-12,2020,eastern michigan,northern illinois,41,33,1,-6.2,,-6.2,,,
2020-12-12,2020,ball state,western michigan,30,27,1,2.1,,2.1,,,
2020-12-12,2020,rice,uab,16,21,0,6.9,,6.9,,,
2020-12-12,2020,buffalo,akron,56,7,1,-33.1,,-33.1,,,
2020-12-12,2020,army,navy,15,0,1,-7.5,,-7.5,,,
2020-12-12,2020,toledo,central michigan,24,23,1,-10.5,,-10.5,,,
2020-12-12,2020,troy,coastal carolina,38,42,0,12.625,,12.625,,,
2020-12-12,2020,memphis,houston,30,27,1,6.625,,6.625,,,
2020-12-12,2020,iowa,wisconsin,28,7,1,1.3,,1.3,,,
2020-12-12,2020,baylor,oklahoma state,3,42,0,5.8,,5.8,,,
2020-12-12,2020,miami,north carolina,26,62,0,-2.9,,-2.9,,,
2020-12-12,2020,florida state,duke,56,35,1,-3.0,,-3.0,,,
2020-12-12,2020,vanderbilt,tennessee,17,42,0,15.0,,15.0,,,
2020-12-12,2020,wyoming,boise state,9,17,0,9.4,,9.4,,,
2020-12-12,2020,georgia southern,appalachian state,26,34,0,9.3,,9.3,,,
2020-12-13,2020,tcu,louisiana tech,52,10,1,-21.5,,-21.5,,,
2020-12-13,2020,florida,lsu,34,37,0,-23.0,,-23.0,,,
2020-12-13,2020,mississippi state,auburn,10,24,0,5.5,,5.5,,,
2020-12-13,2020,ucla,usc,38,43,0,3.5,,3.5,,,
2020-12-13,2020,virginia tech,virginia,33,15,1,-2.9,,-2.9,,,
2020-12-13,2020,byu,san diego state,28,14,1,-16.6,,-16.6,,,
2020-12-13,2020,oregon state,stanford,24,27,0,2.5,,2.5,,,
2020-12-13,2020,new mexico,fresno state,49,39,1,14.6,,14.6,,,
2020-12-13,2020,hawai'i,unlv,38,21,1,-19.2,,-19.2,,,
2020-12-19,2020,marshall,uab,13,22,0,-4.5,,-4.5,,,
2020-12-19,2020,buffalo,ball state,28,38,0,-12.625,,-12.625,,,
2020-12-19,2020,rutgers,nebraska,21,28,0,6.5,,6.5,,,
2020-12-19,2020,usc,oregon,24,31,0,-3.125,,-3.125,,,
2020-12-19,2020,ohio state,northwestern,22,10,1,-17.4,,-17.4,,,
2020-12-19,2020,iowa state,oklahoma,21,27,0,5.5,,5.5,,,
2020-12-19,2020,tennessee,texas a&m,13,34,0,13.6,,13.6,,,
2020-12-19,2020,utah,washington state,45,28,1,-11.4,,-11.4,,,
2020-12-19,2020,army,air force,10,7,1,2.7,,2.7,,,
2020-12-19,2020,mississippi state,missouri,51,32,1,1.2,,1.2,,,
2020-12-19,2020,lsu,ole miss,53,48,1,0.5,,0.5,,,
2020-12-19,2020,wisconsin,minnesota,20,17,1,-11.0,,-11.0,,,
2020-12-19,2020,notre dame,clemson,10,34,0,10.7,,10.7,,,
2020-12-19,2020,san josé state,boise state,34,20,1,6.5,,6.5,,,
2020-12-19,2020,penn state,illinois,56,21,1,-15.9,,-15.9,,,
2020-12-20,2020,ucla,stanford,47,48,0,-6.7,,-6.7,,,
2020-12-20,2020,cincinnati,tulsa,27,24,1,-13.9,,-13.9,,,
2020-12-20,2020,florida,alabama,46,52,0,16.5,,16.5,,,
2020-12-20,2020,oregon state,arizona state,33,46,0,7.6,,7.6,,,
