data,season,team1,team2,score1,score2,result,spread,spreadOpen,overUnder,overUnderOpen,homeMoneyLine,awayMoneyLine
2014-09-20,2014,penn state,umass,48,7,1,-28.0,,-28.0,,,
2014-09-20,2014,richmond,new hampshire,26,29,0
2014-09-20,2014,jacksonville state,west alabama,45,34,1
2014-09-20,2014,missouri,indiana,27,31,0,-14.667,,-14.667,,,
2014-09-20,2014,san diego,princeton,39,29,1
2014-09-20,2014,illinois,texas state,42,35,1,-12.0,,-12.0,,,
2014-09-20,2014,minnesota,san josé state,24,7,1,-8.0,,-8.0,,,
2014-09-20,2014,florida a&m,coastal carolina,3,48,0
2014-09-20,2014,mississippi valley state,alcorn state,9,52,0
2014-09-20,2014,northern iowa,northern colorado,46,7,1
2014-09-20,2014,mercer,ave maria,42,21,1
2014-09-20,2014,charleston southern,the citadel,20,18,1
2014-09-20,2014,south carolina state,furman,17,7,1
2014-09-20,2014,towson,north carolina central,31,20,1
2014-09-20,2014,gardner-webb,wofford,43,36,1
2014-09-20,2014,north carolina a&t,chowan,59,0,1
2014-09-20,2014,hampton,miles,34,30,1
2014-09-20,2014,ucf,bethune-cookman,41,7,1,-27.5,,-27.5,,,
2014-09-20,2014,washington,georgia state,45,14,1,-35.167,,-35.167,,,
2014-09-20,2014,nc state,presbyterian college,42,0,1,-40.5,,-40.5,,,
2014-09-20,2014,butler,taylor,38,3,1
2014-09-20,2014,south dakota state,uw-oshkosh,41,3,1
2014-09-20,2014,southern mississippi,appalachian state,21,20,1,-0.5,,-0.5,,,
2014-09-20,2014,ohio,idaho,36,24,1,-11.333,,-11.333,,,
2014-09-20,2014,western michigan,murray state,45,14,1,-15.0,,-15.0,,,
2014-09-20,2014,lsu,mississippi state,29,34,0,-7.0,,-7.0,,,
2014-09-20,2014,louisiana tech,northwestern state,27,30,0,-24.0,,-24.0,,,
2014-09-20,2014,memphis,middle tennessee,36,17,1,-10.167,,-10.167,,,
2014-09-20,2014,prairie view,southern,24,34,0
2014-09-20,2014,jackson state,grambling,35,40,0
2014-09-20,2014,arkansas state,utah state,21,14,1,-2.5,,-2.5,,,
2014-09-20,2014,arkansas,northern illinois,52,14,1,-11.667,,-11.667,,,
2014-09-20,2014,elon,charlotte,20,13,1
2014-09-20,2014,william & mary,lafayette,33,19,1
2014-09-20,2014,cincinnati,miami (oh),31,24,1,-30.833,,-30.833,,,
2014-09-20,2014,youngstown state,st francis (pa),52,23,1
2014-09-20,2014,central arkansas,missouri state,31,33,0
2014-09-20,2014,toledo,ball state,34,23,1,-12.333,,-12.333,,,
2014-09-20,2014,liberty,bryant,38,21,1
2014-09-20,2014,dartmouth,central connecticut,35,25,1
2014-09-20,2014,southeast missouri state,southeastern louisiana,24,23,1
2014-09-20,2014,stephen f. austin,weber state,35,20,1
2014-09-20,2014,north dakota,stony brook,13,3,1
2014-09-20,2014,west virginia,oklahoma,33,45,0,8.667,,8.667,,,
2014-09-20,2014,south alabama,georgia southern,6,28,0,-0.75,,-0.75,,,
2014-09-20,2014,vanderbilt,south carolina,34,48,0,22.167,,22.167,,,
2014-09-21,2014,nebraska,miami,41,31,1,-7.667,,-7.667,,,
2014-09-21,2014,florida state,clemson,23,17,1,-13.5,,-13.5,,,
2014-09-21,2014,texas southern,alabama a&m,45,23,1
2014-09-21,2014,houston,unlv,47,14,1,-20.5,,-20.5,,,
2014-09-21,2014,new mexico state,new mexico,35,38,0,3.5,,3.5,,,
2014-09-21,2014,sacramento state,menlo,59,14,1
2014-09-21,2014,cal poly,portland state,42,14,1
2014-09-21,2014,arizona,california,49,45,1,-10.5,,-10.5,,,
2014-09-21,2014,fresno state,southern utah,56,16,1,-16.5,,-16.5,,,
2014-09-21,2014,washington state,oregon,31,38,0,21.333,,21.333,,,
2014-09-21,2014,oregon state,san diego state,28,7,1,-9.5,,-9.5,,,
2014-09-21,2014,boise state,louisiana,34,9,1,-18.0,,-18.0,,,
2014-09-25,2014,georgia southern,appalachian state,34,14,1,-17.0,,-17.0,,,
2014-09-25,2014,oklahoma state,texas tech,45,35,1,-14.333,,-14.333,,,
2014-09-26,2014,arizona state,ucla,27,62,0,3.0,,3.0,,,
2014-09-27,2014,new mexico,fresno state,24,35,0,5.0,,5.0,,,
2014-09-27,2014,old dominion,middle tennessee,28,41,0,-1.0,,-1.0,,,
2014-09-27,2014,butler,jacksonville,7,35,0
2014-09-27,2014,colgate,georgetown,19,0,1
2014-09-27,2014,rutgers,tulane,31,6,1,-12.667,,-12.667,,,
2014-09-27,2014,purdue,iowa,10,24,0,9.833,,9.833,,,
2014-09-27,2014,penn state,northwestern,6,29,0,-10.0,,-10.0,,,
2014-09-27,2014,kentucky,vanderbilt,17,7,1,-16.0,,-16.0,,,
2014-09-27,2014,georgia,tennessee,35,32,1,-18.167,,-18.167,,,
2014-09-27,2014,charlotte,charleston southern,41,47,0
2014-09-27,2014,wisconsin,south florida,27,10,1,-33.0,,-33.0,,,
2014-09-27,2014,kansas state,utep,58,28,1,-28.667,,-28.667,,,
2014-09-27,2014,smu,tcu,0,56,0,31.333,,31.333,,,
2014-09-27,2014,michigan state,wyoming,56,14,1,-29.5,,-29.5,,,
2014-09-27,2014,boston college,colorado state,21,24,0,-6.0,,-6.0,,,
2014-09-27,2014,lehigh,monmouth,21,28,0
2014-09-27,2014,virginia tech,western michigan,35,17,1,-23.0,,-23.0,,,
2014-09-27,2014,yale,army,49,43,1,14.5,,14.5,,,
2014-09-27,2014,marist,san diego,16,20,0
2014-09-27,2014,howard,north carolina a&t,22,38,0
2014-09-27,2014,holy cross,fordham,16,45,0
2014-09-27,2014,indiana,maryland,15,37,0,-3.0,,-3.0,,,
2014-09-27,2014,pittsburgh,akron,10,21,0,-19.833,,-19.833,,,
2014-09-27,2014,vmi,mercer,24,27,0
2014-09-27,2014,ohio,eastern illinois,34,19,1,-8.0,,-8.0,,,
2014-09-27,2014,hampton,south carolina state,10,17,0
2014-09-27,2014,pennsylvania,villanova,7,41,0
2014-09-27,2014,indiana state,liberty,38,19,1
2014-09-27,2014,umass,bowling green,42,47,0,7.667,,7.667,,,
2014-09-27,2014,michigan,minnesota,14,30,0,-10.0,,-10.0,,,
2014-09-27,2014,virginia,kent state,45,13,1,-24.667,,-24.667,,,
2014-09-27,2014,nc state,florida state,41,56,0,18.833,,18.833,,,
2014-09-27,2014,buffalo,miami (oh),35,27,1,-6.5,,-6.5,,,
2014-09-27,2014,navy,western kentucky,27,36,0,-7.333,,-7.333,,,
2014-09-27,2014,louisville,wake forest,20,10,1,-21.167,,-21.167,,,
2014-09-27,2014,texas a&m,arkansas,35,28,1,-10.167,,-10.167,,,
2014-09-27,2014,uab,florida international,20,34,0,-14.0,,-14.0,,,
2014-09-27,2014,furman,western carolina,17,35,0
2014-09-27,2014,montana,northern colorado,38,13,1
2014-09-27,2014,norfolk state,morgan state,15,14,1
2014-09-27,2014,california,colorado,59,56,1,-13.5,,-13.5,,,
2014-09-27,2014,connecticut,temple,10,36,0,5.333,,5.333,,,
2014-09-27,2014,central arkansas,nicholls,52,18,1
2014-09-27,2014,auburn,louisiana tech,45,17,1,-32.667,,-32.667,,,
2014-09-27,2014,james madison,delaware,23,30,0
2014-09-27,2014,central connecticut,rhode island,38,14,1
2014-09-27,2014,bethune-cookman,florida tech,34,33,1
2014-09-27,2014,montana state,north dakota,29,18,1
2014-09-27,2014,idaho state,sacramento state,44,24,1
2014-09-27,2014,kansas,texas,0,23,0,11.667,,11.667,,,
2014-09-27,2014,washington,stanford,13,20,0,6.833,,6.833,,,
2014-09-27,2014,alcorn state,southern,56,16,1
2014-09-27,2014,mississippi valley state,alabama a&m,20,42,0
2014-09-27,2014,idaho,south alabama,10,34,0,4.333,,4.333,,,
2014-09-27,2014,grambling,prairie view,26,20,1
2014-09-27,2014,florida atlantic,ut san antonio,41,37,1,4.333,,4.333,,,
2014-09-27,2014,northern iowa,tennessee tech,50,7,1
2014-09-27,2014,princeton,davidson,56,17,1
2014-09-27,2014,lafayette,wagner,35,23,1
2014-09-27,2014,bucknell,cornell,20,7,1
2014-09-27,2014,campbell,valparaiso,34,24,1
2014-09-27,2014,the citadel,gardner-webb,37,14,1
2014-09-27,2014,new hampshire,dartmouth,52,19,1
2014-09-27,2014,ohio state,cincinnati,50,28,1,-15.5,,-15.5,,,
2014-09-27,2014,stony brook,william & mary,21,27,0
2014-09-27,2014,delaware state,savannah state,35,10,1
2014-09-27,2014,albany,columbia,42,7,1
2014-09-27,2014,alabama state,texas southern,38,3,1
2014-09-27,2014,brown,harvard,14,22,0
2014-09-27,2014,mcneese,arkansas tech,61,7,1
2014-09-27,2014,coastal carolina,elon,31,3,1
2014-09-27,2014,towson,maine,24,27,0
2014-09-27,2014,southern illinois,western illinois,34,17,1
2014-09-27,2014,incarnate word,southeastern louisiana,7,63,0
2014-09-27,2014,south carolina,missouri,20,21,0,-5.5,,-5.5,,,
2014-09-27,2014,arkansas-pine bluff,jackson state,30,33,0
2014-09-27,2014,clemson,north carolina,50,35,1,-12.667,,-12.667,,,
2014-09-27,2014,southern mississippi,rice,23,41,0,9.0,,9.0,,,
2014-09-27,2014,toledo,central michigan,42,28,1,-12.5,,-12.5,,,
2014-09-27,2014,air force,boise state,28,14,1,13.667,,13.667,,,
2014-09-27,2014,louisiana monroe,troy,22,20,1,-12.667,,-12.667,,,
2014-09-27,2014,northern arizona,cal poly,38,35,1
2014-09-27,2014,chattanooga,samford,38,24,1
2014-09-27,2014,wofford,uva-wise,49,15,1
2014-09-27,2014,tennessee state,florida a&m,27,7,1
2014-09-27,2014,murray state,jacksonville state,28,52,0
2014-09-27,2014,ut martin,southeast missouri state,27,31,0
2014-09-27,2014,illinois state,austin peay,55,6,1
2014-09-27,2014,miami,duke,22,10,1,-4.667,,-4.667,,,
2014-09-27,2014,lsu,new mexico state,63,7,1,-42.5,,-42.5,,,
2014-09-27,2014,ole miss,memphis,24,3,1,-21.0,,-21.0,,,
2014-09-28,2014,lamar,sam houston state,10,42,0
2014-09-28,2014,tulsa,texas state,34,37,0,-3.833,,-3.833,,,
2014-09-28,2014,san diego state,unlv,34,17,1,-17.833,,-17.833,,,
2014-09-28,2014,utah,washington state,27,28,0,-11.667,,-11.667,,,
2014-09-28,2014,syracuse,notre dame,15,31,0,10.5,,10.5,,,
2014-09-28,2014,houston christian,abilene christian,14,59,0
2014-09-28,2014,southern utah,weber state,31,28,1
2014-09-28,2014,iowa state,baylor,28,49,0,21.333,,21.333,,,
2014-09-28,2014,nebraska,illinois,45,14,1,-20.333,,-20.333,,,
2014-09-28,2014,uc davis,eastern washington,14,37,0
2014-09-28,2014,usc,oregon state,35,10,1,-9.333,,-9.333,,,
2014-09-28,2014,san josé state,nevada,10,21,0,5.333,,5.333,,,
2014-10-02,2014,florida international,florida atlantic,38,10,1,7.333,,7.333,,,
2014-10-02,2014,houston,ucf,12,17,0,-2.167,,-2.167,,,
2014-10-02,2014,alcorn state,alabama state,33,7,1
2014-10-03,2014,oregon,arizona,24,31,0,-21.5,,-21.5,,,
2014-10-03,2014,fordham,lafayette,42,18,1
2014-10-03,2014,syracuse,louisville,6,28,0,2.333,,2.333,,,
2014-10-04,2014,fresno state,san diego state,24,13,1,-1.667,,-1.667,,,
2014-10-04,2014,byu,utah state,20,35,0,-21.0,,-21.0,,,
2014-10-04,2014,illinois,purdue,27,38,0,-10.167,,-10.167,,,
2014-10-04,2014,tennessee,florida,9,10,0,nan,,nan,,,
2014-10-04,2014,east carolina,smu,45,24,1,-38.833,,-38.833,,,
2014-10-04,2014,middle tennessee,southern mississippi,37,31,1,-16.75,,-16.75,,,
2014-10-04,2014,army,ball state,33,24,1,-2.833,,-2.833,,,
2014-10-04,2014,oklahoma state,iowa state,37,20,1,-16.833,,-16.833,,,
2014-10-04,2014,maryland,ohio state,24,52,0,7.333,,7.333,,,
2014-10-04,2014,old dominion,marshall,14,56,0,17.75,,17.75,,,
2014-10-04,2014,mississippi state,texas a&m,48,31,1,-1.333,,-1.333,,,
2014-10-04,2014,georgetown,harvard,3,34,0
2014-10-04,2014,cornell,yale,13,51,0
2014-10-04,2014,columbia,princeton,6,38,0
2014-10-04,2014,maine,villanova,20,41,0
2014-10-04,2014,north carolina,virginia tech,17,34,0,2.167,,2.167,,,
2014-10-04,2014,valparaiso,marist,7,35,0
2014-10-04,2014,davidson,dayton,48,54,0
2014-10-04,2014,bryant,bucknell,34,15,1
2014-10-04,2014,colgate,holy cross,20,17,1
2014-10-04,2014,morehead state,campbell,24,31,0
2014-10-04,2014,jacksonville,drake,29,14,1
2014-10-04,2014,rhode island,brown,13,20,0
2014-10-04,2014,duquesne,west liberty,39,13,1
2014-10-04,2014,elon,new hampshire,14,48,0
2014-10-04,2014,wofford,the citadel,17,13,1
2014-10-04,2014,dartmouth,pennsylvania,31,13,1
2014-10-04,2014,gardner-webb,charlotte,27,24,1
2014-10-04,2014,north carolina central,howard,27,22,1
2014-10-04,2014,savannah state,norfolk state,7,14,0
2014-10-04,2014,southeast missouri state,tennessee state,28,21,1
2014-10-04,2014,presbyterian college,western carolina,19,14,1
2014-10-04,2014,akron,eastern michigan,31,6,1,-24.333,,-24.333,,,
2014-10-04,2014,indiana,north texas,49,24,1,-12.167,,-12.167,,,
2014-10-04,2014,miami (oh),umass,42,41,1,-5.167,,-5.167,,,
2014-10-04,2014,north dakota,montana,15,18,0
2014-10-04,2014,robert morris,monmouth,20,51,0
2014-10-04,2014,illinois state,south dakota state,45,10,1
2014-10-04,2014,colorado state,tulsa,42,17,1,-16.833,,-16.833,,,
2014-10-04,2014,alabama a&m,grambling,28,38,0
2014-10-04,2014,samford,mercer,21,18,1
2014-10-04,2014,missouri state,youngstown state,7,14,0
2014-10-04,2014,indiana state,northern iowa,20,19,1
2014-10-04,2014,ole miss,alabama,23,17,1,4.667,,4.667,,,
2014-10-04,2014,northern colorado,northern arizona,24,17,1
2014-10-04,2014,delaware,sacred heart,7,10,0
2014-10-04,2014,florida state,wake forest,43,3,1,-37.667,,-37.667,,,
2014-10-04,2014,tcu,oklahoma,37,33,1,3.833,,3.833,,,
2014-10-04,2014,texas,baylor,7,28,0,13.5,,13.5,,,
2014-10-04,2014,notre dame,stanford,17,14,1,2.5,,2.5,,,
2014-10-04,2014,northwestern,wisconsin,20,14,1,8.167,,8.167,,,
2014-10-04,2014,clemson,nc state,41,0,1,-14.0,,-14.0,,,
2014-10-04,2014,ut san antonio,new mexico,9,21,0,-17.167,,-17.167,,,
2014-10-04,2014,bowling green,buffalo,36,35,1,-3.667,,-3.667,,,
2014-10-04,2014,central michigan,ohio,28,10,1,-4.0,,-4.0,,,
2014-10-04,2014,air force,navy,30,21,1,3.5,,3.5,,,
2014-10-04,2014,north carolina a&t,south carolina state,0,13,0
2014-10-04,2014,towson,stony brook,3,14,0
2014-10-04,2014,chattanooga,vmi,55,7,1
2014-10-04,2014,western illinois,north dakota state,10,17,0
2014-10-04,2014,southeastern louisiana,northwestern state,30,22,1
2014-10-04,2014,jacksonville state,ut martin,38,14,1
2014-10-04,2014,west virginia,kansas,33,14,1,-25.833,,-25.833,,,
2014-10-04,2014,colorado,oregon state,31,36,0,5.5,,5.5,,,
2014-10-04,2014,bethune-cookman,delaware state,27,7,1
2014-10-04,2014,georgia,vanderbilt,44,17,1,-32.667,,-32.667,,,
2014-10-04,2014,eastern washington,idaho state,56,53,1
2014-10-04,2014,northern illinois,kent state,17,14,1,-24.667,,-24.667,,,
2014-10-04,2014,florida a&m,morgan state,9,24,0
2014-10-04,2014,appalachian state,south alabama,21,47,0,4.5,,4.5,,,
2014-10-04,2014,stetson,butler,41,49,0
2014-10-04,2014,albany,james madison,28,31,0
2014-10-04,2014,wagner,alderson-broaddus,26,0,1
2014-10-04,2014,southern,arkansas-pine bluff,51,36,1
2014-10-04,2014,incarnate word,houston christian,31,8,1
2014-10-04,2014,stephen f. austin,central arkansas,39,49,0
2014-10-04,2014,abilene christian,lamar,21,24,0
2014-10-04,2014,southern illinois,south dakota,41,10,1
2014-10-04,2014,kansas state,texas tech,45,13,1,-13.5,,-13.5,,,
2014-10-04,2014,furman,coastal carolina,31,37,0
2014-10-04,2014,liberty,richmond,39,46,0
2014-10-04,2014,auburn,lsu,41,7,1,-7.667,,-7.667,,,
2014-10-04,2014,arkansas state,louisiana monroe,28,14,1,-10.333,,-10.333,,,
2014-10-04,2014,rice,hawai'i,28,14,1,-5.833,,-5.833,,,
2014-10-04,2014,western michigan,toledo,19,20,0,7.0,,7.0,,,
2014-10-04,2014,western kentucky,uab,39,42,0,-11.0,,-11.0,,,
2014-10-04,2014,louisiana tech,utep,55,3,1,-12.333,,-12.333,,,
2014-10-04,2014,rutgers,michigan,26,24,1,-3.167,,-3.167,,,
2014-10-04,2014,cincinnati,memphis,14,41,0,-4.167,,-4.167,,,
2014-10-04,2014,austin peay,eastern kentucky,0,31,0
2014-10-04,2014,jackson state,prairie view,30,48,0
2014-10-04,2014,mcneese,nicholls,45,3,1
2014-10-04,2014,texas state,idaho,35,30,1,-15.0,,-15.0,,,
2014-10-04,2014,louisiana,georgia state,34,31,1,-16.0,,-16.0,,,
2014-10-04,2014,virginia,pittsburgh,24,19,1,-4.5,,-4.5,,,
2014-10-04,2014,kentucky,south carolina,45,38,1,5.333,,5.333,,,
2014-10-04,2014,georgia tech,miami,28,17,1,-1.333,,-1.333,,,
2014-10-04,2014,usc,arizona state,34,38,0,-11.667,,-11.667,,,
2014-10-04,2014,portland state,uc davis,23,14,1
2014-10-05,2014,tennessee tech,murray state,30,27,1
2014-10-05,2014,texas southern,mississippi valley state,20,16,1
2014-10-05,2014,michigan state,nebraska,27,22,1,-7.0,,-7.0,,,
2014-10-05,2014,new mexico state,georgia southern,28,36,0,17.0,,17.0,,,
2014-10-05,2014,san josé state,unlv,33,10,1,-9.667,,-9.667,,,
2014-10-05,2014,sacramento state,montana state,56,59,0
2014-10-05,2014,cal poly,southern utah,42,39,1
2014-10-05,2014,ucla,utah,28,30,0,-12.833,,-12.833,,,
2014-10-05,2014,washington state,california,59,60,0,-3.833,,-3.833,,,
2014-10-05,2014,nevada,boise state,46,51,0,2.5,,2.5,,,
2014-10-09,2014,ut martin,tennessee tech,17,10,1
2014-10-09,2014,ucf,byu,31,24,1,-2.833,,-2.833,,,
2014-10-09,2014,north carolina a&t,hampton,31,14,1
2014-10-11,2014,stanford,washington state,34,17,1,-17.0,,-17.0,,,
2014-10-11,2014,new mexico,san diego state,14,24,0,4.0,,4.0,,,
2014-10-11,2014,unlv,fresno state,30,27,1,9.333,,9.333,,,
2014-10-11,2014,oklahoma,texas,31,26,1,-15.833,,-15.833,,,
2014-10-11,2014,missouri,georgia,0,34,0,2.5,,2.5,,,
2014-10-11,2014,miami,cincinnati,55,34,1,-14.667,,-14.667,,,
2014-10-11,2014,temple,tulsa,35,24,1,-15.667,,-15.667,,,
2014-10-11,2014,texas tech,west virginia,34,37,0,4.667,,4.667,,,
2014-10-11,2014,wisconsin,illinois,38,28,1,-26.0,,-26.0,,,
2014-10-11,2014,iowa,indiana,45,29,1,-4.5,,-4.5,,,
2014-10-11,2014,minnesota,northwestern,24,17,1,-3.5,,-3.5,,,
2014-10-11,2014,marshall,middle tennessee,49,24,1,-22.833,,-22.833,,,
2014-10-11,2014,army,rice,21,41,0,1.333,,1.333,,,
2014-10-11,2014,syracuse,florida state,20,38,0,22.0,,22.0,,,
2014-10-11,2014,kentucky,louisiana monroe,48,14,1,-19.667,,-19.667,,,
2014-10-11,2014,sacred heart,robert morris,52,13,1
2014-10-11,2014,wagner,st francis (pa),46,39,1
2014-10-11,2014,james madison,towson,62,7,1
2014-10-11,2014,brown,holy cross,27,24,1
2014-10-11,2014,lehigh,bucknell,24,45,0
2014-10-11,2014,georgia tech,duke,25,31,0,-4.667,,-4.667,,,
2014-10-11,2014,harvard,cornell,24,7,1
2014-10-11,2014,eastern michigan,buffalo,37,27,1,14.333,,14.333,,,
2014-10-11,2014,fordham,pennsylvania,60,22,1
2014-10-11,2014,yale,dartmouth,31,38,0
2014-10-11,2014,villanova,rhode island,44,21,1
2014-10-11,2014,colgate,princeton,31,30,1
2014-10-11,2014,central connecticut,duquesne,20,28,0
2014-10-11,2014,monmouth,columbia,61,28,1
2014-10-11,2014,north dakota state,southern illinois,38,10,1
2014-10-11,2014,presbyterian college,coastal carolina,28,40,0
2014-10-11,2014,alabama a&m,southern,34,35,0
2014-10-11,2014,the citadel,charlotte,63,56,1
2014-10-11,2014,norfolk state,delaware state,10,13,0
2014-10-11,2014,south carolina state,north carolina central,35,48,0
2014-10-11,2014,akron,miami (oh),29,19,1,-14.167,,-14.167,,,
2014-10-11,2014,georgia state,arkansas state,10,52,0,11.333,,11.333,,,
2014-10-11,2014,kent state,umass,17,40,0,-2.5,,-2.5,,,
2014-10-11,2014,ohio,bowling green,13,31,0,0.0,,0.0,,,
2014-10-11,2014,north dakota,portland state,24,16,1
2014-10-11,2014,troy,new mexico state,41,24,1,-7.667,,-7.667,,,
2014-10-11,2014,ball state,western michigan,38,42,0,-2.667,,-2.667,,,
2014-10-11,2014,weber state,cal poly,24,30,0
2014-10-11,2014,tennessee state,jacksonville state,20,27,0
2014-10-11,2014,abilene christian,ave maria,55,14,1
2014-10-11,2014,prairie view,alabama state,34,24,1
2014-10-11,2014,indiana state,illinois state,18,20,0
2014-10-11,2014,grambling,alcorn state,28,21,1
2014-10-11,2014,jackson state,mississippi valley state,23,27,0
2014-10-11,2014,southern utah,eastern washington,30,42,0
2014-10-11,2014,nc state,boston college,14,30,0,-2.833,,-2.833,,,
2014-10-11,2014,lafayette,georgetown,24,21,1
2014-10-11,2014,navy,vmi,51,14,1,-38.5,,-38.5,,,
2014-10-11,2014,uab,north texas,56,21,1,-5.167,,-5.167,,,
2014-10-11,2014,iowa state,toledo,37,30,1,-4.333,,-4.333,,,
2014-10-11,2014,clemson,louisville,23,17,1,-8.167,,-8.167,,,
2014-10-11,2014,delaware,elon,34,24,1
2014-10-11,2014,new hampshire,william & mary,32,3,1
2014-10-11,2014,albany,richmond,28,41,0
2014-10-11,2014,western carolina,wofford,26,14,1
2014-10-11,2014,ucla,oregon,30,42,0,2.0,,2.0,,,
2014-10-11,2014,purdue,michigan state,31,45,0,21.5,,21.5,,,
2014-10-11,2014,notre dame,north carolina,50,43,1,-16.333,,-16.333,,,
2014-10-11,2014,baylor,tcu,61,58,1,-8.333,,-8.333,,,
2014-10-11,2014,mississippi state,auburn,38,23,1,2.5,,2.5,,,
2014-10-11,2014,northern colorado,sacramento state,38,43,0
2014-10-11,2014,appalachian state,liberty,48,55,0,-1.0,,-1.0,,,
2014-10-11,2014,tennessee,chattanooga,45,10,1,-24.5,,-24.5,,,
2014-10-11,2014,bethune-cookman,howard,49,12,1
2014-10-11,2014,south dakota,northern iowa,16,27,0
2014-10-11,2014,sam houston state,mcneese,38,22,1
2014-10-11,2014,mercer,austin peay,49,21,1
2014-10-11,2014,kansas,oklahoma state,20,27,0,20.0,,20.0,,,
2014-10-11,2014,murray state,southeast missouri state,44,41,1
2014-10-11,2014,idaho state,simon fraser,66,14,1
2014-10-11,2014,northern illinois,central michigan,17,34,0,-9.333,,-9.333,,,
2014-10-11,2014,florida a&m,savannah state,24,14,1
2014-10-11,2014,california,washington,7,31,0,-2.667,,-2.667,,,
2014-10-11,2014,eastern kentucky,eastern illinois,36,33,1
2014-10-11,2014,georgia southern,idaho,47,24,1,-21.25,,-21.25,,,
2014-10-11,2014,arkansas,alabama,13,14,0,9.0,,9.0,,,
2014-10-11,2014,memphis,houston,24,28,0,-6.333,,-6.333,,,
2014-10-11,2014,ut san antonio,florida international,16,13,1,-10.5,,-10.5,,,
2014-10-11,2014,stony brook,maine,19,7,1
2014-10-11,2014,michigan,penn state,18,13,1,-1.0,,-1.0,,,
2014-10-11,2014,south florida,east carolina,17,28,0,16.0,,16.0,,,
2014-10-11,2014,lamar,southeastern louisiana,34,61,0
2014-10-11,2014,nicholls,stephen f. austin,20,42,0
2014-10-11,2014,central arkansas,houston christian,70,0,1
2014-10-11,2014,northwestern state,incarnate word,49,12,1
2014-10-11,2014,south dakota state,missouri state,32,28,1
2014-10-11,2014,youngstown state,western illinois,24,30,0
2014-10-11,2014,uc davis,montana state,37,77,0
2014-10-11,2014,florida,lsu,27,30,0,1.5,,1.5,,,
2014-10-11,2014,vanderbilt,charleston southern,21,20,1,-14.5,,-14.5,,,
2014-10-12,2014,utep,old dominion,42,35,1,-2.0,,-2.0,,,
2014-10-12,2014,tulane,connecticut,12,3,1,-3.667,,-3.667,,,
2014-10-12,2014,texas a&m,ole miss,20,35,0,-2.0,,-2.0,,,
2014-10-12,2014,utah state,air force,34,16,1,-7.0,,-7.0,,,
2014-10-12,2014,nevada,colorado state,24,31,0,2.0,,2.0,,,
2014-10-12,2014,arizona,usc,26,28,0,0.667,,0.667,,,
2014-10-12,2014,hawai'i,wyoming,38,28,1,-5.0,,-5.0,,,
2014-10-15,2014,texas state,louisiana,10,34,0,-2.75,,-2.75,,,
2014-10-16,2014,pittsburgh,virginia tech,21,16,1,1.5,,1.5,,,
2014-10-17,2014,oregon state,utah,23,29,0,0.5,,0.5,,,
2014-10-18,2014,boise state,fresno state,37,27,1,-17.0,,-17.0,,,
2014-10-18,2014,houston,temple,31,10,1,-9.333,,-9.333,,,
2014-10-18,2014,louisiana tech,ut san antonio,27,20,1,-9.5,,-9.5,,,
2014-10-18,2014,oklahoma,kansas state,30,31,0,-8.667,,-8.667,,,
2014-10-18,2014,wake forest,syracuse,7,30,0,5.333,,5.333,,,
2014-10-18,2014,tulsa,south florida,30,38,0,2.0,,2.0,,,
2014-10-18,2014,minnesota,purdue,39,38,1,-13.0,,-13.0,,,
2014-10-18,2014,west virginia,baylor,41,27,1,8.667,,8.667,,,
2014-10-18,2014,ucf,tulane,20,13,1,-18.167,,-18.167,,,
2014-10-18,2014,florida atlantic,western kentucky,45,38,1,3.0,,3.0,,,
2014-10-18,2014,maryland,iowa,38,31,1,-3.5,,-3.5,,,
2014-10-18,2014,butler,san diego,21,27,0
2014-10-18,2014,st francis (pa),bryant,27,42,0
2014-10-18,2014,robert morris,central connecticut,27,24,1
2014-10-18,2014,the citadel,chattanooga,14,34,0
2014-10-18,2014,duquesne,sacred heart,20,23,0
2014-10-18,2014,south carolina,furman,41,10,1,-37.5,,-37.5,,,
2014-10-18,2014,delaware,towson,17,24,0
2014-10-18,2014,maine,albany,7,20,0
2014-10-18,2014,duke,virginia,20,13,1,-3.667,,-3.667,,,
2014-10-18,2014,yale,colgate,45,31,1
2014-10-18,2014,howard,florida a&m,28,31,0
2014-10-18,2014,hampton,norfolk state,13,21,0
2014-10-18,2014,dayton,morehead state,41,7,1
2014-10-18,2014,morgan state,north carolina central,21,20,1
2014-10-18,2014,harvard,lafayette,24,14,1
2014-10-18,2014,pennsylvania,columbia,31,7,1
2014-10-18,2014,vmi,gardner-webb,41,47,0
2014-10-18,2014,elon,stony brook,3,20,0
2014-10-18,2014,dartmouth,holy cross,24,21,1
2014-10-18,2014,southeast missouri state,eastern illinois,13,52,0
2014-10-18,2014,valparaiso,drake,9,17,0
2014-10-18,2014,delaware state,north carolina a&t,20,33,0
2014-10-18,2014,bowling green,western michigan,14,26,0,-2.833,,-2.833,,,
2014-10-18,2014,montana,uc davis,42,28,1
2014-10-18,2014,ohio,akron,23,20,1,3.333,,3.333,,,
2014-10-18,2014,troy,appalachian state,14,53,0,-6.75,,-6.75,,,
2014-10-18,2014,umass,eastern michigan,36,14,1,-13.833,,-13.833,,,
2014-10-18,2014,samford,wofford,20,24,0
2014-10-18,2014,mississippi valley state,prairie view,19,52,0
2014-10-18,2014,missouri state,south dakota,31,12,1
2014-10-18,2014,charleston southern,presbyterian college,3,7,0
