season,date,regular,team1,team2,score1,score2,moneyline1,moneyline2,rank1,rank2,points1,points2
2009,2010-01-04,True,Niagara,Fairfield,77.0,68.0,-260,220,,,,
2009,2010-01-04,True,LoyolaMaryland,Siena,56.0,76.0,235,-275,,,,
2009,2010-01-04,True,Canisius,Iona,77.0,65.0,110,-130,,,,
2009,2010-01-04,True,St.Peter's,Marist,61.0,49.0,-700,500,,,,
2009,2010-01-04,True,Manhattan,Rider,64.0,65.0,-125,105,,,,
2009,2010-01-04,True,CollCharleston,NorthCarolina,82.0,79.0,700,-1100,,9,,1033.0
2009,2010-01-04,True,Davidson,Samford,66.0,56.0,-500,400,,,,
2009,2010-01-04,True,EasternKentucky,AustinPeay,76.0,71.0,-185,160,,,,
2009,2010-01-04,True,MoreheadState,TennesseeState,72.0,66.0,-900,600,,,,
2009,2010-01-04,True,EasternIllinois,TennesseeTech,97.0,93.0,-210,175,,,,
2009,2010-01-04,True,MurrayState,TennMartin,83.0,59.0,-6000,2750,,,,
2009,2010-01-04,True,SEMissouriSt,JacksonvilleSt,78.0,66.0,160,-185,,,,
2009,2010-01-05,True,Georgia,GeorgiaTech,73.0,66.0,185,-225,,20,,203.0
2009,2010-01-05,True,Akron,RhodeIsland,63.0,68.0,-120,100,,,,
2009,2010-01-05,True,Marshall,SoMississippi,76.0,63.0,-470,375,,,,
2009,2010-01-05,True,Arkansas,Texas,85.0,96.0,925,-1400,,2,,1550.0
2009,2010-01-05,True,SouthFlorida,NotreDame,73.0,74.0,100,-120,,,,
2009,2010-01-05,True,Purdue,MinnesotaU,79.0,60.0,-420,335,4,,1457.0,
2009,2010-01-05,True,Mississippi,CentralFlorida,84.0,56.0,-1700,1100,14,,699.0,
2009,2010-01-05,True,Dayton,BallState,59.0,35.0,-2500,1400,,,,
2009,2010-01-05,True,Colorado,MiamiOhio,67.0,65.0,-400,325,,,,
2009,2010-01-05,True,Illinois,Iowa,59.0,42.0,-1400,925,,,,
2009,2010-01-05,True,SanDiegoState,NewMexico,74.0,64.0,-185,160,,15,,667.0
2009,2010-01-06,True,MichiganState,Wisconsin,54.0,47.0,-265,225,10,17,1009.0,526.0
2009,2010-01-06,True,WestVirginia,Rutgers,86.0,52.0,-3000,1500,8,,1147.0,
2009,2010-01-06,True,Drexel,VaCommonwealth,75.0,72.0,100,-120,,,,
2009,2010-01-06,True,OldDominion,JamesMadison,74.0,72.0,-1600,1050,,,,
2009,2010-01-06,True,Hofstra,Towson,77.0,61.0,-800,550,,,,
2009,2010-01-06,True,Delaware,William&Mary,73.0,74.0,173,-205,,,,
2009,2010-01-06,True,Tennessee,CharlotteU,88.0,71.0,-1250,800,,,,
2009,2010-01-06,True,Providence,Louisville,70.0,92.0,150,-170,,,,
2009,2010-01-06,True,Syracuse,MemphisU,74.0,57.0,-345,285,7,,1173.0,
2009,2010-01-06,True,NCWilmington,GeorgiaState,57.0,50.0,-210,175,,,,
2009,2010-01-06,True,Temple,St.Josephs,73.0,46.0,-1400,925,21,,173.0,
2009,2010-01-06,True,Duquesne,Richmond,68.0,80.0,100,-120,,,,
2009,2010-01-06,True,St.Bonaventure,GeoWashington,71.0,78.0,-155,135,,,,
2009,2010-01-06,True,Massachusetts,Fordham,78.0,76.0,-1700,1100,,,,
2009,2010-01-06,True,Tulsa,Tulane,73.0,59.0,-1650,1075,,,,
2009,2010-01-06,True,Kansas,Cornell,71.0,66.0,-5000,2500,1,,1614.0,
2009,2010-01-06,True,Evansville,IllinoisState,63.0,82.0,215,-255,,,,
2009,2010-01-06,True,Bradley,IndianaState,91.0,85.0,-170,150,,,,
2009,2010-01-06,True,Creighton,Drake,73.0,69.0,-1100,700,,,,
2009,2010-01-06,True,MissouriSt,WichitaState,62.0,65.0,-145,125,,,,
2009,2010-01-06,True,Wyoming,ColoradoState,73.0,83.0,-170,150,,,,
2009,2010-01-06,True,Villanova,Depaul,99.0,72.0,-2300,1350,6,,1279.0,
2009,2010-01-06,True,UAB,EastCarolina,76.0,68.0,-2100,1280,,,,
2009,2010-01-06,True,Marquette,Georgetown,62.0,59.0,-125,105,,12,,911.0
2009,2010-01-06,True,OhioState,IndianaU,79.0,54.0,-1500,1000,,,,
2009,2010-01-06,True,Connecticut,SetonHall,71.0,63.0,-275,235,13,,760.0,
2009,2010-01-06,True,TCU,AirForce,59.0,50.0,-490,390,,,,
2009,2010-01-06,True,SoIllinois,NorthernIowa,49.0,61.0,-117,-103,,,,
2009,2010-01-06,True,Rice,HoustonU,66.0,83.0,215,-255,,,,
2009,2010-01-06,True,UTEP,SMU,49.0,45.0,-1700,1100,,,,
2009,2010-01-06,True,IowaState,Duke,65.0,86.0,775,-1200,,5,,1348.0
2009,2010-01-06,True,Stanford,USC,54.0,53.0,-130,110,,,,
2009,2010-01-06,True,BYU,UNLV,77.0,73.0,-370,310,25,,145.0,
2009,2010-01-06,True,California,UCLA,75.0,76.0,-1500,1000,,,,
2009,2010-01-06,True,AppalachianSt,TheCitadel,58.0,62.0,-240,200,,,,
2009,2010-01-06,True,GeorgiaSouthern,TennesseeChat,63.0,75.0,-140,120,,,,
2009,2010-01-06,True,Marist,Princeton,58.0,77.0,180,-220,,,,
2009,2010-01-06,True,IUPUI,Ohio,62.0,63.0,NL,NL,,,,
2009,2010-01-07,True,LaSalle,Xavier,62.0,68.0,160,-185,,,,
2009,2010-01-07,True,SouthAlabama,WesternKentucky,64.0,67.0,135,-155,,,,
2009,2010-01-07,True,FlaAtlantic,Troy,83.0,69.0,105,-125,,,,
2009,2010-01-07,True,ClevelandState,LoyolaChicago,62.0,57.0,-470,375,,,,
2009,2010-01-07,True,YoungstownState,IllinoisChicago,76.0,67.0,-275,235,,,,
2009,2010-01-07,True,Northeastern,GeorgeMason,71.0,46.0,-400,325,,,,
2009,2010-01-07,True,PennState,Michigan,55.0,64.0,-135,115,,,,
2009,2010-01-07,True,FloridaIntl,ULMonroe,62.0,56.0,-145,125,,,,
2009,2010-01-07,True,ArkansasState,MiddleTennSt,69.0,67.0,-102,-118,,,,
2009,2010-01-07,True,ULLafayette,NorthTexas,74.0,72.0,-190,165,,,,
2009,2010-01-07,True,DenverU,NewOrleansU,75.0,66.0,-1200,775,,,,
2009,2010-01-07,True,CSNorthridge,CalIrvine,62.0,65.0,-200,170,,,,
2009,2010-01-07,True,CSFullerton,LongBeachState,85.0,75.0,-102,-118,,,,
2009,2010-01-07,True,Elon,Furman,48.0,53.0,-150,130,,,,
2009,2010-01-07,True,NCGreensboro,Wofford,62.0,79.0,365,-460,,,,
2009,2010-01-07,True,TennesseeTech,MoreheadState,64.0,77.0,130,-150,,,,
2009,2010-01-07,True,NorthernArizona,IdahoState,68.0,56.0,-230,190,,,,
2009,2010-01-07,True,AustinPeay,TennMartin,90.0,72.0,-1400,925,,,,
2009,2010-01-07,True,TennesseeState,MurrayState,59.0,80.0,550,-800,,,,
2009,2010-01-07,True,JacksonvilleSt,EasternKentucky,68.0,65.0,115,-135,,,,
2009,2010-01-07,True,No.Colorado,WeberState,84.0,75.0,-270,230,,,,
2009,2010-01-07,True,OralRoberts,Oakland,64.0,67.0,NL,NL,,,,
2009,2010-01-07,True,Centenary,IPFW,75.0,62.0,NL,NL,,,,
2009,2010-01-07,True,UMKC,SouthDakotaSt,69.0,74.0,NL,NL,,,,
2009,2010-01-07,True,SouthernUtah,NDakotaSt,85.0,79.0,NL,NL,,,,
2009,2010-01-08,True,WrightState,Butler,65.0,77.0,-120,100,,,,
2009,2010-01-08,True,DetroitU,Valparaiso,77.0,67.0,-525,415,,,,
2009,2010-01-08,True,Arizona,WashingtonState,76.0,78.0,-145,125,,,,
2009,2010-01-08,True,SanFrancisco,SaintMarysCA,62.0,83.0,475,-650,,,,
2009,2010-01-08,True,CalPolySLO,Pacific,63.0,73.0,225,-265,,,,
2009,2010-01-08,True,ArizonaState,WashingtonU,68.0,51.0,-185,160,,,,
2009,2010-01-08,True,CalSantaBarb,UCDavis,68.0,47.0,-550,425,,,,
2009,2010-01-08,True,SantaClara,SanDiego,46.0,55.0,145,-165,,,,
2009,2010-01-08,True,Manhattan,St.Peter's,76.0,53.0,-165,145,,,,
2009,2010-01-08,True,Fairfield,LoyolaMaryland,65.0,60.0,-475,380,,,,
2009,2010-01-08,True,Montana,E.Washington,79.0,66.0,-1700,1100,,,,
2009,2010-01-08,True,MontanaState,PortlandState,77.0,71.0,-260,220,,,,
2009,2010-01-09,True,Georgetown,Connecticut,72.0,69.0,-220,180,12,13,911.0,760.0
2009,2010-01-09,True,GeorgiaState,Northeastern,54.0,66.0,220,-260,,,,
2009,2010-01-09,True,NCState,Virginia,62.0,70.0,-145,125,,,,
2009,2010-01-09,True,Louisville,St.Johns,75.0,68.0,-1100,700,,,,
2009,2010-01-09,True,Vanderbilt,Florida,95.0,87.0,-250,210,,,,
2009,2010-01-09,True,Auburn,SouthCarolina,71.0,80.0,-118,-102,,,,
2009,2010-01-09,True,Mississippi,MississippiSt,75.0,80.0,-160,140,14,,699.0,
2009,2010-01-09,True,Wisconsin,Purdue,73.0,66.0,100,-120,17,4,526.0,1457.0
2009,2010-01-09,True,Texas,Colorado,103.0,86.0,-4000,2000,2,,1550.0,
2009,2010-01-09,True,GeorgiaTech,Duke,71.0,67.0,258,-315,20,5,203.0,1348.0
2009,2010-01-09,True,Dayton,Duquesne,78.0,72.0,-750,525,,,,
2009,2010-01-09,True,Missouri,KansasState,74.0,68.0,-230,190,,11,,996.0
2009,2010-01-09,True,VaCommonwealth,Delaware,77.0,64.0,-1600,1050,,,,
2009,2010-01-09,True,Villanova,Marquette,78.0,76.0,-390,320,6,,1279.0,
2009,2010-01-09,True,JamesMadison,Towson,69.0,66.0,-440,350,,,,
2009,2010-01-09,True,Harvard,Dartmouth,76.0,47.0,-4000,2000,,,,
2009,2010-01-09,True,WiscMilwaukee,WiscGreenBay,71.0,51.0,-220,180,,,,
2009,2010-01-09,True,Ohio,KentState,60.0,62.0,-185,160,,,,
2009,2010-01-09,True,WichitaState,Creighton,70.0,58.0,-400,325,,,,
2009,2010-01-09,True,BallState,NoIllinois,48.0,62.0,-140,120,,,,
2009,2010-01-09,True,Toledo,CentralMichigan,48.0,59.0,190,-230,,,,
2009,2010-01-09,True,MissouriSt,Bradley,88.0,69.0,-465,370,,,,
2009,2010-01-09,True,MinnesotaU,OhioState,73.0,62.0,-185,160,,,,
2009,2010-01-09,True,UtahU,TCU,65.0,45.0,-420,335,,,,
2009,2010-01-09,True,NewMexico,UNLV,62.0,74.0,-210,175,15,,667.0,
2009,2010-01-09,True,GeorgeMason,NCWilmington,59.0,46.0,-240,200,,,,
2009,2010-01-09,True,Drexel,William&Mary,48.0,73.0,-200,170,,,,
2009,2010-01-09,True,OldDominion,Hofstra,57.0,46.0,-1250,800,,,,
2009,2010-01-09,True,TexasA&M,Nebraska,64.0,53.0,-310,255,,,,
2009,2010-01-09,True,IllinoisState,NorthernIowa,44.0,59.0,-135,115,,,,
2009,2010-01-09,True,WesternMichigan,EasternMichigan,61.0,47.0,-260,220,,,,
2009,2010-01-09,True,Buffalo,MiamiOhio,73.0,55.0,-190,165,,,,
2009,2010-01-09,True,St.Josephs,Fordham,82.0,69.0,-1000,650,,,,
2009,2010-01-09,True,Kentucky,Georgia,76.0,68.0,-3300,1650,3,,1489.0,
2009,2010-01-09,True,Clemson,BostonCollege,72.0,56.0,-460,365,,,,
2009,2010-01-09,True,SouthAlabama,ArkansasState,63.0,69.0,-315,258,,,,
2009,2010-01-09,True,CentralFlorida,Rice,77.0,58.0,-370,310,,,,
2009,2010-01-09,True,SaintLouis,Richmond,63.0,58.0,155,-175,,,,
2009,2010-01-09,True,LSU,Alabama,49.0,66.0,-135,115,,,,
2009,2010-01-09,True,ClevelandState,IllinoisChicago,70.0,63.0,-800,550,,,,
2009,2010-01-09,True,Iowa,MichiganState,53.0,71.0,900,-1375,,10,,1009.0
2009,2010-01-09,True,Stanford,UCLA,70.0,59.0,-185,160,,,,
2009,2010-01-09,True,Wyoming,SanDiegoState,85.0,83.0,220,-260,,,,
2009,2010-01-09,True,SetonHall,Cincinnati,83.0,76.0,-200,170,,,,
2009,2010-01-09,True,MiamiFlorida,WakeForest,67.0,66.0,-250,210,,,,
2009,2010-01-09,True,Baylor,Oklahoma,91.0,60.0,-310,255,,,,
2009,2010-01-09,True,CharlotteU,St.Bonaventure,57.0,54.0,-290,245,,,,
2009,2010-01-09,True,CalRiverside,CSFullerton,56.0,69.0,-157,137,,,,
2009,2010-01-09,True,EastCarolina,Marshall,65.0,83.0,243,-285,,,,
2009,2010-01-09,True,Akron,BowlingGreen,71.0,45.0,-950,625,,,,
2009,2010-01-09,True,YoungstownState,LoyolaChicago,71.0,67.0,-160,140,,,,
2009,2010-01-09,True,FlaAtlantic,ULMonroe,74.0,61.0,-370,310,,,,
2009,2010-01-09,True,HoustonU,Tulsa,80.0,86.0,-150,130,,,,
2009,2010-01-09,True,SoIllinois,Drake,65.0,70.0,-900,600,,,,
2009,2010-01-09,True,LongBeachState,CalIrvine,55.0,53.0,-350,290,,,,
2009,2010-01-09,True,Providence,Rutgers,94.0,81.0,-525,415,,,,
2009,2010-01-09,True,NotreDame,WestVirginia,70.0,68.0,175,-210,,8,,1147.0
2009,2010-01-09,True,IndianaU,Illinois,60.0,66.0,240,-280,,,,
2009,2010-01-09,True,SoMississippi,MemphisU,57.0,59.0,335,-420,,,,
2009,2010-01-09,True,Tulane,UAB,49.0,58.0,230,-270,,,,
2009,2010-01-09,True,OklahomaState,TexasTech,81.0,52.0,-300,250,,22,,166.0
2009,2010-01-09,True,FloridaIntl,Troy,68.0,84.0,170,-200,,,,
2009,2010-01-09,True,NorthTexas,NewOrleansU,71.0,57.0,-950,625,,,,
2009,2010-01-09,True,ArkansasLR,MiddleTennSt,52.0,66.0,115,-135,,,,
2009,2010-01-09,True,IdahoU,LouisianaTech,71.0,77.0,105,-125,,,,
2009,2010-01-09,True,BoiseState,NewMexicoState,85.0,88.0,-320,260,,,,
2009,2010-01-09,True,UTEP,BYU,77.0,83.0,-145,125,,25,,145.0
2009,2010-01-09,True,ColoradoState,AirForce,70.0,48.0,-550,425,,,,
2009,2010-01-09,True,PortlandU,Gonzaga,78.0,81.0,115,-135,,19,,351.0
2009,2010-01-09,True,Pepperdine,LoyolaMarymount,79.0,75.0,130,-150,,,,
2009,2010-01-09,True,FresnoState,Hawaii,78.0,64.0,-600,450,,,,
2009,2010-01-09,True,Nevada,SanJoseState,96.0,67.0,-1000,650,,,,
2009,2010-01-09,True,California,USC,67.0,59.0,-550,425,,,,
2009,2010-01-09,True,EasternIllinois,SEMissouriSt,88.0,68.0,-600,450,,,,
2009,2010-01-09,True,Siena,Niagara,83.0,65.0,-375,313,,,,
2009,2010-01-09,True,Davidson,AppalachianSt,68.0,78.0,-400,325,,,,
2009,2010-01-09,True,Rider,Iona,49.0,69.0,-155,135,,,,
2009,2010-01-09,True,GeorgiaSouthern,WesternCarolina,81.0,76.0,310,-370,,,,
2009,2010-01-09,True,NCGreensboro,Furman,88.0,78.0,-125,105,,,,
2009,2010-01-09,True,JacksonvilleSt,MoreheadState,71.0,78.0,145,-165,,,,
2009,2010-01-09,True,AustinPeay,MurrayState,53.0,69.0,160,-185,,,,
2009,2010-01-09,True,Elon,Wofford,55.0,72.0,400,-500,,,,
2009,2010-01-09,True,TheCitadel,CollCharleston,55.0,61.0,-170,150,,,,
2009,2010-01-09,True,Marist,Canisius,57.0,72.0,200,-240,,,,
2009,2010-01-09,True,TennesseeTech,EasternKentucky,73.0,78.0,130,-150,,,,
2009,2010-01-09,True,TennesseeState,TennMartin,73.0,59.0,-280,240,,,,
2009,2010-01-09,True,NorthernArizona,WeberState,62.0,87.0,120,-140,,,,
2009,2010-01-09,True,Montana,PortlandState,90.0,58.0,-425,340,,,,
2009,2010-01-09,True,No.Colorado,IdahoState,78.0,66.0,-1200,775,,,,
2009,2010-01-09,True,IowaState,NDakotaSt,73.0,71.0,NL,NL,,,,
2009,2010-01-09,True,OralRoberts,IPFW,68.0,55.0,NL,NL,,,,
2009,2010-01-09,True,IUPUI,WesternIllinois,67.0,54.0,NL,NL,,,,
2009,2010-01-09,True,Centenary,Oakland,50.0,88.0,NL,NL,,,,
2009,2010-01-09,True,SouthernUtah,SouthDakotaSt,62.0,72.0,NL,NL,,,,
2009,2010-01-10,True,GeoWashington,Xavier,69.0,76.0,160,-185,,,,
2009,2010-01-10,True,RhodeIsland,Temple,64.0,68.0,-125,105,,21,,173.0
2009,2010-01-10,True,DetroitU,Butler,62.0,64.0,255,-310,,,,
2009,2010-01-10,True,IndianaState,Evansville,69.0,55.0,-525,415,,,,
2009,2010-01-10,True,Syracuse,SouthFlorida,82.0,65.0,-1600,1050,7,,1173.0,
2009,2010-01-10,True,Massachusetts,LaSalle,74.0,80.0,105,-125,,,,
2009,2010-01-10,True,Michigan,Northwestern,62.0,68.0,-340,280,,,,
2009,2010-01-10,True,DenverU,WesternKentucky,72.0,67.0,-130,110,,,,
2009,2010-01-10,True,ArizonaState,WashingtonState,71.0,46.0,-400,325,,,,
2009,2010-01-10,True,WrightState,Valparaiso,59.0,57.0,-1750,1125,,,,
2009,2010-01-10,True,Tennessee,Kansas,76.0,68.0,173,-205,,1,,1614.0
2009,2010-01-10,True,CalPolySLO,UCDavis,72.0,69.0,-197,169,,,,
2009,2010-01-10,True,Arizona,WashingtonU,87.0,70.0,140,-160,,,,
2009,2010-01-10,True,Maryland,FloridaState,77.0,68.0,-170,150,,18,,446.0
2009,2010-01-10,True,CalSantaBarb,Pacific,68.0,67.0,-117,-103,,,,
2009,2010-01-10,True,NorthCarolina,VirginiaTech,78.0,64.0,-450,360,9,,1098.0,
2009,2010-01-10,True,SanFrancisco,SanDiego,87.0,71.0,115,-135,,,,
2009,2010-01-10,True,SantaClara,SaintMarysCA,72.0,80.0,650,-1000,,,,
2009,2010-01-10,True,Oregon,OregonState,57.0,64.0,-420,335,,,,
2009,2010-01-10,True,MontanaState,E.Washington,73.0,75.0,-900,600,,,,
2009,2010-01-10,True,Fairfield,Manhattan,88.0,85.0,-475,380,,,,
2009,2010-01-11,True,Louisville,Villanova,84.0,92.0,-175,155,,6,,1279.0
2009,2010-01-11,True,Oklahoma,OklahomaState,62.0,57.0,-130,110,,,,
2009,2010-01-11,True,UtahState,Hawaii,98.0,54.0,-2150,1300,,,,
2009,2010-01-11,True,BoiseState,LouisianaTech,64.0,79.0,115,-135,,,,
2009,2010-01-11,True,FresnoState,SanJoseState,80.0,70.0,-450,360,,,,
2009,2010-01-11,True,IdahoU,NewMexicoState,72.0,75.0,-320,260,,,,
2009,2010-01-11,True,TennesseeChat,NCGreensboro,58.0,45.0,-355,295,,,,
2009,2010-01-11,True,Siena,Canisius,82.0,70.0,-2200,1315,,,,
2009,2010-01-11,True,LoyolaMaryland,Iona,50.0,59.0,-104,-116,,,,
2009,2010-01-11,True,St.Peter's,Niagara,90.0,86.0,178,-215,,,,
2009,2010-01-11,True,Marist,Rider,62.0,84.0,285,-345,,,,
2009,2010-01-11,True,MurrayState,EasternIllinois,75.0,59.0,-1900,1200,,,,
2009,2010-01-11,True,Hampton,MorganState,63.0,73.0,140,-160,,,,
2009,2010-01-11,True,AlabamaState,ArkPineBluff,75.0,73.0,170,-200,,,,
2009,2010-01-12,True,KansasState,TexasA&M,88.0,65.0,-525,400,13,,746.0,
2009,2010-01-12,True,FloridaState,NCState,81.0,88.0,-655,455,25,,155.0,
2009,2010-01-12,True,MiamiOhio,KentState,55.0,53.0,-120,100,,,,
2009,2010-01-12,True,Purdue,OhioState,66.0,70.0,-490,380,6,,1317.0,
2009,2010-01-12,True,Hofstra,VaCommonwealth,68.0,81.0,125,-145,,,,
2009,2010-01-12,True,TCU,Wyoming,62.0,59.0,-270,220,,,,
2009,2010-01-12,True,Drake,MissouriSt,88.0,77.0,190,-235,,,,
2009,2010-01-12,True,WakeForest,Maryland,85.0,83.0,-190,160,,,,
2009,2010-01-12,True,Colorado,Baylor,78.0,71.0,135,-155,,22,,301.0
2009,2010-01-12,True,Illinois,PennState,54.0,53.0,-470,360,,,,
2009,2010-01-12,True,NorthernIowa,Bradley,52.0,50.0,-1300,815,,,,
2009,2010-01-12,True,Florida,Kentucky,77.0,89.0,155,-185,,2,,1569.0
2009,2010-01-12,True,Iowa,TennesseeState,67.0,62.0,-1200,800,,,,
2009,2010-01-13,True,MichiganState,MinnesotaU,60.0,53.0,-265,225,7,,1191.0,
2009,2010-01-13,True,Connecticut,Pittsburgh,57.0,67.0,-290,245,15,16,633.0,565.0
2009,2010-01-13,True,SouthFlorida,WestVirginia,50.0,69.0,365,-460,,10,,1006.0
2009,2010-01-13,True,VirginiaTech,MiamiFlorida,81.0,66.0,-165,145,,23,,189.0
2009,2010-01-13,True,Duke,BostonCollege,79.0,59.0,-1650,1075,8,,1178.0,
2009,2010-01-13,True,Northeastern,Delaware,59.0,55.0,-1800,1150,,,,
2009,2010-01-13,True,Towson,Drexel,49.0,52.0,195,-235,,,,
2009,2010-01-13,True,St.Johns,Cincinnati,52.0,50.0,100,-120,,,,
2009,2010-01-13,True,MemphisU,EastCarolina,77.0,57.0,-8500,3500,,,,
2009,2010-01-13,True,NCWilmington,OldDominion,52.0,70.0,380,-475,,,,
2009,2010-01-13,True,IndianaState,WichitaState,73.0,84.0,155,-175,,,,
2009,2010-01-13,True,EasternMichigan,Toledo,74.0,59.0,-900,600,,,,
2009,2010-01-13,True,Ohio,Akron,62.0,67.0,-117,-103,,,,
2009,2010-01-13,True,CentralMichigan,BallState,53.0,38.0,-450,360,,,,
2009,2010-01-13,True,Duquesne,SaintLouis,75.0,79.0,-320,260,,,,
2009,2010-01-13,True,GeorgeMason,GeorgiaState,52.0,49.0,-330,270,,,,
2009,2010-01-13,True,Virginia,GeorgiaTech,82.0,75.0,-140,120,,20,,342.0
2009,2010-01-13,True,LaSalle,GeoWashington,65.0,64.0,-160,140,,,,
2009,2010-01-13,True,Richmond,Massachusetts,70.0,63.0,-900,600,,,,
2009,2010-01-13,True,RhodeIsland,St.Josephs,101.0,74.0,-1600,1050,,,,
2009,2010-01-13,True,Xavier,CharlotteU,86.0,74.0,-600,450,,,,
2009,2010-01-13,True,Rutgers,Syracuse,65.0,81.0,650,-1000,,5,,1353.0
2009,2010-01-13,True,NoIllinois,WesternMichigan,87.0,77.0,-125,105,,,,
2009,2010-01-13,True,CentralFlorida,Marshall,75.0,81.0,110,-130,,,,
2009,2010-01-13,True,IllinoisState,Evansville,70.0,56.0,-1700,1100,,,,
2009,2010-01-13,True,AirForce,BYU,49.0,67.0,1125,-1750,,18,,456.0
2009,2010-01-13,True,Pennsylvania,Temple,45.0,60.0,1500,-3000,,19,,388.0
2009,2010-01-13,True,IowaState,Texas,83.0,90.0,310,-370,,1,,1616.0
2009,2010-01-13,True,SouthCarolina,LSU,67.0,58.0,-500,400,,,,
2009,2010-01-13,True,Georgia,Mississippi,76.0,80.0,180,-220,,21,,326.0
2009,2010-01-13,True,SMU,Tulsa,56.0,63.0,215,-255,,,,
2009,2010-01-13,True,Tulane,Rice,72.0,58.0,-290,245,,,,
2009,2010-01-13,True,HoustonU,UTEP,75.0,65.0,-150,130,,,,
2009,2010-01-13,True,Northwestern,Wisconsin,50.0,60.0,135,-155,,13,,746.0
2009,2010-01-13,True,Nebraska,Kansas,72.0,84.0,575,-850,,3,,1441.0
2009,2010-01-13,True,Creighton,SoIllinois,71.0,69.0,-185,160,,,,
2009,2010-01-13,True,TexasTech,Missouri,89.0,94.0,160,-185,,,,
2009,2010-01-13,True,Clemson,NorthCarolina,83.0,64.0,-220,180,24,12,167.0,844.0
2009,2010-01-13,True,Alabama,Vanderbilt,64.0,65.0,-130,110,,,,
2009,2010-01-13,True,Fordham,Dayton,58.0,74.0,1500,-3000,,,,
2009,2010-01-13,True,NewMexico,UtahU,74.0,57.0,-550,425,,,,
2009,2010-01-13,True,UNLV,SanDiegoState,76.0,66.0,-320,260,,,,
2009,2010-01-13,True,Nevada,UtahState,72.0,79.0,-150,130,,,,
2009,2010-01-13,True,AppalachianSt,Elon,89.0,65.0,-750,525,,,,
2009,2010-01-13,True,Furman,Davidson,81.0,86.0,240,-280,,,,
2009,2010-01-14,True,Georgetown,SetonHall,85.0,73.0,-270,230,11,,934.0,
2009,2010-01-14,True,William&Mary,JamesMadison,85.0,78.0,-480,383,,,,
2009,2010-01-14,True,BowlingGreen,Buffalo,65.0,68.0,105,-125,,,,
2009,2010-01-14,True,Butler,ClevelandState,64.0,55.0,-1400,925,,,,
2009,2010-01-14,True,Tennessee,Auburn,81.0,55.0,-1300,850,,,,
2009,2010-01-14,True,MississippiSt,Arkansas,82.0,80.0,-1300,850,,,,
2009,2010-01-14,True,NewOrleansU,ArkansasLR,67.0,66.0,120,-140,,,,
2009,2010-01-14,True,MiddleTennSt,FloridaIntl,58.0,65.0,-1300,850,,,,
2009,2010-01-14,True,ULLafayette,DenverU,55.0,49.0,-135,115,,,,
2009,2010-01-14,True,Troy,NorthTexas,72.0,75.0,-235,195,,,,
2009,2010-01-14,True,ULMonroe,SouthAlabama,61.0,58.0,110,-130,,,,
2009,2010-01-14,True,Valparaiso,YoungstownState,70.0,66.0,-210,175,,,,
2009,2010-01-14,True,WiscMilwaukee,DetroitU,65.0,81.0,-210,175,,,,
2009,2010-01-14,True,WiscGreenBay,WrightState,68.0,66.0,180,-220,,,,
2009,2010-01-14,True,WesternKentucky,FlaAtlantic,79.0,72.0,-750,525,,,,
2009,2010-01-14,True,Oregon,ArizonaState,57.0,76.0,-118,-102,,,,
2009,2010-01-14,True,LouisianaTech,FresnoState,81.0,73.0,-420,335,,,,
2009,2010-01-14,True,Depaul,Providence,62.0,79.0,140,-160,,,,
2009,2010-01-14,True,Michigan,IndianaU,69.0,45.0,-1300,850,,,,
2009,2010-01-14,True,UCDavis,CalIrvine,79.0,77.0,-102,-118,,,,
2009,2010-01-14,True,CSNorthridge,CalRiverside,64.0,50.0,-180,158,,,,
2009,2010-01-14,True,LongBeachState,CalSantaBarb,67.0,47.0,-205,173,,,,
2009,2010-01-14,True,CSFullerton,CalPolySLO,68.0,54.0,-500,400,,,,
2009,2010-01-14,True,LoyolaMarymount,SanFrancisco,67.0,70.0,-255,215,,,,
2009,2010-01-14,True,OregonState,Arizona,67.0,64.0,-140,120,,,,
2009,2010-01-14,True,WashingtonState,California,88.0,93.0,165,-190,,,,
2009,2010-01-14,True,SanJoseState,BoiseState,76.0,74.0,-120,100,,,,
2009,2010-01-14,True,WashingtonU,Stanford,94.0,61.0,-430,345,,,,
2009,2010-01-14,True,SanDiego,PortlandU,54.0,63.0,-102,-118,,,,
2009,2010-01-14,True,Pepperdine,SantaClara,61.0,60.0,-155,135,,,,
2009,2010-01-14,True,SaintMarysCA,Gonzaga,82.0,89.0,-200,170,,17,,559.0
2009,2010-01-14,True,Wofford,GeorgiaSouthern,71.0,57.0,-2300,1350,,,,
2009,2010-01-14,True,TennesseeChat,TheCitadel,56.0,54.0,-120,100,,,,
2009,2010-01-14,True,WesternCarolina,NCGreensboro,79.0,69.0,-1800,1150,,,,
2009,2010-01-14,True,MoreheadState,SEMissouriSt,80.0,40.0,-3100,1550,,,,
2009,2010-01-14,True,EasternKentucky,EasternIllinois,67.0,59.0,-500,400,,,,
2009,2010-01-14,True,Samford,CollCharleston,67.0,78.0,-155,135,,,,
2009,2010-01-14,True,MurrayState,JacksonvilleSt,92.0,68.0,-3500,1750,,,,
2009,2010-01-14,True,TennMartin,TennesseeTech,63.0,76.0,110,-130,,,,
2009,2010-01-14,True,IPFW,SouthernUtah,61.0,56.0,NL,NL,,,,
2009,2010-01-14,True,IUPUI,OralRoberts,90.0,87.0,NL,NL,,,,
