date,season,team1,team2,score1,score2,open1,open2,close1,close2,moneyline1,moneyline2,2H1,2H2
2020-01-22,2020,houstonu,eastcarolina,79,36,22.0,143.5,19.0,139.0,-5000.0,1500.0,5.5,71.0
2020-01-22,2020,utahu,usc,67,79,140.5,5.0,137.5,5.5,200.0,-240.0,72.5,2.5
2020-01-22,2020,floridaintl,westernkentucky,86,83,137.5,5.0,137.5,5.5,190.0,-220.0,74.5,5.0
2020-01-22,2020,georgemason,dayton,50,49,129.5,2.0,129.5,2.0,125.0,-145.0,67.5,2.0
2020-01-22,2020,longbeachstate,calirvine,73,67,135.5,4.0,136.0,5.5,180.0,-210.0,71.0,3.5
2020-01-22,2020,akron,easternmichigan,46,44,10.5,139.5,12.0,138.0,-800.0,550.0,9.0,69.5
2020-01-22,2020,wofford,furman,50,75,3.0,143.5,2.0,143.0,-125.0,105.0,3.0,74.5
2020-01-22,2020,pepperdine,sanfrancisco,45,71,142.5,14.5,148.5,13.5,700.0,-1100.0,75.5,4.5
2020-01-22,2020,wyoming,newmexico,93,91,14.0,152.5,12.0,148.0,-650.0,475.0,5.5,78.5
2020-01-22,2020,ullafayette,troy,69,59,3.0,139.5,4.0,143.0,-170.0,150.0,1.5,74.0
2020-01-22,2020,bradley,soillinois,70,62,4.5,127.0,4.5,129.5,-190.0,170.0,1.0,69.0
2020-01-22,2020,illinoischicago,wrightstate,81,97,151.0,1.0,148.5,2.5,130.0,-150.0,0.5,82.0
2020-01-22,2020,umkc,northdakota,79,74,12.0,139.5,10.0,138.0,-550.0,425.0,6.0,75.0
2020-01-22,2020,oralroberts,northdakotastate,71,72,7.5,151.5,6.5,157.0,-300.0,250.0,5.0,84.0
2020-01-22,2020,wakeforest,northcarolina,98,76,3.0,153.5,1.0,150.5,-125.0,105.0,81.0,2.0
2020-01-22,2020,murraystate,tennmartin,74,66,24.5,143.5,22.5,145.0,-10000.0,2000.0,11.0,76.0
2020-01-22,2020,stthomas,southdakota,79,90,3.5,147.5,2.5,146.5,-125.0,105.0,1.5,78.5
2020-01-22,2020,tarletonst,seattleu,68,76,1.0,133.0,2.0,136.5,-135.0,115.0,1.5,74.0
2020-01-22,2020,pacific,sandiego,65,73,128.5,1.5,130.5,2.0,105.0,-125.0,2.5,70.5
2020-01-22,2020,arkansas,texasa&m,76,73,6.0,144.5,9.0,144.0,-400.0,330.0,3.5,76.0
2020-01-22,2020,byu,portlandu,78,65,21.5,141.5,19.5,143.5,-8000.0,1800.0,9.5,75.5
2020-01-22,2020,colorado,ucla,65,71,137.5,5.5,136.5,3.5,160.0,-180.0,2.0,72.0
2020-01-22,2020,csfullerton,ucsandiego,83,80,10.5,139.5,9.0,140.5,-480.0,390.0,4.0,77.5
2020-01-22,2020,dixiestate,utriograndevalley,85,74,1.5,157.5,4.0,158.5,-175.0,155.0,82.0,2.5
2020-01-22,2020,sandiegostate,boisestate,37,42,4.5,118.5,4.5,124.0,-180.0,160.0,2.5,64.0
2020-01-22,2020,loyolamarymount,saintmarysca,51,83,127.0,6.5,127.0,7.5,250.0,-300.0,67.5,1.0
2020-01-22,2020,portlandstate,montanastate,61,73,136.0,4.5,137.5,3.0,130.0,-150.0,74.0,1.0
2020-01-22,2020,calpolyslo,hawaii,56,69,131.0,6.5,130.5,5.0,200.0,-240.0,71.5,3.0
2020-01-22,2020,csnorthridge,calriverside,67,77,117.5,6.5,126.5,8.0,270.0,-330.0,69.5,0.503
2020-01-22,2020,stanford,arizonastate,79,76,6.5,133.5,5.5,134.5,-230.0,195.0,0.5,72.5
2020-01-22,2020,maine,mdbaltimoreco,46,88,135.5,7.0,135.0,7.0,240.0,-280.0,3.5,70.5
2020-01-22,2020,newhampshire,umasslowell,67,61,5.0,128.5,3.5,131.0,-165.0,145.0,1.0,69.5
2020-01-22,2020,bostonu,lehigh,80,74,10.5,137.0,8.5,135.5,-420.0,350.0,3.0,72.5
2020-01-22,2020,navy,army,73,74,9.5,133.0,8.0,134.0,-360.0,300.0,68.5,2.5
2020-01-22,2020,radford,ncasheville,74,78,132.5,1.0,3.5,133.0,-155.0,135.0,4.5,70.5
2020-01-22,2020,winthrop,gardnerwebb,64,62,3.5,144.0,4.0,144.0,-175.0,155.0,3.5,75.5
2020-01-22,2020,loyolamaryland,american,78,73,11.0,133.5,10.0,127.5,-500.0,400.0,6.5,69.5
2020-01-22,2020,holycross,bucknell,65,68,1.0,146.0,145.5,1.5,-105.0,-115.0,77.5,0.5
2020-01-22,2020,lipscomb,kennesawst,77,73,153.0,2.5,2.0,152.5,-135.0,115.0,0.5,80.5
2020-01-22,2020,presbyterian,longwood,70,71,129.5,3.5,128.0,3.0,125.0,-145.0,1.5,68.0
2020-01-22,2020,grambling,missvalleyst,68,64,13.0,150.5,12.5,146.5,-900.0,600.0,7.5,76.0
2020-01-22,2020,floridaa&m,alcornstate,70,68,132.5,2.0,NaN,NaN,-110.0,-110.0,2.5,70.5
2020-01-22,2020,bethunecookman,jacksonstate,55,50,120.0,4.0,123.0,3.5,155.0,-175.0,64.5,3.0
2020-01-22,2020,hampton,highpoint,68,64,125.5,4.0,129.0,2.0,115.0,-135.0,68.5,1.5
2020-01-22,2020,uscupstate,charlestonsou,70,57,10.5,147.5,5.0,147.0,-240.0,200.0,76.5,1.0
2020-01-22,2020,morganstate,howard,82,91,154.0,4.5,153.0,3.5,145.0,-165.0,82.5,1.5
2020-01-22,2020,mdeasternshore,socarolinast,60,69,5.0,140.5,3.5,139.5,-170.0,150.0,3.0,74.5
2020-01-22,2020,nichollsstate,selouisiana,93,101,9.0,150.5,8.0,150.5,-380.0,320.0,5.5,82.5
2020-01-22,2020,texasa&mcorpus,houstonbaptist,71,77,14.5,139.5,13.0,141.0,-1000.0,650.0,7.5,73.5
2020-01-22,2020,delawarestate,nccentral,49,73,137.5,9.5,137.5,9.0,330.0,-400.0,72.0,3.0
2020-01-22,2020,northalabama,stetson,65,67,128.5,7.0,4.5,134.5,-170.0,150.0,3.5,70.5
2020-01-22,2020,n.carolinaa&t,campbell,72,73,NaN,NaN,1.0,131.5,-110.0,-110.0,0.5,72.5
2020-01-22,2020,jacksonvillest,flagulfcoast,79,71,7.5,152.5,6.0,144.0,-250.0,210.0,2.5,76.5
2020-01-22,2020,neworleansu,northwesternst,85,77,10.0,153.5,8.0,156.5,-330.0,270.0,1.5,83.0
2020-01-22,2020,incarnateword,mcneesestate,72,82,142.0,3.0,140.0,3.0,135.0,-155.0,1.5,74.5
2020-01-22,2020,southern,arkpinebluff,99,51,15.5,142.5,13.5,139.0,-1600.0,900.0,73.0,2.5
2020-01-22,2020,norfolkst,coppinstate,84,77,7.5,141.5,7.0,148.5,-300.0,250.0,0.5,79.0
2020-01-22,2020,prairieviewa&m,alabamastate,70,67,3.5,153.0,5.5,146.5,-240.0,200.0,4.0,77.0
2020-01-22,2020,vermont,hartford,82,72,18.0,140.5,15.5,138.5,-2000.0,1000.0,3.5,73.0
2020-01-22,2020,easternkentucky,northflorida,67,58,8.5,149.5,9.5,150.5,-450.0,375.0,1.5,80.0
2020-01-22,2020,njit,binghamton,57,68,2.5,134.5,2.0,134.0,-140.0,120.0,0.5,71.0
2020-01-22,2020,albanyny,stonybrook,75,86,1.0,133.5,133.5,1.0,-105.0,-115.0,0.5,72.5
2020-01-22,2020,bellarmine,jacksonville,76,73,4.5,121.5,6.0,124.5,-245.0,205.0,4.0,66.5
2020-01-22,2020,texassouthern,alabamaa&m,78,44,12.5,124.0,12.0,129.5,-600.0,450.0,68.0,0.5
2020-01-23,2020,providence,butler,69,62,9.5,126.5,9.0,126.5,-420.0,350.0,3.5,68.5
2020-01-23,2020,purdue,northwestern,80,60,14.0,151.5,12.5,148.0,-900.0,600.0,4.0,76.0
2020-01-23,2020,niagara,rider,67,70,8.0,130.5,7.0,131.5,-310.0,260.0,68.5,0.5
2020-01-23,2020,canisius,st.peter's,63,60,1.0,132.0,132.0,3.5,165.0,-185.0,70.5,2.0
2020-01-23,2020,monmouth,manhattan,78,62,10.0,144.0,9.0,143.5,-440.0,370.0,4.0,76.0
2020-01-23,2020,evansville,illinoisstate,56,53,139.0,4.0,132.5,4.5,165.0,-185.0,68.5,1.5
2020-01-23,2020,marquette,xavier,75,64,146.5,1.5,146.5,2.0,110.0,-130.0,77.0,2.0
2020-01-23,2020,marist,fairfield,66,69,3.5,130.0,3.0,132.5,-155.0,135.0,3.0,70.0
2020-01-23,2020,ipfw,youngstownstate,82,71,2.5,142.5,4.0,145.0,-180.0,160.0,0.5,74.5
2020-01-23,2020,quinnipiac,iona,61,76,149.0,7.5,152.0,8.5,310.0,-370.0,78.5,5.0
2020-01-23,2020,saintlouis,massachusetts,90,59,9.5,155.5,9.0,150.5,-440.0,370.0,3.5,78.0
2020-01-23,2020,clevelandstate,robertmorris,75,68,11.5,145.0,13.0,143.0,-1100.0,700.0,9.0,74.0
2020-01-23,2020,tulsa,memphisu,81,83,143.5,5.5,141.5,3.0,140.0,-160.0,74.5,4.5
2020-01-23,2020,california,arizona,71,96,137.5,12.0,140.5,14.0,700.0,-1100.0,74.5,4.0
2020-01-23,2020,indianau,michigan,62,80,3.5,134.5,4.0,133.5,-180.0,160.0,4.5,71.5
2020-01-23,2020,texsanantonio,utep,54,59,133.0,5.5,135.0,7.5,270.0,-330.0,69.5,2.0
2020-01-23,2020,oregon,washingtonu,84,56,11.0,142.5,11.0,142.0,-700.0,500.0,73.0,0.5
2020-01-23,2020,bryant,st.francisny,85,68,11.0,147.5,11.0,147.0,-700.0,500.0,2.5,78.5
2020-01-23,2020,mountstmarys,centralconn,65,50,8.5,131.0,10.0,126.0,-550.0,425.0,3.5,64.5
2020-01-23,2020,merrimack,wagner,57,71,126.0,7.5,126.5,9.5,330.0,-400.0,67.5,5.5
2020-01-23,2020,st.francispa,sacredheart,85,74,3.0,144.5,3.5,144.0,-165.0,145.0,3.0,78.5
2020-01-23,2020,fairdickinson,longisland,75,79,150.5,6.5,153.5,9.5,375.0,-450.0,80.0,6.5
2020-01-24,2020,wakeforest,bostoncollege,87,57,12.0,142.5,10.5,142.0,-600.0,450.0,2.0,75.0
2020-01-24,2020,easternillinois,belmont,56,90,134.5,22.0,139.0,25.5,1800.0,-8000.0,72.5,9.5
2020-01-24,2020,mississippi,florida,70,54,133.5,7.0,129.5,4.0,140.0,-160.0,66.0,3.0
2020-01-24,2020,northeastern,ncwilmington,68,74,2.5,132.5,2.5,133.5,-150.0,130.0,1.0,74.5
2020-01-24,2020,delaware,towson,62,69,145.5,1.5,1.5,140.0,-130.0,110.0,1.0,74.5
2020-01-24,2020,moreheadstate,tennesseestate,67,54,14.0,138.5,13.5,135.5,-1000.0,650.0,5.5,71.5
2020-01-24,2020,virginia,louisville,64,52,3.5,120.5,5.0,122.5,-190.0,170.0,65.0,1.5
2020-01-24,2020,georgemason,st.josephs,77,71,6.5,137.5,7.0,138.5,-300.0,250.0,5.5,73.5
2020-01-24,2020,northcarolina,virginiatech,78,68,3.0,141.5,5.0,141.0,-220.0,190.0,2.0,74.5
2020-01-24,2020,murraystate,tennesseetech,79,53,18.0,142.5,17.5,146.5,-2500.0,1100.0,6.5,76.5
2020-01-24,2020,tennmartin,siuedwardsville,76,70,143.5,1.0,1.0,146.0,-130.0,110.0,75.0,2.5
2020-01-24,2020,northernarizona,sacramentostate,70,65,2.5,131.5,4.0,134.5,-180.0,160.0,2.0,70.5
2020-01-24,2020,santaclara,sandiego,78,74,9.5,143.5,9.0,145.0,-430.0,360.0,6.0,77.5
2020-01-24,2020,southernutah,weberstate,84,92,1.5,154.5,2.5,155.0,-145.0,125.0,3.5,83.5
2020-01-24,2020,kansas,texastech,94,91,4.5,141.5,7.5,139.0,-330.0,270.0,2.5,74.0
2020-01-24,2020,setonhall,st.johns,63,84,10.5,155.5,6.5,152.0,-300.0,250.0,6.0,82.5
2020-01-24,2020,idahostate,e.washington,63,89,140.5,8.0,142.5,5.0,190.0,-220.0,2.0,75.0
2020-01-24,2020,sandiegostate,unlv,80,55,10.0,123.5,10.5,126.5,-500.0,400.0,1.5,68.0
2020-01-24,2020,portlandstate,idahou,79,84,7.0,145.5,8.0,143.0,-360.0,300.0,5.5,78.5
2020-01-24,2020,usc,arizonastate,78,56,12.5,135.5,12.0,137.0,-900.0,600.0,6.0,71.0
2020-01-24,2020,westernillinois,southdakota,72,75,4.5,149.5,6.0,149.0,-260.0,220.0,5.0,80.0
2020-01-24,2020,kennesawst,jacksonville,76,68,4.0,129.5,3.5,128.5,-150.0,130.0,70.5,0.5
2020-01-24,2020,highpoint,winthrop,65,56,136.0,2.5,137.0,3.5,145.0,-165.0,72.5,1.5
2020-01-24,2020,hampton,longwood,49,73,128.0,6.5,132.5,8.5,300.0,-360.0,2.5,69.5
2020-01-24,2020,maine,newhampshire,71,64,125.5,9.0,124.5,9.5,350.0,-420.0,66.0,7.5
2020-01-24,2020,colgate,loyolamaryland,65,52,9.5,140.5,11.0,136.0,-600.0,450.0,7.0,71.0
2020-01-24,2020,american,lafayette,56,69,1.5,138.5,2.0,132.0,-140.0,120.0,2.5,69.5
2020-01-24,2020,norfolkst,morganstate,82,62,9.5,145.5,7.5,149.5,-330.0,270.0,4.0,78.5
2020-01-24,2020,jacksonvillest,bellarmine,65,60,7.0,141.0,6.5,134.5,-300.0,250.0,3.5,72.0
2020-01-24,2020,bethunecookman,alcornstate,67,70,131.5,3.5,128.5,2.0,115.0,-135.0,69.5,2.0
2020-01-24,2020,delawarestate,socarolinast,62,64,141.5,7.5,139.5,9.0,340.0,-410.0,75.5,3.5
2020-01-24,2020,floridaa&m,jacksonstate,67,64,1.0,120.5,1.0,125.0,-120.0,100.0,67.5,1.5
2020-01-24,2020,coppinstate,howard,83,81,153.5,1.5,157.5,2.5,120.0,-140.0,2.0,85.5
2020-01-24,2020,binghamton,hartford,74,64,NaN,NaN,137.5,4.0,140.0,-160.0,1.5,74.5
2020-01-24,2020,mdeasternshore,nccentral,63,75,NaN,NaN,133.5,3.0,130.0,-150.0,1.0,71.5
2020-01-24,2020,southern,missvalleyst,100,72,20.5,148.5,21.0,143.5,-4000.0,1400.0,9.5,78.0
2020-01-24,2020,prairieviewa&m,alabamaa&m,72,48,5.5,137.5,6.0,136.0,-260.0,220.0,NaN,NaN
2020-01-24,2020,grambling,arkpinebluff,76,65,9.0,141.5,9.5,137.5,-450.0,375.0,9.0,73.0
2020-01-24,2020,texassouthern,alabamastate,73,66,12.5,136.5,11.0,135.5,-750.0,525.0,5.5,70.5
2020-01-25,2020,villanova,depaul,67,43,16.0,136.5,17.5,133.5,-3000.0,1200.0,7.5,68.5
2020-01-25,2020,rhodeisland,richmond,63,70,2.5,134.5,137.5,2.5,120.0,-140.0,72.0,4.0
2020-01-25,2020,georgia,alabama,82,76,160.5,15.0,157.5,14.5,800.0,-1400.0,81.0,7.0
2020-01-25,2020,kentstate,westernmichigan,75,64,12.5,129.5,11.0,131.5,-700.0,500.0,2.5,71.0
2020-01-25,2020,centralmichigan,akron,56,60,140.5,10.5,138.0,12.5,575.0,-850.0,71.0,6.0
2020-01-25,2020,ohio,noillinois,74,62,17.0,135.5,18.5,136.0,-4000.0,1400.0,6.5,71.0
2020-01-25,2020,toledo,buffalo,86,75,6.0,155.5,4.5,157.0,-190.0,170.0,2.5,84.0
2020-01-25,2020,bowlinggreen,easternmichigan,85,71,6.5,154.5,8.0,153.5,-340.0,280.0,1.0,80.5
2020-01-25,2020,rutgers,maryland,60,68,2.5,131.5,4.0,132.5,-170.0,150.0,5.0,69.5
2020-01-25,2020,illinois,michiganstate,56,55,5.5,131.5,2.0,141.0,-130.0,110.0,72.0,3.0
2020-01-25,2020,indianastate,missourist,76,72,145.5,6.5,146.0,5.0,180.0,-210.0,79.0,5.5
2020-01-25,2020,ballstate,miamiohio,81,64,152.5,2.0,148.0,2.0,110.0,-130.0,75.5,4.0
2020-01-25,2020,temple,cincinnati,61,58,130.5,2.0,136.0,4.0,155.0,-175.0,1.5,73.0
2020-01-25,2020,duke,clemson,71,69,12.0,145.5,11.5,145.5,-750.0,525.0,6.5,77.5
2020-01-25,2020,yale,columbia,83,72,19.0,149.5,15.0,152.0,-1800.0,950.0,5.0,80.0
2020-01-25,2020,iona,siena,74,57,17.0,138.5,15.0,140.0,-1800.0,950.0,6.5,71.5
2020-01-25,2020,dayton,fordham,68,61,12.0,125.5,14.5,129.0,-1200.0,750.0,6.0,69.0
2020-01-25,2020,northernkentucky,wrightstate,73,63,NaN,NaN,145.5,2.0,120.0,-140.0,76.5,1.0
2020-01-25,2020,collcharleston,william&mary,74,73,15.0,152.5,14.0,156.5,-1000.0,650.0,8.5,83.5
2020-01-25,2020,baylor,kansasstate,74,49,13.5,134.5,12.5,136.5,-900.0,600.0,3.0,71.5
2020-01-25,2020,pittsburgh,syracuse,64,53,141.5,4.5,139.5,4.5,170.0,-190.0,73.0,2.0
2020-01-25,2020,loyolachicago,soillinois,59,47,12.5,127.5,12.5,127.0,-850.0,575.0,4.0,65.0
2020-01-25,2020,northdakotastate,stthomas,77,56,7.0,148.5,9.5,149.0,-460.0,380.0,2.5,76.5
2020-01-25,2020,connecticut,georgetown,96,73,17.0,154.5,15.5,147.5,-1800.0,950.0,6.0,79.0
2020-01-25,2020,missouri,auburn,54,55,143.5,14.5,141.5,12.5,600.0,-900.0,74.5,7.5
2020-01-25,2020,newmexico,fresnostate,60,65,140.5,4.5,139.5,5.0,180.0,-210.0,1.5,72.5
2020-01-25,2020,boisestate,wyoming,65,62,4.5,129.5,5.0,132.0,-215.0,185.0,1.0,68.5
2020-01-25,2020,tcu,texas,50,73,119.5,1.0,122.5,2.5,120.0,-140.0,3.5,67.5
2020-01-25,2020,kentucky,mississippist,82,74,10.5,146.5,9.0,142.0,-460.0,380.0,2.0,74.5
2020-01-25,2020,coloradostate,nevada,77,66,6.0,154.5,8.5,153.5,-350.0,290.0,7.0,79.5
2020-01-25,2020,csnorthridge,calsantabarb,45,72,131.5,5.5,132.5,8.0,290.0,-350.0,70.5,4.5
2020-01-25,2020,sanjosestate,airforce,53,63,1.0,124.5,1.5,125.0,-125.0,105.0,1.5,67.0
2020-01-25,2020,oregon,colorado,78,82,6.0,138.5,8.0,137.0,-340.0,280.0,3.5,75.5
2020-01-25,2020,ucla,arizona,75,59,152.5,2.5,150.5,3.0,135.0,-155.0,79.5,4.5
2020-01-26,2020,tennessee,florida,78,71,8.0,135.5,10.0,131.0,-550.0,425.0,9.0,70.0
2020-01-26,2020,michigan,northwestern,72,70,7.5,141.5,8.0,138.5,-330.0,270.0,4.0,73.0
2020-01-26,2020,xavier,providence,62,65,7.0,139.5,8.0,138.5,-360.0,300.0,7.5,73.5
2020-01-26,2020,butler,creighton,72,55,125.5,5.5,127.0,3.0,125.0,-145.0,67.5,3.0
2020-01-26,2020,etennesseest,ncgreensboro,76,80,3.5,124.5,3.0,129.0,-155.0,135.0,1.0,70.5
2020-01-26,2020,furman,vmi,79,64,9.5,153.5,8.5,153.0,-420.0,350.0,3.0,78.0
2020-01-26,2020,northcarolina,bostoncollege,58,47,12.0,146.5,13.5,145.5,-1100.0,700.0,7.5,76.5
2020-01-26,2020,st.josephs,duquesne,72,61,7.0,141.5,3.0,143.5,-155.0,135.0,75.0,1.5
2020-01-26,2020,thecitadel,westerncarolina,68,66,6.5,155.0,6.0,155.5,-270.0,230.0,6.5,79.0
2020-01-26,2020,chattanooga,wofford,71,60,6.5,137.5,5.5,135.0,-230.0,195.0,1.0,70.0
2020-01-26,2020,georgemason,st.bonaventure,75,66,NaN,NaN,131.0,2.5,140.0,-160.0,68.5,2.5
2020-01-26,2020,lasalle,massachusetts,71,77,153.5,1.5,2.5,146.0,-160.0,140.0,78.0,1.5
2020-01-26,2020,southflorida,smu,54,74,128.5,7.0,133.5,8.5,300.0,-360.0,70.5,2.5
2020-01-26,2020,evansville,northerniowa,59,64,132.5,9.5,132.0,9.0,375.0,-450.0,70.0,3.5
2020-01-26,2020,southcarolina,vanderbilt,70,61,1.0,128.5,1.5,136.5,-130.0,110.0,2.0,72.0
2020-01-26,2020,mississippi,arkansas,55,64,141.5,4.0,137.5,4.0,160.0,-180.0,71.5,1.0
2020-01-26,2020,virginiatech,miamiflorida,75,78,5.5,137.5,5.0,135.5,-220.0,190.0,3.5,73.0
2020-01-26,2020,valparaiso,bradley,56,71,135.5,2.0,137.0,2.5,120.0,-140.0,2.5,71.5
2020-01-26,2020,marist,st.peter's,62,69,5.0,125.5,2.0,126.0,-130.0,110.0,0.5,67.0
2020-01-26,2020,westvirginia,oklahoma,62,72,1.5,130.5,2.5,130.0,-145.0,125.0,3.5,68.0
2020-01-26,2020,lamar,tarletonst,57,62,128.5,7.0,128.0,7.0,245.0,-290.0,68.5,2.5
2020-01-26,2020,utriograndevalley,abilenechristian,85,87,150.5,4.5,151.0,8.0,280.0,-340.0,80.0,3.5
2020-01-26,2020,illinoisstate,drake,88,89,149.5,2.0,144.5,4.5,170.0,-190.0,78.5,3.5
2020-01-26,2020,oklahomastate,iowastate,81,84,2.0,123.5,3.0,127.5,-155.0,135.0,2.0,69.0
2020-01-26,2020,saintlouis,geowashington,80,67,16.5,139.5,17.5,142.5,-3000.0,1200.0,6.5,74.5
2020-01-26,2020,wichitastate,centralflorida,84,79,3.0,135.5,3.5,135.0,-170.0,150.0,71.5,0.5
2020-01-26,2020,samford,mercer,75,61,1.5,148.5,1.5,145.0,-125.0,105.0,77.5,1.0
2020-01-26,2020,setonhall,marquette,63,73,3.5,146.5,5.5,144.5,-220.0,190.0,7.0,74.5
2020-01-26,2020,davidson,vacommonwealth,68,70,4.0,127.5,3.5,129.5,-165.0,145.0,4.0,69.5
2020-01-26,2020,indianau,pennstate,74,57,7.5,125.5,8.5,126.5,-380.0,320.0,66.5,1.5
2020-01-26,2020,tulane,tulsa,97,63,3.0,139.5,4.5,137.5,-190.0,170.0,73.5,3.0
2020-01-26,2020,georgiatech,floridastate,75,61,134.5,4.5,137.5,5.5,190.0,-220.0,74.0,5.5
2020-01-26,2020,notredame,ncstate,73,65,5.5,147.5,5.0,143.0,-220.0,190.0,3.0,75.0
2020-01-26,2020,lsu,texasa&m,70,64,12.0,124.5,9.0,130.5,-400.0,330.0,4.5,69.0
2020-01-26,2020,washingtonstate,utahu,71,54,8.0,135.5,7.5,138.0,-300.0,250.0,2.0,72.0
2020-01-26,2020,californiabaptist,samhoustonst,68,73,1.0,137.5,138.0,1.0,100.0,-120.0,73.5,1.0
2020-01-26,2020,seattleu,stephenf.austin,70,62,3.0,139.5,3.0,142.5,-145.0,125.0,73.0,2.0
2020-01-26,2020,utahstate,sandiegostate,75,57,NaN,NaN,129.5,1.5,-105.0,-115.0,69.0,1.0
2020-01-26,2020,charlotteu,olddominion,71,67,3.0,134.5,3.0,133.0,-150.0,130.0,3.5,70.5
2020-01-26,2020,uscupstate,winthrop,91,95,147.5,2.5,143.5,6.0,230.0,-270.0,78.0,3.0
2020-01-26,2020,stonybrook,vermont,67,80,142.5,6.0,143.0,9.0,320.0,-380.0,75.0,4.5
2020-01-26,2020,lehigh,army,84,71,144.5,1.5,143.0,1.0,-110.0,-110.0,76.0,1.5
2020-01-26,2020,umasslowell,albanyny,62,64,4.0,127.5,5.0,131.0,-190.0,170.0,2.5,67.5
2020-01-26,2020,campbell,hampton,75,60,10.5,121.5,12.0,124.0,-800.0,550.0,6.5,67.5
2020-01-26,2020,charlestonsou,presbyterian,61,62,131.5,5.0,131.0,5.5,200.0,-240.0,70.0,3.0
2020-01-26,2020,highpoint,radford,63,58,4.5,128.5,1.5,127.5,-125.0,105.0,1.0,68.5
2020-01-26,2020,longwood,n.carolinaa&t,79,71,8.0,140.5,7.0,140.0,-330.0,270.0,6.0,73.5
2020-01-26,2020,mdbaltimoreco,njit,73,69,8.0,135.0,7.5,139.5,-350.0,290.0,5.5,74.5
2020-01-26,2020,hartford,binghamton,72,60,2.5,143.5,5.5,141.0,-250.0,210.0,74.5,2.5
2020-01-26,2020,american,holycross,67,49,4.5,139.5,4.5,133.0,-200.0,175.0,68.5,1.5
2020-01-26,2020,bucknell,navy,63,81,136.5,10.0,136.5,7.5,280.0,-340.0,72.5,2.5
2020-01-26,2020,lafayette,bostonu,62,81,134.5,3.0,134.0,5.0,165.0,-185.0,71.0,0.5
2020-01-26,2020,newhampshire,maine,73,61,14.0,125.5,13.0,127.5,-900.0,600.0,3.5,69.0
2020-01-27,2020,nebraska,wisconsin,65,73,147.0,9.0,145.5,9.0,330.0,-400.0,77.5,3.5
2020-01-27,2020,appalachianst,arkansasstate,61,54,4.0,134.0,3.0,134.5,-155.0,135.0,71.0,0.5
2020-01-27,2020,marshall,middletennst,79,81,149.0,1.0,2.5,149.0,-140.0,120.0,1.0,77.5
2020-01-27,2020,detroitu,illinoischicago,80,67,8.0,142.0,5.5,143.0,-230.0,195.0,3.5,76.5
2020-01-27,2020,ncwilmington,northeastern,67,62,5.0,133.0,4.0,136.5,-180.0,160.0,0.5,72.5
2020-01-27,2020,towson,delaware,29,38,8.0,144.0,4.0,140.0,-185.0,165.0,4.5,74.0
2020-01-27,2020,elon,william&mary,61,54,10.0,142.0,8.0,143.0,-370.0,310.0,3.5,72.5
2020-01-27,2020,youngstownstate,wiscgreenbay,63,50,8.0,136.0,6.0,135.0,-260.0,220.0,2.0,70.5
2020-01-27,2020,collcharleston,hofstra,73,76,158.0,2.0,158.5,2.5,120.0,-140.0,0.5,82.0
2020-01-27,2020,jamesmadison,drexel,82,88,1.0,147.0,3.5,147.5,-170.0,150.0,2.0,78.5
2020-01-27,2020,coastalcarolina,arkansaslr,65,49,12.0,142.0,10.5,141.5,-600.0,450.0,3.5,71.5
2020-01-27,2020,robertmorris,wiscmilwaukee,77,53,1.0,141.0,141.5,1.5,105.0,-125.0,74.5,4.5
2020-01-27,2020,tennesseetech,murraystate,75,80,141.0,13.0,145.5,12.5,550.0,-800.0,77.0,8.5
2020-01-27,2020,louisianatech,rice,80,63,11.0,151.0,10.5,149.0,-600.0,450.0,2.0,78.0
2020-01-27,2020,ulmonroe,georgiasouthern,45,50,2.0,142.0,1.0,142.0,-115.0,-105.0,1.0,72.0
2020-01-27,2020,ullafayette,georgiastate,64,68,5.0,145.0,1.5,142.5,-130.0,110.0,1.0,75.5
2020-01-27,2020,nebraskaomaha,oralroberts,88,100,159.0,13.0,164.5,13.5,650.0,-1000.0,86.5,6.5
2020-01-27,2020,southernmiss,northtexas,54,63,120.0,12.0,120.5,14.5,750.0,-1200.0,64.0,7.5
2020-01-27,2020,no.colorado,weberstate,76,85,1.0,159.0,158.0,1.0,-110.0,-110.0,83.0,2.5
2020-01-27,2020,minnesota,ohiostate,64,75,137.5,4.0,135.0,5.5,195.0,-230.0,70.5,3.0
2020-01-27,2020,southdakota,northdakotastate,62,74,1.0,139.0,143.5,2.0,110.0,-130.0,74.5,1.0
2020-01-27,2020,southdakotastate,northdakota,96,61,23.0,167.0,22.0,161.5,-8000.0,1800.0,7.5,82.5
2020-01-27,2020,utarlington,texasstate,70,58,129.0,1.0,127.5,3.5,150.0,-170.0,67.5,5.5
2020-01-27,2020,texsanantonio,floridaintl,73,66,133.0,3.0,134.5,2.5,115.0,-135.0,69.5,3.5
2020-01-27,2020,chicagost,utahvalley,87,101,128.0,12.0,128.0,10.5,450.0,-600.0,70.0,2.5
2020-01-27,2020,southalabama,troy,82,63,5.0,135.0,6.5,137.0,-270.0,230.0,2.0,73.5
2020-01-27,2020,soillinois,loyolachicago,39,44,125.0,5.0,125.0,5.5,190.0,-220.0,64.5,4.5
2020-01-27,2020,noillinois,ballstate,67,74,143.0,1.0,141.5,3.0,135.0,-155.0,0.5,74.0
