,Date,Rank,TeamID,Points,Team
8851,1973-11-12,16,28,80.0,Tennessee
8852,1973-11-12,17,129,71.0,Miami (OH)
8853,1973-11-12,18,110,44.0,Kansas
8854,1973-11-12,19,138,16.0,Arizona
8855,1973-11-12,20,105,15.0,NC State
8856,1973-11-12,NR,147,0.0,Kent State
8857,1973-11-12,NR,9,0.0,Pittsburgh
8858,1973-11-19,1,31,1142.0,Ohio State 
8859,1973-11-19,2,25,1082.0,Alabama 
8860,1973-11-19,3,50,973.0,Oklahoma 
8861,1973-11-19,4,48,845.0,Michigan 
8862,1973-11-19,5,7,760.0,Notre Dame 
8863,1973-11-19,6,68,672.0,Penn State 
8864,1973-11-19,7,13,577.0,LSU
8865,1973-11-19,8,59,496.0,UCLA
8866,1973-11-19,9,6,407.0,USC
8867,1973-11-19,10,15,391.0,Nebraska
8868,1973-11-19,11,66,283.0,Texas
8869,1973-11-19,12,52,215.0,Texas Tech
8870,1973-11-19,13,132,195.0,Arizona State
8871,1973-11-19,14,124,114.0,Houston
8872,1973-11-19,15,129,70.0,Miami (OH)
8873,1973-11-19,16,105,30.0,NC State
8874,1973-11-19,17,18,29.0,Tulane
8875,1973-11-19,18,98,16.0,Oklahoma State
8876,1973-11-19,19,60,15.0,Missouri
8877,1973-11-19,20,110,14.0,Kansas
8878,1973-11-19,20,9,14.0,Pittsburgh
8879,1973-11-19,NR,28,0.0,Tennessee
8880,1973-11-19,NR,138,0.0,Arizona
8881,1973-11-26,1,25,1176.0,Alabama 
8882,1973-11-26,2,50,1095.0,Oklahoma 
8883,1973-11-26,3,31,892.0,Ohio State 
8884,1973-11-26,4,48,876.0,Michigan 
8885,1973-11-26,5,7,832.0,Notre Dame 
8886,1973-11-26,6,68,726.0,Penn State 
8887,1973-11-26,7,6,570.0,USC
8888,1973-11-26,8,13,436.0,LSU
8889,1973-11-26,9,66,369.0,Texas
8890,1973-11-26,10,59,312.0,UCLA
8891,1973-11-26,11,132,288.0,Arizona State
8892,1973-11-26,12,52,266.0,Texas Tech
8893,1973-11-26,13,15,209.0,Nebraska
8894,1973-11-26,14,124,171.0,Houston
8895,1973-11-26,15,129,86.0,Miami (OH)
8896,1973-11-26,16,105,57.0,NC State
8897,1973-11-26,17,110,41.0,Kansas
8898,1973-11-26,18,115,23.0,Maryland
8899,1973-11-26,19,28,8.0,Tennessee
8900,1973-11-26,20,60,7.0,Missouri
8901,1973-11-26,NR,18,0.0,Tulane
8902,1973-11-26,NR,98,0.0,Oklahoma State
8903,1973-11-26,NR,9,0.0,Pittsburgh
8904,1973-12-03,1,25,1090.0,Alabama 
8905,1973-12-03,2,50,1023.0,Oklahoma 
8906,1973-12-03,3,7,810.0,Notre Dame 
8907,1973-12-03,4,31,799.0,Ohio State 
8908,1973-12-03,5,48,780.0,Michigan 
8909,1973-12-03,6,68,679.0,Penn State 
8910,1973-12-03,7,6,523.0,USC
8911,1973-12-03,8,66,412.0,Texas
8912,1973-12-03,9,59,312.0,UCLA
8913,1973-12-03,10,132,293.0,Arizona State
8914,1973-12-03,11,52,255.0,Texas Tech
8915,1973-12-03,12,15,222.0,Nebraska
8916,1973-12-03,13,13,193.0,LSU
8917,1973-12-03,14,124,161.0,Houston
8918,1973-12-03,15,129,85.0,Miami (OH)
8919,1973-12-03,16,105,56.0,NC State
8920,1973-12-03,17,18,44.0,Tulane
8921,1973-12-03,18,115,30.0,Maryland
8922,1973-12-03,19,110,27.0,Kansas
8923,1973-12-03,20,28,16.0,Tennessee
8924,1973-12-03,NR,60,0.0,Missouri
8925,1973 Final,1,7,1128.0,Notre Dame 
8926,1973 Final,2,31,1002.0,Ohio State 
8927,1973 Final,3,50,965.0,Oklahoma 
8928,1973 Final,4,25,834.0,Alabama
8929,1973 Final,5,68,709.0,Penn State
8930,1973 Final,6,48,702.0,Michigan
8931,1973 Final,7,15,430.0,Nebraska
8932,1973 Final,8,6,386.0,USC
8933,1973 Final,9,132,349.0,Arizona State
8934,1973 Final,9,124,349.0,Houston
8935,1973 Final,11,52,336.0,Texas Tech
8936,1973 Final,12,59,251.0,UCLA
8937,1973 Final,13,13,179.0,LSU
8938,1973 Final,14,66,150.0,Texas
8939,1973 Final,15,129,125.0,Miami (OH)
8940,1973 Final,16,105,94.0,NC State
8941,1973 Final,17,60,52.0,Missouri
8942,1973 Final,18,110,11.0,Kansas
8943,1973 Final,19,28,10.0,Tennessee
8944,1973 Final,20,18,3.0,Tulane
8945,1973 Final,20,115,3.0,Maryland
8946,1974 Preseason,1,50,976.0,Oklahoma 
8947,1974 Preseason,2,31,907.0,Ohio State 
8948,1974 Preseason,3,7,864.0,Notre Dame 
8949,1974 Preseason,4,25,859.0,Alabama 
8950,1974 Preseason,5,6,752.0,USC 
8951,1974 Preseason,6,48,586.0,Michigan 
8952,1974 Preseason,7,15,472.0,Nebraska
8953,1974 Preseason,8,68,451.0,Penn State
8954,1974 Preseason,9,13,360.0,LSU
8955,1974 Preseason,10,66,328.0,Texas
8956,1974 Preseason,11,124,241.0,Houston
8957,1974 Preseason,12,59,182.0,UCLA
8958,1974 Preseason,13,9,141.0,Pittsburgh
8959,1974 Preseason,14,115,137.0,Maryland
8960,1974 Preseason,15,132,88.0,Arizona State
8961,1974 Preseason,16,28,79.0,Tennessee
8962,1974 Preseason,17,138,76.0,Arizona
8963,1974 Preseason,18,105,50.0,NC State
8964,1974 Preseason,19,32,45.0,Arkansas
8965,1974 Preseason,20,14,33.0,Texas A&M
8966,1974 Preseason,NR,52,0.0,Texas Tech
8967,1974 Preseason,NR,129,0.0,Miami (OH)
8968,1974 Preseason,NR,60,0.0,Missouri
8969,1974 Preseason,NR,110,0.0,Kansas
8970,1974 Preseason,NR,18,0.0,Tulane
8971,1974-09-09,1,50,917.0,Oklahoma 
8972,1974-09-09,2,7,863.0,Notre Dame 
8973,1974-09-09,3,25,803.0,Alabama 
8974,1974-09-09,4,31,802.0,Ohio State 
8975,1974-09-09,5,6,687.0,USC 
8976,1974-09-09,6,48,539.0,Michigan
8977,1974-09-09,7,15,416.0,Nebraska
8978,1974-09-09,8,68,408.0,Penn State
8979,1974-09-09,9,13,348.0,LSU
8980,1974-09-09,10,66,312.0,Texas
8981,1974-09-09,11,132,245.0,Arizona State
8982,1974-09-09,12,59,143.0,UCLA
8983,1974-09-09,13,9,137.0,Pittsburgh
8984,1974-09-09,14,115,113.0,Maryland
8985,1974-09-09,15,28,109.0,Tennessee
8986,1974-09-09,16,105,70.0,NC State
8987,1974-09-09,17,138,62.0,Arizona
8988,1974-09-09,18,60,50.0,Missouri
8989,1974-09-09,19,124,40.0,Houston
8990,1974-09-09,20,32,21.0,Arkansas
8991,1974-09-09,20,46,21.0,Stanford
8992,1974-09-09,NR,14,0.0,Texas A&M
8993,1974-09-16,1,7,1004.0,Notre Dame 
8994,1974-09-16,2,31,998.0,Ohio State 
8995,1974-09-16,3,50,929.0,Oklahoma 
8996,1974-09-16,4,15,728.0,Nebraska 
8997,1974-09-16,5,25,714.0,Alabama 
8998,1974-09-16,6,48,590.0,Michigan
8999,1974-09-16,7,13,527.0,LSU
9000,1974-09-16,8,68,443.0,Penn State
9001,1974-09-16,9,66,419.0,Texas
9002,1974-09-16,10,32,378.0,Arkansas
9003,1974-09-16,11,132,270.0,Arizona State
9004,1974-09-16,12,59,148.0,UCLA
9005,1974-09-16,13,6,117.0,USC
9006,1974-09-16,14,115,95.0,Maryland
9007,1974-09-16,15,9,93.0,Pittsburgh
9008,1974-09-16,15,105,93.0,NC State
9009,1974-09-16,17,28,90.0,Tennessee
9010,1974-09-16,17,138,90.0,Arizona
9011,1974-09-16,19,124,30.0,Houston
9012,1974-09-16,19,46,30.0,Stanford
9013,1974-09-16,NR,60,0.0,Missouri
9014,1974-09-23,1,31,1110.0,Ohio State 
9015,1974-09-23,2,7,1104.0,Notre Dame 
9016,1974-09-23,3,50,913.0,Oklahoma 
9017,1974-09-23,4,25,896.0,Alabama 
9018,1974-09-23,5,48,756.0,Michigan
9019,1974-09-23,6,66,588.0,Texas
9020,1974-09-23,7,132,477.0,Arizona State
9021,1974-09-23,8,9,273.0,Pittsburgh
9022,1974-09-23,9,14,256.0,Texas A&M
9023,1974-09-23,10,15,237.0,Nebraska
9024,1974-09-23,11,36,200.0,Wisconsin
9025,1974-09-23,12,98,192.0,Oklahoma State
9026,1974-09-23,13,105,191.0,NC State
9027,1974-09-23,14,28,171.0,Tennessee
9028,1974-09-23,15,138,135.0,Arizona
9029,1974-09-23,16,74,115.0,Illinois
9030,1974-09-23,17,13,109.0,LSU
9031,1974-09-23,18,6,103.0,USC
9032,1974-09-23,19,68,97.0,Penn State
9033,1974-09-23,20,116,95.0,Miami (FL)
9034,1974-09-23,NR,32,0.0,Arkansas
9035,1974-09-23,NR,59,0.0,UCLA
9036,1974-09-23,NR,115,0.0,Maryland
9037,1974-09-23,NR,124,0.0,Houston
9038,1974-09-23,NR,46,0.0,Stanford
9039,1974-09-30,1,31,1044.0,Ohio State 
9040,1974-09-30,2,50,1002.0,Oklahoma 
9041,1974-09-30,3,25,898.0,Alabama 
9042,1974-09-30,4,48,878.0,Michigan 
9043,1974-09-30,5,14,554.0,Texas A&M 
9044,1974-09-30,6,15,452.0,Nebraska
9045,1974-09-30,7,7,406.0,Notre Dame
9046,1974-09-30,8,105,344.0,NC State
9047,1974-09-30,9,6,258.0,USC
9048,1974-09-30,10,52,257.0,Texas Tech
9049,1974-09-30,11,21,224.0,Auburn
9050,1974-09-30,12,138,210.0,Arizona
9051,1974-09-30,13,117,191.0,Florida
9052,1974-09-30,14,74,183.0,Illinois
9053,1974-09-30,15,68,168.0,Penn State
9054,1974-09-30,16,116,144.0,Miami (FL)
9055,1974-09-30,17,9,77.0,Pittsburgh
9056,1974-09-30,18,132,74.0,Arizona State
9057,1974-09-30,19,66,72.0,Texas
9058,1974-09-30,20,32,44.0,Arkansas
9059,1974-09-30,NR,36,0.0,Wisconsin
9060,1974-09-30,NR,98,0.0,Oklahoma State
9061,1974-09-30,NR,28,0.0,Tennessee
9062,1974-09-30,NR,13,0.0,LSU
9063,1974-10-07,1,31,1144.0,Ohio State 
9064,1974-10-07,2,50,1124.0,Oklahoma 
9065,1974-10-07,3,25,958.0,Alabama 
9066,1974-10-07,4,48,893.0,Michigan 
9067,1974-10-07,5,15,664.0,Nebraska
9068,1974-10-07,6,7,485.0,Notre Dame
9069,1974-10-07,7,6,431.0,USC
9070,1974-10-07,8,117,418.0,Florida
9071,1974-10-07,9,52,411.0,Texas Tech
9072,1974-10-07,10,21,395.0,Auburn 
9073,1974-10-07,11,105,327.0,NC State
9074,1974-10-07,12,138,229.0,Arizona
9075,1974-10-07,13,36,174.0,Wisconsin
9076,1974-10-07,14,32,133.0,Arkansas
9077,1974-10-07,15,68,98.0,Penn State
9078,1974-10-07,16,14,95.0,Texas A&M
9079,1974-10-07,17,66,71.0,Texas
9080,1974-10-07,18,132,51.0,Arizona State
9081,1974-10-07,19,110,34.0,Kansas
9082,1974-10-07,20,129,20.0,Miami (OH)
9083,1974-10-07,NR,74,0.0,Illinois
9084,1974-10-07,NR,116,0.0,Miami (FL)
9085,1974-10-07,NR,9,0.0,Pittsburgh
9086,1974-10-14,1,31,1160.0,Ohio State 
9087,1974-10-14,2,50,1040.0,Oklahoma 
9088,1974-10-14,3,48,924.0,Michigan 
9089,1974-10-14,4,25,814.0,Alabama 
9090,1974-10-14,5,21,636.0,Auburn 
9091,1974-10-14,6,6,574.0,USC
9092,1974-10-14,7,7,506.0,Notre Dame
9093,1974-10-14,8,14,425.0,Texas A&M
9094,1974-10-14,9,138,394.0,Arizona
9095,1974-10-14,10,105,323.0,NC State
9096,1974-10-14,11,68,244.0,Penn State
9097,1974-10-14,12,15,169.0,Nebraska
9098,1974-10-14,13,110,141.0,Kansas
9099,1974-10-14,14,117,107.0,Florida
9100,1974-10-14,15,132,73.0,Arizona State
9101,1974-10-14,16,66,69.0,Texas
9102,1974-10-14,17,52,59.0,Texas Tech
9103,1974-10-14,18,115,49.0,Maryland
9104,1974-10-14,19,129,41.0,Miami (OH)
9105,1974-10-14,20,18,39.0,Tulane
9106,1974-10-14,NR,36,0.0,Wisconsin
9107,1974-10-14,NR,32,0.0,Arkansas
9108,1974-10-21,1,31,1196.0,Ohio State 
9109,1974-10-21,2,50,1082.0,Oklahoma 
9110,1974-10-21,3,48,923.0,Michigan 
9111,1974-10-21,4,25,887.0,Alabama 
9112,1974-10-21,5,21,699.0,Auburn 
9113,1974-10-21,6,6,628.0,USC
9114,1974-10-21,7,7,529.0,Notre Dame
9115,1974-10-21,8,14,507.0,Texas A&M
9116,1974-10-21,9,15,355.0,Nebraska
9117,1974-10-21,10,68,314.0,Penn State
9118,1974-10-21,11,52,188.0,Texas Tech
9119,1974-10-21,12,117,184.0,Florida
9120,1974-10-21,13,66,182.0,Texas
9121,1974-10-21,14,132,125.0,Arizona State
9122,1974-10-21,15,115,94.0,Maryland
9123,1974-10-21,16,138,88.0,Arizona
9124,1974-10-21,17,105,55.0,NC State
9125,1974-10-21,18,18,46.0,Tulane
9126,1974-10-21,19,129,35.0,Miami (OH)
9127,1974-10-21,20,34,28.0,California
9128,1974-10-21,NR,110,0.0,Kansas
9129,1974-10-28,1,31,1222.0,Ohio State 
9130,1974-10-28,2,50,1123.0,Oklahoma 
9131,1974-10-28,3,48,969.0,Michigan 
9132,1974-10-28,4,25,887.0,Alabama 
9133,1974-10-28,5,21,765.0,Auburn 
9134,1974-10-28,6,6,584.0,USC
9135,1974-10-28,7,7,559.0,Notre Dame
9136,1974-10-28,8,14,513.0,Texas A&M
9137,1974-10-28,9,15,353.0,Nebraska
9138,1974-10-28,10,68,336.0,Penn State
9139,1974-10-28,11,117,236.0,Florida
9140,1974-10-28,12,66,214.0,Texas
9141,1974-10-28,13,52,198.0,Texas Tech
9142,1974-10-28,14,132,175.0,Arizona State
9143,1974-10-28,15,115,159.0,Maryland
9144,1974-10-28,16,129,59.0,Miami (OH)
9145,1974-10-28,17,69,28.0,Mississippi State
9146,1974-10-28,18,59,24.0,UCLA
9147,1974-10-28,19,30,16.0,Temple
9148,1974-10-28,20,143,13.0,San Diego State
9149,1974-10-28,20,36,13.0,Wisconsin
9150,1974-10-28,NR,138,0.0,Arizona
9151,1974-10-28,NR,105,0.0,NC State
9152,1974-10-28,NR,18,0.0,Tulane
9153,1974-10-28,NR,34,0.0,California
9154,1974-11-04,1,31,1212.0,Ohio State 
9155,1974-11-04,2,50,1090.0,Oklahoma 
9156,1974-11-04,3,25,918.0,Alabama 
9157,1974-11-04,4,48,850.0,Michigan 
9158,1974-11-04,5,14,643.0,Texas A&M
9159,1974-11-04,6,117,531.0,Florida
9160,1974-11-04,7,68,522.0,Penn State
9161,1974-11-04,8,7,503.0,Notre Dame
9162,1974-11-04,9,15,464.0,Nebraska
9163,1974-11-04,10,21,381.0,Auburn
9164,1974-11-04,11,6,344.0,USC
9165,1974-11-04,12,66,324.0,Texas
9166,1974-11-04,13,129,149.0,Miami (OH)
9167,1974-11-04,14,115,54.0,Maryland
9168,1974-11-04,15,124,42.0,Houston
9169,1974-11-04,16,132,36.0,Arizona State
9170,1974-11-04,17,98,33.0,Oklahoma State
9171,1974-11-04,18,34,20.0,California
9172,1974-11-04,19,52,19.0,Texas Tech
9173,1974-11-04,19,9,19.0,Pittsburgh
9174,1974-11-04,NR,69,0.0,Mississippi State
9175,1974-11-04,NR,59,0.0,UCLA
9176,1974-11-04,NR,30,0.0,Temple
9177,1974-11-04,NR,143,0.0,San Diego State
9178,1974-11-04,NR,36,0.0,Wisconsin
9179,1974-11-11,1,50,1198.0,Oklahoma 
9180,1974-11-11,2,25,1102.0,Alabama 
9181,1974-11-11,3,48,1014.0,Michigan 
9182,1974-11-11,4,31,877.0,Ohio State
9183,1974-11-11,5,7,668.0,Notre Dame
9184,1974-11-11,6,15,577.0,Nebraska
9185,1974-11-11,7,21,552.0,Auburn
9186,1974-11-11,8,6,487.0,USC
9187,1974-11-11,9,117,318.0,Florida
9188,1974-11-11,10,14,306.0,Texas A&M
9189,1974-11-11,11,68,245.0,Penn State
9190,1974-11-11,12,129,160.0,Miami (OH)
9191,1974-11-11,13,115,139.0,Maryland
9192,1974-11-11,14,124,117.0,Houston
9193,1974-11-11,15,113,110.0,Michigan State
9194,1974-11-11,16,105,103.0,NC State
9195,1974-11-11,17,9,65.0,Pittsburgh
9196,1974-11-11,18,98,63.0,Oklahoma State
9197,1974-11-11,19,34,55.0,California
9198,1974-11-11,20,52,48.0,Texas Tech
9199,1974-11-11,NR,66,0.0,Texas
9200,1974-11-11,NR,132,0.0,Arizona State
9201,1974-11-18,1,50,1198.0,Oklahoma 
9202,1974-11-18,2,25,1078.0,Alabama 
9203,1974-11-18,3,48,1040.0,Michigan 
9204,1974-11-18,4,31,874.0,Ohio State
9205,1974-11-18,5,7,639.0,Notre Dame
9206,1974-11-18,6,15,630.0,Nebraska
9207,1974-11-18,7,21,560.0,Auburn
9208,1974-11-18,8,6,542.0,USC
9209,1974-11-18,9,14,375.0,Texas A&M
9210,1974-11-18,10,68,311.0,Penn State
9211,1974-11-18,11,115,227.0,Maryland
9212,1974-11-18,12,129,187.0,Miami (OH)
9213,1974-11-18,13,105,168.0,NC State
9214,1974-11-18,14,113,113.0,Michigan State
9215,1974-11-18,15,124,105.0,Houston
9216,1974-11-18,16,35,63.0,Baylor
9217,1974-11-18,17,66,50.0,Texas
9218,1974-11-18,18,9,42.0,Pittsburgh
9219,1974-11-18,19,34,41.0,California
9220,1974-11-18,20,117,36.0,Florida
9221,1974-11-18,NR,98,0.0,Oklahoma State
9222,1974-11-18,NR,52,0.0,Texas Tech
9223,1974-11-25,1,50,1134.0,Oklahoma 
9224,1974-11-25,2,25,1036.0,Alabama 
9225,1974-11-25,3,31,968.0,Ohio State
9226,1974-11-25,4,48,795.0,Michigan
9227,1974-11-25,5,7,641.0,Notre Dame
9228,1974-11-25,6,6,584.0,USC
9229,1974-11-25,7,21,560.0,Auburn
9230,1974-11-25,8,14,384.0,Texas A&M
9231,1974-11-25,9,15,371.0,Nebraska
9232,1974-11-25,10,68,362.0,Penn State
9233,1974-11-25,11,115,222.0,Maryland
9234,1974-11-25,12,129,184.0,Miami (OH)
9235,1974-11-25,13,105,172.0,NC State
9236,1974-11-25,14,113,158.0,Michigan State
9237,1974-11-25,15,124,96.0,Houston
9238,1974-11-25,16,35,95.0,Baylor
9239,1974-11-25,17,66,60.0,Texas
9240,1974-11-25,18,9,35.0,Pittsburgh
9241,1974-11-25,19,36,17.0,Wisconsin
9242,1974-11-25,20,148,15.0,BYU
9243,1974-11-25,NR,34,0.0,California
9244,1974-11-25,NR,117,0.0,Florida
9245,1974-12-02,1,50,1198.0,Oklahoma 
9246,1974-12-02,2,25,1112.0,Alabama 
9247,1974-12-02,3,31,982.0,Ohio State
9248,1974-12-02,4,48,828.0,Michigan
9249,1974-12-02,5,6,616.0,USC
9250,1974-12-02,6,21,544.0,Auburn
9251,1974-12-02,7,68,502.0,Penn State
9252,1974-12-02,8,15,500.0,Nebraska
9253,1974-12-02,9,7,369.0,Notre Dame
9254,1974-12-02,10,115,258.0,Maryland
9255,1974-12-02,11,66,254.0,Texas
9256,1974-12-02,12,35,239.0,Baylor
9257,1974-12-02,13,105,228.0,NC State
9258,1974-12-02,14,113,197.0,Michigan State
9259,1974-12-02,15,129,154.0,Miami (OH)
9260,1974-12-02,16,14,79.0,Texas A&M
9261,1974-12-02,17,148,31.0,BYU
9262,1974-12-02,18,117,28.0,Florida
9263,1974-12-02,19,138,20.0,Arizona
9264,1974-12-02,20,9,18.0,Pittsburgh
9265,1974-12-02,20,36,18.0,Wisconsin
9266,1974-12-02,NR,124,0.0,Houston
9267,1974 Final,1,50,1162.0,Oklahoma 
9268,1974 Final,2,6,1050.0,USC 
9269,1974 Final,3,48,788.0,Michigan 
9270,1974 Final,4,31,778.0,Ohio State
9271,1974 Final,5,25,761.0,Alabama
9272,1974 Final,6,7,675.0,Notre Dame
9273,1974 Final,7,68,567.0,Penn State
9274,1974 Final,8,21,555.0,Auburn 
9275,1974 Final,9,15,440.0,Nebraska
9276,1974 Final,10,129,231.0,Miami (OH)
9277,1974 Final,11,105,223.0,NC State
9278,1974 Final,12,113,198.0,Michigan State
9279,1974 Final,13,115,105.0,Maryland
9280,1974 Final,14,35,102.0,Baylor
9281,1974 Final,15,117,91.0,Florida
9282,1974 Final,16,14,58.0,Texas A&M
9283,1974 Final,17,66,57.0,Texas
9284,1974 Final,17,69,57.0,Mississippi State
9285,1974 Final,19,124,51.0,Houston
9286,1974 Final,20,28,46.0,Tennessee
9287,1974 Final,NR,148,0.0,BYU
9288,1974 Final,NR,138,0.0,Arizona
9289,1974 Final,NR,9,0.0,Pittsburgh
9290,1974 Final,NR,36,0.0,Wisconsin
9291,1975 Preseason,1,50,1184.0,Oklahoma 
9292,1975 Preseason,2,25,914.0,Alabama 
9293,1975 Preseason,3,48,842.0,Michigan 
9294,1975 Preseason,4,31,814.0,Ohio State 
9295,1975 Preseason,5,6,734.0,USC
9296,1975 Preseason,6,68,469.0,Penn State 
9297,1975 Preseason,7,15,457.0,Nebraska
9298,1975 Preseason,8,21,422.0,Auburn
9299,1975 Preseason,9,14,378.0,Texas A&M
9300,1975 Preseason,10,7,339.0,Notre Dame
9301,1975 Preseason,11,66,308.0,Texas
9302,1975 Preseason,12,113,304.0,Michigan State
9303,1975 Preseason,13,105,135.0,NC State
9304,1975 Preseason,14,59,113.0,UCLA
9305,1975 Preseason,15,117,92.0,Florida
9306,1975 Preseason,16,138,63.0,Arizona
9307,1975 Preseason,17,115,52.0,Maryland
9308,1975 Preseason,18,28,51.0,Tennessee
9309,1975 Preseason,19,32,48.0,Arkansas
9310,1975 Preseason,20,46,42.0,Stanford
9311,1975 Preseason,NR,129,0.0,Miami (OH)
9312,1975 Preseason,NR,35,0.0,Baylor
9313,1975 Preseason,NR,69,0.0,Mississippi State
9314,1975 Preseason,NR,124,0.0,Houston
9315,1975-09-08,1,50,1108.0,Oklahoma 
9316,1975-09-08,2,48,918.0,Michigan 
9317,1975-09-08,3,31,787.0,Ohio State 
9318,1975-09-08,4,6,746.0,USC
9319,1975-09-08,5,60,579.0,Missouri 
9320,1975-09-08,6,15,528.0,Nebraska
9321,1975-09-08,7,21,397.0,Auburn
9322,1975-09-08,8,14,382.0,Texas A&M
9323,1975-09-08,9,7,300.0,Notre Dame
9324,1975-09-08,10,68,282.0,Penn State
9325,1975-09-08,11,113,280.0,Michigan State
9326,1975-09-08,12,66,257.0,Texas
9327,1975-09-08,13,25,196.0,Alabama
9328,1975-09-08,14,115,125.0,Maryland
9329,1975-09-08,15,105,124.0,NC State
9330,1975-09-08,16,59,85.0,UCLA
9331,1975-09-08,17,138,71.0,Arizona
9332,1975-09-08,18,9,63.0,Pittsburgh
9333,1975-09-08,19,117,59.0,Florida
9334,1975-09-08,20,28,50.0,Tennessee
9335,1975-09-08,NR,32,0.0,Arkansas
9336,1975-09-08,NR,46,0.0,Stanford
9337,1975-09-15,1,50,1138.0,Oklahoma 
9338,1975-09-15,2,48,931.0,Michigan 
9339,1975-09-15,3,31,922.0,Ohio State 
9340,1975-09-15,4,6,685.0,USC
9341,1975-09-15,5,60,632.0,Missouri
9342,1975-09-15,6,15,478.0,Nebraska
9343,1975-09-15,7,68,433.0,Penn State
9344,1975-09-15,8,66,427.0,Texas
9345,1975-09-15,9,7,392.0,Notre Dame
9346,1975-09-15,10,28,310.0,Tennessee
9347,1975-09-15,11,14,272.0,Texas A&M
9348,1975-09-15,12,59,217.0,UCLA
9349,1975-09-15,13,117,205.0,Florida
9350,1975-09-15,14,25,109.0,Alabama
9351,1975-09-15,15,9,71.0,Pittsburgh
9352,1975-09-15,16,32,64.0,Arkansas
9353,1975-09-15,17,138,56.0,Arizona
9354,1975-09-15,18,132,51.0,Arizona State
9355,1975-09-15,19,129,42.0,Miami (OH)
9356,1975-09-15,20,125,29.0,West Virginia
9357,1975-09-15,NR,21,0.0,Auburn
9358,1975-09-15,NR,113,0.0,Michigan State
9359,1975-09-15,NR,115,0.0,Maryland
9360,1975-09-15,NR,105,0.0,NC State
9361,1975-09-22,1,50,1192.0,Oklahoma 
9362,1975-09-22,2,31,1031.0,Ohio State 
9363,1975-09-22,3,6,954.0,USC 
9364,1975-09-22,4,15,700.0,Nebraska
9365,1975-09-22,5,60,697.0,Missouri
9366,1975-09-22,6,66,530.0,Texas
9367,1975-09-22,7,7,500.0,Notre Dame
9368,1975-09-22,8,14,472.0,Texas A&M
9369,1975-09-22,9,48,457.0,Michigan
9370,1975-09-22,10,59,441.0,UCLA
9371,1975-09-22,11,25,284.0,Alabama
9372,1975-09-22,12,68,278.0,Penn State
9373,1975-09-22,13,132,115.0,Arizona State
9374,1975-09-22,14,125,99.0,West Virginia
9375,1975-09-22,15,138,79.0,Arizona
9376,1975-09-22,16,28,60.0,Tennessee
9377,1975-09-22,17,98,41.0,Oklahoma State
9378,1975-09-22,18,46,24.0,Stanford
9379,1975-09-22,19,117,19.0,Florida
9380,1975-09-22,20,115,18.0,Maryland
9381,1975-09-22,NR,9,0.0,Pittsburgh
9382,1975-09-22,NR,32,0.0,Arkansas
9383,1975-09-22,NR,129,0.0,Miami (OH)
9384,1975-09-29,1,50,1086.0,Oklahoma 
9385,1975-09-29,2,31,1065.0,Ohio State 
9386,1975-09-29,3,6,878.0,USC 
9387,1975-09-29,4,15,715.0,Nebraska
9388,1975-09-29,5,60,650.0,Missouri
9389,1975-09-29,6,14,593.0,Texas A&M 
9390,1975-09-29,7,66,565.0,Texas
9391,1975-09-29,8,7,529.0,Notre Dame
9392,1975-09-29,9,25,328.0,Alabama
9393,1975-09-29,10,68,296.0,Penn State
9394,1975-09-29,11,125,207.0,West Virginia
9395,1975-09-29,12,48,194.0,Michigan
9396,1975-09-29,13,59,146.0,UCLA
9397,1975-09-29,14,132,145.0,Arizona State
9398,1975-09-29,15,98,116.0,Oklahoma State
9399,1975-09-29,16,28,86.0,Tennessee
9400,1975-09-29,17,138,56.0,Arizona
9401,1975-09-29,18,35,49.0,Baylor
9402,1975-09-29,19,44,47.0,Colorado
9403,1975-09-29,20,117,38.0,Florida
9404,1975-09-29,NR,46,0.0,Stanford
9405,1975-09-29,NR,115,0.0,Maryland
9406,1975-10-06,1,31,1178.0,Ohio State 
9407,1975-10-06,2,50,1072.0,Oklahoma 
9408,1975-10-06,3,6,975.0,USC 
9409,1975-10-06,4,15,858.0,Nebraska
9410,1975-10-06,5,66,722.0,Texas
9411,1975-10-06,6,14,657.0,Texas A&M
9412,1975-10-06,7,25,451.0,Alabama
9413,1975-10-06,8,48,444.0,Michigan
9414,1975-10-06,9,68,383.0,Penn State
9415,1975-10-06,10,125,321.0,West Virginia
9416,1975-10-06,11,132,179.0,Arizona State
9417,1975-10-06,12,60,175.0,Missouri
9418,1975-10-06,13,44,153.0,Colorado
9419,1975-10-06,14,98,144.0,Oklahoma State
9420,1975-10-06,15,7,141.0,Notre Dame
9421,1975-10-06,15,113,141.0,Michigan State
9422,1975-10-06,17,138,116.0,Arizona
9423,1975-10-06,18,117,98.0,Florida
9424,1975-10-06,19,28,66.0,Tennessee
9425,1975-10-06,20,129,17.0,Miami (OH)
9426,1975-10-06,NR,59,0.0,UCLA
9427,1975-10-06,NR,35,0.0,Baylor
9428,1975-10-13,1,31,1066.0,Ohio State 
9429,1975-10-13,2,50,982.0,Oklahoma 
9430,1975-10-13,3,6,844.0,USC 
9431,1975-10-13,4,15,762.0,Nebraska
9432,1975-10-13,5,14,649.0,Texas A&M
9433,1975-10-13,6,25,486.0,Alabama
9434,1975-10-13,7,48,449.0,Michigan
9435,1975-10-13,8,66,445.0,Texas
