Season,Date,Team1,Team1 Location,Team2,Team2 Location,Open1,Open2,Close1,Close2,MoneyLine1,MoneyLine2,Team1 Score,Team2 Score,Result of Home Team
2008,2008-01-25,WeberState,H,NorthernArizona,V,3,136.5,3,137,-155,135,56,69,0
2008,2008-01-26,MemphisU,H,Gonzaga,V,12.5,140.5,13.5,141.5,-1100,750,81,73,1
2008,2008-01-26,Villanova,H,NotreDame,V,1.5,150,2,151,-135,115,80,90,0
2008,2008-01-26,Kentucky,H,SouthCarolina,V,8,141,7.5,138.5,-335,285,78,70,1
2008,2008-01-26,Northeastern,H,Hofstra,V,6,133.5,7,132.5,-325,275,65,70,0
2008,2008-01-26,IndianaU,H,Connecticut,V,7.5,147,9,146.5,-460,380,63,68,0
2008,2008-01-26,FloridaState,H,NCState,V,8,134,8,131.5,-365,305,66,69,0
2008,2008-01-26,Kansas,H,Nebraska,V,23,132,20,130.5,-4000,2000,84,49,1
2008,2008-01-26,Butler,H,IllinoisChicago,V,14.5,129,13.5,131,-1100,750,73,57,1
2008,2008-01-26,UtahU,H,TCU,V,10,131,11,130,-725,575,74,58,1
2008,2008-01-26,LaSalle,H,SaintLouis,V,3,126,2,125,-130,110,74,81,0
2008,2008-01-26,Ohio,H,BallState,V,15,120,14,122.5,-1300,850,61,59,1
2008,2008-01-26,OklahomaState,H,TexasA&M,V,135,1.5,134,1.5,105,-125,56,59,0
2008,2008-01-26,WiscGreenBay,H,YoungstownState,V,10.5,134,10,136.5,-550,450,66,58,1
2008,2008-01-26,Alabama,H,Auburn,V,7.5,146,8.5,143,-450,370,97,77,1
2008,2008-01-26,Arizona,H,WashingtonU,V,9,144,8.5,144,-400,330,84,69,1
2008,2008-01-26,Brown,H,Yale,V,5.5,138,4.5,133,-200,170,77,68,1
2008,2008-01-26,Louisville,H,St.Johns,V,16,128,16,127,-2000,1200,67,57,1
2008,2008-01-26,BostonCollege,H,VirginiaTech,V,5,131,5,131.5,-230,190,73,81,0
2008,2008-01-26,Colorado,H,Missouri,V,143,7,142,6,230,-270,62,66,0
2008,2008-01-26,Delaware,H,GeorgiaState,V,7,120,7.5,123.5,-330,280,53,54,0
2008,2008-01-26,DetroitU,H,WrightState,V,125,3.5,123.5,2.5,130,-150,57,66,0
2008,2008-01-26,MiamiOhio,H,EasternMichigan,V,9,122,8.5,119.5,-425,355,65,52,1
2008,2008-01-26,Purdue,H,Wisconsin,V,pk,124,125,2,110,-130,60,56,1
2008,2008-01-26,Wyoming,H,ColoradoState,V,6,137,7,141,-300,250,73,58,1
2008,2008-01-26,SanDiegoState,H,UNLV,V,3,129,2,128,-135,115,69,72,0
2008,2008-01-26,Baylor,H,Oklahoma,V,5.5,145,4.5,144,-205,175,71,77,0
2008,2008-01-26,MississippiSt,H,Mississippi,V,6,147.5,5,147.5,-235,195,88,68,1
2008,2008-01-26,SoMississippi,H,Rice,V,16.5,122,15.5,121.5,-1700,1050,71,53,1
2008,2008-01-26,BYU,H,NewMexico,V,5.5,137,6.5,138,-300,250,83,66,1
2008,2008-01-26,Drake,H,NorthernIowa,V,8.5,121,8.5,123,-450,370,58,54,1
2008,2008-01-26,Iowa,H,PennState,V,6,121,5,120,-230,190,64,49,1
2008,2008-01-26,KansasState,H,IowaState,V,13,137,11.5,138,-800,600,82,57,1
2008,2008-01-26,NewMexicoState,H,UtahState,V,5,146,4.5,145,-215,185,100,70,1
2008,2008-01-26,Pittsburgh,H,Rutgers,V,18.5,130,18.5,130,-3000,1500,64,77,0
2008,2008-01-26,VaCommonwealth,H,Drexel,V,15.5,120.5,14,123.5,-1400,900,76,62,1
2008,2008-01-26,CentralMichigan,H,Akron,V,137,6,137,4.5,185,-215,65,64,1
2008,2008-01-26,ArizonaState,H,WashingtonState,V,118,3.5,117.5,3,130,-150,55,56,0
2008,2008-01-26,California,H,Stanford,V,138,1.5,137,2,110,-130,77,82,0
2008,2008-01-26,CSNorthridge,H,LongBeachState,V,12.5,144,12.5,147,-900,650,100,61,1
2008,2008-01-26,Columbia,H,Cornell,V,pk,134,1,137,-120,100,54,72,0
2008,2008-01-26,Duquesne,H,GeoWashington,V,10,148,13.5,152.5,-1100,750,92,67,1
2008,2008-01-26,EastCarolina,H,Tulane,V,132,1.5,131,1.5,105,-125,56,72,0
2008,2008-01-26,Richmond,H,Dayton,V,123,4.5,123,4.5,170,-200,80,63,1
2008,2008-01-26,NCCharlotte,H,Fordham,V,8,132,7.5,132,-310,260,74,60,1
2008,2008-01-26,NCWilmington,H,GeorgeMason,V,144,7,143.5,6.5,235,-275,61,58,1
2008,2008-01-26,WestVirginia,H,Georgetown,V,2.5,130,3,129,-160,140,57,58,0
2008,2008-01-26,William&Mary,H,OldDominion,V,1,127,127,1,100,-120,59,72,0
2008,2008-01-26,Temple,H,St.Josephs,V,pk,140,139.5,1.5,105,-125,67,68,0
2008,2008-01-26,Tennessee,H,Georgia,V,14,145.5,13,148.5,-1000,700,85,69,1
2008,2008-01-26,Toledo,H,Buffalo,V,6.5,129,5,132,-230,190,76,63,1
2008,2008-01-26,TowsonState,H,JamesMadison,V,2.5,145,1,144,-120,100,73,64,1
2008,2008-01-26,St.Bonaventure,H,RhodeIsland,V,146,11,149,11,600,-800,77,89,0
2008,2008-01-26,Evansville,H,MissouriSt,V,125.5,5.5,129,6,220,-260,84,65,1
2008,2008-01-26,HoustonU,H,Marshall,V,11,141,10.5,142,-625,500,71,58,1
2008,2008-01-26,LouisianaTech,H,Nevada,V,132.5,11,132.5,11,575,-725,70,83,0
2008,2008-01-26,Marquette,H,Depaul,V,14,148.5,12.5,145.5,-1000,700,79,71,1
2008,2008-01-26,OhioState,H,MinnesotaU,V,8,132,6.5,134.5,-300,250,76,60,1
2008,2008-01-26,WichitaState,H,Bradley,V,3,134.5,2.5,135.5,-140,120,54,63,0
2008,2008-01-26,WiscMilwaukee,H,ClevelandState,V,3.5,132,2,133.5,-135,115,79,71,1
2008,2008-01-26,Valparaiso,H,LoyolaChicago,V,12.5,131,12,129,-900,650,63,65,0
2008,2008-01-26,Texas,H,TexasTech,V,11,143,10.5,141.5,-625,500,73,47,1
2008,2008-01-26,SMU,H,CentralFlorida,V,136,8,132.5,7.5,275,-325,69,67,1
2008,2008-01-26,UTEP,H,Tulsa,V,5,145.5,6.5,145,-260,220,65,61,1
2008,2008-01-26,LSU,H,Arkansas,V,137,5,137.5,4.5,175,-205,52,68,0
2008,2008-01-26,Oregon,H,USC,V,4,142,3.5,142.5,-175,155,86,95,0
2008,2008-01-26,SanDiego,H,SantaClara,V,4.5,124,4.5,123.5,-205,175,53,51,1
2008,2008-01-26,SoIllinois,H,Creighton,V,3.5,121,4.5,124,-205,175,48,44,1
2008,2008-01-26,CalIrvine,H,CalRiverside,V,13,125,13,125,-1200,800,67,53,1
2008,2008-01-26,CalSantaBarb,H,UCDavis,V,19,132.5,18,133.5,-3000,1500,60,45,1
2008,2008-01-26,FresnoState,H,SanJoseState,V,10,129,9.5,132,-500,400,75,58,1
2008,2008-01-26,IdahoU,H,Hawaii,V,pk,138.5,1,140,-120,100,53,58,0
2008,2008-01-26,Pepperdine,H,LoyolaMarymount,V,11.5,156,10.5,157,-600,475,87,64,1
2008,2008-01-26,SanFrancisco,H,SaintMarysCA,V,139.5,9,138.5,10,475,-575,57,79,0
2008,2008-01-26,OregonState,H,UCLA,V,126,17,128,17,1500,-3000,62,85,0
2008,2008-01-26,MurrayState,H,SEMissouriSt,V,11,153.5,10.5,152,-650,525,86,85,1
2008,2008-01-26,TheCitadel,H,NCGreensboro,V,140,14,136.5,15,1000,-1600,63,74,0
2008,2008-01-26,TennesseeTech,H,TennesseeState,V,5,146.5,5.5,149.5,-250,210,72,73,0
2008,2008-01-26,TennesseeChat,H,AppalachianSt,V,2,149,2,151,-130,110,89,77,1
2008,2008-01-26,CollCharleston,H,Davidson,V,152,8.5,149.5,8.5,355,-425,58,70,0
2008,2008-01-26,JacksonvilleSt,H,TennMartin,V,145.5,3.5,148,3,135,-155,70,81,0
2008,2008-01-26,Wofford,H,WesternCarolina,V,6.5,133,7.5,136,-325,275,83,73,1
2008,2008-01-26,Manhattan,H,LoyolaMaryland,V,142,2,1,142,-120,100,60,79,0
2008,2008-01-26,GeorgiaSouthern,H,Furman,V,15.5,141,15.5,140.5,-1800,1100,62,53,1
2008,2008-01-26,Samford,H,AustinPeay,V,121.5,5,118,4.5,180,-210,63,49,1
2008,2008-01-26,EasternIllinois,H,MoreheadState,V,128.5,1,126.5,1.5,105,-125,66,65,1
2008,2008-01-26,MontanaState,H,E.Washington,V,11,138,10,138.5,-650,525,74,69,1
2008,2008-01-26,NorthernColorado,H,Montana,V,130,1,pk,131,-110,-110,60,71,0
2008,2008-01-27,Massachusetts,H,Xavier,V,160,3.5,159,3,145,-165,65,77,0
2008,2008-01-27,MichiganState,H,Michigan,V,16.5,135,16,135.5,-1800,1100,77,62,1
2008,2008-01-27,SetonHall,H,Cincinnati,V,5.5,155,5.5,151.5,-230,190,64,61,1
2008,2008-01-27,FloridaIntl,H,NewOrleansU,V,143,2,141,2,110,-130,75,62,1
2008,2008-01-27,Florida,H,Vanderbilt,V,5,159,5.5,156.5,-245,205,86,64,1
2008,2008-01-27,MiamiFlorida,H,Clemson,V,150,1.5,pk,149.5,-110,-110,75,72,1
2008,2008-01-27,BowlingGreen,H,NoIllinois,V,7.5,134,7.5,135,-335,285,63,59,1
2008,2008-01-27,KentState,H,WesternMichigan,V,6.5,130,7.5,133,-325,275,67,58,1
2008,2008-01-27,Troy,H,ULLafayette,V,2,146.5,2,144.5,-130,110,66,87,0
2008,2008-01-27,Syracuse,H,Providence,V,5,156.5,5,155,-215,185,71,64,1
2008,2008-01-27,IllinoisState,H,IndianaState,V,10.5,119.5,11,124,-800,600,65,62,1
2008,2008-01-27,MiddleTennSt,H,NorthTexas,V,145.5,1.5,141.5,1,100,-120,69,60,1
2008,2008-01-27,WesternKentucky,H,ArkansasState,V,18,142,17.5,143,-3000,1500,77,68,1
2008,2008-01-27,SouthAlabama,H,DenverU,V,16,118.5,15.5,120,-1600,1000,71,33,1
2008,2008-01-27,Virginia,H,GeorgiaTech,V,4.5,156.5,4.5,154,-205,175,82,92,0
2008,2008-01-27,ArkansasLR,H,FlaAtlantic,V,9,129,8.5,131,-430,360,80,76,1
2008,2008-01-27,Maryland,H,Duke,V,146,5,150,6,210,-250,84,93,0
2008,2008-01-27,Illinois,H,Northwestern,V,13,122.5,13,122.5,-1100,750,70,37,1
2008,2008-01-27,Fairfield,H,Niagara,V,pk,140,138,2,110,-130,61,73,0
2008,2008-01-27,Iona,H,Siena,V,140.5,2,137,3,135,-155,51,64,0
2008,2008-01-27,St.Peter's,H,Rider,V,143,9,143,8.5,350,-420,67,76,0
2008,2008-01-27,Marist,H,Canisius,V,19,134,18.5,133,-3000,1500,66,44,1
2008,2008-01-27,IdahoState,H,NorthernArizona,V,132,4,134.5,4.5,180,-210,69,67,1
2008,2008-01-28,Gonzaga,H,PortlandU,V,23,139.5,21,139.5,-4500,2600,79,41,1
2008,2008-01-28,Oklahoma,H,OklahomaState,V,8,135,8.5,134,-400,320,64,61,1
2008,2008-01-28,FresnoState,H,BoiseState,V,1,149,1.5,152,-120,110,89,90,0
2008,2008-01-28,SanDiego,H,SaintMarysCA,V,132,7.5,133,7,260,-320,63,55,1
2008,2008-01-28,SanFrancisco,H,SantaClara,V,1,125,126,1,-101,-109,48,66,0
2008,2008-01-28,Pacific,H,CalPolySLO,V,12,135.5,11.5,136.5,-750,550,64,69,0
2008,2008-01-28,WesternCarolina,H,GeorgiaSouthern,V,141.5,3,143,4,160,-180,58,69,0
2008,2008-01-28,Wofford,H,CollCharleston,V,1,141.5,2,139,-130,110,67,66,1
2008,2008-01-28,AppalachianSt,H,Elon,V,13,134,13,133.5,-850,670,56,52,1
2008,2008-01-28,Connecticut,H,Louisville,V,1,139,1.5,139,-133,121,69,67,1
2008,2008-01-29,PennState,H,OhioState,V,124,8,129.5,7,250,-300,56,68,0
2008,2008-01-29,Buffalo,H,WesternMichigan,V,138,5,140,4,155,-175,90,100,0
2008,2008-01-29,WakeForest,H,MiamiFlorida,V,1.5,140.5,2,142.5,-130,110,70,68,1
2008,2008-01-29,GeorgeMason,H,VaCommonwealth,V,4,128,4,127.5,-190,160,63,51,1
2008,2008-01-29,Ohio,H,CentralMichigan,V,10,133.5,10,136,-550,450,62,47,1
2008,2008-01-29,IowaState,H,Colorado,V,6.5,128.5,5.5,128,-240,200,57,41,1
2008,2008-01-29,Marquette,H,SouthFlorida,V,16,145,14,143,-1500,950,62,54,1
2008,2008-01-29,SoIllinois,H,Evansville,V,16,124.5,14.5,124.5,-1600,1000,59,39,1
2008,2008-01-29,VirginiaTech,H,FloridaState,V,4,131,4,132,-190,160,89,80,1
2008,2008-01-29,WichitaState,H,MissouriSt,V,pk,122.5,1,123,-120,100,70,62,1
2008,2008-01-29,ColoradoState,H,SanDiegoState,V,130,7,133,7,275,-325,82,83,0
2008,2008-01-29,Alabama,H,Tennessee,V,157.5,5.5,156,5,190,-230,86,93,0
2008,2008-01-29,SEMissouriSt,H,AustinPeay,V,156.5,2.5,154.5,4.5,170,-200,121,116,1
2008,2008-01-29,MoreheadState,H,TennesseeTech,V,2,136,1.5,135.5,-125,105,80,68,1
2008,2008-01-29,MurrayState,H,Samford,V,10,120,10,117.5,-550,450,62,34,1
2008,2008-01-29,TennMartin,H,EasternKentucky,V,4,133,3.5,134,-165,145,60,74,0
2008,2008-01-29,TennesseeState,H,JacksonvilleSt,V,13.5,150,13,148.5,-1100,750,88,77,1
2008,2008-01-30,Purdue,H,Iowa,V,11,119.5,9.5,120,-500,400,51,50,1
2008,2008-01-30,CentralFlorida,H,UAB,V,2.5,133.5,3.5,135,-165,145,81,88,0
2008,2008-01-30,Duquesne,H,Massachusetts,V,5,174,6,174,-260,220,80,94,0
2008,2008-01-30,St.Johns,H,Georgetown,V,123,9.5,123.5,10.5,475,-600,42,74,0
2008,2008-01-30,Maryland,H,Virginia,V,7,149,6.5,149.5,-290,240,85,75,1
2008,2008-01-30,RhodeIsland,H,Richmond,V,15,141,14,140.5,-1200,800,78,64,1
2008,2008-01-30,Pittsburgh,H,Villanova,V,7,144.5,7.5,142.5,-330,280,69,57,1
2008,2008-01-30,TowsonState,H,Hofstra,V,2.5,134.5,3,136,-155,135,60,51,1
2008,2008-01-30,OldDominion,H,NCWilmington,V,9,136.5,8,139.5,-370,310,65,68,0
2008,2008-01-30,Akron,H,Toledo,V,15.5,128.5,15,127,-1500,950,68,52,1
2008,2008-01-30,BallState,H,BowlingGreen,V,4.5,115,4,119.5,-175,155,53,63,0
2008,2008-01-30,Dayton,H,SaintLouis,V,8,121.5,8.5,118.5,-400,330,63,36,1
2008,2008-01-30,EasternMichigan,H,KentState,V,126,4.5,128.5,6,225,-265,67,77,0
2008,2008-01-30,FlaAtlantic,H,NewOrleansU,V,pk,145,147,1,100,-120,82,72,1
2008,2008-01-30,Marshall,H,Tulsa,V,1.5,127.5,3,127.5,-155,135,72,65,1
2008,2008-01-30,JamesMadison,H,William&Mary,V,4.5,139.5,6,138.5,-260,220,67,70,0
2008,2008-01-30,WestVirginia,H,Cincinnati,V,14.5,134,13.5,132,-1100,750,39,62,0
2008,2008-01-30,Delaware,H,Northeastern,V,4,124,3.5,126,-165,145,49,53,0
2008,2008-01-30,LaSalle,H,St.Bonaventure,V,9,142,8.5,144,-405,335,84,61,1
2008,2008-01-30,GeoWashington,H,St.Josephs,V,136.5,7,134.5,7,250,-300,59,61,0
2008,2008-01-30,TCU,H,UNLV,V,136,4,136.5,3,135,-155,58,70,0
2008,2008-01-30,SouthCarolina,H,Georgia,V,2.5,140,3.5,139,-170,150,62,56,1
2008,2008-01-30,GeorgiaState,H,Drexel,V,3,116,2,120.5,-130,110,64,58,1
2008,2008-01-30,Bradley,H,IndianaState,V,6,134,6.5,138.5,-270,230,63,44,1
2008,2008-01-30,NorthernIowa,H,IllinoisState,V,2,121.5,1.5,119.5,-125,105,69,61,1
2008,2008-01-30,Drake,H,Creighton,V,4,128,4.5,131.5,-215,185,75,65,1
2008,2008-01-30,Missouri,H,Nebraska,V,5.5,134.5,4.5,132.5,-215,185,62,66,0
2008,2008-01-30,NoIllinois,H,MiamiOhio,V,126,6,126,7,250,-300,51,66,0
2008,2008-01-30,Auburn,H,LSU,V,6,136.5,4.5,137,-210,180,80,81,0
2008,2008-01-30,Mississippi,H,Vanderbilt,V,5,167.5,7,165,-325,275,74,58,1
2008,2008-01-30,HoustonU,H,MemphisU,V,146,10,147.5,9,360,-430,77,89,0
2008,2008-01-30,KansasState,H,Kansas,V,145.5,7.5,146.5,6.5,235,-275,84,75,1
2008,2008-01-30,Arkansas,H,MississippiSt,V,2.5,135,2,133.5,-135,115,78,58,1
2008,2008-01-30,Depaul,H,Syracuse,V,154,1,pk,152.5,-110,-110,55,60,0
2008,2008-01-30,UTEP,H,SoMississippi,V,5,144,6.5,141,-290,240,90,79,1
2008,2008-01-30,MichiganState,H,Illinois,V,9.5,125,9,126.5,-450,370,51,41,1
2008,2008-01-30,AirForce,H,BYU,V,123,4,120,5,185,-215,53,69,0
2008,2008-01-30,Rutgers,H,SetonHall,V,pk,145,143,2,115,-135,71,84,0
2008,2008-01-30,TexasA&M,H,Texas,V,3,140.5,3.5,137.5,-190,160,80,63,1
2008,2008-01-30,CalRiverside,H,CalSantaBarb,V,124.5,9,123,10,425,-525,53,64,0
2008,2008-01-30,UtahU,H,Wyoming,V,15,132.5,14,132,-1300,850,64,69,0
2008,2008-01-30,Davidson,H,Wofford,V,19.5,143.5,19,141.5,-3000,1500,78,65,1
2008,2008-01-30,Furman,H,TheCitadel,V,9.5,135,9,134.5,-450,370,53,51,1
2008,2008-01-30,Marist,H,Rider,V,4.5,144,3.5,145,-170,150,65,79,0
2008,2008-01-30,Manhattan,H,Iona,V,135,2,133.5,1,100,-120,60,62,0
2008,2008-01-31,NorthCarolina,H,BostonCollege,V,20,160.5,19,161.5,-3000,1500,91,69,1
2008,2008-01-31,NotreDame,H,Providence,V,8,153.5,9,151.5,-435,365,81,74,1
2008,2008-01-31,DetroitU,H,WiscMilwaukee,V,132,4.5,132.5,3,135,-155,72,61,1
2008,2008-01-31,Michigan,H,MinnesotaU,V,135.5,1.5,137.5,3,135,-155,65,77,0
2008,2008-01-31,WrightState,H,WiscGreenBay,V,5.5,128.5,5.5,129.5,-240,200,71,67,1
2008,2008-01-31,WesternKentucky,H,ArkansasLR,V,13,130.5,13,133,-1100,750,71,47,1
2008,2008-01-31,NorthTexas,H,SouthAlabama,V,148,3.5,145,2.5,125,-145,70,68,1
2008,2008-01-31,IllinoisChicago,H,ClevelandState,V,2.5,133,3,135,-155,135,74,68,1
2008,2008-01-31,LoyolaChicago,H,YoungstownState,V,6,123,6,127,-255,215,69,68,1
2008,2008-01-31,ULLafayette,H,MiddleTennSt,V,7,132,7,129,-325,275,51,57,0
2008,2008-01-31,Fordham,H,Temple,V,131.5,1,pk,132.5,-110,-110,50,58,0
2008,2008-01-31,Troy,H,ULMonroe,V,3.5,151.5,3,157,-150,130,92,71,1
2008,2008-01-31,Duke,H,NCState,V,18,144.5,18,142.5,-3000,1500,92,72,1
2008,2008-01-31,Wisconsin,H,IndianaU,V,4,127.5,4,128.5,-190,160,62,49,1
2008,2008-01-31,DenverU,H,FloridaIntl,V,4.5,115,4.5,114,-200,170,64,50,1
2008,2008-01-31,CSNorthridge,H,CalIrvine,V,8.5,145,7.5,146.5,-330,280,69,64,1
2008,2008-01-31,WashingtonState,H,California,V,11,133,10,133,-600,475,64,69,0
2008,2008-01-31,Nevada,H,FresnoState,V,8.5,140.5,9,140,-450,370,79,67,1
2008,2008-01-31,WashingtonU,H,Stanford,V,134.5,2,137,2,110,-130,51,65,0
2008,2008-01-31,LongBeachState,H,CSFullerton,V,153,7.5,152.5,8.5,330,-400,75,91,0
2008,2008-01-31,UCLA,H,ArizonaState,V,14,126,13.5,128.5,-1200,800,84,51,1
2008,2008-01-31,USC,H,Arizona,V,3.5,134,3.5,134.5,-165,145,69,80,0
2008,2008-01-31,Hawaii,H,NewMexicoState,V,148,2.5,148,2,115,-135,94,71,1
2008,2008-01-31,TennesseeChat,H,GeorgiaSouthern,V,6,151,4.5,151.5,-200,170,96,91,1
2008,2008-01-31,AustinPeay,H,MurrayState,V,3,145.5,4.5,141,-200,170,92,87,1
2008,2008-01-31,JacksonvilleSt,H,EasternIllinois,V,2,137.5,2.5,137,-140,120,67,72,0
2008,2008-01-31,TennesseeState,H,Samford,V,8.5,121.5,8.5,121,-400,330,59,65,0
2008,2008-01-31,TennMartin,H,TennesseeTech,V,2.5,147,1,150.5,-120,100,95,100,0
2008,2008-01-31,NorthernColorado,H,NorthernArizona,V,139,1,140,2.5,125,-145,80,77,1
2008,2008-01-31,WeberState,H,IdahoState,V,8.5,123,9,125,-435,365,59,57,1
2008,2008-01-31,E.Washington,H,MontanaState,V,138,1,139,1,-105,-115,57,64,0
2008,2008-01-31,PortlandState,H,Montana,V,5,132.5,4.5,133.5,-205,175,70,68,1
2008,2008-02-01,Brown,H,Cornell,V,4,142.5,3,139.5,-150,130,64,75,0
2008,2008-02-01,Pennsylvania,H,Harvard,V,2.5,145,1.5,145.5,-125,105,73,69,1
2008,2008-02-01,Yale,H,Columbia,V,6.5,135,7.5,133.5,-335,285,58,71,0
2008,2008-02-01,Princeton,H,Dartmouth,V,5.5,115,4.5,116.5,-200,170,57,53,1
2008,2008-02-01,St.Peter's,H,Iona,V,131,2,128,2.5,130,-150,52,60,0
2008,2008-02-01,Canisius,H,Fairfield,V,123.5,6.5,123,6.5,235,-275,88,60,1
2008,2008-02-02,Villanova,H,Syracuse,V,3,152.5,3.5,150.5,-165,145,73,87,0
2008,2008-02-02,Georgetown,H,SetonHall,V,15,144.5,15,143,-1600,1000,73,61,1
2008,2008-02-02,Cincinnati,H,Marquette,V,136,2,133,3,135,-155,60,75,0
2008,2008-02-02,GeorgiaTech,H,Maryland,V,4.5,151.5,3.5,151.5,-170,150,86,88,0
2008,2008-02-02,Connecticut,H,Pittsburgh,V,3.5,142.5,4,141,-190,160,60,53,1
2008,2008-02-02,Georgia,H,Kentucky,V,2.5,135.5,2.5,133.5,-140,120,58,63,0
2008,2008-02-02,VirginiaTech,H,Virginia,V,5,141,5,140.5,-230,190,72,65,1
2008,2008-02-02,Toledo,H,KentState,V,124.5,6,125.5,7,250,-300,59,56,1
2008,2008-02-02,MemphisU,H,UTEP,V,22,150.5,21,152,-4000,2000,70,64,1
2008,2008-02-02,Missouri,H,KansasState,V,148,5,149.5,4,160,-190,77,74,1
2008,2008-02-02,Texas,H,Baylor,V,8,152,7,150.5,-325,275,80,72,1
2008,2008-02-02,TexasTech,H,OklahomaState,V,5,133.5,6,134.5,-255,215,67,60,1
2008,2008-02-02,SaintLouis,H,Massachusetts,V,138.5,3,136,3.5,145,-165,71,59,1
2008,2008-02-02,GeorgeMason,H,JamesMadison,V,14.5,144,15,142,-1600,1000,72,46,1
2008,2008-02-02,RhodeIsland,H,Dayton,V,8,147,7.5,147.5,-325,275,82,70,1
2008,2008-02-02,BallState,H,MiamiOhio,V,112,5.5,114,5,185,-215,54,66,0
2008,2008-02-02,Alabama,H,LSU,V,9.5,146,9.5,145,-500,400,81,72,1
2008,2008-02-02,Rice,H,Tulane,V,119,9.5,120.5,9,370,-450,77,84,0
2008,2008-02-02,Louisville,H,Rutgers,V,18.5,126,19,128,-3000,1500,87,50,1
2008,2008-02-02,Arkansas,H,Florida,V,4,142,4,142,-195,165,80,61,1
2008,2008-02-02,WashingtonState,H,Stanford,V,4,119,4,117.5,-190,160,65,67,0
2008,2008-02-02,NCCharlotte,H,Richmond,V,11.5,128,11,131.5,-625,500,58,64,0
2008,2008-02-02,NoIllinois,H,Ohio,V,131,9,134.5,9,355,-425,55,73,0
2008,2008-02-02,NewOrleansU,H,Troy,V,6.5,156,7.5,159.5,-325,275,82,73,1
2008,2008-02-02,Duke,H,MiamiFlorida,V,15,152,14.5,151,-1400,900,88,73,1
2008,2008-02-02,Illinois,H,Purdue,V,5,120,4.5,122,-200,170,75,83,0
2008,2008-02-02,Colorado,H,Kansas,V,135.5,20,133,18,1500,-2500,59,72,0
2008,2008-02-02,TexasA&M,H,Oklahoma,V,8,134.5,6.5,133,-290,240,60,52,1
2008,2008-02-02,WesternMichigan,H,BowlingGreen,V,11.5,129,11,131,-725,575,64,50,1
2008,2008-02-02,DetroitU,H,WiscGreenBay,V,131.5,1.5,131.5,2,110,-130,64,66,0
2008,2008-02-02,St.Bonaventure,H,Duquesne,V,155,10.5,158.5,11,550,-700,74,59,1
2008,2008-02-02,Nebraska,H,IowaState,V,9,121.5,9,120.5,-450,370,64,56,1
2008,2008-02-02,OldDominion,H,GeorgiaState,V,11.5,122,12.5,124.5,-900,650,73,50,1
2008,2008-02-02,St.Josephs,H,Fordham,V,12.5,132.5,12,132.5,-825,625,70,55,1
2008,2008-02-02,Wyoming,H,BYU,V,141,7,142.5,7,280,-330,63,73,0
2008,2008-02-02,Hofstra,H,Delaware,V,4.5,124.5,3.5,129,-165,145,64,58,1
2008,2008-02-02,ULMonroe,H,SouthAlabama,V,139.5,7,142.5,8,300,-360,59,77,0
2008,2008-02-02,Vanderbilt,H,Auburn,V,11.5,154.5,11,152.5,-725,575,78,71,1
2008,2008-02-02,CalRiverside,H,CalPolySLO,V,123,2.5,124,3.5,145,-165,62,58,1
2008,2008-02-02,Drexel,H,Northeastern,V,2,123.5,2,125,-130,110,40,63,0
2008,2008-02-02,SoMississippi,H,EastCarolina,V,11,136.5,11.5,133,-720,570,92,69,1
2008,2008-02-02,Mississippi,H,SouthCarolina,V,9,155.5,10.5,152.5,-600,475,77,80,0
2008,2008-02-02,Iowa,H,OhioState,V,119.5,5.5,118.5,5,180,-210,53,48,1
2008,2008-02-02,NotreDame,H,Depaul,V,11,150.5,11.5,150.5,-800,600,89,80,1
2008,2008-02-02,Princeton,H,Harvard,V,1.5,125,2,126,-130,110,68,54,1
2008,2008-02-02,WashingtonU,H,California,V,3.5,151.5,3,151.5,-155,135,75,79,0
2008,2008-02-02,Oregon,H,OregonState,V,19.5,140.5,16.5,144,-2000,1200,79,63,1
2008,2008-02-02,TCU,H,AirForce,V,4.5,120,4.5,121,-200,170,46,56,0
2008,2008-02-02,CentralMichigan,H,Buffalo,V,9,141,8.5,144,-400,330,100,96,1
2008,2008-02-02,WrightState,H,WiscMilwaukee,V,5.5,129,7,131,-330,280,53,51,1
2008,2008-02-02,Pennsylvania,H,Dartmouth,V,4,134.5,3.5,135,-165,145,68,66,1
2008,2008-02-02,Xavier,H,LaSalle,V,19.5,146,20,146.5,-4000,2000,75,62,1
2008,2008-02-02,CentralFlorida,H,HoustonU,V,1,150,2.5,149,-145,125,81,84,0
2008,2008-02-02,MississippiSt,H,Tennessee,V,146.5,2,1,149,-120,100,71,76,0
2008,2008-02-02,Brown,H,Columbia,V,7.5,128.5,7.5,128,-325,275,68,63,1
2008,2008-02-02,Yale,H,Cornell,V,1,147.5,pk,145,-110,-110,45,66,0
2008,2008-02-02,IndianaState,H,Drake,V,124,3.5,124,3,140,-160,77,83,0
2008,2008-02-02,William&Mary,H,NCWilmington,V,2.5,133.5,2.5,134,-140,120,70,66,1
2008,2008-02-02,SantaClara,H,Gonzaga,V,127,7.5,128.5,7,290,-350,82,87,0
2008,2008-02-02,Providence,H,WestVirginia,V,1,142.5,137.5,1.5,105,-125,65,77,0
2008,2008-02-02,LoyolaChicago,H,ClevelandState,V,123,1,pk,125.5,-110,-110,65,53,1
2008,2008-02-02,SouthFlorida,H,St.Johns,V,4.5,132.5,6,131.5,-255,215,58,72,0
