,Date,Rank,TeamID,Points,Team
8647,1981-02-16,8,44,,Tennessee
8648,1981-02-16,9,10,,Utah
8649,1981-02-16,10,2,,Kentucky
8650,1981-02-16,11,46,,Notre Dame
8651,1981-02-16,12,66,,Iowa
8652,1981-02-16,13,82,,North Carolina
8653,1981-02-16,14,91,,Wichita State
8654,1981-02-16,15,7,,Illinois
8655,1981-02-16,16,36,,Indiana
8656,1981-02-16,17,53,,BYU
8657,1981-02-16,18,129,,Michigan
8658,1981-02-16,19,169,,Lamar
8659,1981-02-16,20,93,,Maryland
8660,1981-02-23,1,88,,Oregon State
8661,1981-02-23,2,73,,LSU
8662,1981-02-23,3,143,,Virginia
8663,1981-02-23,4,22,,DePaul
8664,1981-02-23,5,128,,Arizona State
8665,1981-02-23,6,46,,Notre Dame
8666,1981-02-23,7,10,,Utah
8667,1981-02-23,8,66,,Iowa
8668,1981-02-23,9,2,,Kentucky
8669,1981-02-23,10,44,,Tennessee
8670,1981-02-23,11,82,,North Carolina
8671,1981-02-23,12,85,,Wake Forest
8672,1981-02-23,13,33,,UCLA
8673,1981-02-23,14,7,,Illinois
8674,1981-02-23,15,53,,BYU
8675,1981-02-23,16,36,,Indiana
8676,1981-02-23,17,93,,Maryland
8677,1981-02-23,18,32,,Arkansas
8678,1981-02-23,19,91,,Wichita State
8679,1981-02-23,20,45,,Louisville
8680,1981-03-02,1,88,,Oregon State
8681,1981-03-02,2,22,,DePaul
8682,1981-03-02,3,73,,LSU
8683,1981-03-02,4,143,,Virginia
8684,1981-03-02,5,128,,Arizona State
8685,1981-03-02,6,46,,Notre Dame
8686,1981-03-02,7,2,,Kentucky
8687,1981-03-02,8,66,,Iowa
8688,1981-03-02,9,10,,Utah
8689,1981-03-02,10,44,,Tennessee
8690,1981-03-02,11,85,,Wake Forest
8691,1981-03-02,12,82,,North Carolina
8692,1981-03-02,13,33,,UCLA
8693,1981-03-02,14,36,,Indiana
8694,1981-03-02,15,32,,Arkansas
8695,1981-03-02,16,7,,Illinois
8696,1981-03-02,17,45,,Louisville
8697,1981-03-02,18,53,,BYU
8698,1981-03-02,19,26,,Wyoming
8699,1981-03-02,20,93,,Maryland
8700,1981 Final,1,22,,DePaul
8701,1981 Final,2,88,,Oregon State
8702,1981 Final,3,128,,Arizona State
8703,1981 Final,4,73,,LSU
8704,1981 Final,5,143,,Virginia
8705,1981 Final,6,82,,North Carolina
8706,1981 Final,7,46,,Notre Dame
8707,1981 Final,8,2,,Kentucky
8708,1981 Final,9,36,,Indiana
8709,1981 Final,10,33,,UCLA
8710,1981 Final,11,85,,Wake Forest
8711,1981 Final,12,45,,Louisville
8712,1981 Final,13,66,,Iowa
8713,1981 Final,14,10,,Utah
8714,1981 Final,15,44,,Tennessee
8715,1981 Final,16,53,,BYU
8716,1981 Final,17,26,,Wyoming
8717,1981 Final,18,93,,Maryland
8718,1981 Final,19,7,,Illinois
8719,1981 Final,20,32,,Arkansas
8720,1982 Preseason,1,82,,North Carolina
8721,1982 Preseason,2,33,,UCLA
8722,1982 Preseason,3,2,,Kentucky
8723,1982 Preseason,4,45,,Louisville
8724,1982 Preseason,5,80,,Georgetown
8725,1982 Preseason,6,91,,Wichita State
8726,1982 Preseason,7,143,,Virginia
8727,1982 Preseason,8,22,,DePaul
8728,1982 Preseason,9,66,,Iowa
8729,1982 Preseason,10,4,,Minnesota
8730,1982 Preseason,11,74,,Tulsa
8731,1982 Preseason,12,36,,Indiana
8732,1982 Preseason,13,85,,Wake Forest
8733,1982 Preseason,14,170,,UAB
8734,1982 Preseason,15,37,,Missouri
8735,1982 Preseason,16,139,,Georgia
8736,1982 Preseason,17,73,,LSU
8737,1982 Preseason,18,32,,Arkansas
8738,1982 Preseason,19,46,,Notre Dame
8739,1982 Preseason,20,96,,Alabama
8740,1981-11-30,1,82,,North Carolina
8741,1981-11-30,2,2,,Kentucky
8742,1981-11-30,3,45,,Louisville
8743,1981-11-30,4,91,,Wichita State
8744,1981-11-30,5,143,,Virginia
8745,1981-11-30,6,66,,Iowa
8746,1981-11-30,7,22,,DePaul
8747,1981-11-30,8,33,,UCLA
8748,1981-11-30,9,74,,Tulsa
8749,1981-11-30,10,4,,Minnesota
8750,1981-11-30,11,170,,UAB
8751,1981-11-30,12,36,,Indiana
8752,1981-11-30,13,32,,Arkansas
8753,1981-11-30,14,6,,San Francisco
8754,1981-11-30,15,53,,BYU
8755,1981-11-30,16,37,,Missouri
8756,1981-11-30,17,96,,Alabama
8757,1981-11-30,18,149,,UNLV
8758,1981-11-30,19,46,,Notre Dame
8759,1981-11-30,20,80,,Georgetown
8760,1981-12-07,1,82,,North Carolina
8761,1981-12-07,2,2,,Kentucky
8762,1981-12-07,3,45,,Louisville
8763,1981-12-07,4,91,,Wichita State
8764,1981-12-07,5,143,,Virginia
8765,1981-12-07,6,66,,Iowa
8766,1981-12-07,7,22,,DePaul
8767,1981-12-07,8,4,,Minnesota
8768,1981-12-07,9,170,,UAB
8769,1981-12-07,10,36,,Indiana
8770,1981-12-07,11,32,,Arkansas
8771,1981-12-07,12,6,,San Francisco
8772,1981-12-07,13,37,,Missouri
8773,1981-12-07,14,74,,Tulsa
8774,1981-12-07,15,149,,UNLV
8775,1981-12-07,16,96,,Alabama
8776,1981-12-07,17,33,,UCLA
8777,1981-12-07,18,144,,Louisiana
8778,1981-12-07,19,88,,Oregon State
8779,1981-12-07,20,80,,Georgetown
8780,1981-12-14,1,82,,North Carolina
8781,1981-12-14,2,2,,Kentucky
8782,1981-12-14,3,45,,Louisville
8783,1981-12-14,4,91,,Wichita State
8784,1981-12-14,5,143,,Virginia
8785,1981-12-14,6,66,,Iowa
8786,1981-12-14,7,22,,DePaul
8787,1981-12-14,8,4,,Minnesota
8788,1981-12-14,9,32,,Arkansas
8789,1981-12-14,10,6,,San Francisco
8790,1981-12-14,11,37,,Missouri
8791,1981-12-14,12,74,,Tulsa
8792,1981-12-14,13,36,,Indiana
8793,1981-12-14,14,96,,Alabama
8794,1981-12-14,15,144,,Louisiana
8795,1981-12-14,16,170,,UAB
8796,1981-12-14,17,33,,UCLA
8797,1981-12-14,18,9,,Villanova
8798,1981-12-14,19,80,,Georgetown
8799,1981-12-14,20,88,,Oregon State
8800,1981-12-21,1,82,,North Carolina
8801,1981-12-21,2,2,,Kentucky
8802,1981-12-21,3,91,,Wichita State
8803,1981-12-21,4,143,,Virginia
8804,1981-12-21,5,4,,Minnesota
8805,1981-12-21,6,32,,Arkansas
8806,1981-12-21,7,6,,San Francisco
8807,1981-12-21,8,45,,Louisville
8808,1981-12-21,9,37,,Missouri
8809,1981-12-21,10,66,,Iowa
8810,1981-12-21,11,36,,Indiana
8811,1981-12-21,12,96,,Alabama
8812,1981-12-21,13,22,,DePaul
8813,1981-12-21,14,74,,Tulsa
8814,1981-12-21,15,33,,UCLA
8815,1981-12-21,16,88,,Oregon State
8816,1981-12-21,17,80,,Georgetown
8817,1981-12-21,18,108,,Houston
8818,1981-12-21,19,170,,UAB
8819,1981-12-21,20,9,,Villanova
8820,1981-12-28,1,82,,North Carolina
8821,1981-12-28,2,91,,Wichita State
8822,1981-12-28,3,143,,Virginia
8823,1981-12-28,4,2,,Kentucky
8824,1981-12-28,5,32,,Arkansas
8825,1981-12-28,6,6,,San Francisco
8826,1981-12-28,7,37,,Missouri
8827,1981-12-28,8,22,,DePaul
8828,1981-12-28,9,4,,Minnesota
8829,1981-12-28,10,66,,Iowa
8830,1981-12-28,11,36,,Indiana
8831,1981-12-28,12,96,,Alabama
8832,1981-12-28,13,74,,Tulsa
8833,1981-12-28,14,45,,Louisville
8834,1981-12-28,15,88,,Oregon State
8835,1981-12-28,16,33,,UCLA
8836,1981-12-28,17,80,,Georgetown
8837,1981-12-28,18,108,,Houston
8838,1981-12-28,19,9,,Villanova
8839,1981-12-28,20,21,,NC State
8840,1982-01-04,1,82,,North Carolina
8841,1982-01-04,2,143,,Virginia
8842,1982-01-04,3,2,,Kentucky
8843,1982-01-04,4,37,,Missouri
8844,1982-01-04,5,22,,DePaul
8845,1982-01-04,6,4,,Minnesota
8846,1982-01-04,7,66,,Iowa
8847,1982-01-04,8,6,,San Francisco
8848,1982-01-04,9,91,,Wichita State
8849,1982-01-04,10,74,,Tulsa
8850,1982-01-04,11,32,,Arkansas
8851,1982-01-04,12,45,,Louisville
8852,1982-01-04,13,80,,Georgetown
8853,1982-01-04,14,108,,Houston
8854,1982-01-04,15,21,,NC State
8855,1982-01-04,16,96,,Alabama
8856,1982-01-04,17,88,,Oregon State
8857,1982-01-04,18,78,,Idaho
8858,1982-01-04,19,33,,UCLA
8859,1982-01-04,20,34,,St. John's
8860,1982-01-11,1,82,,North Carolina
8861,1982-01-11,2,37,,Missouri
8862,1982-01-11,3,143,,Virginia
8863,1982-01-11,4,22,,DePaul
8864,1982-01-11,5,66,,Iowa
8865,1982-01-11,6,2,,Kentucky
8866,1982-01-11,7,6,,San Francisco
8867,1982-01-11,8,80,,Georgetown
8868,1982-01-11,9,32,,Arkansas
8869,1982-01-11,10,108,,Houston
8870,1982-01-11,11,4,,Minnesota
8871,1982-01-11,12,21,,NC State
8872,1982-01-11,13,96,,Alabama
8873,1982-01-11,14,78,,Idaho
8874,1982-01-11,15,88,,Oregon State
8875,1982-01-11,16,91,,Wichita State
8876,1982-01-11,17,45,,Louisville
8877,1982-01-11,18,74,,Tulsa
8878,1982-01-11,19,31,,Texas
8879,1982-01-11,20,124,,Virginia Tech
8880,1982-01-18,1,82,,North Carolina
8881,1982-01-18,2,37,,Missouri
8882,1982-01-18,3,143,,Virginia
8883,1982-01-18,4,22,,DePaul
8884,1982-01-18,5,4,,Minnesota
8885,1982-01-18,6,66,,Iowa
8886,1982-01-18,7,31,,Texas
8887,1982-01-18,8,78,,Idaho
8888,1982-01-18,9,2,,Kentucky
8889,1982-01-18,10,74,,Tulsa
8890,1982-01-18,11,6,,San Francisco
8891,1982-01-18,12,88,,Oregon State
8892,1982-01-18,13,80,,Georgetown
8893,1982-01-18,14,21,,NC State
8894,1982-01-18,15,32,,Arkansas
8895,1982-01-18,16,96,,Alabama
8896,1982-01-18,17,45,,Louisville
8897,1982-01-18,18,41,,Kansas State
8898,1982-01-18,19,108,,Houston
8899,1982-01-18,20,44,,Tennessee
8900,1982-01-25,1,37,,Missouri
8901,1982-01-25,2,82,,North Carolina
8902,1982-01-25,3,143,,Virginia
8903,1982-01-25,4,22,,DePaul
8904,1982-01-25,5,31,,Texas
8905,1982-01-25,6,66,,Iowa
8906,1982-01-25,7,2,,Kentucky
8907,1982-01-25,8,88,,Oregon State
8908,1982-01-25,9,6,,San Francisco
8909,1982-01-25,10,4,,Minnesota
8910,1982-01-25,11,78,,Idaho
8911,1982-01-25,12,32,,Arkansas
8912,1982-01-25,13,96,,Alabama
8913,1982-01-25,14,41,,Kansas State
8914,1982-01-25,15,44,,Tennessee
8915,1982-01-25,16,74,,Tulsa
8916,1982-01-25,17,21,,NC State
8917,1982-01-25,18,85,,Wake Forest
8918,1982-01-25,19,171,,Fresno State
8919,1982-01-25,20,9,,Villanova
8920,1982-02-01,1,37,,Missouri
8921,1982-02-01,2,82,,North Carolina
8922,1982-02-01,3,143,,Virginia
8923,1982-02-01,4,22,,DePaul
8924,1982-02-01,5,66,,Iowa
8925,1982-02-01,6,4,,Minnesota
8926,1982-02-01,7,6,,San Francisco
8927,1982-02-01,8,96,,Alabama
8928,1982-02-01,9,2,,Kentucky
8929,1982-02-01,10,88,,Oregon State
8930,1982-02-01,11,74,,Tulsa
8931,1982-02-01,12,31,,Texas
8932,1982-02-01,13,85,,Wake Forest
8933,1982-02-01,14,32,,Arkansas
8934,1982-02-01,15,78,,Idaho
8935,1982-02-01,16,44,,Tennessee
8936,1982-02-01,17,171,,Fresno State
8937,1982-02-01,18,56,,West Virginia
8938,1982-02-01,19,41,,Kansas State
8939,1982-02-01,19,102,,Memphis
8940,1982-02-08,1,143,,Virginia
8941,1982-02-08,2,82,,North Carolina
8942,1982-02-08,3,22,,DePaul
8943,1982-02-08,4,37,,Missouri
8944,1982-02-08,5,66,,Iowa
8945,1982-02-08,6,88,,Oregon State
8946,1982-02-08,7,74,,Tulsa
8947,1982-02-08,8,32,,Arkansas
8948,1982-02-08,9,4,,Minnesota
8949,1982-02-08,10,96,,Alabama
8950,1982-02-08,11,56,,West Virginia
8951,1982-02-08,12,2,,Kentucky
8952,1982-02-08,13,78,,Idaho
8953,1982-02-08,14,102,,Memphis
8954,1982-02-08,15,41,,Kansas State
8955,1982-02-08,16,85,,Wake Forest
8956,1982-02-08,17,6,,San Francisco
8957,1982-02-08,18,171,,Fresno State
8958,1982-02-08,19,43,,Washington
8959,1982-02-08,20,80,,Georgetown
8960,1982-02-15,1,143,,Virginia
8961,1982-02-15,2,82,,North Carolina
8962,1982-02-15,3,22,,DePaul
8963,1982-02-15,4,37,,Missouri
8964,1982-02-15,5,88,,Oregon State
8965,1982-02-15,6,74,,Tulsa
8966,1982-02-15,7,66,,Iowa
8967,1982-02-15,8,4,,Minnesota
8968,1982-02-15,9,56,,West Virginia
8969,1982-02-15,10,2,,Kentucky
8970,1982-02-15,11,78,,Idaho
8971,1982-02-15,12,102,,Memphis
8972,1982-02-15,13,80,,Georgetown
8973,1982-02-15,14,85,,Wake Forest
8974,1982-02-15,15,171,,Fresno State
8975,1982-02-15,16,6,,San Francisco
8976,1982-02-15,17,32,,Arkansas
8977,1982-02-15,18,41,,Kansas State
8978,1982-02-15,19,96,,Alabama
8979,1982-02-15,20,36,,Indiana
8980,1982-02-22,1,143,,Virginia
8981,1982-02-22,2,82,,North Carolina
8982,1982-02-22,3,22,,DePaul
8983,1982-02-22,4,88,,Oregon State
8984,1982-02-22,5,37,,Missouri
8985,1982-02-22,6,56,,West Virginia
8986,1982-02-22,7,2,,Kentucky
8987,1982-02-22,8,74,,Tulsa
8988,1982-02-22,9,78,,Idaho
8989,1982-02-22,10,102,,Memphis
8990,1982-02-22,11,66,,Iowa
8991,1982-02-22,12,80,,Georgetown
8992,1982-02-22,13,4,,Minnesota
8993,1982-02-22,14,171,,Fresno State
8994,1982-02-22,15,32,,Arkansas
8995,1982-02-22,16,6,,San Francisco
8996,1982-02-22,17,96,,Alabama
8997,1982-02-22,18,85,,Wake Forest
8998,1982-02-22,19,44,,Tennessee
8999,1982-02-22,20,33,,UCLA
9000,1982-03-01,1,82,,North Carolina
9001,1982-03-01,2,22,,DePaul
9002,1982-03-01,3,143,,Virginia
9003,1982-03-01,4,88,,Oregon State
9004,1982-03-01,5,37,,Missouri
9005,1982-03-01,6,78,,Idaho
9006,1982-03-01,7,4,,Minnesota
9007,1982-03-01,8,80,,Georgetown
9008,1982-03-01,9,56,,West Virginia
9009,1982-03-01,10,74,,Tulsa
9010,1982-03-01,11,66,,Iowa
9011,1982-03-01,12,171,,Fresno State
9012,1982-03-01,13,102,,Memphis
9013,1982-03-01,14,32,,Arkansas
9014,1982-03-01,15,2,,Kentucky
9015,1982-03-01,16,85,,Wake Forest
9016,1982-03-01,17,41,,Kansas State
9017,1982-03-01,18,96,,Alabama
9018,1982-03-01,19,33,,UCLA
9019,1982-03-01,20,170,,UAB
9020,1982 Final,1,82,,North Carolina
9021,1982 Final,2,22,,DePaul
9022,1982 Final,3,143,,Virginia
9023,1982 Final,4,88,,Oregon State
9024,1982 Final,5,37,,Missouri
9025,1982 Final,6,80,,Georgetown
9026,1982 Final,7,4,,Minnesota
9027,1982 Final,8,78,,Idaho
9028,1982 Final,9,102,,Memphis
9029,1982 Final,10,74,,Tulsa
9030,1982 Final,11,171,,Fresno State
9031,1982 Final,12,32,,Arkansas
9032,1982 Final,13,96,,Alabama
9033,1982 Final,14,56,,West Virginia
9034,1982 Final,15,2,,Kentucky
9035,1982 Final,16,66,,Iowa
9036,1982 Final,17,170,,UAB
9037,1982 Final,18,85,,Wake Forest
9038,1982 Final,19,33,,UCLA
9039,1982 Final,20,45,,Louisville
9040,1983 Preseason,1,143,,Virginia
9041,1983 Preseason,2,80,,Georgetown
9042,1983 Preseason,3,82,,North Carolina
9043,1983 Preseason,4,2,,Kentucky
9044,1983 Preseason,5,9,,Villanova
9045,1983 Preseason,6,102,,Memphis
9046,1983 Preseason,7,33,,UCLA
9047,1983 Preseason,8,45,,Louisville
9048,1983 Preseason,9,36,,Indiana
9049,1983 Preseason,10,88,,Oregon State
9050,1983 Preseason,11,66,,Iowa
9051,1983 Preseason,12,96,,Alabama
9052,1983 Preseason,13,44,,Tennessee
9053,1983 Preseason,14,108,,Houston
9054,1983 Preseason,15,37,,Missouri
9055,1983 Preseason,16,21,,NC State
9056,1983 Preseason,17,32,,Arkansas
9057,1983 Preseason,18,100,,Marquette
9058,1983 Preseason,19,34,,St. John's
9059,1983 Preseason,20,28,,Oklahoma
9060,1983 Preseason,20,149,,UNLV
9061,1982-11-29,1,143,,Virginia
9062,1982-11-29,2,80,,Georgetown
9063,1982-11-29,3,2,,Kentucky
9064,1982-11-29,4,9,,Villanova
9065,1982-11-29,5,102,,Memphis
9066,1982-11-29,6,33,,UCLA
9067,1982-11-29,7,45,,Louisville
9068,1982-11-29,8,36,,Indiana
9069,1982-11-29,9,37,,Missouri
9070,1982-11-29,10,66,,Iowa
9071,1982-11-29,11,108,,Houston
9072,1982-11-29,12,34,,St. John's
9073,1982-11-29,13,96,,Alabama
9074,1982-11-29,14,44,,Tennessee
9075,1982-11-29,15,82,,North Carolina
9076,1982-11-29,16,32,,Arkansas
9077,1982-11-29,17,100,,Marquette
9078,1982-11-29,18,21,,NC State
9079,1982-11-29,19,88,,Oregon State
9080,1982-11-29,19,149,,UNLV
9081,1982-12-06,1,143,,Virginia
9082,1982-12-06,2,2,,Kentucky
9083,1982-12-06,3,80,,Georgetown
9084,1982-12-06,4,102,,Memphis
9085,1982-12-06,5,33,,UCLA
9086,1982-12-06,6,36,,Indiana
9087,1982-12-06,7,66,,Iowa
9088,1982-12-06,8,37,,Missouri
9089,1982-12-06,9,108,,Houston
9090,1982-12-06,10,9,,Villanova
9091,1982-12-06,11,96,,Alabama
9092,1982-12-06,12,34,,St. John's
9093,1982-12-06,13,45,,Louisville
9094,1982-12-06,14,44,,Tennessee
9095,1982-12-06,15,32,,Arkansas
9096,1982-12-06,16,100,,Marquette
9097,1982-12-06,17,82,,North Carolina
9098,1982-12-06,18,21,,NC State
9099,1982-12-06,18,149,,UNLV
9100,1982-12-06,20,98,,Purdue
9101,1982-12-13,1,143,,Virginia
9102,1982-12-13,2,2,,Kentucky
9103,1982-12-13,3,102,,Memphis
9104,1982-12-13,4,33,,UCLA
9105,1982-12-13,5,80,,Georgetown
9106,1982-12-13,5,36,,Indiana
9107,1982-12-13,7,66,,Iowa
9108,1982-12-13,8,37,,Missouri
9109,1982-12-13,9,34,,St. John's
9110,1982-12-13,10,96,,Alabama
9111,1982-12-13,11,44,,Tennessee
9112,1982-12-13,12,45,,Louisville
9113,1982-12-13,13,32,,Arkansas
9114,1982-12-13,14,108,,Houston
9115,1982-12-13,15,21,,NC State
9116,1982-12-13,16,65,,Syracuse
9117,1982-12-13,17,82,,North Carolina
9118,1982-12-13,18,149,,UNLV
9119,1982-12-13,19,9,,Villanova
9120,1982-12-13,20,56,,West Virginia
9121,1982-12-20,1,143,,Virginia
9122,1982-12-20,2,2,,Kentucky
9123,1982-12-20,3,33,,UCLA
9124,1982-12-20,4,102,,Memphis
9125,1982-12-20,5,36,,Indiana
9126,1982-12-20,6,37,,Missouri
9127,1982-12-20,7,34,,St. John's
9128,1982-12-20,8,96,,Alabama
9129,1982-12-20,9,44,,Tennessee
9130,1982-12-20,10,66,,Iowa
9131,1982-12-20,11,80,,Georgetown
9132,1982-12-20,12,32,,Arkansas
9133,1982-12-20,13,65,,Syracuse
9134,1982-12-20,14,45,,Louisville
9135,1982-12-20,15,21,,NC State
9136,1982-12-20,16,56,,West Virginia
9137,1982-12-20,17,149,,UNLV
9138,1982-12-20,18,9,,Villanova
9139,1982-12-20,19,108,,Houston
9140,1982-12-20,20,74,,Tulsa
9141,1982-12-27,1,36,,Indiana
9142,1982-12-27,2,102,,Memphis
9143,1982-12-27,3,2,,Kentucky
9144,1982-12-27,4,143,,Virginia
9145,1982-12-27,5,33,,UCLA
9146,1982-12-27,6,96,,Alabama
9147,1982-12-27,7,34,,St. John's
9148,1982-12-27,8,44,,Tennessee
9149,1982-12-27,9,66,,Iowa
9150,1982-12-27,10,80,,Georgetown
9151,1982-12-27,11,32,,Arkansas
9152,1982-12-27,12,37,,Missouri
9153,1982-12-27,13,45,,Louisville
9154,1982-12-27,14,65,,Syracuse
9155,1982-12-27,15,149,,UNLV
9156,1982-12-27,16,9,,Villanova
9157,1982-12-27,17,21,,NC State
9158,1982-12-27,18,108,,Houston
9159,1982-12-27,19,74,,Tulsa
9160,1982-12-27,20,56,,West Virginia
9161,1983-01-03,1,36,,Indiana
9162,1983-01-03,2,102,,Memphis
9163,1983-01-03,3,2,,Kentucky
9164,1983-01-03,4,143,,Virginia
9165,1983-01-03,5,96,,Alabama
9166,1983-01-03,6,33,,UCLA
9167,1983-01-03,7,34,,St. John's
9168,1983-01-03,8,66,,Iowa
9169,1983-01-03,9,65,,Syracuse
9170,1983-01-03,10,32,,Arkansas
9171,1983-01-03,11,149,,UNLV
9172,1983-01-03,12,44,,Tennessee
9173,1983-01-03,13,45,,Louisville
9174,1983-01-03,14,9,,Villanova
9175,1983-01-03,15,37,,Missouri
9176,1983-01-03,16,21,,NC State
9177,1983-01-03,17,80,,Georgetown
9178,1983-01-03,18,82,,North Carolina
9179,1983-01-03,19,108,,Houston
9180,1983-01-03,20,98,,Purdue
9181,1983-01-10,1,102,,Memphis
9182,1983-01-10,2,143,,Virginia
9183,1983-01-10,3,34,,St. John's
9184,1983-01-10,4,36,,Indiana
9185,1983-01-10,5,33,,UCLA
9186,1983-01-10,6,2,,Kentucky
9187,1983-01-10,7,32,,Arkansas
9188,1983-01-10,8,149,,UNLV
9189,1983-01-10,9,45,,Louisville
9190,1983-01-10,10,96,,Alabama
9191,1983-01-10,11,82,,North Carolina
9192,1983-01-10,12,66,,Iowa
9193,1983-01-10,13,65,,Syracuse
9194,1983-01-10,14,37,,Missouri
9195,1983-01-10,15,9,,Villanova
9196,1983-01-10,16,108,,Houston
9197,1983-01-10,17,4,,Minnesota
9198,1983-01-10,18,44,,Tennessee
9199,1983-01-10,19,21,,NC State
9200,1983-01-10,20,25,,Ohio State
9201,1983-01-17,1,33,,UCLA
9202,1983-01-17,2,36,,Indiana
9203,1983-01-17,3,82,,North Carolina
9204,1983-01-17,4,32,,Arkansas
9205,1983-01-17,5,149,,UNLV
9206,1983-01-17,6,102,,Memphis
9207,1983-01-17,7,143,,Virginia
9208,1983-01-17,8,34,,St. John's
9209,1983-01-17,9,45,,Louisville
9210,1983-01-17,10,66,,Iowa
9211,1983-01-17,11,2,,Kentucky
9212,1983-01-17,12,37,,Missouri
9213,1983-01-17,13,9,,Villanova
9214,1983-01-17,14,108,,Houston
9215,1983-01-17,15,65,,Syracuse
9216,1983-01-17,16,4,,Minnesota
9217,1983-01-17,17,124,,Virginia Tech
9218,1983-01-17,18,5,,Oklahoma State
9219,1983-01-17,19,80,,Georgetown
9220,1983-01-17,20,99,,Auburn
9221,1983-01-24,1,33,,UCLA
9222,1983-01-24,2,36,,Indiana
9223,1983-01-24,3,82,,North Carolina
9224,1983-01-24,4,149,,UNLV
9225,1983-01-24,5,102,,Memphis
9226,1983-01-24,6,143,,Virginia
9227,1983-01-24,7,34,,St. John's
9228,1983-01-24,8,45,,Louisville
9229,1983-01-24,9,108,,Houston
9230,1983-01-24,10,2,,Kentucky
9231,1983-01-24,11,9,,Villanova
9232,1983-01-24,12,32,,Arkansas
9233,1983-01-24,13,37,,Missouri
9234,1983-01-24,14,66,,Iowa
9235,1983-01-24,15,80,,Georgetown
9236,1983-01-24,16,4,,Minnesota
9237,1983-01-24,17,165,,Illinois State
9238,1983-01-24,18,65,,Syracuse
9239,1983-01-24,19,85,,Wake Forest
9240,1983-01-24,20,5,,Oklahoma State
9241,1983-01-31,1,82,,North Carolina
9242,1983-01-31,2,149,,UNLV
9243,1983-01-31,3,143,,Virginia
9244,1983-01-31,4,102,,Memphis
9245,1983-01-31,5,34,,St. John's
9246,1983-01-31,6,36,,Indiana
9247,1983-01-31,7,33,,UCLA
9248,1983-01-31,8,108,,Houston
9249,1983-01-31,9,32,,Arkansas
9250,1983-01-31,10,37,,Missouri
9251,1983-01-31,11,9,,Villanova
9252,1983-01-31,12,45,,Louisville
9253,1983-01-31,13,66,,Iowa
9254,1983-01-31,14,80,,Georgetown
9255,1983-01-31,15,2,,Kentucky
9256,1983-01-31,16,165,,Illinois State
9257,1983-01-31,17,4,,Minnesota
9258,1983-01-31,18,18,,Washington State
9259,1983-01-31,19,139,,Georgia
9260,1983-01-31,20,65,,Syracuse
9261,1983-02-07,1,82,,North Carolina
9262,1983-02-07,2,149,,UNLV
9263,1983-02-07,3,143,,Virginia
9264,1983-02-07,4,36,,Indiana
9265,1983-02-07,5,33,,UCLA
9266,1983-02-07,6,108,,Houston
9267,1983-02-07,7,34,,St. John's
9268,1983-02-07,8,32,,Arkansas
9269,1983-02-07,9,102,,Memphis
9270,1983-02-07,10,37,,Missouri
9271,1983-02-07,11,45,,Louisville
9272,1983-02-07,12,9,,Villanova
9273,1983-02-07,13,2,,Kentucky
9274,1983-02-07,14,80,,Georgetown
9275,1983-02-07,15,65,,Syracuse
9276,1983-02-07,16,91,,Wichita State
9277,1983-02-07,17,165,,Illinois State
9278,1983-02-07,18,98,,Purdue
9279,1983-02-07,19,4,,Minnesota
9280,1983-02-07,20,66,,Iowa
9281,1983-02-14,1,149,,UNLV
9282,1983-02-14,2,36,,Indiana
9283,1983-02-14,3,82,,North Carolina
9284,1983-02-14,4,108,,Houston
9285,1983-02-14,5,143,,Virginia
9286,1983-02-14,6,34,,St. John's
9287,1983-02-14,7,32,,Arkansas
9288,1983-02-14,8,9,,Villanova
9289,1983-02-14,9,45,,Louisville
9290,1983-02-14,10,33,,UCLA
9291,1983-02-14,11,2,,Kentucky
9292,1983-02-14,12,37,,Missouri
9293,1983-02-14,13,102,,Memphis
9294,1983-02-14,14,80,,Georgetown
9295,1983-02-14,15,91,,Wichita State
9296,1983-02-14,16,66,,Iowa
9297,1983-02-14,17,65,,Syracuse
9298,1983-02-14,18,135,,Boston College
9299,1983-02-14,19,28,,Oklahoma
9300,1983-02-14,20,25,,Ohio State
9301,1983-02-21,1,149,,UNLV
9302,1983-02-21,2,108,,Houston
9303,1983-02-21,3,143,,Virginia
9304,1983-02-21,4,36,,Indiana
9305,1983-02-21,5,45,,Louisville
9306,1983-02-21,6,32,,Arkansas
9307,1983-02-21,7,9,,Villanova
9308,1983-02-21,8,33,,UCLA
9309,1983-02-21,9,34,,St. John's
9310,1983-02-21,10,2,,Kentucky
9311,1983-02-21,11,82,,North Carolina
9312,1983-02-21,12,91,,Wichita State
9313,1983-02-21,13,65,,Syracuse
9314,1983-02-21,14,102,,Memphis
9315,1983-02-21,15,37,,Missouri
9316,1983-02-21,15,25,,Ohio State
9317,1983-02-21,17,66,,Iowa
9318,1983-02-21,18,80,,Georgetown
9319,1983-02-21,19,135,,Boston College
9320,1983-02-21,20,44,,Tennessee
9321,1983-02-28,1,108,,Houston
9322,1983-02-28,2,143,,Virginia
9323,1983-02-28,3,45,,Louisville
9324,1983-02-28,4,9,,Villanova
9325,1983-02-28,5,32,,Arkansas
9326,1983-02-28,6,33,,UCLA
9327,1983-02-28,7,2,,Kentucky
9328,1983-02-28,8,82,,North Carolina
9329,1983-02-28,9,149,,UNLV
9330,1983-02-28,10,34,,St. John's
9331,1983-02-28,11,36,,Indiana
